@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,6,10-11,13-14,16-17'

@attribute Perimeter numeric
@attribute Eccentricity numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.577828,0.633104,0.939692,0.871758,0.094393,0.211597,0.953708,BOMBAY
0.596291,0.744263,0.974881,0.802672,0.119383,0.152809,0.895778,BOMBAY
0.596592,0.751771,0.930722,0.80182,0.121313,0.148714,0.900207,BOMBAY
0.609806,0.740268,0.959916,0.758569,0.11714,0.155503,0.933308,BOMBAY
0.601294,0.709494,0.941248,0.790972,0.109958,0.170542,0.882612,BOMBAY
0.602232,0.728647,0.888421,0.790052,0.115655,0.157107,0.77094,BOMBAY
0.606699,0.704377,0.941746,0.780638,0.106601,0.174331,0.956679,BOMBAY
0.584984,0.560239,0.985476,0.863947,0.080134,0.241506,0.939625,BOMBAY
0.600806,0.729185,0.938452,0.804363,0.112548,0.160304,0.93339,BOMBAY
0.61994,0.78072,0.899223,0.737319,0.127045,0.13007,0.88876,BOMBAY
0.621164,0.754397,0.9162,0.738813,0.118549,0.144705,0.895389,BOMBAY
0.609051,0.686113,0.90284,0.78896,0.100822,0.18082,0.915337,BOMBAY
0.616762,0.8143,0.957826,0.762358,0.135571,0.109604,0.921894,BOMBAY
0.619382,0.775279,0.872439,0.758224,0.122717,0.131543,0.890584,BOMBAY
0.628609,0.76421,0.861815,0.727572,0.119679,0.136906,0.859265,BOMBAY
0.621724,0.7676,0.90171,0.75563,0.12023,0.134334,0.847645,BOMBAY
0.600639,0.767735,0.909026,0.833903,0.119244,0.135819,0.91497,BOMBAY
0.584251,0.684712,0.985315,0.900018,0.097934,0.181032,0.955982,BOMBAY
0.616599,0.742038,0.929842,0.778666,0.111144,0.151081,0.964636,BOMBAY
0.619963,0.766211,0.942953,0.768598,0.118064,0.136167,0.914277,BOMBAY
0.605223,0.748167,0.911375,0.824806,0.113015,0.145528,0.895759,BOMBAY
0.602801,0.728426,0.906716,0.846731,0.106262,0.155104,0.899203,BOMBAY
0.642544,0.792628,0.918099,0.710216,0.123661,0.118259,0.875184,BOMBAY
0.641691,0.783905,0.859049,0.71334,0.121521,0.122174,0.8286,BOMBAY
0.610802,0.695069,0.964863,0.822764,0.097665,0.171999,0.906263,BOMBAY
0.630001,0.76004,0.926449,0.757433,0.112846,0.137703,0.926443,BOMBAY
0.627154,0.755345,0.929646,0.768114,0.111574,0.140044,0.918434,BOMBAY
0.628673,0.814782,0.959274,0.765713,0.128899,0.106163,0.950382,BOMBAY
0.632972,0.785655,0.921478,0.756122,0.119044,0.122301,0.923685,BOMBAY
0.6273,0.752479,0.941884,0.777587,0.108857,0.141931,0.967038,BOMBAY
0.644256,0.804829,0.897978,0.719418,0.125093,0.110397,0.902104,BOMBAY
0.625622,0.792437,0.939557,0.790852,0.119843,0.117795,0.931106,BOMBAY
0.644428,0.760289,0.923218,0.726632,0.111083,0.134231,0.863186,BOMBAY
0.636654,0.792745,0.934511,0.75343,0.120068,0.116848,0.904013,BOMBAY
0.65153,0.7459,0.793992,0.704453,0.107163,0.141574,0.849972,BOMBAY
0.640386,0.791304,0.887891,0.742168,0.119773,0.116829,0.873643,BOMBAY
0.651535,0.795658,0.808925,0.70645,0.120931,0.11398,0.867301,BOMBAY
0.652781,0.746143,0.740592,0.704522,0.107811,0.138621,0.754777,BOMBAY
0.640384,0.819468,0.91649,0.747633,0.12776,0.100652,0.914668,BOMBAY
0.614937,0.768692,0.925037,0.841938,0.112237,0.128284,0.847655,BOMBAY
0.642689,0.789349,0.9114,0.743898,0.117084,0.118499,0.932384,BOMBAY
0.629564,0.767252,0.966077,0.790537,0.11028,0.131439,0.951042,BOMBAY
0.625551,0.747783,0.956776,0.805144,0.105338,0.141425,0.922762,BOMBAY
0.639717,0.761774,0.919574,0.757002,0.108235,0.134735,0.969241,BOMBAY
0.646521,0.838387,0.90032,0.734435,0.134233,0.087272,0.860791,BOMBAY
0.634961,0.786111,0.973172,0.780876,0.115237,0.11851,0.89082,BOMBAY
0.626514,0.711705,0.937572,0.81238,0.095505,0.158608,0.892695,BOMBAY
0.636843,0.808231,0.935996,0.780139,0.120976,0.105985,0.92638,BOMBAY
0.670391,0.737121,0.638068,0.673059,0.104583,0.135257,0.534135,BOMBAY
0.601631,0.602362,0.983194,0.919011,0.072101,0.211365,0.974191,BOMBAY
0.631574,0.768115,0.942727,0.809729,0.10726,0.128175,0.931902,BOMBAY
0.668944,0.873476,0.865594,0.682567,0.145442,0.063202,0.858753,BOMBAY
0.671682,0.834274,0.814817,0.675951,0.130585,0.085348,0.743709,BOMBAY
0.636376,0.74919,0.950957,0.799564,0.101398,0.137548,0.918469,BOMBAY
0.657526,0.830396,0.836489,0.727749,0.127925,0.087993,0.778216,BOMBAY
0.650413,0.792388,0.927257,0.754472,0.11387,0.111732,0.853854,BOMBAY
0.665013,0.829161,0.913365,0.70547,0.126404,0.089695,0.832662,BOMBAY
0.649949,0.718887,0.854662,0.759516,0.093445,0.151706,0.878784,BOMBAY
0.660682,0.653737,0.859007,0.725203,0.080835,0.180154,0.771508,BOMBAY
0.668038,0.870256,0.904001,0.70109,0.141766,0.063973,0.849711,BOMBAY
0.644203,0.743761,0.949171,0.782627,0.098592,0.139488,0.919046,BOMBAY
0.660148,0.808419,0.82889,0.731107,0.119002,0.099263,0.745322,BOMBAY
0.6381,0.741919,0.947064,0.80749,0.09771,0.140161,0.91865,BOMBAY
0.643082,0.750445,0.864377,0.790694,0.100593,0.133855,0.851003,BOMBAY
0.667344,0.839564,0.887886,0.713689,0.127334,0.08311,0.880233,BOMBAY
0.646549,0.763346,0.898847,0.78765,0.10237,0.127024,0.888642,BOMBAY
0.637268,0.704482,0.915725,0.822891,0.08772,0.157374,0.885566,BOMBAY
0.660836,0.794938,0.824606,0.740968,0.112043,0.107682,0.82136,BOMBAY
0.670881,0.785467,0.866718,0.712542,0.106933,0.115514,0.947238,BOMBAY
0.637253,0.741735,0.89102,0.831859,0.09605,0.136041,0.826525,BOMBAY
0.650907,0.742396,0.950082,0.783896,0.095939,0.136051,0.842925,BOMBAY
0.64687,0.692525,0.945923,0.798231,0.083949,0.162327,0.884852,BOMBAY
0.652474,0.687766,0.8535,0.779397,0.083547,0.162952,0.825641,BOMBAY
0.637998,0.689723,0.962329,0.832219,0.082687,0.164399,0.918884,BOMBAY
0.686768,0.84202,0.906341,0.66917,0.125977,0.079613,0.85265,BOMBAY
0.638569,0.758412,0.96263,0.832345,0.098918,0.128333,0.890572,BOMBAY
0.657282,0.730607,0.894763,0.766631,0.092605,0.141329,0.827401,BOMBAY
0.672151,0.801067,0.786767,0.720663,0.112532,0.100973,0.742679,BOMBAY
0.661778,0.839431,0.886887,0.758053,0.123542,0.081335,0.886419,BOMBAY
0.651891,0.758825,0.947808,0.793141,0.097973,0.127376,0.889787,BOMBAY
0.68533,0.819844,0.804547,0.682239,0.118289,0.08956,0.729663,BOMBAY
0.653409,0.748553,0.932528,0.790004,0.094787,0.13312,0.908773,BOMBAY
0.654931,0.797911,0.992102,0.787036,0.107499,0.107451,0.980348,BOMBAY
0.654753,0.697947,0.931881,0.789988,0.082127,0.159027,0.93058,BOMBAY
0.64605,0.720388,0.953435,0.82232,0.086919,0.147638,0.928813,BOMBAY
0.650932,0.739268,0.97005,0.805141,0.091871,0.136905,0.888441,BOMBAY
0.652692,0.778066,0.957156,0.799018,0.101222,0.117963,0.966229,BOMBAY
0.66749,0.83093,0.938439,0.748689,0.119229,0.085387,0.871465,BOMBAY
0.689785,0.848104,0.859301,0.67721,0.126293,0.073612,0.808058,BOMBAY
0.657448,0.696372,0.936193,0.786544,0.080737,0.159944,0.957436,BOMBAY
0.673486,0.821549,0.892547,0.733942,0.116157,0.088908,0.795425,BOMBAY
0.662176,0.812377,0.934647,0.773014,0.11142,0.096808,0.917118,BOMBAY
0.68831,0.823167,0.838861,0.687915,0.117453,0.086054,0.713605,BOMBAY
0.684011,0.789065,0.770471,0.702586,0.107016,0.104031,0.658307,BOMBAY
0.675039,0.834956,0.929735,0.736127,0.118569,0.082576,0.899118,BOMBAY
0.672659,0.777374,0.87124,0.744084,0.100913,0.113992,0.828991,BOMBAY
0.654213,0.735642,0.922701,0.808728,0.089253,0.137021,0.87233,BOMBAY
0.662631,0.754259,0.943497,0.780519,0.092696,0.129444,0.963662,BOMBAY
0.686659,0.777538,0.919016,0.701161,0.099239,0.116212,0.938769,BOMBAY
0.641683,0.651424,0.947967,0.85568,0.070853,0.178674,0.912443,BOMBAY
0.674154,0.816612,0.947334,0.742773,0.111814,0.092861,0.886321,BOMBAY
0.672322,0.784474,0.91801,0.749915,0.101184,0.111866,0.923221,BOMBAY
0.668005,0.817016,0.955941,0.766353,0.111918,0.091757,0.856696,BOMBAY
0.653223,0.784008,0.963492,0.818554,0.10054,0.112154,0.934688,BOMBAY
0.670985,0.818827,0.905165,0.757745,0.112056,0.091058,0.878556,BOMBAY
0.654334,0.737523,0.959468,0.818244,0.088058,0.136017,0.90626,BOMBAY
0.649721,0.761341,0.937625,0.83544,0.095293,0.120917,0.800085,BOMBAY
0.656145,0.692079,0.962851,0.814231,0.077574,0.158404,0.904853,BOMBAY
0.691641,0.856726,0.927922,0.695353,0.125701,0.067241,0.845785,BOMBAY
0.678178,0.856492,0.946324,0.7397,0.124989,0.068145,0.886879,BOMBAY
0.677478,0.815572,0.839533,0.743342,0.111211,0.090211,0.778276,BOMBAY
0.710305,0.850247,0.795523,0.639477,0.124567,0.068372,0.710297,BOMBAY
0.676134,0.783508,0.874046,0.750772,0.100268,0.108997,0.825272,BOMBAY
0.6478,0.630111,0.975113,0.849769,0.064789,0.187585,0.947221,BOMBAY
0.673447,0.827336,0.927558,0.763493,0.112094,0.086617,0.956427,BOMBAY
0.663041,0.767924,0.958084,0.800065,0.093832,0.119876,0.945759,BOMBAY
0.67333,0.841548,0.916474,0.765726,0.118175,0.075996,0.859538,BOMBAY
0.712197,0.70801,0.835871,0.642158,0.08031,0.14783,0.83805,BOMBAY
0.686527,0.80797,0.9404,0.725834,0.106118,0.095197,0.853224,BOMBAY
0.67062,0.739785,0.942603,0.784355,0.086244,0.131744,0.862494,BOMBAY
0.675315,0.789883,0.906413,0.769644,0.100107,0.103947,0.815952,BOMBAY
0.68655,0.834815,0.873172,0.733086,0.114795,0.078098,0.807459,BOMBAY
0.69361,0.824591,0.833791,0.711078,0.110858,0.084379,0.824749,BOMBAY
0.68268,0.752846,0.897771,0.74719,0.088074,0.12672,0.946583,BOMBAY
0.674941,0.806558,0.94711,0.774435,0.104199,0.095364,0.861421,BOMBAY
0.673233,0.678427,0.904908,0.780599,0.071018,0.163971,0.962173,BOMBAY
0.67412,0.703557,0.941824,0.779718,0.076069,0.151333,0.947493,BOMBAY
0.669283,0.784315,0.927865,0.796748,0.096423,0.108734,0.915678,BOMBAY
0.694379,0.793723,0.886688,0.713793,0.100365,0.101182,0.812573,BOMBAY
0.675637,0.805115,0.99167,0.775646,0.102616,0.097069,0.915013,BOMBAY
0.708783,0.861907,0.705201,0.669696,0.127329,0.056564,0.563847,BOMBAY
0.689498,0.774787,0.85035,0.734399,0.093852,0.111825,0.845045,BOMBAY
0.675309,0.756851,0.939749,0.782864,0.087561,0.123914,0.957613,BOMBAY
0.701949,0.866824,0.807872,0.695851,0.125093,0.058456,0.840595,BOMBAY
0.665024,0.687283,0.928014,0.819609,0.072065,0.157387,0.910919,BOMBAY
0.67143,0.713952,0.879656,0.799656,0.078413,0.142082,0.824361,BOMBAY
0.677902,0.727005,0.963813,0.778348,0.080016,0.138278,0.932551,BOMBAY
0.677187,0.824205,0.908711,0.781276,0.108198,0.083934,0.851849,BOMBAY
0.665021,0.537236,0.907022,0.826893,0.047201,0.219812,0.892284,BOMBAY
0.706232,0.873637,0.868597,0.694851,0.126481,0.052883,0.817265,BOMBAY
0.689703,0.819763,0.927755,0.748611,0.104732,0.087057,0.911753,BOMBAY
0.669626,0.768461,0.957004,0.817119,0.088509,0.117007,0.979079,BOMBAY
0.690788,0.806524,0.886762,0.745782,0.102061,0.091496,0.770636,BOMBAY
0.686963,0.838683,0.959316,0.762796,0.111711,0.073828,0.823894,BOMBAY
0.719173,0.852949,0.897261,0.660483,0.117923,0.064004,0.756572,BOMBAY
0.658229,0.711311,0.969999,0.864935,0.074493,0.144104,0.918516,BOMBAY
0.718656,0.847573,0.777745,0.664998,0.116113,0.065916,0.701806,BOMBAY
0.707294,0.822182,0.89859,0.700836,0.10426,0.08509,0.917648,BOMBAY
0.679678,0.723179,0.973858,0.792522,0.076414,0.138798,0.950237,BOMBAY
0.716291,0.865038,0.852295,0.677076,0.120921,0.057179,0.813314,BOMBAY
0.684835,0.737659,0.952902,0.77861,0.079493,0.130874,0.93685,BOMBAY
0.680116,0.798896,0.94726,0.795089,0.095833,0.098407,0.942128,BOMBAY
0.684149,0.763849,0.904037,0.784124,0.08552,0.117313,0.94796,BOMBAY
0.696703,0.817207,0.89634,0.744731,0.102203,0.085502,0.838911,BOMBAY
0.711531,0.791216,0.793953,0.698112,0.094751,0.098558,0.778487,BOMBAY
0.708951,0.873608,0.94024,0.707017,0.122055,0.053498,0.928053,BOMBAY
0.684719,0.801507,0.97081,0.78696,0.09594,0.095844,0.918494,BOMBAY
0.685215,0.74836,0.855881,0.788432,0.082229,0.12128,0.805218,BOMBAY
0.709718,0.834988,0.899749,0.711021,0.106622,0.07556,0.883712,BOMBAY
0.690138,0.83309,0.93523,0.77515,0.105915,0.076569,0.880791,BOMBAY
0.709098,0.786761,0.908824,0.713989,0.090846,0.103079,0.903984,BOMBAY
0.689701,0.797767,0.943358,0.778447,0.094527,0.095817,0.852264,BOMBAY
0.692742,0.760336,0.935712,0.769681,0.082948,0.117598,0.933672,BOMBAY
0.730184,0.880228,0.718245,0.652102,0.126615,0.04414,0.680243,BOMBAY
0.702874,0.825778,0.880868,0.737722,0.103969,0.078496,0.784822,BOMBAY
0.702548,0.819611,0.942142,0.739036,0.100296,0.084672,0.913743,BOMBAY
0.729478,0.905792,0.847743,0.655921,0.138807,0.02759,0.667339,BOMBAY
0.699565,0.784329,0.931573,0.749791,0.088951,0.104946,0.947762,BOMBAY
0.692557,0.78735,0.94508,0.773103,0.091245,0.10054,0.824524,BOMBAY
0.702956,0.796133,0.926213,0.741595,0.092849,0.096719,0.877299,BOMBAY
0.695908,0.729228,0.866203,0.764769,0.07631,0.129417,0.789735,BOMBAY
0.688763,0.785807,0.884302,0.788625,0.090381,0.101255,0.82949,BOMBAY
0.724786,0.859676,0.634651,0.673429,0.118079,0.054954,0.609054,BOMBAY
0.695258,0.79099,0.865928,0.770608,0.090845,0.0992,0.87643,BOMBAY
0.713407,0.829932,0.846727,0.712333,0.104563,0.075013,0.761104,BOMBAY
0.694157,0.783585,0.964492,0.774972,0.088147,0.104053,0.917086,BOMBAY
0.711032,0.849804,0.808339,0.724468,0.11148,0.062581,0.733315,BOMBAY
0.69412,0.798316,0.930184,0.779945,0.092215,0.094903,0.883051,BOMBAY
0.717334,0.839234,0.935349,0.705951,0.105397,0.071846,0.8938,BOMBAY
0.68436,0.773126,0.93649,0.814605,0.084657,0.108662,0.897662,BOMBAY
0.689234,0.758938,0.965162,0.800135,0.080886,0.115427,0.877546,BOMBAY
0.720569,0.835991,0.832199,0.698969,0.106355,0.069364,0.686737,BOMBAY
0.686685,0.771404,0.971165,0.809421,0.08362,0.109787,0.917005,BOMBAY
0.705605,0.810821,0.910104,0.747307,0.095647,0.087136,0.862235,BOMBAY
0.720158,0.819273,0.73854,0.702283,0.100507,0.078383,0.673421,BOMBAY
0.726993,0.803264,0.773088,0.683018,0.092856,0.091147,0.865133,BOMBAY
0.687818,0.780483,0.922211,0.809729,0.085743,0.104317,0.903021,BOMBAY
0.710734,0.846707,0.940851,0.734338,0.107534,0.06619,0.85809,BOMBAY
0.712782,0.81845,0.839347,0.72853,0.097833,0.082002,0.837078,BOMBAY
0.698511,0.798914,0.938183,0.775969,0.091211,0.093393,0.867087,BOMBAY
0.684914,0.654782,0.955282,0.824751,0.056776,0.165952,0.939451,BOMBAY
0.732162,0.869652,0.86139,0.67263,0.117522,0.049644,0.727909,BOMBAY
0.721186,0.810163,0.793765,0.707778,0.096177,0.083079,0.689803,BOMBAY
0.708952,0.785922,0.896909,0.749086,0.086621,0.099561,0.854596,BOMBAY
0.728328,0.870174,0.898675,0.694111,0.114454,0.051378,0.877151,BOMBAY
0.713952,0.745987,0.791824,0.739805,0.077186,0.115732,0.688304,BOMBAY
0.685818,0.594167,0.958257,0.834431,0.04526,0.190977,0.960676,BOMBAY
0.739256,0.89438,0.807008,0.662483,0.128086,0.032063,0.638614,BOMBAY
0.702366,0.783231,0.893487,0.778719,0.08504,0.099924,0.835914,BOMBAY
0.699591,0.801464,0.898073,0.788572,0.090155,0.090269,0.84521,BOMBAY
0.700284,0.753102,0.924985,0.787404,0.076491,0.11613,0.867615,BOMBAY
0.694639,0.772947,0.961883,0.806548,0.081668,0.105757,0.86171,BOMBAY
0.691624,0.803263,0.982964,0.818418,0.0888,0.091824,0.974476,BOMBAY
0.705943,0.786398,0.983456,0.771007,0.083978,0.100624,0.958614,BOMBAY
0.718026,0.845498,0.953137,0.732092,0.103174,0.067046,0.943584,BOMBAY
0.739406,0.866106,0.908359,0.668436,0.112815,0.051554,0.78279,BOMBAY
0.699602,0.752458,0.952931,0.794818,0.074738,0.117985,0.951248,BOMBAY
0.716219,0.80836,0.918676,0.740746,0.090484,0.087672,0.924933,BOMBAY
0.6877,0.68629,0.899914,0.83631,0.060058,0.150022,0.951661,BOMBAY
0.717018,0.840199,0.902162,0.739191,0.102253,0.067395,0.817851,BOMBAY
0.723543,0.817962,0.919179,0.718938,0.093922,0.081198,0.87625,BOMBAY
0.69684,0.777335,0.879331,0.807323,0.082004,0.102472,0.847088,BOMBAY
0.737596,0.806222,0.931527,0.677671,0.089714,0.087994,0.89685,BOMBAY
0.713428,0.765243,0.857662,0.753581,0.079104,0.107775,0.807976,BOMBAY
0.727502,0.882454,0.916236,0.710467,0.118582,0.04171,0.81251,BOMBAY
0.719558,0.814043,0.858225,0.735472,0.092522,0.082403,0.84382,BOMBAY
0.730922,0.834139,0.893715,0.704008,0.099045,0.070123,0.811212,BOMBAY
0.706117,0.79276,0.951024,0.783745,0.085001,0.094464,0.881897,BOMBAY
0.698774,0.683239,0.937214,0.808754,0.05911,0.148461,0.874201,BOMBAY
0.736072,0.85498,0.830939,0.689971,0.106013,0.058531,0.844574,BOMBAY
0.737893,0.774006,0.754313,0.684834,0.083252,0.097191,0.566341,BOMBAY
0.70252,0.796823,0.961465,0.79852,0.085375,0.092893,0.920783,BOMBAY
0.750065,0.858373,0.927276,0.652495,0.107316,0.055271,0.794944,BOMBAY
0.705935,0.759825,0.944528,0.790955,0.074815,0.112042,0.919673,BOMBAY
0.712515,0.814079,0.939387,0.769846,0.090393,0.082547,0.894732,BOMBAY
0.73555,0.871669,0.902807,0.697221,0.112016,0.047948,0.8349,BOMBAY
0.736594,0.818253,0.863909,0.695657,0.092255,0.078765,0.830468,BOMBAY
0.70417,0.732735,0.94921,0.800665,0.067822,0.125293,0.919814,BOMBAY
0.757695,0.851924,0.715929,0.634425,0.106,0.056056,0.652315,BOMBAY
0.702347,0.784484,0.929854,0.807058,0.081231,0.098158,0.887606,BOMBAY
0.734925,0.849959,0.7922,0.702994,0.105375,0.056786,0.633992,BOMBAY
0.735728,0.836864,0.894233,0.701518,0.096499,0.070622,0.961891,BOMBAY
0.707142,0.762063,0.946843,0.792857,0.074811,0.110092,0.905945,BOMBAY
0.730872,0.836724,0.878522,0.717409,0.097016,0.069501,0.904473,BOMBAY
0.700087,0.735057,0.947665,0.818534,0.06771,0.124118,0.933148,BOMBAY
0.705177,0.764462,0.960673,0.802884,0.074992,0.108587,0.906405,BOMBAY
0.724728,0.730815,0.837134,0.739795,0.067857,0.123102,0.81192,BOMBAY
0.691727,0.686644,0.986478,0.850248,0.05706,0.146955,0.937357,BOMBAY
0.69711,0.715184,0.942555,0.832631,0.062897,0.133252,0.926611,BOMBAY
0.712394,0.721718,0.916808,0.782368,0.065101,0.128048,0.845459,BOMBAY
0.733202,0.822045,0.861162,0.716156,0.091699,0.076613,0.866564,BOMBAY
0.691246,0.740635,0.969516,0.854969,0.06864,0.120124,0.902247,BOMBAY
0.706156,0.825102,0.950422,0.80416,0.092044,0.075752,0.912057,BOMBAY
0.72852,0.82635,0.950284,0.735106,0.092721,0.073572,0.851589,BOMBAY
0.698851,0.741444,0.958451,0.83256,0.068091,0.119999,0.927387,BOMBAY
0.718733,0.81544,0.945742,0.768311,0.088984,0.079386,0.846227,BOMBAY
0.736113,0.82372,0.803166,0.715321,0.091928,0.073741,0.801536,BOMBAY
0.760342,0.898652,0.857115,0.644687,0.122607,0.027721,0.710328,BOMBAY
0.735656,0.825433,0.871631,0.718901,0.093406,0.070613,0.701244,BOMBAY
0.730282,0.743638,0.909646,0.737068,0.069086,0.115325,0.802544,BOMBAY
0.72073,0.786651,0.936354,0.770126,0.079011,0.094879,0.875413,BOMBAY
0.741654,0.862936,0.921184,0.704592,0.104145,0.052406,0.889825,BOMBAY
0.728642,0.792884,0.888139,0.746334,0.080379,0.091833,0.892898,BOMBAY
0.707528,0.729933,0.936842,0.818218,0.063769,0.124116,0.916907,BOMBAY
0.739962,0.826285,0.878232,0.715366,0.091138,0.071486,0.804951,BOMBAY
0.71104,0.769286,0.962961,0.808661,0.072691,0.104947,0.945847,BOMBAY
0.749672,0.85567,0.8709,0.687031,0.102691,0.052719,0.701519,BOMBAY
0.728023,0.774469,0.865806,0.753974,0.075681,0.098892,0.796306,BOMBAY
0.74823,0.830509,0.86114,0.693622,0.092633,0.067964,0.759192,BOMBAY
0.721225,0.831919,0.932501,0.779591,0.091151,0.07002,0.908363,BOMBAY
0.730214,0.789253,0.889865,0.752266,0.078704,0.091484,0.827663,BOMBAY
0.748595,0.875989,0.786251,0.695806,0.109334,0.041451,0.76239,BOMBAY
0.746518,0.89015,0.892094,0.704588,0.1142,0.034032,0.842692,BOMBAY
0.74976,0.829206,0.899449,0.695982,0.090354,0.069651,0.834135,BOMBAY
0.725854,0.816982,0.93978,0.771415,0.085663,0.077377,0.884582,BOMBAY
0.733187,0.832774,0.932985,0.749319,0.090572,0.068652,0.893041,BOMBAY
0.727928,0.820242,0.958067,0.767167,0.086199,0.075731,0.900937,BOMBAY
0.740917,0.814919,0.923633,0.727434,0.085236,0.077029,0.825485,BOMBAY
0.748453,0.869869,0.907211,0.704637,0.104597,0.046028,0.845135,BOMBAY
0.726488,0.792699,0.869208,0.775087,0.078284,0.088857,0.829349,BOMBAY
0.717441,0.739077,0.895404,0.804872,0.064958,0.114941,0.786874,BOMBAY
0.730495,0.819697,0.852748,0.763264,0.087213,0.072727,0.75296,BOMBAY
0.715023,0.781322,0.987979,0.815213,0.073301,0.097474,0.961137,BOMBAY
0.745352,0.835028,0.957864,0.719622,0.090979,0.06559,0.832068,BOMBAY
0.747206,0.851416,0.915368,0.71545,0.097193,0.055254,0.784571,BOMBAY
0.754051,0.773709,0.772366,0.695419,0.073148,0.096543,0.75413,BOMBAY
0.723232,0.797603,0.963928,0.793279,0.078008,0.087033,0.89308,BOMBAY
0.731511,0.777807,0.939591,0.766643,0.07179,0.098721,0.953714,BOMBAY
0.760529,0.845268,0.728517,0.677708,0.096258,0.056046,0.649623,BOMBAY
0.736872,0.833066,0.949077,0.750389,0.088554,0.068325,0.931642,BOMBAY
0.758799,0.890156,0.911592,0.685628,0.112359,0.031907,0.785727,BOMBAY
0.75848,0.885719,0.861005,0.686653,0.109865,0.035297,0.825509,BOMBAY
0.763688,0.86144,0.826222,0.672132,0.099836,0.049511,0.811664,BOMBAY
0.768846,0.846348,0.871729,0.657768,0.094278,0.057871,0.79523,BOMBAY
0.741364,0.820082,0.914421,0.747391,0.083821,0.073073,0.84838,BOMBAY
0.747279,0.804147,0.889337,0.729022,0.078898,0.081704,0.849463,BOMBAY
0.744827,0.82117,0.7863,0.738343,0.085485,0.069723,0.717044,BOMBAY
0.761827,0.85863,0.860308,0.686834,0.098228,0.04936,0.749147,BOMBAY
0.760776,0.867901,0.830032,0.691242,0.101299,0.044443,0.781079,BOMBAY
0.742867,0.781854,0.84939,0.747199,0.071883,0.093259,0.859708,BOMBAY
0.731738,0.735921,0.873705,0.782785,0.060685,0.115638,0.839931,BOMBAY
0.759997,0.836749,0.701683,0.698537,0.090356,0.059829,0.671455,BOMBAY
0.745804,0.811989,0.956937,0.742146,0.079069,0.07878,0.944279,BOMBAY
0.766189,0.898794,0.941663,0.682701,0.111979,0.027584,0.920434,BOMBAY
0.765301,0.841847,0.946578,0.687873,0.0884,0.061493,0.927046,BOMBAY
0.731574,0.752736,0.927683,0.792858,0.062848,0.107965,0.896249,BOMBAY
0.753139,0.837969,0.888353,0.72503,0.088759,0.060756,0.776474,BOMBAY
0.74818,0.843844,0.941612,0.742292,0.089578,0.058882,0.858677,BOMBAY
0.774393,0.819501,0.74559,0.66449,0.081962,0.071241,0.803706,BOMBAY
0.740366,0.782232,0.923391,0.767875,0.069683,0.093397,0.922039,BOMBAY
0.730963,0.771886,0.936429,0.800373,0.066901,0.098074,0.901917,BOMBAY
0.779659,0.871493,0.90078,0.651926,0.099982,0.042045,0.826148,BOMBAY
0.760698,0.859086,0.939095,0.709926,0.093081,0.051731,0.968107,BOMBAY
0.757267,0.84585,0.836544,0.720462,0.090855,0.055153,0.74356,BOMBAY
0.743598,0.816821,0.945142,0.763395,0.078805,0.074956,0.938132,BOMBAY
0.755795,0.803931,0.894068,0.7256,0.075861,0.08015,0.853425,BOMBAY
0.732416,0.723095,0.892866,0.800929,0.055885,0.119008,0.798423,BOMBAY
0.770326,0.90449,0.934084,0.686217,0.113354,0.02188,0.849197,BOMBAY
0.757583,0.854215,0.785724,0.726826,0.093148,0.049584,0.725376,BOMBAY
0.721387,0.704795,0.961712,0.844326,0.049626,0.130558,0.95044,BOMBAY
0.731682,0.776811,0.943913,0.81082,0.06625,0.095344,0.937376,BOMBAY
0.773195,0.854321,0.724403,0.683035,0.092974,0.049049,0.710368,BOMBAY
0.785815,0.888376,0.711253,0.647091,0.107719,0.027857,0.633626,BOMBAY
0.737094,0.714793,0.930257,0.794785,0.052309,0.12374,0.867407,BOMBAY
0.779251,0.882524,0.837512,0.668521,0.101857,0.035211,0.871461,BOMBAY
0.737695,0.750653,0.953582,0.798385,0.059255,0.107055,0.902396,BOMBAY
0.738386,0.72411,0.956853,0.796873,0.053335,0.119345,0.88741,BOMBAY
0.734063,0.776873,0.946006,0.81147,0.065505,0.094174,0.915051,BOMBAY
0.751696,0.77673,0.922745,0.75617,0.065965,0.092958,0.859273,BOMBAY
0.763036,0.874633,0.892336,0.721385,0.098387,0.038862,0.828805,BOMBAY
0.750769,0.822771,0.941365,0.760068,0.079604,0.067979,0.82035,BOMBAY
0.774427,0.861001,0.940785,0.689125,0.092874,0.04652,0.818317,BOMBAY
