@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,8,10-13,15-17'

@attribute Perimeter numeric
@attribute EquivDiameter numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor3 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.291352,0.295351,0.934434,0.754754,0.406837,0.391333,0.355438,0.972032,BARBUNYA
0.301609,0.295506,0.859782,0.702167,0.526424,0.353221,0.473324,0.992666,BARBUNYA
0.306615,0.295589,0.895728,0.677409,0.345246,0.412228,0.297099,0.933906,BARBUNYA
0.306173,0.29565,0.827245,0.679901,0.6525,0.317009,0.604206,0.917836,BARBUNYA
0.289305,0.295744,0.925857,0.767688,0.40106,0.392839,0.349896,0.928896,BARBUNYA
0.305942,0.295782,0.837164,0.681685,0.582749,0.336364,0.530959,0.835266,BARBUNYA
0.327433,0.296103,0.810614,0.580925,0.452834,0.375465,0.40006,0.974512,BARBUNYA
0.317893,0.296131,0.771812,0.625266,0.495918,0.361877,0.442674,0.860959,BARBUNYA
0.309775,0.296241,0.789352,0.664914,0.417837,0.386709,0.366026,0.78891,BARBUNYA
0.318124,0.296656,0.79435,0.626605,0.391042,0.395217,0.340323,0.836564,BARBUNYA
0.327412,0.296706,0.774726,0.583739,0.377805,0.399667,0.327737,0.938422,BARBUNYA
0.320679,0.296805,0.867125,0.615265,0.390868,0.395113,0.340156,0.945421,BARBUNYA
0.300591,0.296938,0.900523,0.714345,0.485688,0.364203,0.432484,0.903366,BARBUNYA
0.330412,0.29712,0.752267,0.572042,0.525254,0.351905,0.472141,0.87613,BARBUNYA
0.292337,0.297219,0.943451,0.758879,0.448722,0.375595,0.396034,0.913245,BARBUNYA
0.337942,0.297286,0.862281,0.539483,0.223925,0.455567,0.186911,0.907732,BARBUNYA
0.370894,0.297423,0.725221,0.406232,0.425414,0.382939,0.373351,0.962056,BARBUNYA
0.343762,0.29755,0.79829,0.515617,0.439759,0.378131,0.387284,0.865505,BARBUNYA
0.322661,0.297578,0.822062,0.609557,0.505389,0.357457,0.452147,0.938432,BARBUNYA
0.285801,0.297694,0.936379,0.796669,0.421061,0.384078,0.36914,0.941912,BARBUNYA
0.314257,0.297721,0.836816,0.650075,0.335754,0.4132,0.288252,0.885614,BARBUNYA
0.324188,0.297881,0.81192,0.60386,0.494061,0.360621,0.440821,0.912976,BARBUNYA
0.357384,0.297937,0.788877,0.461011,0.44334,0.376562,0.390776,0.909097,BARBUNYA
0.323373,0.297959,0.831274,0.607993,0.503139,0.35775,0.449893,0.961609,BARBUNYA
0.313201,0.297975,0.844929,0.656387,0.482684,0.364051,0.4295,0.914223,BARBUNYA
0.293002,0.297981,0.956779,0.759159,0.414691,0.385869,0.362993,0.947595,BARBUNYA
0.299345,0.298201,0.85833,0.726958,0.532338,0.34867,0.479313,0.970125,BARBUNYA
0.322976,0.298482,0.845864,0.612235,0.454655,0.372354,0.401845,0.962182,BARBUNYA
0.320097,0.298504,0.795386,0.625839,0.368961,0.400723,0.31937,0.950119,BARBUNYA
0.342918,0.29862,0.787,0.523834,0.489356,0.361305,0.436132,0.949028,BARBUNYA
0.310888,0.298637,0.731793,0.670823,0.5766,0.335255,0.524602,0.583169,BARBUNYA
0.331362,0.298796,0.816232,0.575277,0.367198,0.401009,0.317707,0.954747,BARBUNYA
0.304906,0.298951,0.868362,0.702163,0.473854,0.365789,0.420752,0.980581,BARBUNYA
0.302872,0.299132,0.894619,0.713382,0.43156,0.379101,0.37931,0.964127,BARBUNYA
0.298047,0.299154,0.901184,0.738403,0.518777,0.351761,0.465604,0.950055,BARBUNYA
0.29115,0.299314,0.922803,0.775782,0.432479,0.378609,0.380202,0.921648,BARBUNYA
0.318437,0.299567,0.83844,0.63864,0.481368,0.362797,0.428194,0.98663,BARBUNYA
0.302035,0.299771,0.897595,0.72078,0.476954,0.36396,0.423819,0.950868,BARBUNYA
0.325304,0.300029,0.810864,0.608493,0.548871,0.34191,0.496131,0.971295,BARBUNYA
0.345744,0.300095,0.79702,0.518162,0.520278,0.350344,0.467118,0.874351,BARBUNYA
0.329797,0.30026,0.836871,0.58892,0.477014,0.36343,0.423879,0.892337,BARBUNYA
0.344577,0.300397,0.817783,0.524431,0.432964,0.377298,0.380673,0.863679,BARBUNYA
0.311051,0.300612,0.920891,0.679418,0.355752,0.402972,0.306936,0.958106,BARBUNYA
0.320639,0.300628,0.829844,0.633099,0.551099,0.340651,0.498407,0.967982,BARBUNYA
0.306546,0.300831,0.850186,0.702971,0.631407,0.317687,0.581837,0.894072,BARBUNYA
0.291956,0.3011,0.930098,0.780455,0.43866,0.374711,0.386213,0.940231,BARBUNYA
0.340857,0.301682,0.822916,0.546041,0.440617,0.373466,0.38812,0.940667,BARBUNYA
0.309991,0.301781,0.865322,0.690259,0.520691,0.348496,0.467534,0.92169,BARBUNYA
0.319038,0.301891,0.838347,0.646585,0.511205,0.351242,0.457983,0.969878,BARBUNYA
0.341707,0.301929,0.850061,0.543428,0.357508,0.400918,0.308584,0.928768,BARBUNYA
0.306529,0.302208,0.881752,0.709711,0.695506,0.299246,0.650399,0.954721,BARBUNYA
0.336544,0.302455,0.844952,0.568411,0.464467,0.365072,0.411488,0.968553,BARBUNYA
0.36818,0.30263,0.761722,0.437611,0.374263,0.394403,0.324382,0.829576,BARBUNYA
0.332647,0.302729,0.843919,0.587098,0.428849,0.37616,0.376679,0.94223,BARBUNYA
0.348738,0.302882,0.729279,0.517456,0.425352,0.377133,0.373291,0.939939,BARBUNYA
0.338315,0.302888,0.800158,0.562478,0.560143,0.335745,0.507665,0.942342,BARBUNYA
0.358848,0.302893,0.755008,0.475713,0.4448,0.37085,0.392201,0.889681,BARBUNYA
0.3444,0.303074,0.808684,0.536771,0.571043,0.332415,0.51887,0.917264,BARBUNYA
0.335075,0.303129,0.856235,0.577955,0.417987,0.379274,0.366171,0.931581,BARBUNYA
0.326628,0.303151,0.872364,0.616595,0.418801,0.378985,0.366957,0.957471,BARBUNYA
0.344548,0.303742,0.829545,0.539034,0.375003,0.392949,0.325083,0.890779,BARBUNYA
0.355244,0.303742,0.827945,0.493979,0.38876,0.388304,0.338148,0.956275,BARBUNYA
0.346099,0.303834,0.782981,0.532773,0.458846,0.365406,0.405959,0.937047,BARBUNYA
0.330242,0.303867,0.790755,0.603173,0.412326,0.380346,0.360715,0.937404,BARBUNYA
0.336407,0.304124,0.840003,0.576428,0.308041,0.415977,0.262641,0.949571,BARBUNYA
0.322014,0.304168,0.83663,0.642969,0.339595,0.404704,0.291827,0.8516,BARBUNYA
0.343925,0.304217,0.774964,0.54379,0.579311,0.328917,0.527403,0.93361,BARBUNYA
0.320236,0.304288,0.84291,0.652019,0.495262,0.353634,0.442019,0.91013,BARBUNYA
0.333858,0.304288,0.796447,0.58861,0.553377,0.33631,0.500735,0.90228,BARBUNYA
0.30567,0.304359,0.918221,0.724522,0.446826,0.368668,0.39418,0.915696,BARBUNYA
0.300335,0.304414,0.906921,0.75243,0.463478,0.363346,0.410514,0.992365,BARBUNYA
0.329059,0.304534,0.845068,0.611634,0.478017,0.358687,0.424872,0.948945,BARBUNYA
0.345081,0.30455,0.829294,0.540245,0.474715,0.359695,0.421603,0.957575,BARBUNYA
0.298383,0.304949,0.865744,0.765376,0.63184,0.313571,0.582294,0.909198,BARBUNYA
0.32659,0.305342,0.875789,0.626794,0.461191,0.363103,0.408264,0.973495,BARBUNYA
0.305658,0.305359,0.842396,0.729448,0.535754,0.340399,0.482778,0.970572,BARBUNYA
0.385105,0.305522,0.648613,0.385227,0.357543,0.396993,0.308618,0.923632,BARBUNYA
0.309917,0.305566,0.85031,0.70879,0.599427,0.321918,0.548284,0.959655,BARBUNYA
0.318968,0.305615,0.905864,0.664326,0.430988,0.372429,0.378754,0.968955,BARBUNYA
0.300721,0.305686,0.905293,0.756695,0.557843,0.333623,0.505308,0.955715,BARBUNYA
0.315034,0.305773,0.87883,0.684282,0.377168,0.390028,0.327133,0.960939,BARBUNYA
0.351582,0.305904,0.81333,0.518389,0.500032,0.350533,0.446784,0.957271,BARBUNYA
0.323873,0.306067,0.858399,0.642927,0.536131,0.339578,0.483161,0.932574,BARBUNYA
0.312677,0.306084,0.875995,0.697447,0.408332,0.379309,0.356874,0.915209,BARBUNYA
0.316992,0.306166,0.837142,0.676528,0.570995,0.329367,0.51882,0.966308,BARBUNYA
0.311138,0.306427,0.888189,0.706789,0.556193,0.333365,0.503617,0.961796,BARBUNYA
0.319013,0.306438,0.879988,0.667966,0.428614,0.372332,0.376451,0.958553,BARBUNYA
0.328407,0.306591,0.834242,0.624019,0.402212,0.380789,0.351,0.917259,BARBUNYA
0.307951,0.306601,0.890681,0.723759,0.670668,0.301587,0.623624,0.94763,BARBUNYA
0.324363,0.306607,0.859517,0.643098,0.632595,0.31177,0.583091,0.930454,BARBUNYA
0.382047,0.306738,0.78235,0.401262,0.398639,0.381815,0.34758,0.930761,BARBUNYA
0.326085,0.306814,0.862429,0.635915,0.481223,0.355357,0.42805,0.95857,BARBUNYA
0.307779,0.306961,0.910098,0.726379,0.437428,0.368955,0.385014,0.945643,BARBUNYA
0.318079,0.307135,0.888951,0.675785,0.523209,0.34233,0.470076,0.942197,BARBUNYA
0.318273,0.307173,0.837403,0.675015,0.459704,0.361678,0.406802,0.94099,BARBUNYA
0.328765,0.307244,0.845981,0.625333,0.377103,0.388475,0.327071,0.957898,BARBUNYA
0.336876,0.30744,0.863191,0.589081,0.48072,0.354873,0.427551,0.918767,BARBUNYA
0.352476,0.307494,0.806972,0.521409,0.455992,0.362513,0.403157,0.89977,BARBUNYA
0.35004,0.307516,0.802849,0.531811,0.470512,0.357952,0.417449,0.983648,BARBUNYA
0.325427,0.307581,0.855522,0.642552,0.554282,0.332775,0.501662,0.960388,BARBUNYA
0.334444,0.307598,0.850767,0.600793,0.361827,0.393284,0.312645,0.952249,BARBUNYA
0.371733,0.307652,0.727545,0.44413,0.296819,0.416122,0.252364,0.928343,BARBUNYA
0.368202,0.307777,0.715218,0.458471,0.477579,0.355497,0.424438,0.837803,BARBUNYA
0.327642,0.30819,0.811421,0.634914,0.617577,0.314349,0.567273,0.911926,BARBUNYA
0.294039,0.308261,0.912283,0.805376,0.668256,0.300656,0.621037,0.988726,BARBUNYA
0.29456,0.308304,0.957247,0.802757,0.488141,0.351717,0.434923,0.944954,BARBUNYA
0.347353,0.308353,0.732877,0.546935,0.373002,0.388675,0.323189,0.738355,BARBUNYA
0.338252,0.308418,0.84019,0.587259,0.362018,0.392337,0.312825,0.948818,BARBUNYA
0.325497,0.308505,0.846376,0.646484,0.298985,0.414394,0.254343,0.931108,BARBUNYA
0.314512,0.308592,0.893277,0.700272,0.407118,0.377064,0.355707,0.934669,BARBUNYA
0.365923,0.308619,0.812125,0.470974,0.483882,0.352701,0.43069,0.960257,BARBUNYA
0.332426,0.308864,0.843044,0.61574,0.478913,0.353979,0.42576,0.914103,BARBUNYA
0.297567,0.309097,0.941248,0.790475,0.469354,0.356695,0.416306,0.97792,BARBUNYA
0.35315,0.309325,0.81224,0.526379,0.565138,0.327937,0.512793,0.956939,BARBUNYA
0.385428,0.309515,0.792781,0.399607,0.507923,0.344506,0.454688,0.923607,BARBUNYA
0.333,0.310274,0.780687,0.619476,0.400619,0.377434,0.349475,0.922813,BARBUNYA
0.331153,0.310334,0.83277,0.628302,0.601571,0.3167,0.550521,0.939285,BARBUNYA
0.307841,0.310659,0.902625,0.744054,0.648499,0.303633,0.599948,0.922427,BARBUNYA
0.310378,0.310718,0.881667,0.731327,0.33732,0.398379,0.289708,0.846351,BARBUNYA
0.332988,0.310983,0.781646,0.622743,0.502572,0.344642,0.449325,0.964099,BARBUNYA
0.343364,0.311048,0.848354,0.576126,0.439314,0.364124,0.386851,0.898161,BARBUNYA
0.33749,0.31107,0.8643,0.602524,0.673602,0.296621,0.626772,0.899795,BARBUNYA
0.312147,0.311113,0.874179,0.724239,0.682923,0.294154,0.636802,0.977065,BARBUNYA
0.331577,0.311297,0.848115,0.630714,0.428437,0.367337,0.37628,0.849711,BARBUNYA
0.339592,0.311335,0.678983,0.594216,0.322296,0.402976,0.275774,0.554029,BARBUNYA
0.347691,0.311368,0.809798,0.558555,0.579203,0.321954,0.527291,0.9087,BARBUNYA
0.333344,0.311427,0.843879,0.623112,0.47572,0.352361,0.422598,0.977897,BARBUNYA
0.308188,0.311584,0.88666,0.746776,0.563687,0.326145,0.511302,0.92512,BARBUNYA
0.322672,0.311665,0.866019,0.6747,0.448069,0.360723,0.395395,0.951095,BARBUNYA
0.314913,0.312098,0.868819,0.715014,0.713675,0.285373,0.670152,0.917239,BARBUNYA
0.340535,0.312276,0.866366,0.594159,0.301903,0.409207,0.257013,0.930464,BARBUNYA
0.325905,0.312281,0.87816,0.662004,0.544068,0.331106,0.491234,0.861347,BARBUNYA
0.381459,0.312357,0.682178,0.425648,0.286853,0.414556,0.243281,0.85399,BARBUNYA
0.333366,0.312406,0.847626,0.627446,0.484724,0.348619,0.431525,0.944898,BARBUNYA
0.317207,0.312481,0.898744,0.70538,0.426949,0.366593,0.374838,0.949704,BARBUNYA
0.345126,0.312519,0.755038,0.574808,0.650107,0.301455,0.601658,0.753228,BARBUNYA
0.320444,0.312643,0.891729,0.690155,0.458835,0.356355,0.405948,0.951607,BARBUNYA
0.308628,0.312676,0.901005,0.749831,0.423328,0.367554,0.371332,0.967133,BARBUNYA
0.309848,0.312789,0.901059,0.744091,0.612243,0.311411,0.561678,0.949942,BARBUNYA
0.348404,0.312843,0.799018,0.561872,0.441012,0.361746,0.388505,0.88969,BARBUNYA
0.381087,0.313097,0.603673,0.429998,0.588352,0.317721,0.536766,0.853485,BARBUNYA
0.31019,0.313134,0.873321,0.744009,0.521467,0.336876,0.468317,0.882707,BARBUNYA
0.307156,0.31314,0.911275,0.759742,0.536089,0.332584,0.483118,0.91948,BARBUNYA
0.422899,0.313329,0.755165,0.2844,0.521801,0.336586,0.468654,0.975185,BARBUNYA
0.336114,0.313507,0.842066,0.619747,0.518997,0.337238,0.465826,0.961073,BARBUNYA
0.325829,0.31362,0.853059,0.668579,0.462583,0.354201,0.409633,0.879042,BARBUNYA
0.307867,0.313755,0.906234,0.759054,0.345283,0.392372,0.297133,0.959765,BARBUNYA
0.354727,0.314154,0.771259,0.540336,0.464257,0.353144,0.411281,0.785325,BARBUNYA
0.314319,0.314644,0.890177,0.730227,0.527532,0.333609,0.474445,0.903236,BARBUNYA
0.318323,0.314665,0.84688,0.710212,0.762496,0.270964,0.723924,0.96095,BARBUNYA
0.362683,0.314665,0.778604,0.509218,0.559694,0.324294,0.507205,0.919231,BARBUNYA
0.333198,0.314671,0.877286,0.63852,0.549738,0.327139,0.497016,0.966456,BARBUNYA
0.318626,0.314703,0.914717,0.708881,0.466184,0.351995,0.41318,0.952767,BARBUNYA
0.378092,0.314709,0.8008,0.447916,0.311832,0.403029,0.266126,0.956784,BARBUNYA
0.317838,0.314719,0.918064,0.712885,0.350356,0.389608,0.301877,0.974695,BARBUNYA
0.342193,0.314822,0.843091,0.598015,0.430429,0.363081,0.378212,0.956525,BARBUNYA
0.33077,0.314849,0.879138,0.650723,0.417974,0.367041,0.366158,0.888446,BARBUNYA
0.339674,0.315058,0.878079,0.610448,0.384791,0.37766,0.33437,0.904032,BARBUNYA
0.331227,0.315128,0.843672,0.649853,0.459477,0.353642,0.406579,0.959943,BARBUNYA
0.342306,0.315166,0.831675,0.599037,0.584875,0.31671,0.533161,0.937479,BARBUNYA
0.332454,0.315338,0.830046,0.645045,0.550607,0.326242,0.497904,0.909316,BARBUNYA
0.339086,0.315414,0.824486,0.614714,0.417399,0.366645,0.365604,0.893403,BARBUNYA
0.322204,0.315419,0.860943,0.69459,0.463831,0.352002,0.410861,0.95357,BARBUNYA
0.332712,0.315532,0.831529,0.644719,0.491194,0.343535,0.437963,0.935327,BARBUNYA
0.339446,0.315591,0.830601,0.613868,0.454981,0.354573,0.402164,0.968639,BARBUNYA
0.356611,0.315661,0.821177,0.538784,0.485482,0.345134,0.432279,0.908551,BARBUNYA
0.399709,0.315774,0.746583,0.371933,0.428629,0.362683,0.376466,0.865579,BARBUNYA
0.334175,0.316075,0.836333,0.640348,0.478756,0.346766,0.425604,0.980261,BARBUNYA
0.307946,0.316091,0.923934,0.770102,0.450067,0.3556,0.39735,0.933646,BARBUNYA
0.349467,0.316193,0.834477,0.571818,0.626703,0.304271,0.576874,0.975551,BARBUNYA
0.358525,0.316762,0.768815,0.535387,0.408095,0.368265,0.356646,0.968215,BARBUNYA
0.4005,0.316779,0.66802,0.372935,0.560181,0.322118,0.507704,0.937473,BARBUNYA
0.332739,0.316816,0.887955,0.650458,0.438839,0.35839,0.386388,0.98238,BARBUNYA
0.344385,0.316886,0.846704,0.597336,0.444549,0.356525,0.391956,0.977026,BARBUNYA
0.330728,0.317101,0.831406,0.661267,0.597616,0.311339,0.546397,0.953443,BARBUNYA
0.331848,0.31716,0.839347,0.656231,0.582058,0.315595,0.530244,0.96584,BARBUNYA
0.328216,0.317187,0.822224,0.673663,0.623581,0.304183,0.573585,0.942319,BARBUNYA
0.357505,0.317192,0.728096,0.541526,0.40977,0.367283,0.358256,0.941701,BARBUNYA
0.366782,0.317197,0.767077,0.502987,0.423143,0.362982,0.371153,0.879545,BARBUNYA
0.345418,0.317299,0.878495,0.594543,0.449741,0.354485,0.397031,0.977328,BARBUNYA
0.302988,0.317471,0.936022,0.803255,0.541112,0.32691,0.488224,0.979127,BARBUNYA
0.39634,0.317546,0.663046,0.390786,0.338764,0.390596,0.291053,0.915452,BARBUNYA
0.331123,0.317567,0.824406,0.661538,0.508896,0.336234,0.455665,0.970508,BARBUNYA
0.332031,0.317583,0.687126,0.65731,0.445031,0.355671,0.392426,0.658024,BARBUNYA
0.398063,0.31761,0.637864,0.384816,0.34366,0.388846,0.295618,0.927992,BARBUNYA
0.362283,0.317648,0.764595,0.523398,0.536814,0.32798,0.483854,0.931182,BARBUNYA
0.332291,0.317701,0.865935,0.656622,0.508146,0.336325,0.454912,0.866093,BARBUNYA
0.346521,0.317793,0.838403,0.591808,0.388244,0.373684,0.337656,0.957274,BARBUNYA
0.316063,0.317916,0.880565,0.737115,0.734198,0.274985,0.692632,0.920935,BARBUNYA
0.326987,0.317991,0.875959,0.683325,0.391207,0.372506,0.340479,0.948949,BARBUNYA
0.355987,0.318136,0.677565,0.552022,0.442745,0.355831,0.390195,0.800461,BARBUNYA
0.347562,0.318178,0.804705,0.588883,0.626192,0.302554,0.576335,0.947306,BARBUNYA
0.345575,0.318645,0.857409,0.599786,0.573742,0.316507,0.521652,0.889636,BARBUNYA
0.339425,0.318955,0.867991,0.629067,0.507009,0.335436,0.453771,0.923294,BARBUNYA
0.37173,0.319463,0.761756,0.492323,0.469114,0.346341,0.416069,0.962721,BARBUNYA
0.348262,0.319613,0.838032,0.592077,0.37009,0.377818,0.320436,0.935354,BARBUNYA
0.318623,0.31987,0.895665,0.73353,0.408895,0.364833,0.357415,0.91019,BARBUNYA
0.344799,0.319929,0.824663,0.608954,0.513338,0.332619,0.460127,0.907746,BARBUNYA
0.340885,0.319939,0.817419,0.626786,0.539197,0.325082,0.486276,0.917193,BARBUNYA
0.338628,0.320057,0.871103,0.637709,0.433587,0.356777,0.381278,0.968837,BARBUNYA
0.322649,0.320078,0.906386,0.714377,0.518593,0.330931,0.465419,0.967093,BARBUNYA
0.350959,0.32019,0.803125,0.5827,0.617072,0.303137,0.566744,0.94893,BARBUNYA
0.352509,0.320255,0.802031,0.576195,0.63029,0.299529,0.580657,0.940726,BARBUNYA
0.323177,0.320265,0.90763,0.712645,0.405504,0.365524,0.354158,0.991467,BARBUNYA
0.331642,0.320479,0.846422,0.672474,0.629155,0.299625,0.57946,0.976842,BARBUNYA
0.364077,0.320511,0.855437,0.527985,0.510916,0.332766,0.457694,0.931952,BARBUNYA
0.332505,0.320623,0.876406,0.669026,0.352917,0.38254,0.304276,0.906024,BARBUNYA
0.34713,0.320858,0.731317,0.602602,0.657051,0.291909,0.609056,0.897554,BARBUNYA
0.319028,0.320895,0.87118,0.736396,0.429708,0.357158,0.377513,0.924083,BARBUNYA
0.341357,0.321002,0.891977,0.629392,0.430313,0.35686,0.378099,0.958374,BARBUNYA
0.338875,0.321013,0.857646,0.64088,0.432247,0.356239,0.379977,0.880766,BARBUNYA
0.38331,0.321023,0.848476,0.453071,0.494508,0.337133,0.441266,0.905033,BARBUNYA
0.343157,0.321285,0.881363,0.622429,0.243979,0.420599,0.204692,0.913879,BARBUNYA
0.343719,0.321424,0.873768,0.620494,0.449646,0.35039,0.396938,0.956645,BARBUNYA
0.313784,0.321429,0.925314,0.765795,0.435507,0.354797,0.383144,0.933683,BARBUNYA
0.337371,0.321706,0.886759,0.651024,0.432967,0.355317,0.380676,0.969784,BARBUNYA
0.318726,0.321808,0.910245,0.742295,0.453491,0.348818,0.400704,0.94639,BARBUNYA
0.331124,0.321818,0.839435,0.681142,0.605325,0.304805,0.55444,0.948748,BARBUNYA
0.34593,0.322074,0.864374,0.613373,0.348199,0.38263,0.299859,0.95992,BARBUNYA
0.34148,0.322207,0.848244,0.634235,0.2543,0.415754,0.21391,0.929487,BARBUNYA
0.350779,0.322218,0.898328,0.592352,0.407547,0.362886,0.356119,0.971275,BARBUNYA
0.344565,0.322474,0.807815,0.621326,0.400125,0.365021,0.349001,0.83449,BARBUNYA
0.361597,0.322756,0.855046,0.547882,0.391271,0.367609,0.340541,0.923195,BARBUNYA
0.37852,0.322761,0.798958,0.478745,0.500701,0.333601,0.447453,0.897768,BARBUNYA
0.410689,0.322846,0.774733,0.359946,0.301368,0.39804,0.256524,0.918857,BARBUNYA
0.353572,0.322889,0.835748,0.582993,0.37271,0.373573,0.322913,0.920798,BARBUNYA
0.324671,0.3229,0.846765,0.717683,0.517758,0.328451,0.464577,0.987447,BARBUNYA
0.329603,0.322948,0.858584,0.693726,0.370983,0.374086,0.32128,0.885385,BARBUNYA
0.335428,0.32298,0.836565,0.665966,0.609627,0.302561,0.558939,0.980925,BARBUNYA
0.330149,0.323309,0.875356,0.692761,0.660721,0.288724,0.612974,0.926813,BARBUNYA
0.323816,0.3234,0.812441,0.724301,0.51388,0.329104,0.460673,0.910045,BARBUNYA
0.319185,0.323411,0.8859,0.747655,0.559128,0.316099,0.506625,0.938725,BARBUNYA
0.332809,0.323427,0.884381,0.68049,0.428274,0.355076,0.376121,0.975415,BARBUNYA
0.315492,0.323469,0.909636,0.766871,0.523891,0.32612,0.470764,0.976734,BARBUNYA
0.374562,0.32348,0.841432,0.497439,0.439543,0.351489,0.387074,0.98192,BARBUNYA
0.347059,0.323512,0.850555,0.614655,0.477467,0.339819,0.424327,0.978357,BARBUNYA
0.320297,0.323878,0.900831,0.744259,0.436748,0.351966,0.384352,0.934609,BARBUNYA
0.353898,0.323916,0.831868,0.586026,0.549778,0.318266,0.497058,0.886788,BARBUNYA
0.372501,0.324065,0.808953,0.508171,0.463833,0.343417,0.410864,0.912188,BARBUNYA
0.365241,0.32407,0.812912,0.538113,0.436755,0.351774,0.384359,0.932385,BARBUNYA
0.329065,0.324107,0.862672,0.701746,0.599905,0.304155,0.548783,0.918378,BARBUNYA
0.355828,0.324213,0.806237,0.578889,0.449501,0.347671,0.396796,0.972465,BARBUNYA
0.357186,0.324383,0.820855,0.573728,0.547326,0.31852,0.494555,0.966774,BARBUNYA
0.304831,0.324415,0.961069,0.828061,0.505364,0.330627,0.452122,0.928812,BARBUNYA
0.31757,0.324527,0.920233,0.761285,0.510753,0.328937,0.45753,0.9445,BARBUNYA
0.339188,0.324606,0.852159,0.6557,0.425082,0.354906,0.373029,0.948265,BARBUNYA
0.369392,0.324776,0.870636,0.523843,0.25334,0.413333,0.21305,0.920151,BARBUNYA
0.335758,0.324798,0.794084,0.672733,0.614509,0.299568,0.564053,0.833338,BARBUNYA
0.336101,0.324824,0.841894,0.671224,0.538914,0.320501,0.485988,0.944563,BARBUNYA
0.347498,0.324861,0.879792,0.618653,0.478073,0.338321,0.424927,0.877608,BARBUNYA
0.349113,0.324936,0.865605,0.611716,0.550832,0.317004,0.498134,0.88815,BARBUNYA
0.326358,0.325074,0.920841,0.719584,0.334248,0.38427,0.286852,0.950033,BARBUNYA
0.340875,0.325079,0.900247,0.649975,0.326554,0.386906,0.279713,0.958845,BARBUNYA
0.350127,0.325116,0.840944,0.607968,0.42694,0.353813,0.374829,0.941585,BARBUNYA
0.378028,0.325381,0.799204,0.491348,0.404669,0.360626,0.353356,0.954324,BARBUNYA
0.333897,0.325662,0.864121,0.685591,0.643428,0.291102,0.594561,0.914417,BARBUNYA
0.337233,0.325662,0.852599,0.6697,0.511849,0.327527,0.458631,0.960618,BARBUNYA
0.327796,0.325668,0.888556,0.715276,0.559788,0.31379,0.507301,0.924786,BARBUNYA
0.346272,0.325806,0.841188,0.628409,0.506634,0.328918,0.453395,0.972714,BARBUNYA
0.357621,0.325864,0.842919,0.578226,0.591281,0.304881,0.539808,0.900322,BARBUNYA
0.321111,0.325959,0.95272,0.750097,0.345675,0.37947,0.2975,0.958449,BARBUNYA
0.333092,0.326007,0.761442,0.691055,0.38281,0.367075,0.332487,0.775875,BARBUNYA
0.340586,0.326065,0.83928,0.655783,0.537602,0.319701,0.484655,0.955438,BARBUNYA
0.3466,0.326145,0.857788,0.628427,0.370739,0.370903,0.32105,0.934359,BARBUNYA
0.362777,0.326177,0.832772,0.557422,0.512561,0.326828,0.459347,0.900111,BARBUNYA
0.336792,0.326208,0.857071,0.674286,0.414874,0.356541,0.36317,0.870471,BARBUNYA
0.345842,0.326341,0.834756,0.632756,0.432344,0.350904,0.38007,0.910587,BARBUNYA
0.362373,0.326457,0.807659,0.56034,0.372949,0.369856,0.323139,0.939726,BARBUNYA
0.344505,0.326505,0.845949,0.639615,0.514201,0.326036,0.460996,0.965243,BARBUNYA
0.33248,0.326516,0.867054,0.696363,0.454674,0.343817,0.401863,0.974752,BARBUNYA
0.35029,0.326574,0.866332,0.613661,0.526859,0.322303,0.473764,0.913867,BARBUNYA
0.326082,0.326585,0.879555,0.72808,0.537451,0.319253,0.484502,0.942036,BARBUNYA
0.339753,0.3266,0.877862,0.662105,0.403496,0.359781,0.352232,0.969317,BARBUNYA
0.357877,0.326611,0.836619,0.580338,0.616744,0.297307,0.566399,0.878287,BARBUNYA
0.345493,0.32669,0.859235,0.635913,0.523817,0.32307,0.470689,0.965782,BARBUNYA
0.333836,0.326749,0.748347,0.6909,0.562397,0.312048,0.509978,0.7085,BARBUNYA
