@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,7,1,8,3,14,13,4,17'

@attribute Perimeter numeric
@attribute ConvexArea numeric
@attribute Area numeric
@attribute EquivDiameter numeric
@attribute MajorAxisLength numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor1 numeric
@attribute MinorAxisLength numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.31623,0.20288,0.207903,0.33174,0.315014,0.301721,0.314029,0.367201,CALI
0.335635,0.202892,0.20801,0.331872,0.361912,0.21011,0.362873,0.318626,CALI
0.32367,0.204545,0.208048,0.331919,0.359663,0.214006,0.360425,0.323046,CALI
0.332251,0.202402,0.208168,0.332066,0.375637,0.187894,0.376844,0.305736,CALI
0.332858,0.204273,0.20824,0.332156,0.379918,0.181338,0.38114,0.304894,CALI
0.349203,0.204067,0.208377,0.332324,0.42608,0.118969,0.429054,0.266782,CALI
0.338029,0.20321,0.208595,0.332592,0.382075,0.178482,0.382503,0.301054,CALI
0.33612,0.202971,0.208876,0.332938,0.400609,0.152083,0.401137,0.284512,CALI
0.354265,0.20424,0.208898,0.332964,0.398593,0.154886,0.398978,0.290633,CALI
0.342094,0.205506,0.208906,0.332975,0.379248,0.18319,0.378768,0.30578,CALI
0.323051,0.20605,0.209017,0.333111,0.354215,0.224861,0.352378,0.330674,CALI
0.331629,0.203391,0.209133,0.333253,0.376722,0.187398,0.375568,0.306295,CALI
0.319932,0.20342,0.209188,0.333321,0.348455,0.235541,0.345961,0.333167,CALI
0.338977,0.204797,0.209316,0.333479,0.390934,0.166217,0.389922,0.296187,CALI
0.326641,0.206285,0.209406,0.333589,0.346547,0.239389,0.343454,0.343337,CALI
0.373059,0.207786,0.209444,0.333636,0.388106,0.170496,0.386651,0.303516,CALI
0.324779,0.204867,0.209474,0.333673,0.353856,0.22613,0.350904,0.332998,CALI
0.331242,0.204958,0.209478,0.333678,0.362216,0.211543,0.3596,0.324045,CALI
0.33492,0.206302,0.209547,0.333762,0.383083,0.178113,0.381163,0.306849,CALI
0.324389,0.20471,0.209572,0.333793,0.357332,0.220109,0.354287,0.326234,CALI
0.337993,0.204306,0.209641,0.333877,0.372269,0.195106,0.369671,0.311759,CALI
0.334937,0.20901,0.209645,0.333883,0.378816,0.18477,0.376475,0.313655,CALI
0.331892,0.207027,0.209747,0.334008,0.371533,0.19643,0.368641,0.317165,CALI
0.340571,0.204306,0.209756,0.334019,0.375558,0.190007,0.372809,0.309954,CALI
0.322834,0.203981,0.20976,0.334024,0.358318,0.218639,0.354859,0.326773,CALI
0.335005,0.208408,0.20985,0.334134,0.38435,0.176568,0.381722,0.306855,CALI
0.344969,0.209913,0.209935,0.334239,0.382688,0.179183,0.37978,0.311537,CALI
0.321938,0.205283,0.209948,0.334255,0.347441,0.238492,0.343096,0.339862,CALI
0.331942,0.206673,0.209995,0.334312,0.384187,0.176988,0.38119,0.305158,CALI
0.323931,0.203865,0.210033,0.33436,0.376151,0.189419,0.372739,0.307354,CALI
0.331557,0.204879,0.210093,0.334433,0.352895,0.228709,0.34842,0.330522,CALI
0.358358,0.207303,0.210098,0.334438,0.420929,0.126987,0.419121,0.277051,CALI
0.331467,0.206677,0.210153,0.334506,0.377866,0.186877,0.374226,0.311475,CALI
0.351807,0.208334,0.2102,0.334564,0.390306,0.168168,0.387035,0.302682,CALI
0.336107,0.20438,0.21023,0.334601,0.378971,0.185252,0.375183,0.306887,CALI
0.349718,0.208284,0.210281,0.334663,0.398531,0.156546,0.395374,0.294789,CALI
0.336199,0.206269,0.210311,0.3347,0.390678,0.167758,0.387141,0.301068,CALI
0.34511,0.208408,0.210392,0.3348,0.392516,0.165192,0.388846,0.300261,CALI
0.339116,0.207019,0.210542,0.334983,0.364594,0.208915,0.359491,0.324804,CALI
0.341639,0.206689,0.210661,0.335129,0.396935,0.159214,0.392751,0.298892,CALI
0.340807,0.206986,0.210892,0.335412,0.389877,0.169609,0.384852,0.299814,CALI
0.326672,0.208058,0.21093,0.335459,0.359794,0.217644,0.353576,0.330381,CALI
0.341452,0.207992,0.210956,0.33549,0.375674,0.191327,0.369971,0.315474,CALI
0.337523,0.207056,0.21099,0.335532,0.369097,0.201995,0.363072,0.32011,CALI
0.328912,0.206034,0.211016,0.335564,0.3767,0.18978,0.370888,0.314351,CALI
0.329682,0.207006,0.211033,0.335585,0.365081,0.208738,0.358808,0.324326,CALI
0.359634,0.212415,0.211041,0.335595,0.418825,0.130585,0.414469,0.283516,CALI
0.327101,0.20645,0.211229,0.335825,0.374531,0.193489,0.368118,0.314618,CALI
0.338778,0.205452,0.211233,0.33583,0.385498,0.176508,0.379463,0.304547,CALI
0.334705,0.20678,0.211276,0.335883,0.384802,0.177607,0.378636,0.306389,CALI
0.335984,0.205844,0.211374,0.336003,0.347423,0.240544,0.339709,0.338148,CALI
0.325793,0.209789,0.211541,0.336207,0.348557,0.238665,0.340491,0.345572,CALI
0.335617,0.208499,0.211554,0.336222,0.368655,0.203451,0.361247,0.326106,CALI
0.337373,0.207155,0.211558,0.336228,0.373177,0.196075,0.365914,0.319869,CALI
0.338941,0.207031,0.211609,0.33629,0.382173,0.182005,0.375092,0.310175,CALI
0.343544,0.211949,0.211673,0.336369,0.386199,0.175984,0.379096,0.311846,CALI
0.347464,0.206083,0.211703,0.336405,0.391799,0.16776,0.384811,0.297047,CALI
0.334331,0.206796,0.211729,0.336437,0.367882,0.204957,0.360025,0.320892,CALI
0.326885,0.210144,0.211767,0.336484,0.367778,0.205181,0.359824,0.327908,CALI
0.33526,0.211092,0.211818,0.336546,0.356562,0.224515,0.348111,0.340864,CALI
0.3467,0.209183,0.211818,0.336546,0.384089,0.179339,0.376556,0.311296,CALI
0.34973,0.209129,0.211848,0.336583,0.378191,0.188469,0.370388,0.315021,CALI
0.338441,0.208697,0.211861,0.336599,0.357979,0.22207,0.349473,0.336799,CALI
0.331758,0.207377,0.211946,0.336703,0.362286,0.214697,0.353718,0.329088,CALI
0.330085,0.206413,0.211985,0.33675,0.366586,0.207453,0.358068,0.323587,CALI
0.33497,0.20706,0.212006,0.336776,0.38605,0.176606,0.378118,0.308686,CALI
0.343819,0.20687,0.212015,0.336787,0.382829,0.181495,0.37477,0.308479,CALI
0.339362,0.206005,0.212019,0.336792,0.383799,0.180022,0.375761,0.305366,CALI
0.335919,0.206668,0.212045,0.336823,0.376434,0.191483,0.368093,0.315722,CALI
0.326098,0.20772,0.212079,0.336865,0.356816,0.224418,0.347755,0.33619,CALI
0.343543,0.206681,0.212087,0.336875,0.377448,0.189933,0.369036,0.310688,CALI
0.341652,0.20821,0.212224,0.337042,0.383342,0.180965,0.374785,0.310475,CALI
0.333544,0.210061,0.212232,0.337053,0.366293,0.208266,0.35717,0.328061,CALI
0.346543,0.206957,0.212284,0.337116,0.383631,0.180598,0.374936,0.306561,CALI
0.330039,0.207563,0.212322,0.337163,0.373128,0.197122,0.364005,0.318389,CALI
0.334395,0.208758,0.212463,0.337335,0.371801,0.199452,0.362297,0.323924,CALI
0.353816,0.210589,0.212506,0.337387,0.395593,0.163233,0.386722,0.303442,CALI
0.345525,0.210465,0.212604,0.337507,0.371403,0.200282,0.361545,0.324107,CALI
0.351581,0.208717,0.212706,0.337632,0.419592,0.131366,0.410948,0.277726,CALI
0.326217,0.20673,0.212715,0.337643,0.345457,0.246154,0.334546,0.345491,CALI
0.33988,0.20962,0.212822,0.337773,0.39974,0.157745,0.390205,0.296766,CALI
0.340223,0.210659,0.212826,0.337778,0.376914,0.191696,0.366686,0.321641,CALI
0.333016,0.210094,0.212924,0.337898,0.359497,0.220836,0.348515,0.336023,CALI
0.342805,0.210032,0.212924,0.337898,0.368792,0.204992,0.358085,0.325462,CALI
0.334647,0.206912,0.212933,0.337909,0.374944,0.194969,0.364398,0.316454,CALI
0.338447,0.208243,0.213078,0.338086,0.39013,0.171816,0.379674,0.307005,CALI
0.350992,0.211063,0.213116,0.338133,0.395363,0.164265,0.384964,0.303224,CALI
0.328274,0.207324,0.213121,0.338138,0.3495,0.239135,0.337764,0.340658,CALI
0.34627,0.212061,0.213151,0.338174,0.381206,0.185377,0.370313,0.318752,CALI
0.334332,0.210741,0.213163,0.33819,0.358362,0.223153,0.346782,0.338509,CALI
0.328527,0.206969,0.213189,0.338221,0.373497,0.197621,0.36229,0.319392,CALI
0.342386,0.20821,0.213193,0.338227,0.386955,0.176669,0.376124,0.309548,CALI
0.331535,0.207406,0.213197,0.338232,0.388788,0.17394,0.377998,0.307023,CALI
0.355123,0.210069,0.213338,0.338404,0.394215,0.166169,0.383231,0.30391,CALI
0.360507,0.208161,0.213492,0.338591,0.407382,0.148038,0.39638,0.289597,CALI
0.324241,0.209414,0.213603,0.338727,0.352099,0.235012,0.339312,0.344874,CALI
0.336619,0.209468,0.213607,0.338732,0.38354,0.18234,0.371599,0.314646,CALI
0.344352,0.208763,0.213616,0.338742,0.384183,0.181368,0.372239,0.310627,CALI
0.330441,0.208293,0.213671,0.33881,0.379789,0.188219,0.367591,0.315525,CALI
0.33988,0.210663,0.213979,0.339185,0.390802,0.171886,0.378145,0.308012,CALI
0.338572,0.211285,0.214051,0.339273,0.380947,0.18688,0.367858,0.316818,CALI
0.340515,0.212514,0.214073,0.339299,0.388643,0.175193,0.3757,0.316026,CALI
0.324321,0.209096,0.214107,0.339341,0.365087,0.212755,0.351459,0.329788,CALI
0.335119,0.209224,0.214107,0.339341,0.377984,0.191595,0.364685,0.316447,CALI
0.348008,0.208474,0.214192,0.339445,0.395333,0.165549,0.382266,0.30136,CALI
0.334177,0.210003,0.214205,0.339461,0.357351,0.226352,0.343295,0.337638,CALI
0.336817,0.211022,0.214316,0.339596,0.386778,0.178277,0.373192,0.312588,CALI
0.322153,0.208585,0.214376,0.339669,0.344812,0.24976,0.330048,0.350898,CALI
0.349501,0.214769,0.214453,0.339762,0.371141,0.20307,0.356841,0.33702,CALI
0.334296,0.208499,0.214461,0.339773,0.377477,0.192837,0.363312,0.316541,CALI
0.339244,0.208981,0.214619,0.339965,0.369103,0.206657,0.354359,0.326612,CALI
0.358367,0.213714,0.214632,0.339981,0.393149,0.169215,0.378945,0.311009,CALI
0.345616,0.209154,0.214786,0.340168,0.390729,0.172941,0.376092,0.307131,CALI
0.345749,0.209047,0.214794,0.340178,0.378923,0.190962,0.363992,0.318154,CALI
0.337381,0.209286,0.214824,0.340215,0.383183,0.184362,0.368278,0.313753,CALI
0.336385,0.212671,0.214824,0.340215,0.357068,0.227696,0.34156,0.34311,CALI
0.344257,0.209698,0.214923,0.340334,0.406605,0.150656,0.391996,0.29304,CALI
0.365771,0.215779,0.215025,0.340459,0.402758,0.156033,0.387806,0.306839,CALI
0.353983,0.213751,0.215034,0.340469,0.402078,0.156985,0.387089,0.303785,CALI
0.337868,0.212819,0.215234,0.340714,0.367354,0.210384,0.351115,0.336884,CALI
0.342131,0.210144,0.215418,0.340937,0.406774,0.150973,0.390933,0.296716,CALI
0.354057,0.214085,0.215431,0.340953,0.402179,0.157289,0.38621,0.304258,CALI
0.330161,0.211673,0.215495,0.34103,0.362624,0.218813,0.345674,0.337657,CALI
0.33797,0.210989,0.21558,0.341134,0.391807,0.172285,0.375255,0.308622,CALI
0.333696,0.211096,0.215597,0.341155,0.338792,0.263306,0.321114,0.361773,CALI
0.343803,0.212621,0.215708,0.34129,0.395681,0.166794,0.378896,0.307213,CALI
0.347409,0.210469,0.215708,0.34129,0.39958,0.161238,0.382873,0.303671,CALI
0.351696,0.212877,0.21573,0.341316,0.389156,0.17639,0.372188,0.313321,CALI
0.328074,0.209525,0.215755,0.341347,0.372039,0.203252,0.354667,0.326436,CALI
0.33531,0.213223,0.215777,0.341373,0.357694,0.227868,0.339986,0.346823,CALI
0.353393,0.210968,0.215781,0.341378,0.40994,0.147116,0.39326,0.293007,CALI
0.35344,0.212728,0.215819,0.341425,0.397811,0.163871,0.380797,0.306287,CALI
0.347791,0.213833,0.215828,0.341435,0.365395,0.214482,0.347721,0.339299,CALI
0.343735,0.21084,0.2159,0.341523,0.375163,0.198341,0.357509,0.323343,CALI
0.34918,0.214579,0.215973,0.341612,0.383065,0.185937,0.365391,0.320495,CALI
0.333709,0.209171,0.216033,0.341684,0.392992,0.171075,0.375362,0.308759,CALI
0.34198,0.211809,0.216054,0.34171,0.371542,0.204451,0.353455,0.329555,CALI
0.328584,0.210745,0.216148,0.341824,0.362786,0.219397,0.344314,0.337886,CALI
0.352068,0.216488,0.216178,0.341861,0.382719,0.186723,0.364547,0.326693,CALI
0.339596,0.211174,0.216204,0.341892,0.397916,0.164161,0.379962,0.305605,CALI
0.352018,0.21702,0.216204,0.341892,0.38845,0.178009,0.370321,0.323114,CALI
0.342774,0.212477,0.216366,0.342089,0.384457,0.184268,0.365866,0.319772,CALI
0.351113,0.210849,0.216511,0.342265,0.396554,0.166462,0.377825,0.304925,CALI
0.354028,0.21737,0.216519,0.342275,0.384595,0.184242,0.365638,0.325984,CALI
0.341345,0.210609,0.216639,0.342421,0.36896,0.209498,0.349451,0.330575,CALI
0.350766,0.212456,0.21666,0.342446,0.403707,0.156546,0.384735,0.299723,CALI
0.350792,0.211471,0.216686,0.342478,0.404102,0.156028,0.385074,0.29927,CALI
0.33147,0.212032,0.216724,0.342524,0.366128,0.214402,0.346372,0.338816,CALI
0.367576,0.212122,0.216759,0.342566,0.424222,0.129793,0.405349,0.283544,CALI
0.356467,0.214167,0.216801,0.342617,0.394595,0.169627,0.375128,0.31482,CALI
0.354364,0.211776,0.216814,0.342633,0.405668,0.154018,0.386351,0.298749,CALI
0.341992,0.212514,0.216861,0.34269,0.386113,0.182329,0.366363,0.317463,CALI
0.350138,0.212819,0.217002,0.342861,0.378969,0.193615,0.358769,0.322613,CALI
0.352538,0.212003,0.217036,0.342902,0.389839,0.176913,0.369728,0.313021,CALI
0.328636,0.211356,0.217045,0.342913,0.358411,0.2283,0.337789,0.342716,CALI
0.332158,0.210857,0.217079,0.342954,0.349189,0.24527,0.328345,0.349707,CALI
0.334206,0.211137,0.217083,0.342959,0.383799,0.186149,0.363481,0.316337,CALI
0.337138,0.213479,0.217083,0.342959,0.365917,0.21523,0.345323,0.337392,CALI
0.335209,0.211096,0.217092,0.34297,0.361968,0.222074,0.341293,0.342066,CALI
0.339291,0.212353,0.217134,0.343021,0.390413,0.176172,0.370075,0.313758,CALI
0.339573,0.211615,0.217147,0.343037,0.386707,0.181766,0.366282,0.31689,CALI
0.357578,0.211793,0.217164,0.343058,0.423205,0.131473,0.403294,0.284888,CALI
0.342957,0.210247,0.217177,0.343073,0.389333,0.177837,0.368876,0.32095,CALI
0.359033,0.211471,0.217305,0.343229,0.409587,0.149245,0.389121,0.295287,CALI
0.33926,0.214571,0.217561,0.343539,0.39052,0.176516,0.369157,0.319898,CALI
0.337297,0.213615,0.217608,0.343596,0.36174,0.22316,0.339869,0.345064,CALI
0.336325,0.215556,0.217651,0.343648,0.377887,0.196144,0.356137,0.331493,CALI
0.330113,0.212947,0.217783,0.343808,0.379443,0.193827,0.357402,0.324849,CALI
0.3465,0.212749,0.217822,0.343855,0.414365,0.143465,0.392689,0.294006,CALI
0.335318,0.212765,0.217822,0.343855,0.382782,0.188622,0.360694,0.323926,CALI
0.357028,0.216558,0.217967,0.34403,0.385884,0.184004,0.363492,0.324276,CALI
0.342404,0.212242,0.217971,0.344036,0.4,0.163206,0.377775,0.307154,CALI
0.356662,0.216904,0.218074,0.34416,0.396778,0.167931,0.374264,0.313161,CALI
0.336529,0.212258,0.218253,0.344377,0.378544,0.195838,0.355387,0.326756,CALI
0.357731,0.216908,0.21827,0.344398,0.413222,0.145448,0.390425,0.300133,CALI
0.348972,0.214517,0.218279,0.344408,0.392025,0.175119,0.368962,0.322567,CALI
0.34227,0.215775,0.218279,0.344408,0.397375,0.167305,0.374375,0.313098,CALI
0.349107,0.2146,0.218296,0.344429,0.402354,0.160256,0.379369,0.306833,CALI
0.343536,0.215379,0.218526,0.344708,0.375233,0.201523,0.351398,0.336312,CALI
0.338452,0.214954,0.21871,0.34493,0.364856,0.219184,0.340489,0.342072,CALI
0.347049,0.216529,0.21874,0.344966,0.39468,0.171745,0.370543,0.315703,CALI
0.364407,0.21434,0.218783,0.345017,0.420887,0.136065,0.396906,0.291681,CALI
0.362718,0.216744,0.218868,0.345121,0.430519,0.12423,0.406418,0.284884,CALI
0.34546,0.212856,0.218881,0.345136,0.375347,0.20178,0.350688,0.327822,CALI
0.342766,0.213,0.218932,0.345198,0.370608,0.209679,0.345785,0.334654,CALI
0.359015,0.217721,0.218975,0.34525,0.402103,0.161368,0.377472,0.310186,CALI
0.349139,0.216834,0.219047,0.345338,0.406594,0.155212,0.381828,0.31298,CALI
0.340052,0.21401,0.219235,0.345565,0.383043,0.18993,0.357624,0.324306,CALI
0.343685,0.217292,0.219295,0.345637,0.390267,0.178934,0.364766,0.322162,CALI
0.341829,0.216043,0.219312,0.345658,0.392333,0.175868,0.366809,0.320688,CALI
0.349522,0.215602,0.219329,0.345678,0.38661,0.184523,0.360999,0.32418,CALI
0.368133,0.214155,0.219368,0.345725,0.436334,0.117807,0.411027,0.27542,CALI
0.36354,0.224836,0.219432,0.345802,0.362795,0.223727,0.336759,0.366811,CALI
0.348396,0.214282,0.2195,0.345885,0.388435,0.181943,0.362435,0.319969,CALI
0.348508,0.214212,0.219572,0.345972,0.385206,0.186977,0.359011,0.326246,CALI
0.345973,0.215631,0.219607,0.346013,0.379033,0.196728,0.352714,0.331671,CALI
0.356903,0.216599,0.219615,0.346024,0.394534,0.172972,0.368305,0.317663,CALI
0.349782,0.216216,0.219637,0.34605,0.40283,0.161089,0.376609,0.311201,CALI
0.339853,0.215297,0.219726,0.346158,0.383514,0.189791,0.356946,0.329341,CALI
0.352982,0.216525,0.219739,0.346173,0.405617,0.157321,0.379168,0.307476,CALI
0.370651,0.213928,0.219765,0.346204,0.426906,0.129541,0.400536,0.284788,CALI
0.350694,0.215676,0.21994,0.346416,0.375904,0.202198,0.348791,0.332833,CALI
0.344671,0.215095,0.219995,0.346483,0.387433,0.184058,0.360259,0.321942,CALI
0.353119,0.216682,0.219999,0.346488,0.376272,0.201673,0.349023,0.335283,CALI
0.348786,0.215503,0.220093,0.346601,0.405525,0.157841,0.37822,0.306736,CALI
0.355307,0.214699,0.220098,0.346606,0.402662,0.161841,0.375331,0.308603,CALI
0.3364,0.213936,0.220106,0.346617,0.366473,0.218217,0.338923,0.342684,CALI
0.353443,0.216179,0.220115,0.346627,0.373458,0.206437,0.345926,0.336211,CALI
0.34922,0.215255,0.220145,0.346663,0.386634,0.185461,0.359104,0.322448,CALI
0.349928,0.219254,0.22023,0.346766,0.38623,0.186184,0.358498,0.328768,CALI
0.355264,0.218104,0.22026,0.346802,0.395515,0.172279,0.367759,0.318336,CALI
0.340457,0.218834,0.220354,0.346915,0.369522,0.213331,0.341422,0.344914,CALI
0.35908,0.215828,0.220392,0.346962,0.403334,0.161225,0.375301,0.310012,CALI
0.365384,0.214707,0.220397,0.346967,0.420551,0.138171,0.392586,0.291516,CALI
0.34999,0.218652,0.220491,0.34708,0.385614,0.187447,0.35727,0.328405,CALI
0.334732,0.213775,0.220499,0.347091,0.38972,0.181177,0.361373,0.319841,CALI
0.339966,0.215457,0.220529,0.347127,0.386815,0.185642,0.358386,0.322989,CALI
0.368788,0.219774,0.220572,0.347178,0.416439,0.143672,0.388028,0.302653,CALI
0.342047,0.215284,0.220593,0.347204,0.375449,0.203761,0.346825,0.335056,CALI
0.339439,0.216834,0.220644,0.347266,0.386996,0.185502,0.358298,0.328258,CALI
0.344494,0.218801,0.220649,0.347271,0.361934,0.226857,0.333132,0.352807,CALI
0.363516,0.216125,0.220695,0.347327,0.416442,0.143799,0.387729,0.30072,CALI
0.346669,0.21716,0.220695,0.347327,0.392336,0.177479,0.363537,0.321283,CALI
0.356751,0.21716,0.22073,0.347369,0.42622,0.131371,0.397458,0.29296,CALI
0.359078,0.215111,0.220849,0.347513,0.411394,0.150657,0.382292,0.303115,CALI
0.342052,0.214959,0.22102,0.347719,0.378159,0.199883,0.34856,0.329845,CALI
0.367386,0.21601,0.221118,0.347837,0.415196,0.145884,0.385452,0.300506,CALI
0.370204,0.218813,0.221157,0.347883,0.448129,0.106064,0.418361,0.274908,CALI
0.341103,0.216269,0.221306,0.348063,0.372835,0.208979,0.342569,0.337693,CALI
0.332503,0.215672,0.221579,0.348392,0.360363,0.230896,0.329464,0.351831,CALI
0.351639,0.216673,0.221601,0.348418,0.388423,0.184453,0.357495,0.326301,CALI
0.35305,0.21897,0.221678,0.34851,0.395802,0.173489,0.364697,0.325082,CALI
0.364071,0.215849,0.221831,0.348696,0.413071,0.149466,0.381602,0.306001,CALI
0.338406,0.216249,0.221925,0.348809,0.374498,0.206999,0.34282,0.3399,CALI
0.376697,0.221303,0.221968,0.34886,0.43413,0.122971,0.402321,0.291268,CALI
0.33223,0.217457,0.222083,0.348999,0.351715,0.247491,0.319698,0.361373,CALI
0.339155,0.218471,0.222224,0.349168,0.363155,0.226783,0.330812,0.353786,CALI
0.344166,0.21763,0.222228,0.349173,0.387386,0.186792,0.354999,0.327315,CALI
0.351808,0.21791,0.22228,0.349235,0.368175,0.21811,0.3357,0.349991,CALI
0.34086,0.217164,0.222305,0.349266,0.394159,0.176639,0.361583,0.322165,CALI
0.364798,0.222577,0.222335,0.349302,0.416693,0.145204,0.384007,0.308589,CALI
0.361751,0.220788,0.222344,0.349312,0.410473,0.153519,0.377778,0.309435,CALI
0.358843,0.22122,0.222391,0.349368,0.407282,0.157941,0.374481,0.316775,CALI
0.336302,0.218747,0.222506,0.349507,0.368175,0.218403,0.335189,0.349351,CALI
0.356208,0.224819,0.222514,0.349517,0.395102,0.175485,0.362035,0.336674,CALI
0.357244,0.2185,0.222561,0.349574,0.394217,0.17685,0.361043,0.324027,CALI
0.343226,0.218768,0.222574,0.349589,0.351623,0.248348,0.318525,0.366026,CALI
0.345913,0.218553,0.222604,0.349625,0.370362,0.214794,0.337149,0.346004,CALI
0.364316,0.216504,0.222638,0.349666,0.438749,0.118162,0.405274,0.281643,CALI
0.348011,0.218957,0.222668,0.349702,0.393329,0.178296,0.359908,0.324911,CALI
0.356603,0.218203,0.222698,0.349738,0.41178,0.152132,0.378236,0.307563,CALI
0.365523,0.221513,0.222724,0.349769,0.401757,0.166066,0.368181,0.321525,CALI
0.357654,0.219361,0.222809,0.349871,0.417522,0.144617,0.383693,0.304618,CALI
0.383136,0.219036,0.222852,0.349923,0.428912,0.130188,0.394942,0.292267,CALI
0.366626,0.218364,0.222907,0.349989,0.435118,0.122715,0.400991,0.285132,CALI
0.339462,0.219448,0.223023,0.350128,0.381827,0.196458,0.347626,0.33781,CALI
0.33621,0.219642,0.223219,0.350364,0.374271,0.209004,0.339656,0.345474,CALI
0.337339,0.21812,0.223262,0.350415,0.363731,0.227135,0.329069,0.352494,CALI
0.372557,0.218026,0.22327,0.350425,0.42385,0.136942,0.388884,0.294783,CALI
0.349159,0.217448,0.223292,0.350451,0.400243,0.168874,0.365338,0.318715,CALI
0.346404,0.219848,0.2233,0.350461,0.405767,0.161048,0.370816,0.317949,CALI
0.337673,0.21636,0.223339,0.350507,0.38923,0.185278,0.35427,0.326073,CALI
0.356531,0.21965,0.223381,0.350558,0.375151,0.207747,0.340165,0.342563,CALI
0.359877,0.217333,0.223411,0.350594,0.405912,0.160968,0.370698,0.308743,CALI
0.364053,0.220367,0.223411,0.350594,0.39939,0.17024,0.364211,0.319778,CALI
0.345355,0.218496,0.223539,0.350748,0.404101,0.163653,0.368595,0.317297,CALI
0.355971,0.220808,0.223719,0.350963,0.398316,0.17215,0.362425,0.324511,CALI
0.347744,0.219419,0.223757,0.351009,0.38966,0.185114,0.353734,0.32751,CALI
0.35346,0.220845,0.223813,0.351076,0.400028,0.169772,0.363907,0.324603,CALI
0.337543,0.219918,0.223825,0.351091,0.36209,0.230796,0.326187,0.357526,CALI
0.351265,0.219868,0.223864,0.351137,0.387712,0.188236,0.351553,0.333475,CALI
0.349187,0.221014,0.223868,0.351143,0.383358,0.195053,0.347219,0.337412,CALI
0.34948,0.218656,0.223868,0.351143,0.39719,0.173966,0.360958,0.321869,CALI
0.347336,0.221546,0.223889,0.351168,0.390034,0.1847,0.3538,0.335261,CALI
0.362316,0.220767,0.224086,0.351404,0.412344,0.152865,0.375495,0.312601,CALI
0.346555,0.219728,0.224154,0.351486,0.389647,0.185602,0.352808,0.331166,CALI
0.351684,0.222317,0.224269,0.351624,0.380158,0.200661,0.34313,0.342053,CALI
0.340209,0.218413,0.224291,0.351649,0.376758,0.206232,0.339708,0.342831,CALI
0.357986,0.21913,0.22438,0.351757,0.403484,0.165462,0.366011,0.319274,CALI
0.364316,0.223958,0.224427,0.351813,0.405002,0.163368,0.367407,0.323626,CALI
