@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2-4,7-11,13-14,16-17'

@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute MinorAxisLength numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.203039,0.209973,0.229795,0.111292,0.204324,0.709168,0.882052,0.77042,0.470291,0.378407,0.933018,BARBUNYA
0.228549,0.20395,0.238524,0.112591,0.205216,0.523263,0.834952,0.626788,0.458574,0.399287,0.924527,BARBUNYA
0.227952,0.210148,0.230413,0.112983,0.205254,0.532208,0.810883,0.630256,0.467982,0.379602,0.966275,BARBUNYA
0.220036,0.209823,0.237998,0.114463,0.208549,0.834532,0.856587,0.692665,0.458451,0.38681,0.944137,BARBUNYA
0.211362,0.172988,0.282529,0.114784,0.209346,0.588062,0.870044,0.748364,0.400518,0.522805,0.977171,BARBUNYA
0.2388,0.260054,0.189547,0.115712,0.209909,0.653409,0.833987,0.596592,0.53068,0.255671,0.938613,BARBUNYA
0.22594,0.181091,0.274351,0.116021,0.210269,0.658753,0.829464,0.668477,0.410427,0.491908,0.974138,BARBUNYA
0.194677,0.194599,0.259207,0.114467,0.210528,0.689857,0.94196,0.861045,0.430138,0.44178,0.952254,BARBUNYA
0.20847,0.217785,0.237507,0.116524,0.211656,0.639246,0.856606,0.779341,0.462033,0.368015,0.876473,BARBUNYA
0.205366,0.227677,0.224313,0.115732,0.211688,0.809286,0.909327,0.798888,0.476809,0.339353,0.961632,BARBUNYA
0.195555,0.205995,0.251136,0.116248,0.213411,0.786425,0.950148,0.872724,0.439673,0.408463,0.973249,BARBUNYA
0.239574,0.216126,0.243255,0.118968,0.21466,0.712657,0.828394,0.617278,0.451465,0.378545,0.941045,BARBUNYA
0.239146,0.213203,0.24549,0.119187,0.21466,0.618995,0.814486,0.619559,0.447116,0.387631,0.973232,BARBUNYA
0.237249,0.243761,0.216377,0.119459,0.215868,0.75172,0.848728,0.636108,0.489203,0.303399,0.941396,BARBUNYA
0.246852,0.234177,0.226423,0.119401,0.2161,0.452145,0.862284,0.586578,0.474366,0.328912,0.94877,BARBUNYA
0.253143,0.227797,0.234665,0.120964,0.216394,0.49325,0.775882,0.556085,0.464125,0.347129,0.918694,BARBUNYA
0.227022,0.19842,0.271425,0.121545,0.21796,0.709804,0.805778,0.70434,0.416669,0.443437,0.908183,BARBUNYA
0.234632,0.216964,0.249641,0.121821,0.218851,0.717775,0.826188,0.666287,0.441625,0.383673,0.97339,BARBUNYA
0.247971,0.228653,0.236747,0.122501,0.218901,0.507498,0.785691,0.595133,0.458647,0.349031,0.9795,BARBUNYA
0.235567,0.267425,0.205752,0.12408,0.221622,0.575682,0.802198,0.675945,0.507811,0.256175,0.881936,BARBUNYA
0.230407,0.210993,0.263867,0.123285,0.221758,0.793219,0.857515,0.705744,0.425389,0.408132,0.924469,BARBUNYA
0.242373,0.233718,0.239356,0.124097,0.222934,0.59446,0.856514,0.64564,0.455306,0.341676,0.974464,BARBUNYA
0.238796,0.234843,0.241128,0.123734,0.222984,0.513001,0.881245,0.665374,0.456803,0.338641,0.883196,BARBUNYA
0.265014,0.262323,0.211164,0.12615,0.223082,0.585765,0.736064,0.530788,0.49632,0.269712,0.955086,BARBUNYA
0.220273,0.172596,0.314408,0.124159,0.223354,0.807634,0.870408,0.774149,0.365796,0.557576,0.946168,BARBUNYA
0.252705,0.233081,0.243253,0.125836,0.224163,0.666503,0.800547,0.59755,0.451145,0.345545,0.948647,BARBUNYA
0.238998,0.227446,0.249521,0.124715,0.22417,0.7697,0.870157,0.670568,0.443,0.361695,0.944368,BARBUNYA
0.313515,0.255572,0.225094,0.127139,0.226135,0.78689,0.803232,0.334061,0.478228,0.290125,0.903837,BARBUNYA
0.22852,0.235432,0.245653,0.126578,0.226683,0.504403,0.860569,0.743723,0.447932,0.343248,0.948771,BARBUNYA
0.260678,0.236532,0.245623,0.127502,0.227346,0.6902,0.831685,0.573121,0.447776,0.341314,0.953387,BARBUNYA
0.241284,0.238829,0.242689,0.126846,0.227524,0.52182,0.879385,0.675812,0.450591,0.335304,0.979556,BARBUNYA
0.257535,0.224747,0.260462,0.129773,0.228052,0.589641,0.723402,0.592512,0.429155,0.376597,0.937419,BARBUNYA
0.246438,0.234045,0.253726,0.129357,0.228971,0.528467,0.786642,0.655363,0.440031,0.351031,0.884167,BARBUNYA
0.244293,0.251243,0.232725,0.128293,0.229155,0.494079,0.858929,0.667955,0.463973,0.305443,0.984534,BARBUNYA
0.229022,0.2598,0.225047,0.127935,0.229381,0.714437,0.890358,0.755734,0.475512,0.284897,0.967356,BARBUNYA
0.247781,0.240895,0.247972,0.129011,0.229944,0.516501,0.84816,0.653222,0.447236,0.333699,0.892456,BARBUNYA
0.249824,0.26514,0.225376,0.130264,0.231319,0.631668,0.829421,0.649433,0.477868,0.27528,0.902872,BARBUNYA
0.248528,0.167591,0.340852,0.130895,0.232416,0.600891,0.836951,0.662102,0.337895,0.602584,0.961171,BARBUNYA
0.230307,0.229175,0.263303,0.130227,0.232806,0.735442,0.893543,0.767161,0.423433,0.371803,0.989418,BARBUNYA
0.263773,0.243643,0.250095,0.132057,0.233402,0.779744,0.808024,0.587768,0.442203,0.331973,0.945384,BARBUNYA
0.212333,0.217465,0.279204,0.129955,0.233517,0.711324,0.939788,0.882796,0.405262,0.409396,0.957278,BARBUNYA
0.243754,0.221028,0.277013,0.132041,0.23353,0.701778,0.814292,0.69408,0.41022,0.398033,0.899428,BARBUNYA
0.242125,0.245539,0.248155,0.131703,0.233767,0.615053,0.84437,0.704412,0.443923,0.327507,0.965215,BARBUNYA
0.228616,0.230032,0.266264,0.131492,0.234058,0.509357,0.869111,0.784214,0.421506,0.371467,0.946004,BARBUNYA
0.254512,0.258945,0.237797,0.132288,0.234811,0.710925,0.852515,0.64259,0.459942,0.295122,0.915803,BARBUNYA
0.255288,0.234413,0.263031,0.132832,0.234969,0.550335,0.826498,0.639312,0.425347,0.360262,0.95103,BARBUNYA
0.261271,0.240093,0.257907,0.133665,0.236011,0.703803,0.819937,0.613539,0.430637,0.345977,0.980312,BARBUNYA
0.249101,0.26904,0.230039,0.13369,0.236496,0.395136,0.838436,0.680363,0.469563,0.27386,0.941928,BARBUNYA
0.308901,0.22979,0.276168,0.135957,0.236514,0.494495,0.705685,0.397023,0.415089,0.376521,0.804831,BARBUNYA
0.259896,0.191225,0.31955,0.134897,0.237445,0.676815,0.80595,0.627882,0.359485,0.511739,0.968112,BARBUNYA
0.264834,0.238294,0.265343,0.136328,0.238676,0.620605,0.772391,0.608738,0.421506,0.355513,0.97411,BARBUNYA
0.248663,0.232478,0.272449,0.135586,0.238984,0.635633,0.828551,0.695855,0.412744,0.372875,0.974012,BARBUNYA
0.267868,0.229434,0.278417,0.136089,0.239339,0.597134,0.813547,0.59672,0.407693,0.382602,0.920195,BARBUNYA
0.276543,0.26831,0.237557,0.137754,0.240261,0.474035,0.753959,0.558514,0.458735,0.281,0.951586,BARBUNYA
0.279249,0.248641,0.257481,0.13681,0.240429,0.516195,0.815858,0.546331,0.431362,0.330045,0.975942,BARBUNYA
0.245642,0.251239,0.256828,0.135235,0.240447,0.44294,0.90946,0.720416,0.434874,0.323247,0.911493,BARBUNYA
0.255668,0.249339,0.260133,0.136744,0.240543,0.48648,0.824398,0.666006,0.432032,0.328382,0.878128,BARBUNYA
0.269573,0.266585,0.239852,0.136843,0.240778,0.522946,0.828199,0.595304,0.455041,0.285783,0.964899,BARBUNYA
0.25531,0.213043,0.302761,0.137762,0.242626,0.63224,0.850026,0.678725,0.377485,0.441626,0.973338,BARBUNYA
0.270559,0.25535,0.255873,0.138146,0.242908,0.454741,0.839152,0.600905,0.434326,0.316526,0.954205,BARBUNYA
0.260095,0.258414,0.2533,0.138653,0.24359,0.520876,0.837479,0.658168,0.436779,0.309839,0.975131,BARBUNYA
0.270365,0.235407,0.279618,0.138282,0.243596,0.679398,0.859339,0.605287,0.405565,0.372284,0.937358,BARBUNYA
0.29246,0.247481,0.265963,0.13989,0.24362,0.48594,0.767156,0.499917,0.421879,0.33832,0.946077,BARBUNYA
0.270292,0.253868,0.260607,0.140339,0.244553,0.751981,0.779146,0.610397,0.428231,0.322921,0.955377,BARBUNYA
0.297401,0.245636,0.269162,0.140063,0.244559,0.73198,0.795281,0.482052,0.417086,0.344876,0.966333,BARBUNYA
0.28263,0.275358,0.240138,0.140162,0.24472,0.430714,0.796129,0.550753,0.456856,0.271331,0.91332,BARBUNYA
0.277182,0.255189,0.261861,0.141238,0.245932,0.52688,0.783439,0.582913,0.426612,0.321678,0.956133,BARBUNYA
0.26642,0.256916,0.261003,0.140961,0.246641,0.583095,0.828021,0.640619,0.42719,0.318357,0.968458,BARBUNYA
0.238311,0.25939,0.261397,0.140026,0.248063,0.522518,0.940054,0.804264,0.427013,0.31428,0.960635,BARBUNYA
0.278281,0.306494,0.216323,0.14214,0.248503,0.687786,0.835767,0.590038,0.48884,0.212699,0.95131,BARBUNYA
0.284824,0.278031,0.243998,0.142606,0.248758,0.750641,0.819459,0.559573,0.450185,0.271049,0.947736,BARBUNYA
0.272891,0.257207,0.271709,0.144531,0.249517,0.51058,0.740941,0.621904,0.420551,0.322101,0.804845,BARBUNYA
0.256437,0.254342,0.269985,0.142334,0.249908,0.621108,0.881589,0.710564,0.415791,0.330165,0.973287,BARBUNYA
0.344239,0.27111,0.258664,0.144329,0.250003,0.557046,0.771833,0.315949,0.437853,0.288674,0.78405,BARBUNYA
0.255143,0.281711,0.242643,0.142392,0.250489,0.434824,0.901802,0.720732,0.450719,0.265327,0.977986,BARBUNYA
0.30761,0.274293,0.251656,0.144474,0.250613,0.37263,0.788197,0.464624,0.440564,0.282163,0.935758,BARBUNYA
0.274397,0.281582,0.24537,0.143876,0.251033,0.68978,0.838976,0.62181,0.449179,0.266365,0.928217,BARBUNYA
0.252644,0.216674,0.316394,0.143761,0.251134,0.646321,0.849597,0.738051,0.36295,0.445716,0.965156,BARBUNYA
0.264465,0.225575,0.307641,0.145001,0.251406,0.63593,0.790268,0.675042,0.374121,0.416567,0.920735,BARBUNYA
0.244463,0.264968,0.264999,0.14261,0.251495,0.39536,0.930023,0.786817,0.426039,0.305632,0.874199,BARBUNYA
0.287544,0.289462,0.244117,0.145463,0.25366,0.571104,0.854781,0.569973,0.452979,0.253006,0.878313,BARBUNYA
0.290006,0.210793,0.334239,0.148769,0.253902,0.746729,0.680125,0.559405,0.349055,0.471957,0.839342,BARBUNYA
0.247208,0.255267,0.280558,0.145249,0.255237,0.764602,0.930446,0.791182,0.404306,0.336199,0.940808,BARBUNYA
0.271527,0.250985,0.287507,0.14771,0.255531,0.510523,0.803613,0.658936,0.398019,0.348206,0.892877,BARBUNYA
0.245871,0.260879,0.274574,0.14536,0.25559,0.795566,0.938334,0.800927,0.410809,0.322136,0.957947,BARBUNYA
0.264971,0.259741,0.27658,0.14663,0.255836,0.557928,0.87637,0.695048,0.408738,0.325442,0.949165,BARBUNYA
0.274323,0.264724,0.270251,0.147483,0.255866,0.526125,0.829651,0.646193,0.415173,0.312853,0.980482,BARBUNYA
0.289598,0.236215,0.305384,0.148909,0.256816,0.691417,0.788177,0.575184,0.3758,0.393,0.941664,BARBUNYA
0.25589,0.230196,0.314515,0.147335,0.256881,0.647168,0.878603,0.750318,0.367822,0.411825,0.889993,BARBUNYA
0.279103,0.231105,0.313318,0.148909,0.256951,0.608757,0.793545,0.627309,0.368846,0.409078,0.896992,BARBUNYA
0.2905,0.29554,0.245993,0.14879,0.257092,0.784292,0.805779,0.572187,0.452329,0.244945,0.834707,BARBUNYA
0.282185,0.256299,0.28267,0.148773,0.257191,0.482936,0.810664,0.613101,0.401063,0.336574,0.959251,BARBUNYA
0.280245,0.269247,0.27573,0.151803,0.257285,0.785004,0.648237,0.623226,0.417672,0.303859,0.754829,BARBUNYA
0.290052,0.241082,0.29986,0.149396,0.25742,0.583648,0.785269,0.575886,0.380759,0.37948,0.972391,BARBUNYA
0.268293,0.286875,0.250772,0.147784,0.257549,0.778356,0.880145,0.686108,0.439937,0.263791,0.978326,BARBUNYA
0.30415,0.295932,0.242766,0.149903,0.257853,0.675701,0.774497,0.512557,0.45094,0.245139,0.968887,BARBUNYA
0.257139,0.264022,0.275418,0.147949,0.257988,0.690995,0.888482,0.749169,0.40922,0.317851,0.972042,BARBUNYA
0.280377,0.270726,0.268549,0.148044,0.25804,0.495557,0.885276,0.626271,0.417788,0.301401,0.967691,BARBUNYA
0.257691,0.296789,0.243544,0.147656,0.258666,0.694296,0.932129,0.749665,0.450028,0.244452,0.965775,BARBUNYA
0.280704,0.289799,0.253719,0.149915,0.260085,0.690626,0.862584,0.634678,0.437506,0.260943,0.944672,BARBUNYA
0.341209,0.248756,0.299855,0.152863,0.260552,0.616498,0.719425,0.370167,0.383554,0.362657,0.900598,BARBUNYA
0.287152,0.254907,0.291818,0.150723,0.260622,0.711019,0.839211,0.60527,0.391309,0.345786,0.936096,BARBUNYA
0.274345,0.264337,0.282921,0.150356,0.260628,0.86844,0.859726,0.66992,0.403427,0.321101,0.892653,BARBUNYA
0.287466,0.273226,0.270692,0.151391,0.260797,0.459754,0.809382,0.604579,0.414463,0.299458,0.98465,BARBUNYA
0.264853,0.257962,0.288604,0.150241,0.261059,0.580571,0.883292,0.722633,0.39423,0.338307,0.956254,BARBUNYA
0.262519,0.245087,0.303037,0.150872,0.261426,0.580528,0.862963,0.737334,0.376863,0.374614,0.981515,BARBUNYA
0.288727,0.265357,0.28201,0.151004,0.261688,0.518711,0.866086,0.602712,0.402267,0.32014,0.948647,BARBUNYA
0.265073,0.231075,0.322226,0.151325,0.26213,0.624554,0.865902,0.726986,0.357336,0.418597,0.950262,BARBUNYA
0.282006,0.293973,0.253817,0.151164,0.262217,0.83498,0.878245,0.638601,0.437673,0.254952,0.937647,BARBUNYA
0.308645,0.280887,0.266746,0.152533,0.262356,0.761418,0.808568,0.512918,0.420586,0.283801,0.95384,BARBUNYA
0.291845,0.237533,0.315712,0.153131,0.262362,0.684865,0.776214,0.590831,0.365091,0.398763,0.927894,BARBUNYA
0.267797,0.257251,0.291604,0.151309,0.262484,0.539635,0.880903,0.714031,0.390045,0.342467,0.974547,BARBUNYA
0.298963,0.287292,0.260566,0.152273,0.262932,0.773156,0.845552,0.55976,0.427401,0.270258,0.976769,BARBUNYA
0.276888,0.294393,0.25672,0.152418,0.263396,0.572321,0.856036,0.670603,0.435347,0.255638,0.903515,BARBUNYA
0.263016,0.238345,0.316982,0.151956,0.26371,0.655918,0.893861,0.746527,0.363155,0.398653,0.943159,BARBUNYA
0.290121,0.233512,0.322106,0.153164,0.263971,0.677821,0.837912,0.606892,0.356426,0.414174,0.977885,BARBUNYA
0.293125,0.260295,0.292414,0.153279,0.264168,0.767927,0.839399,0.593273,0.390084,0.337051,0.949845,BARBUNYA
0.283123,0.280972,0.271397,0.153889,0.264376,0.518221,0.814395,0.643586,0.415908,0.286471,0.927725,BARBUNYA
0.281333,0.252924,0.300984,0.153568,0.264579,0.690991,0.839907,0.65366,0.379776,0.35764,0.965276,BARBUNYA
0.324228,0.250501,0.306271,0.15412,0.264823,0.71628,0.819436,0.456439,0.376152,0.36482,0.907173,BARBUNYA
0.258782,0.291727,0.262045,0.153221,0.264927,0.651067,0.872571,0.776686,0.428267,0.263349,0.910379,BARBUNYA
0.270137,0.307865,0.245908,0.152921,0.265592,0.390264,0.915456,0.717385,0.447127,0.231263,0.959806,BARBUNYA
0.293241,0.292966,0.259728,0.154351,0.265604,0.452741,0.837696,0.599563,0.428219,0.261607,0.982729,BARBUNYA
0.267004,0.273095,0.281312,0.153366,0.26576,0.527581,0.897653,0.735254,0.402676,0.307091,0.959148,BARBUNYA
0.255682,0.256771,0.30197,0.153077,0.266078,0.439408,0.926106,0.8006,0.381285,0.349514,0.897983,BARBUNYA
0.295765,0.304696,0.24991,0.154973,0.266153,0.587296,0.825561,0.590037,0.441746,0.23819,0.962087,BARBUNYA
0.27733,0.291466,0.266219,0.154495,0.266199,0.78639,0.853336,0.682354,0.424898,0.26563,0.864834,BARBUNYA
0.318591,0.310131,0.247352,0.157381,0.266563,0.367749,0.71245,0.488084,0.447617,0.228098,0.902859,BARBUNYA
0.339861,0.284392,0.275799,0.157575,0.266979,0.385924,0.718362,0.402014,0.414118,0.282345,0.839622,BARBUNYA
0.29311,0.262623,0.296821,0.154994,0.267025,0.543432,0.858791,0.606994,0.386543,0.335422,0.91188,BARBUNYA
0.308923,0.282449,0.280792,0.15788,0.267499,0.460235,0.7224,0.535057,0.410454,0.287509,0.781504,BARBUNYA
0.296237,0.28333,0.275334,0.15593,0.267977,0.434079,0.845565,0.596428,0.410447,0.286167,0.944078,BARBUNYA
0.315829,0.288216,0.270803,0.157043,0.268248,0.500552,0.796303,0.507629,0.41596,0.275539,0.944385,BARBUNYA
0.27493,0.268243,0.290834,0.156157,0.268363,0.52357,0.848493,0.7059,0.390589,0.32303,0.983291,BARBUNYA
0.283382,0.27004,0.300107,0.158659,0.268697,0.722017,0.727769,0.663572,0.392087,0.319015,0.677206,BARBUNYA
0.263143,0.274286,0.287253,0.155072,0.269129,0.711495,0.937537,0.77429,0.396432,0.309177,0.940333,BARBUNYA
0.289561,0.2861,0.27503,0.15654,0.26929,0.532573,0.864213,0.635347,0.410868,0.281719,0.942791,BARBUNYA
0.264443,0.264165,0.299488,0.155852,0.269388,0.758986,0.905329,0.768355,0.383161,0.335078,0.921288,BARBUNYA
0.290568,0.262277,0.300216,0.15743,0.269491,0.518298,0.824213,0.631324,0.380564,0.340195,0.967094,BARBUNYA
0.261075,0.190807,0.392135,0.15682,0.269681,0.688612,0.864452,0.788917,0.290681,0.58609,0.951418,BARBUNYA
0.285013,0.287233,0.275264,0.15767,0.269681,0.733071,0.818831,0.660116,0.411378,0.279714,0.923117,BARBUNYA
0.268785,0.264475,0.300203,0.156746,0.270354,0.784349,0.894875,0.749307,0.381387,0.335772,0.946246,BARBUNYA
0.277228,0.24028,0.327896,0.157616,0.270468,0.70552,0.852527,0.704388,0.350917,0.404623,0.964066,BARBUNYA
0.276848,0.253879,0.316388,0.157946,0.270732,0.613382,0.845183,0.707734,0.367319,0.365064,0.850452,BARBUNYA
0.280387,0.27814,0.285896,0.157385,0.270778,0.839209,0.877094,0.689372,0.397487,0.302306,0.953745,BARBUNYA
0.293807,0.269047,0.297813,0.158634,0.271008,0.696189,0.819155,0.622688,0.385627,0.325018,0.906544,BARBUNYA
0.281418,0.304563,0.262301,0.157682,0.271209,0.536561,0.878005,0.686163,0.429428,0.244907,0.874508,BARBUNYA
0.317859,0.25326,0.316413,0.159553,0.271639,0.600668,0.794874,0.51387,0.364568,0.368299,0.92191,BARBUNYA
0.297481,0.284258,0.281115,0.159075,0.271857,0.515749,0.828779,0.60887,0.402641,0.289519,0.965909,BARBUNYA
0.285391,0.26682,0.300927,0.159075,0.271954,0.751635,0.832581,0.669398,0.380738,0.332167,0.942082,BARBUNYA
0.292622,0.244777,0.327092,0.159228,0.272252,0.579282,0.836082,0.634513,0.352697,0.394052,0.938609,BARBUNYA
0.269158,0.286307,0.283164,0.157999,0.272447,0.475922,0.909484,0.758126,0.403834,0.285663,0.875301,BARBUNYA
0.266457,0.296566,0.270136,0.157463,0.272475,0.526906,0.939523,0.773289,0.416501,0.263131,0.951215,BARBUNYA
0.310849,0.342908,0.226025,0.159079,0.272607,0.550591,0.857859,0.54965,0.473695,0.177582,0.97712,BARBUNYA
0.337527,0.287802,0.279937,0.16201,0.272824,0.586727,0.71164,0.435893,0.404821,0.282806,0.946438,BARBUNYA
0.269942,0.261027,0.309878,0.159397,0.27283,0.520602,0.849647,0.755794,0.371608,0.348806,0.922409,BARBUNYA
0.292483,0.314223,0.256473,0.159475,0.273448,0.484193,0.869591,0.640985,0.436091,0.228757,0.89331,BARBUNYA
0.275063,0.297408,0.272402,0.159611,0.273516,0.457196,0.865016,0.731432,0.41512,0.262727,0.916798,BARBUNYA
0.299939,0.241722,0.334406,0.160192,0.273768,0.675496,0.843906,0.6061,0.345682,0.405988,0.925516,BARBUNYA
0.306865,0.287785,0.288089,0.163292,0.273802,0.415782,0.682709,0.573507,0.40256,0.284205,0.762472,BARBUNYA
0.275077,0.305611,0.264788,0.159842,0.274396,0.556129,0.88706,0.735853,0.423203,0.246874,0.949582,BARBUNYA
0.264239,0.289149,0.280649,0.1587,0.27443,0.481182,0.949596,0.796108,0.402808,0.282006,0.975605,BARBUNYA
0.303935,0.262524,0.311348,0.160947,0.275212,0.527503,0.860138,0.593839,0.368247,0.348561,0.968551,BARBUNYA
0.27172,0.298886,0.272566,0.16018,0.275537,0.707186,0.913587,0.760037,0.412262,0.262275,0.982456,BARBUNYA
0.299479,0.258957,0.31801,0.162501,0.275543,0.495579,0.791095,0.616738,0.36314,0.35878,0.914639,BARBUNYA
0.27873,0.253717,0.323493,0.161726,0.275628,0.548492,0.835135,0.722533,0.356512,0.373597,0.936828,BARBUNYA
0.293833,0.244262,0.33573,0.161483,0.275662,0.696832,0.849299,0.644995,0.344814,0.401519,0.912724,BARBUNYA
0.280877,0.258256,0.319334,0.161244,0.275674,0.595186,0.862387,0.711381,0.361995,0.360925,0.907696,BARBUNYA
0.293688,0.293228,0.285246,0.163004,0.275788,0.63201,0.774271,0.646323,0.40473,0.274812,0.791758,BARBUNYA
0.312932,0.29463,0.278038,0.16279,0.275856,0.653908,0.788115,0.555007,0.406296,0.271839,0.966324,BARBUNYA
0.320893,0.314985,0.258749,0.162654,0.275964,0.662297,0.799423,0.519833,0.431052,0.230391,0.94428,BARBUNYA
0.276709,0.284249,0.288918,0.161128,0.27609,0.5268,0.884691,0.735708,0.393015,0.295543,0.977845,BARBUNYA
0.27753,0.25443,0.323908,0.161219,0.276175,0.710025,0.883207,0.731726,0.356217,0.372472,0.933111,BARBUNYA
0.278759,0.274184,0.302512,0.161066,0.27626,0.465818,0.894628,0.725582,0.380277,0.320035,0.90832,BARBUNYA
0.273716,0.298128,0.275494,0.160617,0.276386,0.41644,0.923423,0.753468,0.409376,0.265012,0.965883,BARBUNYA
0.364898,0.303156,0.274262,0.164974,0.277046,0.718582,0.720477,0.347681,0.414019,0.255317,0.888011,BARBUNYA
0.369654,0.287359,0.288279,0.166314,0.277245,0.444769,0.659345,0.331225,0.394228,0.289992,0.965886,BARBUNYA
0.278512,0.220326,0.370519,0.162402,0.277335,0.779673,0.865788,0.732364,0.312017,0.484225,0.89184,BARBUNYA
0.27797,0.309245,0.266694,0.161615,0.277398,0.80814,0.90985,0.735593,0.420654,0.243398,0.953793,BARBUNYA
0.29947,0.320709,0.261133,0.165362,0.277426,0.474615,0.715131,0.625748,0.434608,0.221368,0.785932,BARBUNYA
0.280746,0.282263,0.295247,0.162171,0.277864,0.479737,0.898506,0.72312,0.386612,0.302753,0.955824,BARBUNYA
0.272626,0.262353,0.31697,0.162654,0.277926,0.618711,0.875474,0.767422,0.362159,0.353328,0.969806,BARBUNYA
0.300849,0.299732,0.277891,0.163115,0.278153,0.712197,0.859995,0.622508,0.407288,0.263947,0.945982,BARBUNYA
0.275513,0.230706,0.356276,0.162921,0.278687,0.672453,0.890878,0.755498,0.321964,0.450483,0.986903,BARBUNYA
0.298002,0.297312,0.281127,0.163115,0.278766,0.565113,0.883758,0.639337,0.402941,0.269945,0.958046,BARBUNYA
0.307317,0.320866,0.259553,0.164661,0.279254,0.441273,0.821718,0.596752,0.430486,0.223271,0.933178,BARBUNYA
0.276186,0.288407,0.294898,0.162806,0.279362,0.734911,0.923179,0.755298,0.390763,0.290559,0.86026,BARBUNYA
0.305266,0.319212,0.262602,0.164888,0.279617,0.69872,0.82391,0.608183,0.427625,0.226811,0.908886,BARBUNYA
0.286916,0.266455,0.315981,0.164575,0.279781,0.604293,0.846569,0.700321,0.363167,0.345266,0.971095,BARBUNYA
0.287103,0.27417,0.308552,0.164851,0.27999,0.586158,0.840261,0.700388,0.372081,0.325662,0.947837,BARBUNYA
0.274618,0.293273,0.286804,0.163132,0.280064,0.766525,0.933273,0.767503,0.395102,0.280552,0.987208,BARBUNYA
0.281882,0.246086,0.341939,0.165131,0.280211,0.705623,0.83419,0.72894,0.337536,0.403866,0.94143,BARBUNYA
0.305876,0.294715,0.28668,0.164706,0.280324,0.672015,0.860679,0.608598,0.396267,0.277716,0.961409,BARBUNYA
0.300884,0.301818,0.280226,0.164682,0.280381,0.555616,0.864157,0.63294,0.404752,0.262476,0.939566,BARBUNYA
0.350331,0.304286,0.278627,0.166961,0.280941,0.446427,0.767653,0.418673,0.406469,0.258042,0.944403,BARBUNYA
0.336005,0.345177,0.248037,0.170165,0.281026,0.353984,0.608418,0.477153,0.455757,0.183005,0.691404,BARBUNYA
0.309569,0.3174,0.268054,0.165663,0.281178,0.383313,0.843838,0.595103,0.421791,0.23216,0.884735,BARBUNYA
0.323706,0.301383,0.282709,0.166603,0.281263,0.722677,0.798467,0.531065,0.402226,0.264559,0.928941,BARBUNYA
0.3399,0.316033,0.268409,0.166644,0.281698,0.675373,0.813047,0.463857,0.418937,0.235432,0.943717,BARBUNYA
0.272651,0.201405,0.406354,0.165659,0.281783,0.896952,0.867356,0.787331,0.280344,0.56767,0.899806,BARBUNYA
0.296444,0.294884,0.289266,0.165877,0.281794,0.623747,0.856435,0.661657,0.393181,0.279344,0.963397,BARBUNYA
