@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,7-13,16-17'

@attribute Perimeter numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.301734,0.162163,0.278732,0.38148,0.932735,0.620974,0.217256,0.480794,0.976081,CALI
0.271156,0.162171,0.278823,0.50968,0.935832,0.780241,0.430248,0.401877,0.89974,CALI
0.29128,0.164344,0.27888,0.739293,0.82381,0.673471,0.344225,0.431793,0.834626,CALI
0.288094,0.162517,0.279135,0.615657,0.929624,0.691022,0.296949,0.448987,0.917986,CALI
0.283627,0.164727,0.279407,0.658735,0.824189,0.715652,0.398555,0.411986,0.804294,CALI
0.275919,0.164294,0.279985,0.724656,0.869092,0.759956,0.487899,0.381737,0.876685,CALI
0.301093,0.167205,0.280177,0.67681,0.725951,0.630955,0.250922,0.465497,0.674471,CALI
0.293364,0.16502,0.280777,0.670748,0.861815,0.672192,0.419317,0.403342,0.718227,CALI
0.280319,0.166042,0.280839,0.682973,0.811125,0.740476,0.435992,0.397683,0.785174,CALI
0.30988,0.164274,0.280901,0.679911,0.905649,0.592357,0.190653,0.489055,0.872036,CALI
0.27718,0.164109,0.280946,0.481641,0.91606,0.758013,0.50404,0.375581,0.917046,CALI
0.281782,0.166479,0.281246,0.442777,0.804195,0.734704,0.397268,0.410323,0.757723,CALI
0.285684,0.165077,0.282499,0.448381,0.92539,0.720328,0.392635,0.410489,0.878897,CALI
0.271793,0.164331,0.282753,0.817465,0.974439,0.797212,0.422398,0.400074,0.932777,CALI
0.30111,0.171496,0.283097,0.483753,0.62018,0.644805,0.309863,0.439422,0.599534,CALI
0.308302,0.169361,0.284549,0.683794,0.782956,0.616853,0.206217,0.478071,0.707819,CALI
0.278446,0.166924,0.285044,0.68931,0.927319,0.772149,0.464311,0.383737,0.920849,CALI
0.269931,0.166232,0.285477,0.826223,0.980164,0.822103,0.413777,0.399918,0.944834,CALI
0.296532,0.168491,0.285707,0.483977,0.871778,0.680217,0.346644,0.422966,0.901742,CALI
0.270725,0.167654,0.286722,0.775263,0.954094,0.824145,0.447579,0.387324,0.921435,CALI
0.291843,0.168309,0.287518,0.617033,0.950732,0.713128,0.333351,0.425656,0.95268,CALI
0.28651,0.170581,0.287837,0.494223,0.846274,0.74277,0.488882,0.372875,0.713722,CALI
0.307503,0.17061,0.287904,0.535518,0.847367,0.636485,0.290158,0.441117,0.852656,CALI
0.299596,0.16967,0.288352,0.383717,0.91257,0.677617,0.346309,0.420048,0.871236,CALI
0.301399,0.16948,0.288486,0.626605,0.927469,0.669246,0.330992,0.425392,0.985125,CALI
0.293757,0.169134,0.288905,0.681406,0.961431,0.710073,0.293254,0.438782,0.875453,CALI
0.313243,0.170601,0.289168,0.764213,0.896058,0.614934,0.224014,0.465232,0.873397,CALI
0.30409,0.173252,0.289748,0.420737,0.783903,0.661951,0.324398,0.426327,0.78819,CALI
0.303811,0.171599,0.290122,0.507059,0.88163,0.66512,0.368409,0.410247,0.874437,CALI
0.300849,0.171302,0.290295,0.794574,0.903351,0.68073,0.337065,0.42113,0.885776,CALI
0.29029,0.170985,0.290356,0.753357,0.921912,0.735377,0.384336,0.404474,0.914326,CALI
0.300758,0.17068,0.290418,0.797151,0.939884,0.681781,0.297448,0.435452,0.952936,CALI
0.296212,0.171051,0.290518,0.63589,0.924722,0.705361,0.327159,0.424442,0.930157,CALI
0.297964,0.17446,0.290546,0.464311,0.753673,0.696539,0.346146,0.417603,0.731286,CALI
0.293705,0.17082,0.29073,0.699013,0.94465,0.719354,0.352334,0.415201,0.819205,CALI
0.277263,0.170606,0.291042,0.578041,0.967612,0.809758,0.49647,0.367075,0.983696,CALI
0.297562,0.172057,0.291315,0.528051,0.903841,0.702351,0.344257,0.417401,0.824065,CALI
0.298817,0.172114,0.29171,0.721045,0.915982,0.697879,0.352607,0.413996,0.94598,CALI
0.310061,0.17202,0.291782,0.62581,0.923571,0.642416,0.282597,0.439417,0.869038,CALI
0.292821,0.173965,0.291932,0.612236,0.830861,0.729928,0.398201,0.397994,0.80528,CALI
0.294566,0.171842,0.29265,0.791539,0.965769,0.724378,0.302112,0.431139,0.95917,CALI
0.298251,0.172906,0.292883,0.638851,0.920477,0.706499,0.445648,0.381239,0.932183,CALI
0.295065,0.17392,0.293027,0.488345,0.874677,0.723651,0.390193,0.3995,0.824425,CALI
0.293162,0.173504,0.293782,0.543716,0.924414,0.737345,0.449622,0.378985,0.872664,CALI
0.299082,0.173603,0.293971,0.685289,0.926581,0.707567,0.403231,0.394051,0.940178,CALI
0.28262,0.173821,0.294049,0.580618,0.918476,0.795494,0.442724,0.380929,0.892597,CALI
0.299587,0.173339,0.29416,0.703892,0.947145,0.705908,0.32818,0.419919,0.936426,CALI
0.294923,0.174159,0.294182,0.658554,0.906456,0.730101,0.42675,0.386003,0.877769,CALI
0.313981,0.178991,0.29457,0.588024,0.681553,0.636626,0.306725,0.427237,0.601848,CALI
0.288549,0.173743,0.294891,0.558418,0.954511,0.767448,0.359674,0.407944,0.936526,CALI
0.305063,0.174679,0.29498,0.823028,0.910568,0.682219,0.3126,0.424623,0.911287,CALI
0.305424,0.174947,0.295146,0.792352,0.903382,0.681216,0.305496,0.427029,0.90108,CALI
0.290998,0.175553,0.295146,0.782375,0.872969,0.755611,0.421726,0.386612,0.928255,CALI
0.292248,0.174204,0.295489,0.796512,0.953875,0.750685,0.4364,0.381432,0.867149,CALI
0.279383,0.174118,0.295616,0.640813,0.963107,0.821662,0.412797,0.389058,0.941943,CALI
0.321545,0.177799,0.29607,0.652375,0.796129,0.607842,0.192096,0.469787,0.783541,CALI
0.292782,0.175412,0.29612,0.821165,0.916889,0.751008,0.352406,0.409115,0.862097,CALI
0.291385,0.177494,0.296639,0.758679,0.832624,0.761049,0.390725,0.395343,0.814475,CALI
0.289636,0.17606,0.296733,0.794402,0.90765,0.770908,0.390614,0.395278,0.865149,CALI
0.294228,0.176979,0.296916,0.756918,0.868625,0.747333,0.326204,0.417513,0.807199,CALI
0.305692,0.180021,0.29723,0.755511,0.730651,0.689901,0.347835,0.409481,0.750479,CALI
0.304225,0.179308,0.297274,0.464831,0.767123,0.697496,0.445066,0.376712,0.775392,CALI
0.282557,0.175734,0.297302,0.706776,0.945555,0.812622,0.435459,0.379791,0.929161,CALI
0.301161,0.176402,0.297319,0.778005,0.912666,0.713285,0.392987,0.393836,0.796684,CALI
0.312627,0.17808,0.297368,0.693768,0.831077,0.656317,0.344991,0.410328,0.812867,CALI
0.296158,0.177276,0.29744,0.64826,0.873641,0.739795,0.381197,0.397701,0.744818,CALI
0.294804,0.175594,0.29765,0.631593,0.96581,0.747952,0.354722,0.406602,0.927407,CALI
0.291215,0.178084,0.298378,0.713909,0.86885,0.770712,0.410971,0.386672,0.889253,CALI
0.299797,0.177659,0.298907,0.742279,0.909888,0.728086,0.364465,0.401831,0.84184,CALI
0.297996,0.177399,0.299077,0.76951,0.929287,0.738286,0.415515,0.384415,0.941208,CALI
0.306333,0.179514,0.29922,0.574725,0.829898,0.696268,0.397116,0.390379,0.86809,CALI
0.318753,0.178096,0.299286,0.533222,0.902476,0.635828,0.26395,0.437757,0.720201,CALI
0.305642,0.179419,0.299633,0.512466,0.850046,0.701745,0.310496,0.420115,0.808493,CALI
0.305283,0.178364,0.299798,0.532348,0.908452,0.704357,0.389561,0.392292,0.825516,CALI
0.301279,0.179873,0.30004,0.781103,0.843003,0.725989,0.427818,0.379351,0.830488,CALI
0.312938,0.18118,0.300073,0.684392,0.78033,0.667578,0.381467,0.394732,0.764978,CALI
0.280215,0.177638,0.300139,0.662134,0.957478,0.840557,0.453387,0.371008,0.931852,CALI
0.301904,0.180384,0.300628,0.707518,0.839944,0.725651,0.313281,0.41799,0.788336,CALI
0.318171,0.179704,0.301018,0.458751,0.888027,0.646673,0.328719,0.412023,0.934444,CALI
0.318702,0.181225,0.301117,0.67246,0.817088,0.644589,0.338922,0.408301,0.773307,CALI
0.300738,0.181707,0.301293,0.556447,0.800146,0.734938,0.404321,0.38574,0.823804,CALI
0.303209,0.179114,0.301336,0.675168,0.92917,0.722401,0.40857,0.384284,0.868207,CALI
0.323056,0.180306,0.301342,0.758755,0.870538,0.624992,0.340735,0.407414,0.883096,CALI
0.294137,0.179015,0.301419,0.589977,0.937181,0.770341,0.434848,0.375604,0.895142,CALI
0.303082,0.182837,0.301775,0.708875,0.76337,0.725198,0.378857,0.393769,0.793848,CALI
0.302512,0.180759,0.302121,0.4495,0.877453,0.729825,0.419983,0.379692,0.808209,CALI
0.309656,0.181369,0.302384,0.64866,0.857398,0.694818,0.312196,0.416417,0.878246,CALI
0.29532,0.181068,0.30245,0.735568,0.874599,0.769188,0.418487,0.379832,0.871796,CALI
0.311013,0.180541,0.3028,0.633493,0.913686,0.690044,0.354321,0.401069,0.896709,CALI
0.287138,0.179712,0.302959,0.750281,0.960632,0.816295,0.456212,0.367151,0.964354,CALI
0.302216,0.180582,0.303364,0.596335,0.932828,0.73745,0.406215,0.382895,0.843821,CALI
0.312434,0.182911,0.303501,0.597379,0.82398,0.686331,0.366365,0.396156,0.832769,CALI
0.311183,0.181035,0.304146,0.849124,0.939835,0.695633,0.330043,0.408091,0.885051,CALI
0.304842,0.183954,0.304184,0.697768,0.798952,0.727914,0.433306,0.373184,0.733967,CALI
0.315712,0.18266,0.304217,0.762997,0.862912,0.673593,0.327809,0.408804,0.818259,CALI
0.313092,0.183591,0.304305,0.695446,0.820945,0.6869,0.364803,0.395819,0.827874,CALI
0.306858,0.181674,0.304316,0.760055,0.914761,0.718247,0.311092,0.414664,0.89283,CALI
0.317407,0.183814,0.304534,0.450337,0.818714,0.666821,0.301577,0.417859,0.798473,CALI
0.317524,0.18186,0.304682,0.774601,0.91937,0.666946,0.269284,0.429591,0.922125,CALI
0.299606,0.184156,0.304747,0.664111,0.810109,0.757915,0.472389,0.360216,0.796389,CALI
0.312386,0.182853,0.304949,0.394778,0.880795,0.693474,0.358667,0.397227,0.842699,CALI
0.304017,0.183373,0.305075,0.605023,0.860208,0.736517,0.316449,0.411902,0.865629,CALI
0.330654,0.189956,0.305102,0.782915,0.549118,0.606864,0.248957,0.436786,0.482933,CALI
0.28697,0.181992,0.305168,0.694694,0.931101,0.828598,0.499459,0.351457,0.945813,CALI
0.297046,0.182511,0.305566,0.801369,0.920555,0.775571,0.41167,0.378761,0.921063,CALI
0.302743,0.183847,0.305729,0.615846,0.861594,0.746335,0.329467,0.406555,0.841535,CALI
0.292409,0.18348,0.305729,0.733703,0.879408,0.80143,0.461631,0.362564,0.860213,CALI
0.299057,0.182523,0.305964,0.556091,0.934847,0.766856,0.495733,0.351779,0.961846,CALI
0.298366,0.182837,0.306062,0.612273,0.923183,0.771011,0.372421,0.391325,0.844911,CALI
0.302834,0.184997,0.306242,0.659151,0.825074,0.748386,0.347918,0.399538,0.744192,CALI
0.306914,0.183958,0.306471,0.735224,0.883807,0.728424,0.358122,0.395768,0.861018,CALI
0.292676,0.182911,0.306694,0.567638,0.943195,0.804869,0.458259,0.362626,0.924538,CALI
0.306512,0.183167,0.306781,0.737456,0.933951,0.731996,0.377552,0.388818,0.860826,CALI
0.295954,0.182895,0.306841,0.612044,0.949505,0.787825,0.466632,0.359853,0.92719,CALI
0.313951,0.183682,0.306939,0.752594,0.914705,0.695186,0.317669,0.409411,0.854328,CALI
0.31209,0.184515,0.307249,0.671758,0.885813,0.705956,0.294025,0.417584,0.726933,CALI
0.323533,0.184581,0.307429,0.415497,0.889301,0.650843,0.291212,0.41841,0.854412,CALI
0.307334,0.184308,0.307467,0.79381,0.903917,0.731119,0.402127,0.379891,0.854646,CALI
0.311194,0.185962,0.307559,0.834565,0.827559,0.711946,0.336846,0.401963,0.813587,CALI
0.323079,0.187211,0.307652,0.745572,0.77131,0.654048,0.297731,0.415791,0.749744,CALI
0.310831,0.183785,0.307908,0.764443,0.945843,0.715452,0.352009,0.396321,0.962371,CALI
0.295939,0.184139,0.307918,0.492467,0.928967,0.793329,0.453873,0.362743,0.878425,CALI
0.298001,0.184733,0.308429,0.776781,0.919158,0.784791,0.487042,0.351926,0.844865,CALI
0.308144,0.184704,0.308614,0.778474,0.927441,0.732544,0.362174,0.392074,0.894033,CALI
0.31025,0.187075,0.308826,0.60373,0.821128,0.722824,0.382507,0.384974,0.513954,CALI
0.293693,0.184325,0.308923,0.490381,0.957445,0.810628,0.390784,0.382108,0.927205,CALI
0.321143,0.185079,0.308929,0.689038,0.920969,0.669312,0.270547,0.424346,0.914292,CALI
0.319398,0.185224,0.309141,0.651527,0.921857,0.678783,0.272811,0.42327,0.8451,CALI
0.31877,0.186699,0.309417,0.611101,0.860973,0.683158,0.350916,0.395072,0.873812,CALI
0.32894,0.187301,0.309439,0.624949,0.832964,0.634547,0.261872,0.427008,0.879143,CALI
0.315458,0.188369,0.3099,0.723965,0.79914,0.701794,0.312106,0.40815,0.816203,CALI
0.300748,0.185558,0.310063,0.829121,0.94,0.778278,0.38664,0.382284,0.907789,CALI
0.307969,0.186815,0.310577,0.720727,0.898422,0.742997,0.408394,0.374568,0.859966,CALI
0.310952,0.185727,0.310577,0.665436,0.950971,0.727719,0.389603,0.380756,0.92766,CALI
0.309696,0.186728,0.310778,0.452823,0.910021,0.735097,0.409981,0.373842,0.901346,CALI
0.319556,0.185904,0.31087,0.797997,0.953266,0.686153,0.27695,0.41982,0.950898,CALI
0.30919,0.190401,0.311265,0.777294,0.753363,0.740058,0.439199,0.363938,0.726719,CALI
0.298674,0.186065,0.31127,0.594057,0.960386,0.795422,0.381423,0.38275,0.922748,CALI
0.33719,0.187887,0.311362,0.520078,0.876089,0.605194,0.253877,0.427854,0.834349,CALI
0.307092,0.187837,0.311384,0.513325,0.879256,0.751473,0.463913,0.356054,0.821286,CALI
0.307357,0.188208,0.311681,0.695238,0.872521,0.751554,0.426852,0.367449,0.783656,CALI
0.318883,0.189795,0.311687,0.660555,0.797368,0.693312,0.379182,0.38306,0.673896,CALI
0.295011,0.186667,0.311871,0.518994,0.953595,0.818372,0.499375,0.344717,0.980174,CALI
0.336294,0.193844,0.312276,0.598109,0.630394,0.61338,0.283606,0.415829,0.65847,CALI
0.323929,0.188258,0.312335,0.521192,0.894335,0.671754,0.372074,0.384761,0.894525,CALI
0.314785,0.189301,0.312438,0.757675,0.848428,0.717287,0.318487,0.403126,0.825554,CALI
0.323368,0.188097,0.312535,0.53821,0.909425,0.675394,0.364979,0.386944,0.906596,CALI
0.320788,0.189379,0.312638,0.489355,0.852073,0.688442,0.280494,0.416568,0.80639,CALI
0.325995,0.188752,0.313107,0.667375,0.89924,0.665402,0.288469,0.413146,0.88102,CALI
0.306559,0.18895,0.313124,0.623228,0.890396,0.762778,0.451449,0.358174,0.872679,CALI
0.311003,0.1882,0.313232,0.779466,0.93027,0.740309,0.393912,0.376549,0.945728,CALI
0.317805,0.193048,0.313544,0.519889,0.713179,0.707459,0.321319,0.400934,0.599372,CALI
0.335083,0.189222,0.313776,0.534926,0.901525,0.625709,0.240975,0.430027,0.854495,CALI
0.323729,0.189136,0.31389,0.823145,0.909836,0.679974,0.279509,0.415553,0.904273,CALI
0.325287,0.188905,0.313911,0.612053,0.921661,0.672542,0.340503,0.393853,0.920999,CALI
0.313877,0.189631,0.314251,0.889377,0.899589,0.730574,0.379428,0.380285,0.801986,CALI
0.327693,0.189573,0.314558,0.790053,0.913671,0.663996,0.276031,0.416093,0.892083,CALI
0.344281,0.191865,0.314558,0.246634,0.805324,0.587518,0.192177,0.448084,0.782712,CALI
0.322206,0.193291,0.314967,0.765999,0.753711,0.692453,0.404738,0.371203,0.736069,CALI
0.332257,0.189185,0.315145,0.675101,0.953872,0.645082,0.255374,0.423088,0.818979,CALI
0.320255,0.191156,0.315182,0.576249,0.861584,0.703074,0.334017,0.394744,0.824328,CALI
0.316602,0.190199,0.315258,0.686263,0.909663,0.721644,0.330471,0.395896,0.824879,CALI
0.313732,0.189474,0.315467,0.666758,0.952006,0.73718,0.309993,0.402864,0.873271,CALI
0.320015,0.189371,0.31551,0.757118,0.958528,0.705814,0.306082,0.404207,0.918944,CALI
0.30359,0.19008,0.315639,0.698703,0.929441,0.790896,0.543246,0.328069,0.735693,CALI
0.306598,0.190748,0.315865,0.807913,0.906023,0.77607,0.37112,0.381373,0.898971,CALI
0.319943,0.192945,0.315973,0.536101,0.806551,0.708362,0.392214,0.37426,0.815163,CALI
0.312321,0.190179,0.315973,0.769147,0.937032,0.746842,0.417154,0.366151,0.927168,CALI
0.334523,0.196127,0.316,0.539806,0.660574,0.638388,0.281859,0.41239,0.731587,CALI
0.329817,0.191527,0.316456,0.670698,0.890888,0.662632,0.256439,0.421243,0.85496,CALI
0.313163,0.191234,0.316462,0.642918,0.904929,0.744892,0.316023,0.399666,0.863745,CALI
0.315084,0.191597,0.316553,0.829429,0.891131,0.735531,0.385015,0.376032,0.844085,CALI
0.31587,0.191453,0.316628,0.733042,0.900715,0.731906,0.392455,0.373502,0.839431,CALI
0.308723,0.194293,0.316762,0.703535,0.772636,0.769336,0.365505,0.38232,0.738744,CALI
0.307574,0.191387,0.316773,0.554157,0.909168,0.775411,0.40186,0.370278,0.903488,CALI
0.333016,0.192982,0.316822,0.557587,0.835851,0.649182,0.315042,0.399626,0.76723,CALI
0.343267,0.196581,0.316843,0.414338,0.670347,0.602158,0.312079,0.400648,0.693233,CALI
0.312574,0.193188,0.317122,0.420641,0.837202,0.751116,0.379817,0.377163,0.827629,CALI
0.320027,0.193444,0.317192,0.627403,0.827808,0.71373,0.400218,0.370382,0.80699,CALI
0.334766,0.194248,0.317197,0.622782,0.790575,0.642699,0.28726,0.409132,0.750888,CALI
0.303444,0.190941,0.31739,0.783451,0.953031,0.800401,0.434885,0.359056,0.924685,CALI
0.307267,0.192368,0.317567,0.808608,0.892023,0.780941,0.379341,0.376859,0.773349,CALI
0.314427,0.193844,0.317642,0.385868,0.82561,0.744132,0.355175,0.384887,0.800703,CALI
0.302868,0.191556,0.317675,0.733724,0.93434,0.804918,0.457672,0.351644,0.887632,CALI
0.308135,0.192648,0.317852,0.668848,0.889253,0.777773,0.360805,0.382765,0.848132,CALI
0.314648,0.192673,0.317868,0.625115,0.888679,0.74409,0.361128,0.382639,0.783412,CALI
0.330016,0.191836,0.317911,0.643815,0.929744,0.668393,0.265843,0.416168,0.925477,CALI
0.307719,0.192508,0.317969,0.721385,0.900179,0.780542,0.406595,0.367514,0.880803,CALI
0.33105,0.19419,0.317975,0.761525,0.821612,0.66376,0.322088,0.395925,0.804054,CALI
0.314242,0.193572,0.317986,0.397546,0.850851,0.746739,0.344467,0.388175,0.805012,CALI
0.336031,0.1925,0.318098,0.693775,0.90529,0.640891,0.284256,0.409243,0.87261,CALI
0.324527,0.191984,0.318152,0.820366,0.931594,0.696048,0.351362,0.385648,0.905506,CALI
0.313891,0.194363,0.318425,0.629132,0.829974,0.750662,0.401831,0.368592,0.855818,CALI
0.337778,0.193027,0.318511,0.783378,0.895588,0.634656,0.220021,0.432746,0.919235,CALI
0.31791,0.195134,0.318612,0.719536,0.80101,0.731112,0.408161,0.36635,0.752387,CALI
0.325141,0.194083,0.318762,0.723875,0.855361,0.695907,0.337385,0.389788,0.81086,CALI
0.321214,0.196548,0.318837,0.517409,0.743991,0.715629,0.309803,0.39932,0.647169,CALI
0.316662,0.193885,0.318891,0.439278,0.869304,0.738761,0.376555,0.376413,0.801652,CALI
0.315406,0.192421,0.318918,0.813778,0.939094,0.745287,0.400231,0.368608,0.949141,CALI
0.325593,0.193918,0.318939,0.819176,0.869524,0.694527,0.341445,0.388208,0.783209,CALI
0.321011,0.19438,0.318955,0.773595,0.848554,0.717197,0.401838,0.368047,0.791827,CALI
0.329907,0.193081,0.319137,0.781701,0.916041,0.674581,0.287253,0.40704,0.87966,CALI
0.308647,0.195435,0.319137,0.431014,0.806167,0.781407,0.448374,0.353067,0.781239,CALI
0.306288,0.192133,0.319153,0.72134,0.961417,0.793976,0.3952,0.370005,0.969855,CALI
0.300339,0.193724,0.319153,0.559354,0.886426,0.826064,0.445735,0.353874,0.910528,CALI
0.316471,0.192623,0.319191,0.809161,0.939583,0.741173,0.360237,0.38156,0.913794,CALI
0.311807,0.193188,0.319319,0.794495,0.917671,0.76577,0.412628,0.364192,0.91649,CALI
0.317078,0.195715,0.319447,0.703889,0.804485,0.739326,0.366051,0.37934,0.73227,CALI
0.336526,0.194194,0.319661,0.671679,0.883021,0.645683,0.276022,0.41054,0.8047,CALI
0.337935,0.194178,0.319667,0.657133,0.883987,0.639152,0.253727,0.418732,0.841891,CALI
0.327246,0.199442,0.31988,0.706909,0.64999,0.690875,0.355897,0.382305,0.745138,CALI
0.342147,0.194549,0.319886,0.792364,0.874664,0.620778,0.213993,0.433537,0.915487,CALI
0.32754,0.193518,0.319902,0.805872,0.923536,0.689548,0.304697,0.39999,0.850251,CALI
0.335321,0.193658,0.320249,0.515381,0.929684,0.653999,0.288185,0.405509,0.826913,CALI
0.319579,0.195501,0.320377,0.392012,0.848273,0.73114,0.369403,0.377256,0.836469,CALI
0.323342,0.1952,0.320383,0.478477,0.862454,0.71238,0.319665,0.394218,0.851879,CALI
0.315861,0.194734,0.320409,0.598861,0.885139,0.75016,0.440394,0.354285,0.935125,CALI
0.336437,0.196672,0.320415,0.771074,0.795502,0.649523,0.268596,0.412435,0.738832,CALI
0.324518,0.195064,0.320479,0.497792,0.872295,0.707028,0.417809,0.361356,0.901442,CALI
0.328216,0.196041,0.320506,0.643431,0.827912,0.689084,0.397581,0.367847,0.754864,CALI
0.310449,0.195188,0.320543,0.749833,0.868875,0.778846,0.362619,0.379354,0.797096,CALI
0.308197,0.194602,0.320628,0.645472,0.899306,0.79114,0.509625,0.333033,0.891039,CALI
0.310075,0.194825,0.320725,0.599299,0.892418,0.781704,0.426209,0.358436,0.862363,CALI
0.312385,0.193914,0.320794,0.788364,0.937643,0.769965,0.388409,0.370546,0.858017,CALI
0.332993,0.196997,0.320853,0.778589,0.7964,0.66776,0.276466,0.409093,0.784126,CALI
0.329833,0.195076,0.320949,0.57137,0.888874,0.683327,0.345797,0.384617,0.834001,CALI
0.337047,0.193922,0.321023,0.783358,0.945673,0.649435,0.349583,0.383253,0.940263,CALI
0.337238,0.19724,0.321141,0.283336,0.795669,0.64908,0.273488,0.409865,0.698022,CALI
0.317055,0.195596,0.321541,0.627281,0.886291,0.749515,0.413345,0.36171,0.830923,CALI
0.329104,0.194499,0.321594,0.296962,0.939484,0.689849,0.290414,0.403269,0.83775,CALI
0.33853,0.195802,0.322122,0.526016,0.897898,0.647502,0.268019,0.410802,0.918072,CALI
0.347824,0.198823,0.322351,0.434431,0.766999,0.606088,0.264661,0.411784,0.758001,CALI
0.32689,0.195546,0.32242,0.811956,0.920706,0.704495,0.345244,0.383274,0.883315,CALI
0.324382,0.195241,0.322479,0.498277,0.937103,0.717129,0.312647,0.394459,0.883673,CALI
0.324415,0.197842,0.322591,0.685426,0.820576,0.717494,0.371591,0.374249,0.807853,CALI
0.325813,0.197764,0.322676,0.743392,0.827265,0.710985,0.345482,0.382927,0.753413,CALI
0.318575,0.19588,0.322729,0.603795,0.916413,0.747489,0.337495,0.385595,0.863625,CALI
0.316728,0.19729,0.322809,0.666234,0.853935,0.75731,0.35293,0.380268,0.804759,CALI
0.330354,0.195056,0.322825,0.813641,0.95846,0.68952,0.276802,0.406853,0.943608,CALI
0.333735,0.196354,0.322948,0.795341,0.902312,0.673861,0.341605,0.383964,0.884755,CALI
0.326081,0.196853,0.322985,0.669378,0.880526,0.711118,0.338833,0.384871,0.865629,CALI
0.333272,0.195649,0.323049,0.592158,0.938854,0.676535,0.301594,0.397746,0.85862,CALI
0.342805,0.201474,0.323134,0.743992,0.675271,0.632312,0.33348,0.386549,0.723015,CALI
0.320614,0.20072,0.323235,0.4605,0.712829,0.739573,0.429169,0.354985,0.778301,CALI
0.339845,0.199487,0.323294,0.722657,0.770777,0.64669,0.323916,0.389679,0.721499,CALI
0.337043,0.198288,0.323347,0.453366,0.827522,0.660029,0.270333,0.408642,0.757672,CALI
0.319706,0.195583,0.323485,0.678379,0.957893,0.745369,0.352781,0.37962,0.95802,CALI
0.325664,0.197566,0.323591,0.501602,0.869605,0.716031,0.304646,0.396096,0.840952,CALI
0.342161,0.202117,0.323613,0.664466,0.663604,0.637417,0.283725,0.403515,0.589259,CALI
0.335321,0.200085,0.323676,0.548369,0.757424,0.669667,0.382419,0.369568,0.752735,CALI
0.325203,0.196651,0.323708,0.482738,0.916253,0.718863,0.375839,0.3717,0.84873,CALI
0.320553,0.198687,0.323719,0.543816,0.822668,0.742199,0.309158,0.394376,0.756792,CALI
0.318597,0.196787,0.323894,0.731102,0.916715,0.752981,0.329285,0.387199,0.882759,CALI
0.313519,0.197451,0.324107,0.688121,0.893686,0.780235,0.381009,0.369592,0.868403,CALI
0.325894,0.19682,0.324309,0.685998,0.930295,0.718275,0.333531,0.385309,0.907057,CALI
0.322932,0.199425,0.324638,0.416632,0.822158,0.734594,0.30875,0.393552,0.777801,CALI
0.339668,0.199351,0.324798,0.713592,0.83131,0.654321,0.24652,0.415835,0.800521,CALI
0.345273,0.200349,0.324883,0.831796,0.788902,0.628847,0.339563,0.382654,0.812746,CALI
