@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R1-2,9-14,16-17'

@attribute Area numeric
@attribute Perimeter numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.079032,0.130325,0.627231,0.969179,0.932096,0.74542,0.466984,0.644763,0.974957,SEKER
0.079053,0.125828,0.772118,0.978251,0.967913,0.800612,0.449653,0.69863,0.978669,SEKER
0.079071,0.175545,0.74892,0.90647,0.623241,0.813435,0.4457,0.711439,0.963397,SEKER
0.079079,0.130817,0.687952,0.940771,0.928801,0.810843,0.446467,0.708807,0.982735,SEKER
0.079096,0.128559,0.661851,0.957495,0.946689,0.736679,0.469628,0.636274,0.975229,SEKER
0.0791,0.132479,0.73534,0.951143,0.91618,0.807703,0.447371,0.705597,0.980858,SEKER
0.07916,0.132628,0.70021,0.943504,0.915716,0.637011,0.502824,0.545066,0.97697,SEKER
0.079211,0.131293,0.642051,0.954563,0.92662,0.723534,0.47359,0.623572,0.958346,SEKER
0.079224,0.132062,0.661728,0.957581,0.920812,0.7654,0.460169,0.663534,0.976184,SEKER
0.079233,0.131072,0.687161,0.967625,0.928582,0.645244,0.49978,0.552157,0.977946,SEKER
0.079275,0.129475,0.710951,0.964639,0.941545,0.782698,0.454636,0.680304,0.972027,SEKER
0.079284,0.128913,0.73103,0.948269,0.946065,0.831841,0.439637,0.729521,0.979701,SEKER
0.079293,0.133987,0.670456,0.939603,0.906798,0.883352,0.424495,0.783083,0.989287,SEKER
0.079322,0.13325,0.737792,0.952636,0.912777,0.706194,0.478984,0.607121,0.987048,SEKER
0.079395,0.126395,0.666251,0.975759,0.967356,0.811185,0.445596,0.708306,0.986649,SEKER
0.079433,0.12764,0.734302,0.972767,0.957868,0.742752,0.466838,0.641221,0.982045,SEKER
0.07948,0.125139,0.69182,0.978821,0.978458,0.817043,0.443614,0.713973,0.975093,SEKER
0.079493,0.128751,0.598716,0.959097,0.949763,0.716451,0.47519,0.616258,0.980883,SEKER
0.079506,0.131722,0.641506,0.960775,0.926657,0.737684,0.468282,0.636221,0.981935,SEKER
0.079557,0.127645,0.758248,0.953801,0.959268,0.782668,0.453955,0.679546,0.981457,SEKER
0.079587,0.136444,0.670232,0.93318,0.891468,0.71866,0.474234,0.618096,0.949077,SEKER
0.079609,0.131761,0.665753,0.957839,0.927524,0.747693,0.464825,0.645506,0.983501,SEKER
0.079634,0.130545,0.687855,0.958523,0.937287,0.705409,0.478456,0.605656,0.975671,SEKER
0.079647,0.138721,0.665074,0.914315,0.875086,0.734423,0.468979,0.632785,0.951181,SEKER
0.079651,0.175462,0.557441,0.847074,0.629329,0.688126,0.484142,0.589728,0.934723,SEKER
0.079685,0.133342,0.624081,0.920648,0.916191,0.751781,0.463335,0.649231,0.965263,SEKER
0.079698,0.126066,0.715001,0.984294,0.973534,0.764333,0.459337,0.661298,0.978676,SEKER
0.079707,0.130952,0.730804,0.971256,0.934943,0.687246,0.484295,0.588797,0.962771,SEKER
0.079711,0.133664,0.733744,0.942256,0.91401,0.683176,0.485645,0.585081,0.988121,SEKER
0.079724,0.132215,0.611945,0.948588,0.925322,0.745649,0.465191,0.643267,0.991376,SEKER
0.079758,0.140555,0.602141,0.936973,0.862736,0.750055,0.463703,0.647396,0.968667,SEKER
0.079767,0.138981,0.637008,0.903178,0.874478,0.776225,0.455446,0.672694,0.952417,SEKER
0.079771,0.130908,0.632456,0.955615,0.936019,0.68026,0.486471,0.582295,0.968738,SEKER
0.079779,0.130261,0.772781,0.95962,0.941183,0.736949,0.467838,0.634854,0.981648,SEKER
0.079796,0.131903,0.747577,0.96797,0.92857,0.665529,0.491379,0.568955,0.967064,SEKER
0.079856,0.137667,0.757399,0.933067,0.885282,0.775831,0.45535,0.67208,0.986091,SEKER
0.079856,0.127962,0.760333,0.961337,0.960216,0.816324,0.442924,0.712241,0.975239,SEKER
0.07986,0.12969,0.696196,0.958674,0.946595,0.767622,0.457905,0.664077,0.986111,SEKER
0.079865,0.12998,0.686018,0.960676,0.944367,0.718097,0.473722,0.616906,0.975604,SEKER
0.079929,0.130063,0.768056,0.972388,0.944453,0.678208,0.486759,0.580075,0.984396,SEKER
0.079937,0.129108,0.660845,0.970057,0.952075,0.687336,0.483681,0.588347,0.972612,SEKER
0.079937,0.12759,0.656287,0.977066,0.964118,0.73656,0.46757,0.634099,0.986672,SEKER
0.079954,0.131407,0.67516,0.965399,0.934229,0.699558,0.479579,0.599503,0.949671,SEKER
0.079984,0.134456,0.746703,0.932176,0.911033,0.794031,0.449407,0.689645,0.9762,SEKER
0.08001,0.138941,0.669066,0.911345,0.877473,0.802361,0.446794,0.697849,0.957285,SEKER
0.080014,0.137463,0.638873,0.946804,0.888575,0.656546,0.493883,0.560446,0.983568,SEKER
0.080018,0.14176,0.617416,0.928228,0.856753,0.613975,0.508675,0.523214,0.990488,SEKER
0.080082,0.133133,0.646797,0.975812,0.922307,0.637955,0.500109,0.543885,0.964943,SEKER
0.080104,0.126684,0.649742,0.977492,0.973309,0.794225,0.449057,0.689525,0.998458,SEKER
0.080117,0.134474,0.638352,0.9419,0.912392,0.687112,0.483302,0.58773,0.975995,SEKER
0.080138,0.12935,0.671139,0.953871,0.952476,0.756227,0.46081,0.652373,0.993895,SEKER
0.080155,0.126604,0.732321,0.979188,0.974549,0.813005,0.443208,0.708107,0.975246,SEKER
0.080168,0.146291,0.639235,0.929346,0.825642,0.730855,0.468833,0.628148,0.993454,SEKER
0.080181,0.131698,0.779611,0.950578,0.934548,0.856187,0.430287,0.752081,0.941347,SEKER
0.080198,0.136387,0.733266,0.923416,0.898744,0.725518,0.470482,0.623055,0.983282,SEKER
0.080223,0.129164,0.711147,0.982895,0.954933,0.713809,0.474224,0.612055,0.986889,SEKER
0.080253,0.126507,0.701003,0.978908,0.976471,0.788149,0.450564,0.68314,0.955705,SEKER
0.080253,0.134889,0.589824,0.904977,0.910761,0.658665,0.492548,0.561802,0.968733,SEKER
0.080292,0.13089,0.71772,0.956302,0.942133,0.757726,0.459959,0.653431,0.973783,SEKER
0.080305,0.138319,0.5936,0.947348,0.885392,0.584625,0.51843,0.497708,0.978447,SEKER
0.080334,0.130549,0.764836,0.980619,0.945291,0.664192,0.490461,0.566552,0.973759,SEKER
0.080381,0.129531,0.719955,0.955698,0.953854,0.81202,0.442962,0.706518,0.976103,SEKER
0.080386,0.130267,0.719124,0.962344,0.948101,0.75759,0.459772,0.653066,0.987093,SEKER
0.080433,0.136098,0.659872,0.959717,0.903563,0.680339,0.484768,0.580856,0.971076,SEKER
0.08045,0.129724,0.721027,0.960724,0.953116,0.801724,0.445926,0.69606,0.987305,SEKER
0.080458,0.148994,0.727843,0.902214,0.809608,0.636359,0.499696,0.541676,0.874536,SEKER
0.080501,0.14013,0.637627,0.929294,0.874072,0.69365,0.48016,0.592813,0.95619,SEKER
0.080514,0.133994,0.612407,0.96309,0.920564,0.62857,0.502263,0.534772,0.980026,SEKER
0.080514,0.137543,0.7034,0.961762,0.893546,0.650081,0.494819,0.553613,0.975276,SEKER
0.080518,0.133789,0.699495,0.962761,0.922189,0.662137,0.490692,0.564308,0.977917,SEKER
0.080539,0.154358,0.494389,0.876684,0.773328,0.542736,0.533232,0.46274,0.955974,SEKER
0.080552,0.138907,0.644804,0.929006,0.883739,0.775972,0.453608,0.670444,0.98447,SEKER
0.080552,0.1389,0.737239,0.936607,0.883795,0.708588,0.475111,0.606435,0.952554,SEKER
0.080565,0.136348,0.635114,0.960799,0.903151,0.638783,0.498581,0.543566,0.982361,SEKER
0.080595,0.14245,0.804413,0.875765,0.858021,0.794257,0.447859,0.688281,0.950014,SEKER
0.080621,0.139847,0.674387,0.912246,0.877496,0.727064,0.468933,0.623492,0.967285,SEKER
0.080642,0.136631,0.636224,0.937669,0.901867,0.706288,0.475641,0.604099,0.979087,SEKER
0.080672,0.130189,0.690274,0.96319,0.951997,0.797087,0.446808,0.69088,0.976231,SEKER
0.080714,0.152512,0.686353,0.870994,0.787823,0.738341,0.465078,0.633893,0.974677,SEKER
0.080723,0.133484,0.711083,0.94203,0.926868,0.71741,0.471807,0.614222,0.966669,SEKER
0.080744,0.136766,0.742958,0.932796,0.901992,0.78521,0.450281,0.678987,0.988542,SEKER
0.080761,0.129728,0.791241,0.936772,0.956672,0.830195,0.436593,0.723832,0.963304,SEKER
0.08077,0.135601,0.709416,0.960932,0.911135,0.628859,0.501503,0.534475,0.983845,SEKER
0.08077,0.140156,0.725767,0.913373,0.876848,0.879047,0.422264,0.774292,0.995424,SEKER
0.080783,0.134728,0.719293,0.954977,0.917959,0.730816,0.467324,0.626627,0.980829,SEKER
0.080791,0.142429,0.684586,0.926897,0.860325,0.615759,0.506041,0.52312,0.964315,SEKER
0.0808,0.131106,0.607183,0.961614,0.946258,0.728126,0.468147,0.624058,0.961079,SEKER
0.08089,0.130047,0.738079,0.961009,0.955624,0.741622,0.4636,0.636576,0.985669,SEKER
0.080898,0.136982,0.737,0.945466,0.902078,0.687142,0.481325,0.585967,0.985617,SEKER
0.080902,0.139801,0.682363,0.934244,0.880952,0.758808,0.458124,0.652952,0.987775,SEKER
0.080919,0.131988,0.762307,0.962353,0.940722,0.724616,0.468985,0.620482,0.986417,SEKER
0.080971,0.13196,0.705518,0.949814,0.941526,0.764169,0.456274,0.657944,0.979711,SEKER
0.080979,0.153458,0.681279,0.901088,0.784087,0.648591,0.494144,0.551281,0.960655,SEKER
0.08103,0.13286,0.755499,0.975347,0.935192,0.63748,0.497841,0.541423,0.994083,SEKER
0.08106,0.13043,0.751878,0.965423,0.95456,0.717884,0.470816,0.613864,0.980249,SEKER
0.081077,0.127957,0.77289,0.977363,0.974423,0.766255,0.455362,0.659691,0.994612,SEKER
0.081116,0.129662,0.70561,0.968106,0.96128,0.779134,0.451261,0.672096,0.977966,SEKER
0.081129,0.134018,0.595426,0.940028,0.927337,0.717981,0.470616,0.613793,0.955679,SEKER
0.081171,0.158011,0.73177,0.853936,0.755196,0.881829,0.42053,0.776079,0.894922,SEKER
0.081197,0.137836,0.720706,0.951296,0.898953,0.668745,0.486737,0.5687,0.93486,SEKER
0.081197,0.132249,0.666132,0.960877,0.94185,0.813042,0.440702,0.705386,0.975545,SEKER
0.081231,0.13837,0.614099,0.959907,0.895309,0.728068,0.467103,0.622971,0.973836,SEKER
0.081235,0.137318,0.636481,0.919712,0.903301,0.652775,0.492061,0.554413,0.966839,SEKER
0.08124,0.13692,0.699042,0.94275,0.906365,0.697708,0.476971,0.594822,0.996674,SEKER
0.081257,0.152653,0.621479,0.887949,0.792547,0.679919,0.482834,0.57861,0.989822,SEKER
0.081265,0.144428,0.582588,0.905304,0.850911,0.626112,0.50119,0.531043,0.964996,SEKER
0.081274,0.13231,0.776033,0.962249,0.942245,0.681466,0.482274,0.579968,0.967899,SEKER
0.081278,0.137933,0.727826,0.935532,0.899128,0.755246,0.45833,0.648606,0.971923,SEKER
0.081308,0.133856,0.710123,0.955334,0.930621,0.920888,0.409176,0.817395,0.977696,SEKER
0.081419,0.148538,0.61505,0.887143,0.823076,0.791844,0.446617,0.683775,0.965435,SEKER
0.08144,0.133923,0.786982,0.950477,0.931595,0.771821,0.452747,0.664167,0.962839,SEKER
0.081487,0.137339,0.683539,0.943923,0.905952,0.806711,0.441924,0.698308,0.975454,SEKER
0.081496,0.137581,0.703993,0.916008,0.904211,0.812418,0.440179,0.703976,0.990918,SEKER
0.081509,0.145814,0.701257,0.898997,0.843515,0.622584,0.501799,0.527485,0.985731,SEKER
0.08153,0.134854,0.669132,0.957463,0.925424,0.657734,0.489625,0.558156,0.974766,SEKER
0.081534,0.130108,0.774875,0.958455,0.962555,0.859822,0.426042,0.752085,0.996923,SEKER
0.081573,0.134741,0.628469,0.953865,0.926776,0.752236,0.458563,0.645005,0.981472,SEKER
0.08159,0.132888,0.692459,0.94729,0.941332,0.78851,0.44723,0.680061,0.997372,SEKER
0.08162,0.136303,0.619637,0.935146,0.915317,0.695042,0.476905,0.591511,0.956392,SEKER
0.081765,0.137991,0.575155,0.957948,0.904104,0.659961,0.488277,0.559617,0.938985,SEKER
0.081782,0.133172,0.72188,0.950389,0.941306,0.790831,0.446058,0.681849,0.961113,SEKER
0.081808,0.134542,0.687507,0.962588,0.930965,0.827369,0.434959,0.718168,0.981015,SEKER
0.081816,0.132061,0.707694,0.95864,0.950377,0.884234,0.418348,0.776779,0.989403,SEKER
0.081889,0.130392,0.735589,0.977147,0.964375,0.78765,0.446778,0.678457,0.988721,SEKER
0.081957,0.13418,0.64366,0.951827,0.935451,0.744743,0.46,0.636943,0.990247,SEKER
0.081987,0.143108,0.735257,0.93806,0.868397,0.679062,0.481295,0.576195,0.981146,SEKER
0.081991,0.136279,0.779174,0.959742,0.919665,0.74003,0.461414,0.632403,0.984458,SEKER
0.082017,0.136155,0.634456,0.955155,0.920901,0.74268,0.460509,0.634845,0.991884,SEKER
0.082021,0.133523,0.625083,0.946945,0.941283,0.792329,0.445028,0.682709,0.980841,SEKER
0.082047,0.131927,0.671665,0.981192,0.954062,0.72785,0.465172,0.620825,0.980133,SEKER
0.082089,0.130528,0.697859,0.972313,0.965598,0.733948,0.463114,0.626439,0.989114,SEKER
0.082188,0.131285,0.792013,0.980937,0.960734,0.728057,0.464762,0.620685,0.982975,SEKER
0.082192,0.130647,0.714415,0.974678,0.965829,0.765316,0.452961,0.656014,0.976714,SEKER
0.082196,0.135113,0.775321,0.947727,0.930931,0.745868,0.459063,0.637431,0.9883,SEKER
0.082222,0.134713,0.702031,0.94873,0.934316,0.84647,0.42834,0.736464,0.978431,SEKER
0.082264,0.130929,0.724195,0.964849,0.964425,0.858338,0.424774,0.748538,0.971726,SEKER
0.082316,0.149291,0.610422,0.884528,0.827298,0.734377,0.462426,0.626303,0.945067,SEKER
0.082328,0.132809,0.715109,0.964888,0.950345,0.708374,0.470783,0.602097,0.999001,SEKER
0.082337,0.13431,0.67053,0.954715,0.938738,0.760801,0.454022,0.651321,0.993939,SEKER
0.08235,0.134332,0.732792,0.970161,0.938713,0.703867,0.472201,0.597908,0.988774,SEKER
0.082363,0.133031,0.698094,0.958998,0.949002,0.709026,0.470486,0.602618,0.981465,SEKER
0.082414,0.147081,0.737377,0.8947,0.844134,0.675624,0.48138,0.572152,0.967134,SEKER
0.082444,0.139105,0.682716,0.938086,0.903235,0.748928,0.457496,0.639734,0.962612,SEKER
0.082465,0.138584,0.66179,0.971215,0.907404,0.683193,0.478731,0.578845,0.958832,SEKER
0.082521,0.138935,0.731555,0.925734,0.905369,0.925905,0.405026,0.819241,0.989602,SEKER
0.082555,0.134569,0.761058,0.959123,0.939189,0.722719,0.465582,0.614841,0.938537,SEKER
0.082559,0.145969,0.571644,0.921201,0.85373,0.591113,0.510236,0.498597,0.952298,SEKER
0.082568,0.133563,0.709057,0.956837,0.947164,0.76907,0.450891,0.658699,0.972226,SEKER
0.082597,0.135289,0.682282,0.963086,0.934092,0.71999,0.466358,0.612206,0.981094,SEKER
0.082602,0.14505,0.625466,0.922542,0.860869,0.707787,0.470303,0.600926,0.949286,SEKER
0.08261,0.136687,0.738355,0.9549,0.923475,0.733884,0.461868,0.625139,0.983535,SEKER
0.08264,0.133359,0.646978,0.959179,0.949582,0.839934,0.429286,0.728672,0.978092,SEKER
0.082662,0.133014,0.707616,0.972642,0.952526,0.723304,0.465134,0.615135,0.977554,SEKER
0.082709,0.143323,0.726721,0.917749,0.874689,0.768397,0.450763,0.657702,0.982648,SEKER
0.082764,0.138572,0.758621,0.925939,0.910818,0.725734,0.464104,0.617156,0.926145,SEKER
0.082781,0.133222,0.745491,0.960581,0.952253,0.841573,0.428475,0.72996,0.991805,SEKER
0.082862,0.142568,0.760547,0.925696,0.881942,0.781468,0.446356,0.669967,0.963091,SEKER
0.082892,0.133801,0.667575,0.954763,0.948979,0.780354,0.446627,0.668809,0.990742,SEKER
0.082896,0.136009,0.706594,0.967859,0.931892,0.665202,0.483677,0.56179,0.995529,SEKER
0.082901,0.141589,0.767062,0.924426,0.889639,0.754693,0.454581,0.644108,0.98144,SEKER
0.083003,0.13684,0.740356,0.957453,0.9267,0.69363,0.473953,0.587079,0.979432,SEKER
0.083042,0.142333,0.638709,0.929427,0.885651,0.699577,0.471907,0.592403,0.991029,SEKER
0.083059,0.134677,0.722197,0.953241,0.944035,0.761164,0.452178,0.6499,0.979739,SEKER
0.083106,0.140135,0.650403,0.932733,0.902789,0.795097,0.441612,0.682666,0.978748,SEKER
0.083135,0.134955,0.65083,0.948398,0.942741,0.782254,0.445465,0.670047,0.969254,SEKER
0.08317,0.129735,0.724275,0.975879,0.984346,0.863737,0.421118,0.751629,0.989522,SEKER
0.08317,0.150089,0.663323,0.886416,0.830709,0.677576,0.478857,0.572226,0.947893,SEKER
0.083182,0.141098,0.688399,0.934097,0.896403,0.670691,0.481124,0.566045,0.970997,SEKER
0.083182,0.131037,0.774967,0.973267,0.974087,0.866759,0.420217,0.754719,0.970919,SEKER
0.083289,0.135901,0.726037,0.944923,0.937142,0.771667,0.448364,0.659418,0.981631,SEKER
0.083298,0.145854,0.620648,0.917298,0.86253,0.723122,0.463647,0.613478,0.982794,SEKER
0.083306,0.134752,0.688385,0.970393,0.946249,0.737763,0.458951,0.627126,0.992759,SEKER
0.083328,0.145362,0.729852,0.930961,0.866449,0.719721,0.464669,0.610255,0.980142,SEKER
0.083349,0.141161,0.645479,0.942036,0.897762,0.727114,0.462243,0.617069,0.977056,SEKER
0.083383,0.141262,0.697108,0.926783,0.897383,0.807744,0.437133,0.694426,0.97443,SEKER
0.083396,0.137232,0.664472,0.953471,0.928085,0.776246,0.446697,0.663574,0.968956,SEKER
0.083396,0.146731,0.643481,0.918682,0.857214,0.750424,0.454735,0.638855,0.974672,SEKER
0.083396,0.132525,0.814875,0.966524,0.964725,0.782854,0.444665,0.669978,0.979107,SEKER
0.083456,0.146816,0.734408,0.908046,0.857241,0.773258,0.447477,0.660541,0.96388,SEKER
0.083537,0.140395,0.854276,0.949334,0.905593,0.710144,0.467256,0.600942,0.95807,SEKER
0.083558,0.13281,0.645747,0.973806,0.964322,0.785545,0.443457,0.67219,0.991812,SEKER
0.083597,0.133975,0.750666,0.972521,0.955594,0.742451,0.456768,0.630844,0.986017,SEKER
0.083605,0.146014,0.554069,0.916599,0.864684,0.612451,0.500018,0.514476,0.977191,SEKER
0.083605,0.139077,0.645082,0.931185,0.916317,0.790839,0.44173,0.677234,0.963869,SEKER
0.083644,0.148877,0.715112,0.917928,0.844396,0.607899,0.501519,0.510538,0.957391,SEKER
0.083695,0.133184,0.730243,0.973556,0.962927,0.732846,0.45958,0.621603,0.982718,SEKER
0.083708,0.136739,0.679814,0.951731,0.935357,0.860447,0.420835,0.746769,0.993273,SEKER
0.083712,0.137254,0.693842,0.962478,0.93144,0.773274,0.446865,0.659924,0.920977,SEKER
0.083793,0.136252,0.728543,0.973285,0.940074,0.631602,0.492888,0.530476,0.985408,SEKER
0.08384,0.136066,0.758999,0.961581,0.942048,0.812062,0.434769,0.69753,0.984841,SEKER
0.083878,0.138279,0.679162,0.959328,0.925437,0.721794,0.462671,0.610897,0.967041,SEKER
0.083878,0.134665,0.769264,0.944053,0.953378,0.849652,0.423576,0.735248,0.989512,SEKER
0.083891,0.136716,0.673089,0.947309,0.937591,0.805844,0.436517,0.691246,0.980562,SEKER
0.083994,0.138534,0.744688,0.936681,0.924772,0.64612,0.487412,0.54264,0.983704,SEKER
0.084024,0.132888,0.77448,0.985807,0.968997,0.775164,0.445546,0.660979,0.975061,SEKER
0.084079,0.147768,0.659409,0.896709,0.857038,0.754267,0.4519,0.640857,0.991208,SEKER
0.084088,0.137843,0.734254,0.96987,0.931108,0.743427,0.455285,0.630595,0.978878,SEKER
0.084096,0.144225,0.670176,0.908001,0.883129,0.729399,0.459714,0.617449,0.911301,SEKER
0.0841,0.136897,0.718881,0.957846,0.938531,0.710435,0.465796,0.59992,0.980621,SEKER
0.084113,0.143419,0.637203,0.954931,0.889284,0.614194,0.498129,0.514921,0.983834,SEKER
0.08413,0.136886,0.770948,0.97022,0.938955,0.685021,0.474031,0.57678,0.982317,SEKER
0.084143,0.140735,0.737486,0.953653,0.909703,0.605666,0.501044,0.507644,0.988156,SEKER
0.084143,0.134668,0.661483,0.976413,0.956344,0.757484,0.450743,0.643759,0.984971,SEKER
0.084212,0.144557,0.728707,0.939762,0.881928,0.612842,0.498355,0.513574,0.965065,SEKER
0.084216,0.134674,0.619228,0.960194,0.957115,0.740707,0.455838,0.627736,0.976197,SEKER
0.084229,0.14239,0.681752,0.938804,0.898215,0.718839,0.462777,0.607356,0.970739,SEKER
0.084246,0.135165,0.677243,0.974516,0.953612,0.747727,0.453555,0.634271,0.984929,SEKER
0.084263,0.140283,0.679746,0.938183,0.914443,0.855233,0.421074,0.739919,0.997408,SEKER
0.084293,0.137073,0.714118,0.948243,0.93932,0.798767,0.437715,0.683263,0.978688,SEKER
0.084314,0.141874,0.638676,0.947934,0.903012,0.734271,0.457642,0.621481,0.957464,SEKER
0.084323,0.145371,0.774781,0.919816,0.877135,0.699544,0.468797,0.589476,0.980095,SEKER
0.08434,0.135016,0.850559,0.96287,0.955837,0.81589,0.432464,0.700046,0.95696,SEKER
0.084442,0.139892,0.700127,0.940583,0.919389,0.749956,0.452389,0.635908,0.950761,SEKER
0.084446,0.148889,0.665814,0.925083,0.852866,0.69335,0.470523,0.583585,0.982291,SEKER
0.084468,0.137917,0.647977,0.954844,0.934773,0.743966,0.45421,0.630202,0.985856,SEKER
0.084639,0.143596,0.699245,0.927822,0.893691,0.791192,0.439203,0.67499,0.973268,SEKER
0.084643,0.13864,0.772412,0.95399,0.931169,0.740474,0.454895,0.626511,0.991669,SEKER
0.084664,0.138074,0.814262,0.964044,0.935754,0.676687,0.475488,0.568146,0.938054,SEKER
0.084664,0.137203,0.651634,0.965341,0.942466,0.698495,0.468314,0.587757,0.9879,SEKER
0.084737,0.140202,0.782034,0.951789,0.920285,0.689016,0.471241,0.579031,0.95541,SEKER
0.084767,0.136235,0.685672,0.979349,0.951123,0.76774,0.446087,0.652034,0.987196,SEKER
0.084771,0.135686,0.718183,0.972537,0.955457,0.740303,0.454645,0.62605,0.985497,SEKER
0.084822,0.145725,0.611967,0.91864,0.87993,0.645604,0.48554,0.540445,0.987481,SEKER
0.084826,0.164058,0.654809,0.785905,0.752138,0.701428,0.466967,0.590055,0.944898,SEKER
0.084839,0.143443,0.698712,0.927665,0.897019,0.790706,0.438883,0.674017,0.987196,SEKER
0.084929,0.140137,0.631578,0.95192,0.922901,0.710768,0.463694,0.598341,0.977851,SEKER
0.084997,0.140985,0.764529,0.961338,0.917219,0.716214,0.461777,0.603179,0.977086,SEKER
0.08501,0.137095,0.757566,0.96555,0.947167,0.753136,0.45005,0.637561,0.936783,SEKER
0.085031,0.145842,0.820238,0.90759,0.881327,0.768382,0.445267,0.652006,0.961643,SEKER
0.085048,0.141065,0.720626,0.961047,0.917176,0.64657,0.484655,0.54081,0.976849,SEKER
0.085053,0.142021,0.798543,0.935241,0.910006,0.718984,0.460755,0.605599,0.936219,SEKER
0.085091,0.150615,0.665216,0.896437,0.847325,0.706764,0.464599,0.594317,0.945462,SEKER
0.085155,0.144701,0.595321,0.966931,0.891096,0.585805,0.50553,0.489051,0.960244,SEKER
0.085172,0.142513,0.687019,0.970175,0.907608,0.640593,0.486384,0.535368,0.967388,SEKER
0.085232,0.136927,0.617548,0.970857,0.950957,0.723379,0.458921,0.60924,0.980837,SEKER
0.085262,0.140493,0.737336,0.962796,0.923866,0.656157,0.48089,0.548723,0.977157,SEKER
0.085279,0.144678,0.686855,0.952804,0.892611,0.599621,0.500322,0.500301,0.981336,SEKER
0.085283,0.14102,0.68039,0.949584,0.920102,0.758704,0.447673,0.642181,0.967783,SEKER
0.085305,0.136891,0.761718,0.967667,0.952051,0.74575,0.451668,0.629904,0.995706,SEKER
0.085352,0.143872,0.699536,0.92295,0.899395,0.808579,0.432311,0.690234,0.986899,SEKER
0.085377,0.140974,0.693266,0.955126,0.921478,0.681744,0.472084,0.571104,0.982998,SEKER
0.085407,0.147172,0.686621,0.918508,0.87561,0.779761,0.440895,0.662016,0.988025,SEKER
0.085407,0.138449,0.730806,0.976128,0.941129,0.677484,0.473419,0.56724,0.969876,SEKER
0.085437,0.136302,0.757688,0.944863,0.958122,0.834894,0.424324,0.716193,0.985232,SEKER
0.085505,0.14115,0.684082,0.956822,0.921557,0.686193,0.470311,0.574803,0.947622,SEKER
0.08551,0.148997,0.571159,0.889515,0.863423,0.630362,0.489055,0.525863,0.960258,SEKER
0.085539,0.139468,0.725007,0.957488,0.934765,0.686464,0.470139,0.574972,0.989767,SEKER
0.085565,0.143051,0.731258,0.93596,0.907863,0.792249,0.436731,0.673716,0.979829,SEKER
0.085565,0.137883,0.653801,0.950423,0.947255,0.770358,0.443411,0.652605,0.981768,SEKER
0.085578,0.142994,0.761359,0.946893,0.908429,0.789756,0.437457,0.671264,0.986443,SEKER
