@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2-5,7,9,11-14,16-17'

@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute MinorAxisLength numeric
@attribute AspectRation numeric
@attribute ConvexArea numeric
@attribute Extent numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.8307,0.886898,0.789501,0.506998,0.768185,0.748702,0.713827,0.325033,0.070516,0.030645,0.733301,BOMBAY
0.842008,0.865655,0.8131,0.461054,0.7683,0.780034,0.682994,0.364179,0.06275,0.042287,0.692488,BOMBAY
0.804964,0.788899,0.887471,0.318427,0.768206,0.795971,0.792318,0.517144,0.035047,0.091949,0.80839,BOMBAY
0.859636,0.95326,0.736756,0.63691,0.77521,0.82979,0.640229,0.216404,0.092474,0,0.682915,BOMBAY
0.808987,0.813179,0.859234,0.365879,0.765324,0.809733,0.785423,0.470419,0.042445,0.075645,0.891925,BOMBAY
0.831516,0.856632,0.817746,0.447427,0.776413,0.824149,0.720511,0.386346,0.057526,0.048542,0.852516,BOMBAY
0.830439,0.847158,0.833768,0.422409,0.771405,0.826148,0.728436,0.407523,0.052995,0.054822,0.802612,BOMBAY
0.836557,0.89237,0.781614,0.521112,0.769653,0.70296,0.711999,0.324785,0.068679,0.029645,0.945191,BOMBAY
0.859001,0.907904,0.77575,0.543515,0.774876,0.742632,0.653606,0.299694,0.073275,0.022192,0.840585,BOMBAY
0.828188,0.868814,0.809845,0.467509,0.77159,0.843661,0.742788,0.371898,0.05869,0.04326,0.927874,BOMBAY
0.828704,0.864346,0.826944,0.445917,0.777967,0.467608,0.744619,0.382349,0.056313,0.046236,0.759977,BOMBAY
0.869735,0.952362,0.759579,0.608195,0.797079,0.166322,0.633726,0.230771,0.086526,0.002671,0.544206,BOMBAY
0.841335,0.868125,0.821727,0.454825,0.779196,0.873535,0.711287,0.377105,0.056963,0.044448,0.813976,BOMBAY
0.840473,0.87154,0.822716,0.457207,0.782242,0.531863,0.71802,0.373607,0.05709,0.043095,0.792363,BOMBAY
0.842284,0.856667,0.83704,0.428541,0.783685,0.573765,0.713826,0.402035,0.051682,0.051784,0.810938,BOMBAY
0.822485,0.826788,0.869502,0.369676,0.783735,0.768644,0.777728,0.464568,0.039715,0.071333,0.861509,BOMBAY
0.852869,0.884065,0.824744,0.46752,0.791275,0.400869,0.691052,0.355682,0.059546,0.037195,0.649419,BOMBAY
0.840529,0.864132,0.837655,0.435222,0.788595,0.760385,0.72909,0.394769,0.051766,0.048826,0.797319,BOMBAY
0.831418,0.837464,0.874737,0.375119,0.795653,0.862155,0.766281,0.453215,0.039982,0.06656,0.76822,BOMBAY
0.837716,0.886265,0.82293,0.471522,0.792383,0.818727,0.753316,0.364362,0.055487,0.038526,0.861874,BOMBAY
0.857059,0.893707,0.822236,0.479573,0.79658,0.792994,0.705262,0.355208,0.056405,0.035376,0.831157,BOMBAY
0.852376,0.877726,0.847083,0.439295,0.807818,0.915143,0.724504,0.388424,0.049436,0.04494,0.756011,BOMBAY
0.84116,0.818631,0.902231,0.3337,0.803242,0.561433,0.760547,0.506168,0.02839,0.082392,0.906937,BOMBAY
0.907115,0.968224,0.77547,0.605827,0.813684,0.586075,0.584328,0.235145,0.079189,0.001185,0.589865,BOMBAY
0.863294,0.866533,0.86499,0.411586,0.821587,0.786859,0.700515,0.413558,0.044101,0.052239,0.724893,BOMBAY
0.8482,0.845608,0.887426,0.371532,0.81032,0.78854,0.749422,0.458259,0.035454,0.065922,0.789615,BOMBAY
0.849142,0.856378,0.873642,0.393995,0.812728,0.586903,0.750154,0.439604,0.038299,0.059715,0.864895,BOMBAY
0.897768,0.954088,0.792253,0.572111,0.821224,0.829373,0.622388,0.267838,0.070362,0.009058,0.694919,BOMBAY
0.854218,0.894876,0.842285,0.460597,0.812587,0.848651,0.740075,0.370565,0.050237,0.038206,0.794503,BOMBAY
0.850809,0.901694,0.833697,0.475804,0.812464,0.82546,0.757535,0.363252,0.050674,0.035547,0.910669,BOMBAY
0.881012,0.937766,0.812332,0.533625,0.823194,0.388173,0.682537,0.305876,0.060589,0.018536,0.801554,BOMBAY
0.870061,0.949588,0.806009,0.55229,0.823301,0.804363,0.7192,0.290384,0.062777,0.013837,0.805944,BOMBAY
0.88059,0.898435,0.857509,0.449166,0.836118,0.475262,0.695567,0.38273,0.044571,0.039983,0.818928,BOMBAY
0.904483,0.955169,0.804124,0.559957,0.83026,0.612171,0.634716,0.285521,0.062864,0.012102,0.832783,BOMBAY
0.867873,0.910642,0.858029,0.460362,0.839478,0.591471,0.749658,0.373208,0.044033,0.035928,0.836034,BOMBAY
0.881696,0.893491,0.873965,0.42881,0.843291,0.804248,0.71312,0.405465,0.038015,0.045445,0.873414,BOMBAY
0.905911,0.970525,0.811951,0.566661,0.8444,0.904649,0.65865,0.278338,0.060692,0.008522,0.803107,BOMBAY
0.884918,0.895459,0.880942,0.424164,0.845938,0.661919,0.716579,0.409998,0.035771,0.045995,0.873404,BOMBAY
0.891954,0.874364,0.905838,0.382076,0.846634,0.632493,0.698562,0.450186,0.028699,0.058316,0.83753,BOMBAY
0.853004,0.822754,0.967843,0.284915,0.846939,0.72293,0.816789,0.558915,0.010127,0.093385,0.856193,BOMBAY
0.87467,0.88807,0.906907,0.39377,0.856664,0.74239,0.762588,0.435365,0.029338,0.052559,0.79044,BOMBAY
0.870441,0.863818,0.92786,0.353555,0.857406,0.739493,0.775119,0.482075,0.021431,0.067212,0.867396,BOMBAY
0.900343,0.967286,0.83813,0.535256,0.869068,0.653208,0.702409,0.302457,0.052292,0.013355,0.765709,BOMBAY
0.88168,0.893951,0.906664,0.399404,0.86286,0.684879,0.754217,0.431805,0.028676,0.050706,0.826261,BOMBAY
0.883409,0.878895,0.942218,0.355158,0.876254,0.597491,0.780318,0.480745,0.017084,0.063825,0.873823,BOMBAY
0.864777,0.825386,1,0.263245,0.874852,0.583458,0.835789,0.589559,0,0.099799,0.927021,BOMBAY
0.90689,0.942609,0.891406,0.458524,0.89316,0.848848,0.736883,0.378012,0.032131,0.031378,0.888972,BOMBAY
0.920935,0.921257,0.91824,0.414145,0.896956,0.785361,0.707708,0.421514,0.023628,0.043581,0.901132,BOMBAY
0.956399,0.998711,0.859998,0.54271,0.906875,0.735976,0.634208,0.300075,0.043395,0.008316,0.835293,BOMBAY
0.938773,0.977512,0.902784,0.480112,0.921913,0.854055,0.706537,0.353433,0.030231,0.021126,0.808956,BOMBAY
0.93098,0.957124,0.958083,0.411426,0.949793,0.811315,0.777089,0.420938,0.013077,0.037189,0.846003,BOMBAY
0.955155,0.964459,0.972542,0.405501,0.975942,0.680203,0.733619,0.421705,0.010701,0.036095,0.759865,BOMBAY
1,1,0.962154,0.445781,1,0.734794,0.642855,0.375037,0.01614,0.021632,0.633596,BOMBAY
0.183948,0.201471,0.218544,0.341699,0.104247,0.586929,0.835693,0.502025,0.484189,0.386957,0.983035,CALI
0.181451,0.16436,0.264662,0.19379,0.104668,0.621021,0.858988,0.68266,0.422379,0.527256,0.973565,CALI
0.205672,0.23407,0.223243,0.39819,0.116837,0.808108,0.804626,0.435126,0.482765,0.324026,0.861235,CALI
0.203957,0.212138,0.254182,0.300068,0.119698,0.713815,0.847813,0.548664,0.435578,0.398139,0.976549,CALI
0.251103,0.312625,0.16975,0.684014,0.125148,0.549107,0.596869,0.187396,0.571169,0.171058,0.788802,CALI
0.233479,0.263939,0.22491,0.454454,0.127877,0.574148,0.72773,0.377546,0.482392,0.27467,0.815555,CALI
0.226468,0.22403,0.269813,0.296628,0.12967,0.742254,0.792396,0.553707,0.415204,0.388095,0.993,CALI
0.24492,0.276192,0.22652,0.475547,0.133558,0.752302,0.711886,0.364348,0.475244,0.260159,0.925545,CALI
0.252438,0.308188,0.209786,0.576133,0.137692,0.772231,0.707094,0.276697,0.500301,0.205392,0.912526,CALI
0.252803,0.286607,0.239118,0.470574,0.142672,0.690734,0.719741,0.360519,0.463974,0.251196,0.780646,CALI
0.260627,0.311191,0.215954,0.56829,0.140512,0.668846,0.679045,0.277146,0.495904,0.203743,0.805674,CALI
0.23473,0.21656,0.312431,0.218938,0.141081,0.595516,0.833474,0.6493,0.36664,0.442799,0.98001,CALI
0.256777,0.306121,0.224473,0.539369,0.14299,0.647493,0.71663,0.304775,0.480675,0.21699,0.868488,CALI
0.25568,0.291615,0.250283,0.458282,0.147211,0.738177,0.7482,0.37142,0.449296,0.251963,0.77213,CALI
0.27348,0.313539,0.224212,0.554719,0.146432,0.687797,0.653754,0.296733,0.477231,0.209455,0.955313,CALI
0.266911,0.296952,0.244832,0.479209,0.147718,0.807779,0.688303,0.353504,0.455546,0.241354,0.795981,CALI
0.269732,0.296887,0.245475,0.477806,0.146774,0.656784,0.675148,0.354901,0.454595,0.241935,0.798021,CALI
0.255264,0.243726,0.303525,0.279311,0.148621,0.720405,0.757413,0.561202,0.383887,0.37199,0.786906,CALI
0.263719,0.294773,0.245843,0.473014,0.148324,0.566924,0.717195,0.368891,0.447042,0.248789,0.963846,CALI
0.255129,0.286156,0.255512,0.437909,0.147908,0.789908,0.765965,0.400537,0.435411,0.267367,0.939302,CALI
0.270941,0.34308,0.211971,0.642193,0.151544,0.679705,0.688413,0.216073,0.504392,0.164668,0.749874,CALI
0.271607,0.300925,0.245453,0.485617,0.149841,0.409598,0.688024,0.355879,0.448653,0.2396,0.938026,CALI
0.27258,0.310815,0.238485,0.51894,0.150863,0.761936,0.690291,0.326731,0.457698,0.222192,0.946186,CALI
0.255867,0.290573,0.259746,0.438273,0.150451,0.639035,0.783625,0.398529,0.431158,0.263376,0.911061,CALI
0.264541,0.310386,0.243951,0.506869,0.151898,0.820211,0.73512,0.329185,0.456399,0.223375,0.803774,CALI
0.26382,0.284496,0.266161,0.415062,0.151807,0.807832,0.743774,0.423893,0.421202,0.277989,0.9566,CALI
0.259355,0.299339,0.261452,0.451512,0.154355,0.759966,0.774329,0.373947,0.437526,0.24762,0.706939,CALI
0.259151,0.309284,0.245628,0.501344,0.152385,0.364558,0.775485,0.339425,0.450148,0.227903,0.897292,CALI
0.271625,0.322313,0.240428,0.537222,0.156977,0.624077,0.717912,0.302805,0.461284,0.206385,0.801351,CALI
0.277427,0.322978,0.242953,0.533225,0.155773,0.75027,0.69174,0.303575,0.459859,0.206269,0.754925,CALI
0.258085,0.289612,0.270278,0.417074,0.154215,0.848206,0.800054,0.420624,0.416983,0.272884,0.935059,CALI
0.268231,0.267035,0.303305,0.320585,0.158762,0.65501,0.748087,0.509747,0.386433,0.327886,0.728524,CALI
0.277957,0.315244,0.250912,0.50211,0.15687,0.81267,0.697763,0.335071,0.445867,0.222505,0.833144,CALI
0.292063,0.340086,0.235366,0.582699,0.158861,0.550791,0.62625,0.254401,0.476809,0.179268,0.607393,CALI
0.267406,0.318878,0.249295,0.512309,0.15795,0.815096,0.756254,0.323875,0.449654,0.216127,0.794391,CALI
0.272234,0.299869,0.267536,0.441099,0.15668,0.737769,0.735366,0.392944,0.423364,0.254631,0.862167,CALI
0.262166,0.27231,0.300142,0.334902,0.157896,0.804104,0.791548,0.495508,0.388931,0.31734,0.755588,CALI
0.291411,0.323434,0.25326,0.512972,0.161969,0.538288,0.640293,0.315162,0.450507,0.210188,0.652262,CALI
0.27775,0.302987,0.273714,0.435471,0.160745,0.622501,0.721479,0.392258,0.419978,0.252216,0.758819,CALI
0.286146,0.336881,0.241321,0.563561,0.160844,0.637255,0.680565,0.280456,0.460322,0.190056,0.795429,CALI
0.286055,0.33241,0.249066,0.538648,0.162814,0.730209,0.683344,0.296298,0.453676,0.198161,0.707759,CALI
0.301364,0.348034,0.236185,0.596432,0.163222,0.509848,0.608757,0.247926,0.472117,0.172842,0.687387,CALI
0.281926,0.323352,0.253778,0.511772,0.160328,0.831516,0.708774,0.328556,0.440636,0.21511,0.868164,CALI
0.277686,0.299307,0.279909,0.417546,0.163964,0.670039,0.733554,0.413108,0.410103,0.262921,0.816231,CALI
0.278486,0.31729,0.262999,0.482153,0.162184,0.625239,0.729325,0.350406,0.432118,0.226914,0.788689,CALI
0.280783,0.306121,0.272912,0.442706,0.161825,0.743129,0.721173,0.391646,0.416555,0.249844,0.866222,CALI
0.296954,0.338743,0.240569,0.568783,0.162229,0.602876,0.639182,0.282974,0.456097,0.1899,0.917387,CALI
0.284791,0.303609,0.276207,0.432067,0.162072,0.764803,0.704491,0.403453,0.411459,0.256137,0.892919,CALI
0.287233,0.309448,0.27309,0.448501,0.165102,0.513312,0.691979,0.383035,0.4185,0.244302,0.813394,CALI
0.278014,0.320184,0.261046,0.491373,0.161569,0.851522,0.741867,0.347033,0.431018,0.223847,0.874574,CALI
0.301734,0.361151,0.221098,0.656966,0.162163,0.38148,0.620974,0.217256,0.480794,0.156001,0.976081,CALI
0.271156,0.296544,0.283991,0.405311,0.162171,0.50968,0.780241,0.430248,0.401877,0.271682,0.89974,CALI
0.29128,0.321216,0.261744,0.49194,0.164344,0.739293,0.673471,0.344225,0.431793,0.222169,0.834626,CALI
0.288094,0.335839,0.245839,0.551961,0.162517,0.615657,0.691022,0.296949,0.448987,0.196435,0.917986,CALI
0.283627,0.305945,0.278748,0.431726,0.164727,0.658735,0.715652,0.398555,0.411986,0.252632,0.804294,CALI
0.275919,0.282115,0.302307,0.348686,0.164294,0.724656,0.759956,0.487899,0.381737,0.306165,0.876685,CALI
0.301093,0.351511,0.241389,0.591745,0.167205,0.67681,0.630955,0.250922,0.465497,0.172044,0.674471,CALI
0.293364,0.301395,0.288944,0.405397,0.16502,0.670748,0.672192,0.419317,0.403342,0.26389,0.718227,CALI
0.280319,0.296838,0.291484,0.392842,0.166042,0.682973,0.740476,0.435992,0.397683,0.27376,0.785174,CALI
0.30988,0.372436,0.218583,0.685673,0.164274,0.679911,0.592357,0.190653,0.489055,0.142063,0.872036,CALI
0.27718,0.278776,0.306443,0.336188,0.164109,0.481641,0.758013,0.50404,0.375581,0.315647,0.917046,CALI
0.281782,0.308047,0.281708,0.43021,0.166479,0.442777,0.734704,0.397268,0.410323,0.250706,0.757723,CALI
0.285684,0.310554,0.277479,0.442449,0.165077,0.448381,0.720328,0.392635,0.410489,0.247238,0.878897,CALI
0.271793,0.302383,0.284402,0.415146,0.164331,0.817465,0.797212,0.422398,0.400074,0.264405,0.932777,CALI
0.30111,0.335743,0.263531,0.515592,0.171496,0.483753,0.644805,0.309863,0.439422,0.201062,0.599534,CALI
0.308302,0.370874,0.231297,0.652315,0.169361,0.683794,0.616853,0.206217,0.478071,0.147763,0.707819,CALI
0.278446,0.293007,0.298992,0.373341,0.166924,0.68931,0.772149,0.464311,0.383737,0.288001,0.920849,CALI
0.269931,0.30735,0.284127,0.424614,0.166232,0.826223,0.822103,0.413777,0.399918,0.257573,0.944834,CALI
0.296532,0.327093,0.266549,0.493544,0.168491,0.483977,0.680217,0.346644,0.422966,0.219442,0.901742,CALI
0.270725,0.299104,0.295803,0.389509,0.167654,0.775263,0.824145,0.447579,0.387324,0.276739,0.921435,CALI
0.291843,0.332863,0.262733,0.511794,0.168309,0.617033,0.713128,0.333351,0.425656,0.211146,0.95268,CALI
0.28651,0.288982,0.316124,0.338584,0.170581,0.494223,0.74277,0.488882,0.372875,0.301162,0.713722,CALI
0.307503,0.346653,0.25391,0.55571,0.17061,0.535518,0.636485,0.290158,0.441117,0.18804,0.852656,CALI
0.299596,0.329749,0.269907,0.491965,0.16967,0.383717,0.677617,0.346309,0.420048,0.217706,0.871236,CALI
0.301399,0.334523,0.261885,0.516589,0.16948,0.626605,0.669246,0.330992,0.425392,0.209317,0.985125,CALI
0.293757,0.346664,0.254969,0.553528,0.169134,0.681406,0.710073,0.293254,0.438782,0.189106,0.875453,CALI
0.313243,0.369573,0.235282,0.640565,0.170601,0.764213,0.614934,0.224014,0.465232,0.154126,0.873397,CALI
0.30409,0.337775,0.267612,0.511306,0.173252,0.420737,0.661951,0.324398,0.426327,0.20506,0.78819,CALI
0.303811,0.324857,0.277829,0.467929,0.171599,0.507059,0.66512,0.368409,0.410247,0.228842,0.874437,CALI
0.300849,0.33443,0.268552,0.50326,0.171302,0.794574,0.68073,0.337065,0.42113,0.211557,0.885776,CALI
0.29029,0.320401,0.281308,0.45337,0.170985,0.753357,0.735377,0.384336,0.404474,0.23762,0.914326,CALI
0.300758,0.346835,0.25504,0.553704,0.17068,0.797151,0.681781,0.297448,0.435452,0.190468,0.952936,CALI
0.296212,0.337677,0.264436,0.517404,0.171051,0.63589,0.705361,0.327159,0.424442,0.206102,0.930157,CALI
0.297964,0.331919,0.276581,0.483188,0.17446,0.464311,0.696539,0.346146,0.417603,0.216338,0.731286,CALI
0.293705,0.330232,0.275594,0.481973,0.17082,0.699013,0.719354,0.352334,0.415201,0.219611,0.819205,CALI
0.277263,0.289875,0.311899,0.346817,0.170606,0.578041,0.809758,0.49647,0.367075,0.303606,0.983696,CALI
0.297562,0.333234,0.273629,0.491228,0.172057,0.528051,0.702351,0.344257,0.417401,0.214865,0.824065,CALI
0.298817,0.331095,0.272353,0.48974,0.172114,0.721045,0.697879,0.352607,0.413996,0.219187,0.94598,CALI
0.310061,0.352917,0.254687,0.56596,0.17202,0.62581,0.642416,0.282597,0.439417,0.182061,0.869038,CALI
0.292821,0.317869,0.290525,0.432152,0.173965,0.612236,0.729928,0.398201,0.397994,0.244508,0.80528,CALI
0.294566,0.347566,0.258198,0.548559,0.171842,0.791539,0.724378,0.302112,0.431139,0.191685,0.95917,CALI
0.298251,0.30533,0.300823,0.392023,0.172906,0.638851,0.706499,0.445648,0.381239,0.271486,0.932183,CALI
0.295065,0.321228,0.288577,0.441657,0.17392,0.488345,0.723651,0.390193,0.3995,0.23929,0.824425,CALI
0.293162,0.305059,0.304918,0.384673,0.173504,0.543716,0.737345,0.449622,0.378985,0.273252,0.872664,CALI
0.299082,0.31834,0.289305,0.43517,0.173603,0.685289,0.707567,0.403231,0.394051,0.246109,0.940178,CALI
0.28262,0.307221,0.302475,0.392564,0.173821,0.580618,0.795494,0.442724,0.380929,0.268989,0.892597,CALI
0.299587,0.340911,0.267857,0.516643,0.173339,0.703892,0.705908,0.32818,0.419919,0.204595,0.936426,CALI
0.294923,0.311825,0.298476,0.407494,0.174159,0.658554,0.730101,0.42675,0.386003,0.259534,0.877769,CALI
0.313981,0.348004,0.273122,0.519375,0.178991,0.588024,0.636626,0.306725,0.427237,0.193049,0.601848,CALI
0.288549,0.332031,0.277661,0.481349,0.173743,0.558418,0.767448,0.359674,0.407944,0.221197,0.936526,CALI
0.305063,0.34656,0.26491,0.53302,0.174679,0.823028,0.682219,0.3126,0.424623,0.195901,0.911287,CALI
0.305424,0.348958,0.26333,0.540685,0.174947,0.792352,0.681216,0.305496,0.427029,0.192095,0.90108,CALI
0.290998,0.314148,0.296195,0.415554,0.175553,0.782375,0.755611,0.421726,0.386612,0.256002,0.928255,CALI
0.292248,0.310324,0.302912,0.397282,0.174204,0.796512,0.750685,0.4364,0.381432,0.264331,0.867149,CALI
0.279383,0.317137,0.29358,0.425441,0.174118,0.640813,0.821662,0.412797,0.389058,0.250558,0.941943,CALI
0.321545,0.387705,0.234821,0.677119,0.177799,0.652375,0.607842,0.192096,0.469787,0.135626,0.783541,CALI
0.292782,0.335405,0.279185,0.484623,0.175412,0.821165,0.751008,0.352406,0.409115,0.216519,0.862097,CALI
0.291385,0.324494,0.292495,0.440489,0.177494,0.758679,0.761049,0.390725,0.395343,0.23739,0.814475,CALI
0.289636,0.324615,0.29081,0.443721,0.17606,0.794402,0.770908,0.390614,0.395278,0.237271,0.865149,CALI
0.294228,0.34421,0.274102,0.510484,0.176979,0.756918,0.747333,0.326204,0.417513,0.202008,0.807199,CALI
0.305692,0.337864,0.282658,0.48255,0.180021,0.755511,0.689901,0.347835,0.409481,0.213405,0.750479,CALI
0.304225,0.309552,0.310404,0.383404,0.179308,0.464831,0.697496,0.445066,0.376712,0.268267,0.775392,CALI
0.282557,0.312272,0.302223,0.401876,0.175734,0.706776,0.812622,0.435459,0.379791,0.262612,0.929161,CALI
0.301161,0.324475,0.294416,0.437036,0.176402,0.778005,0.713285,0.392987,0.393836,0.23825,0.796684,CALI
0.312627,0.338865,0.279836,0.489694,0.17808,0.693768,0.656317,0.344991,0.410328,0.211792,0.812867,CALI
0.296158,0.328056,0.292861,0.446191,0.177276,0.64826,0.739795,0.381197,0.397701,0.231579,0.744818,CALI
0.294804,0.336177,0.279085,0.48622,0.175594,0.631593,0.747952,0.354722,0.406602,0.216896,0.927407,CALI
0.291215,0.320252,0.297488,0.424128,0.178084,0.713909,0.770712,0.410971,0.386672,0.247792,0.889253,CALI
0.299797,0.334444,0.285996,0.47015,0.177659,0.742279,0.728086,0.364465,0.401831,0.22148,0.84184,CALI
0.297996,0.319601,0.297687,0.422625,0.177399,0.76951,0.738286,0.415515,0.384415,0.249956,0.941208,CALI
0.306333,0.325066,0.294964,0.437115,0.179514,0.574725,0.696268,0.397116,0.390379,0.23942,0.86809,CALI
0.318753,0.366488,0.260834,0.578654,0.178096,0.533222,0.635828,0.26395,0.437757,0.168753,0.720201,CALI
0.305642,0.351792,0.27194,0.528683,0.179419,0.512466,0.701745,0.310496,0.420115,0.192274,0.808493,CALI
0.305283,0.327828,0.294763,0.442386,0.178364,0.532348,0.704357,0.389561,0.392292,0.234833,0.825516,CALI
0.301279,0.316982,0.306067,0.403614,0.179873,0.781103,0.725989,0.427818,0.379351,0.256431,0.830488,CALI
0.312938,0.330481,0.294734,0.447157,0.18118,0.684392,0.667578,0.381467,0.394732,0.230162,0.764978,CALI
0.280215,0.309876,0.310097,0.384475,0.177638,0.662134,0.840557,0.453387,0.371008,0.271311,0.931852,CALI
0.301904,0.351888,0.274345,0.524113,0.180384,0.707518,0.725651,0.313281,0.41799,0.193188,0.788336,CALI
0.318171,0.347426,0.274356,0.515897,0.179704,0.458751,0.646673,0.328719,0.412023,0.201071,0.934444,CALI
0.318702,0.344357,0.282869,0.49392,0.181225,0.67246,0.644589,0.338922,0.408301,0.206429,0.773307,CALI
0.300738,0.324919,0.300585,0.426973,0.181707,0.556447,0.734938,0.404321,0.38574,0.242225,0.823804,CALI
0.303209,0.323725,0.300331,0.42531,0.179114,0.675168,0.722401,0.40857,0.384284,0.244603,0.868207,CALI
0.323056,0.344016,0.279896,0.498957,0.180306,0.758755,0.624992,0.340735,0.407414,0.20727,0.883096,CALI
0.294137,0.316267,0.307189,0.40047,0.179015,0.589977,0.770341,0.434848,0.375604,0.25963,0.895142,CALI
0.303082,0.332877,0.294572,0.451711,0.182837,0.708875,0.725198,0.378857,0.393769,0.227713,0.793848,CALI
0.302512,0.321165,0.306542,0.410122,0.180759,0.4495,0.729825,0.419983,0.379692,0.250622,0.808209,CALI
0.309656,0.353954,0.272624,0.53131,0.181369,0.64866,0.694818,0.312196,0.416417,0.19168,0.878246,CALI
0.29532,0.321903,0.304185,0.415442,0.181068,0.735568,0.769188,0.418487,0.379832,0.249563,0.871796,CALI
0.311013,0.341258,0.284779,0.484713,0.180541,0.633493,0.690044,0.354321,0.401069,0.213736,0.896709,CALI
0.287138,0.311685,0.312509,0.383632,0.179712,0.750281,0.816295,0.456212,0.367151,0.271145,0.964354,CALI
0.302216,0.326316,0.302418,0.426245,0.180582,0.596335,0.73745,0.406215,0.382895,0.242034,0.843821,CALI
0.312434,0.338273,0.291163,0.467522,0.182911,0.597379,0.686331,0.366365,0.396156,0.219861,0.832769,CALI
0.311183,0.350059,0.279265,0.511174,0.181035,0.849124,0.695633,0.330043,0.408091,0.200054,0.885051,CALI
0.304842,0.319275,0.315114,0.392454,0.183954,0.697768,0.727914,0.433306,0.373184,0.256993,0.733967,CALI
0.315712,0.350827,0.280924,0.509375,0.18266,0.762997,0.673593,0.327809,0.408804,0.198841,0.818259,CALI
0.313092,0.339515,0.291622,0.468904,0.183591,0.695446,0.6869,0.364803,0.395819,0.21855,0.827874,CALI
0.306858,0.356202,0.273572,0.533564,0.181674,0.760055,0.718247,0.311092,0.414664,0.190077,0.89283,CALI
0.317407,0.359458,0.274111,0.538477,0.183814,0.450337,0.666821,0.301577,0.417859,0.185065,0.798473,CALI
0.317524,0.370134,0.260617,0.585953,0.18186,0.774601,0.666946,0.269284,0.429591,0.168693,0.922125,CALI
0.299606,0.30884,0.325019,0.358552,0.184156,0.664111,0.757915,0.472389,0.360216,0.279575,0.796389,CALI
0.312386,0.341999,0.2899,0.476516,0.182853,0.394778,0.693474,0.358667,0.397227,0.214862,0.842699,CALI
0.304017,0.355245,0.276755,0.52553,0.183373,0.605023,0.736517,0.316449,0.411902,0.192447,0.865629,CALI
0.330654,0.377354,0.269518,0.580798,0.189956,0.782915,0.606864,0.248957,0.436786,0.158485,0.482933,CALI
0.28697,0.301844,0.328031,0.34196,0.181992,0.694694,0.828598,0.499459,0.351457,0.295633,0.945813,CALI
0.297046,0.326796,0.30343,0.425333,0.182511,0.801369,0.775571,0.41167,0.378761,0.243779,0.921063,CALI
0.302743,0.351781,0.282018,0.509003,0.183847,0.615846,0.746335,0.329467,0.406555,0.198889,0.841535,CALI
0.292409,0.312721,0.320495,0.372399,0.18348,0.733703,0.80143,0.461631,0.362564,0.272546,0.860213,CALI
0.299057,0.30357,0.327141,0.346269,0.182523,0.556091,0.766856,0.495733,0.351779,0.292822,0.961846,CALI
0.298366,0.338894,0.294937,0.46176,0.182837,0.612273,0.771011,0.372421,0.391325,0.221688,0.844911,CALI
