@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,4,10-12,16-17'

@attribute Perimeter numeric
@attribute MinorAxisLength numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.315084,0.308595,0.891131,0.735531,0.385015,0.844085,CALI
0.31587,0.311068,0.900715,0.731906,0.392455,0.839431,CALI
0.308723,0.306625,0.772636,0.769336,0.365505,0.738744,CALI
0.307574,0.311767,0.909168,0.775411,0.40186,0.903488,CALI
0.333016,0.290432,0.835851,0.649182,0.315042,0.76723,CALI
0.343267,0.29211,0.670347,0.602158,0.312079,0.693233,CALI
0.312574,0.308147,0.837202,0.751116,0.379817,0.827629,CALI
0.320027,0.315093,0.827808,0.71373,0.400218,0.80699,CALI
0.334766,0.282936,0.790575,0.642699,0.28726,0.750888,CALI
0.303444,0.321505,0.953031,0.800401,0.434885,0.924685,CALI
0.307267,0.310342,0.892023,0.780941,0.379341,0.773349,CALI
0.314427,0.302149,0.82561,0.744132,0.355175,0.800703,CALI
0.302868,0.329955,0.93434,0.804918,0.457672,0.887632,CALI
0.308135,0.302384,0.889253,0.777773,0.360805,0.848132,CALI
0.314648,0.304764,0.888679,0.74409,0.361128,0.783412,CALI
0.330016,0.271259,0.929744,0.668393,0.265843,0.925477,CALI
0.307719,0.315127,0.900179,0.780542,0.406595,0.880803,CALI
0.33105,0.292351,0.821612,0.66376,0.322088,0.804054,CALI
0.314242,0.299085,0.850851,0.746739,0.344467,0.805012,CALI
0.336031,0.278725,0.90529,0.640891,0.284256,0.87261,CALI
0.324527,0.29783,0.931594,0.696048,0.351362,0.905506,CALI
0.313891,0.315014,0.829974,0.750662,0.401831,0.855818,CALI
0.337778,0.258236,0.895588,0.634656,0.220021,0.919235,CALI
0.31791,0.320809,0.80101,0.731112,0.408161,0.752387,CALI
0.325141,0.297462,0.855361,0.695907,0.337385,0.81086,CALI
0.321214,0.294855,0.743991,0.715629,0.309803,0.647169,CALI
0.316662,0.309746,0.869304,0.738761,0.376555,0.801652,CALI
0.315406,0.311698,0.939094,0.745287,0.400231,0.949141,CALI
0.325593,0.299816,0.869524,0.694527,0.341445,0.783209,CALI
0.321011,0.317804,0.848554,0.717197,0.401838,0.791827,CALI
0.329907,0.280325,0.916041,0.674581,0.287253,0.87966,CALI
0.308647,0.33245,0.806167,0.781407,0.448374,0.781239,CALI
0.306288,0.309683,0.961417,0.793976,0.3952,0.969855,CALI
0.300339,0.32697,0.886426,0.826064,0.445735,0.910528,CALI
0.316471,0.301175,0.939583,0.741173,0.360237,0.913794,CALI
0.311807,0.316958,0.917671,0.76577,0.412628,0.91649,CALI
0.317078,0.309545,0.804485,0.739326,0.366051,0.73227,CALI
0.336526,0.279935,0.883021,0.645683,0.276022,0.8047,CALI
0.337935,0.27195,0.883987,0.639152,0.253727,0.841891,CALI
0.327246,0.306412,0.64999,0.690875,0.355897,0.745138,CALI
0.342147,0.257741,0.874664,0.620778,0.213993,0.915487,CALI
0.32754,0.287276,0.923536,0.689548,0.304697,0.850251,CALI
0.335321,0.283393,0.929684,0.653999,0.288185,0.826913,CALI
0.319579,0.307751,0.848273,0.73114,0.369403,0.836469,CALI
0.323342,0.292181,0.862454,0.71238,0.319665,0.851879,CALI
0.315861,0.325688,0.885139,0.75016,0.440394,0.935125,CALI
0.336437,0.280591,0.795502,0.649523,0.268596,0.738832,CALI
0.324518,0.320159,0.872295,0.707028,0.417809,0.901442,CALI
0.328216,0.319318,0.827912,0.689084,0.397581,0.754864,CALI
0.310449,0.307239,0.868875,0.778846,0.362619,0.797096,CALI
0.308197,0.348376,0.899306,0.79114,0.509625,0.891039,CALI
0.310075,0.324332,0.892418,0.781704,0.426209,0.862363,CALI
0.312385,0.313129,0.937643,0.769965,0.388409,0.858017,CALI
0.332993,0.281838,0.7964,0.66776,0.276466,0.784126,CALI
0.329833,0.301226,0.888874,0.683327,0.345797,0.834001,CALI
0.337047,0.29875,0.945673,0.649435,0.349583,0.940263,CALI
0.337238,0.284126,0.795669,0.64908,0.273488,0.698022,CALI
0.317055,0.322354,0.886291,0.749515,0.413345,0.830923,CALI
0.329104,0.284915,0.939484,0.689849,0.290414,0.83775,CALI
0.33853,0.275909,0.897898,0.647502,0.268019,0.918072,CALI
0.347824,0.280482,0.766999,0.606088,0.264661,0.758001,CALI
0.32689,0.300705,0.920706,0.704495,0.345244,0.883315,CALI
0.324382,0.290883,0.937103,0.717129,0.312647,0.883673,CALI
0.324415,0.311502,0.820576,0.717494,0.371591,0.807853,CALI
0.325813,0.305561,0.827265,0.710985,0.345482,0.753413,CALI
0.318575,0.299328,0.916413,0.747489,0.337495,0.863625,CALI
0.316728,0.306144,0.853935,0.75731,0.35293,0.804759,CALI
0.330354,0.278333,0.95846,0.68952,0.276802,0.943608,CALI
0.333735,0.300041,0.902312,0.673861,0.341605,0.884755,CALI
0.326081,0.2999,0.880526,0.711118,0.338833,0.865629,CALI
0.333272,0.288909,0.938854,0.676535,0.301594,0.85862,CALI
0.342805,0.303395,0.675271,0.632312,0.33348,0.723015,CALI
0.320614,0.330697,0.712829,0.739573,0.429169,0.778301,CALI
0.339845,0.300674,0.770777,0.64669,0.323916,0.721499,CALI
0.337043,0.283116,0.827522,0.660029,0.270333,0.757672,CALI
0.319706,0.301375,0.957893,0.745369,0.352781,0.95802,CALI
0.325664,0.290934,0.869605,0.716031,0.304646,0.840952,CALI
0.342161,0.293266,0.663604,0.637417,0.283725,0.589259,CALI
0.335321,0.31779,0.757424,0.669667,0.382419,0.752735,CALI
0.325203,0.312394,0.916253,0.718863,0.375839,0.84873,CALI
0.320553,0.295328,0.822668,0.742199,0.309158,0.756792,CALI
0.318597,0.297248,0.916715,0.752981,0.329285,0.882759,CALI
0.313519,0.313641,0.893686,0.780235,0.381009,0.868403,CALI
0.325894,0.298076,0.930295,0.718275,0.333531,0.907057,CALI
0.322932,0.295316,0.822158,0.734594,0.30875,0.777801,CALI
0.339668,0.2757,0.83131,0.654321,0.24652,0.800521,CALI
0.345273,0.303721,0.788902,0.628847,0.339563,0.812746,CALI
0.335549,0.303744,0.764183,0.67489,0.325295,0.692461,CALI
0.319634,0.293279,0.938502,0.754228,0.31146,0.877029,CALI
0.318159,0.313008,0.950765,0.761774,0.379153,0.900799,CALI
0.331555,0.31809,0.812829,0.695157,0.373848,0.713934,CALI
0.328741,0.289273,0.916945,0.709113,0.293789,0.839468,CALI
0.32794,0.304713,0.766892,0.713299,0.332086,0.733079,CALI
0.318534,0.348004,0.918127,0.760723,0.490034,0.86948,CALI
0.327793,0.302444,0.935137,0.714344,0.337068,0.842939,CALI
0.318047,0.321283,0.910166,0.763709,0.396106,0.820798,CALI
0.336036,0.309733,0.9262,0.674985,0.363077,0.863774,CALI
0.319448,0.306179,0.869967,0.75699,0.352765,0.877069,CALI
0.322357,0.317288,0.798729,0.742798,0.370978,0.723905,CALI
0.335405,0.286367,0.93431,0.679061,0.284549,0.854522,CALI
0.323074,0.331459,0.866724,0.739994,0.435726,0.88323,CALI
0.330448,0.291932,0.812192,0.703771,0.290851,0.752946,CALI
0.328989,0.307404,0.934401,0.711224,0.357387,0.893427,CALI
0.326708,0.310477,0.881577,0.722722,0.364299,0.867267,CALI
0.344587,0.281464,0.877987,0.637508,0.269417,0.871401,CALI
0.318766,0.310014,0.898321,0.763417,0.356674,0.81806,CALI
0.335572,0.309605,0.888736,0.681016,0.362994,0.888722,CALI
0.330865,0.344179,0.777247,0.706106,0.459894,0.764492,CALI
0.333107,0.311002,0.7889,0.695932,0.355405,0.801244,CALI
0.31717,0.312902,0.860046,0.775908,0.366454,0.843999,CALI
0.33613,0.294311,0.849399,0.682148,0.301755,0.813569,CALI
0.344159,0.27631,0.774744,0.644676,0.233733,0.731447,CALI
0.339259,0.283897,0.95525,0.667582,0.274005,0.871857,CALI
0.330185,0.288559,0.952587,0.711282,0.285696,0.8404,CALI
0.332232,0.299829,0.670856,0.701767,0.289312,0.55076,CALI
0.349571,0.284204,0.820298,0.620657,0.264331,0.77931,CALI
0.342093,0.283909,0.770733,0.65568,0.261674,0.76853,CALI
0.33126,0.309959,0.82864,0.707336,0.344315,0.748604,CALI
0.344498,0.287421,0.886509,0.644678,0.286149,0.885876,CALI
0.328378,0.313802,0.885399,0.721811,0.368138,0.847631,CALI
0.346339,0.28405,0.862825,0.636583,0.271274,0.853666,CALI
0.328064,0.288337,0.931421,0.723709,0.282107,0.825959,CALI
0.337234,0.312745,0.727531,0.67958,0.345348,0.685123,CALI
0.332065,0.297029,0.951429,0.704623,0.322715,0.936481,CALI
0.332519,0.308655,0.91348,0.702687,0.358263,0.914701,CALI
0.32003,0.326069,0.938531,0.765255,0.405377,0.830656,CALI
0.331228,0.320622,0.821414,0.709219,0.380981,0.774731,CALI
0.327495,0.32178,0.868814,0.727729,0.388292,0.805494,CALI
0.344889,0.2773,0.92943,0.64454,0.257646,0.938493,CALI
0.321349,0.320249,0.927542,0.75876,0.388735,0.852444,CALI
0.325752,0.322464,0.820355,0.736713,0.376312,0.686396,CALI
0.342058,0.295675,0.796984,0.658493,0.294984,0.739157,CALI
0.336715,0.302943,0.665326,0.683827,0.297763,0.557283,CALI
0.336044,0.312013,0.810592,0.687107,0.350655,0.761926,CALI
0.340076,0.298083,0.918181,0.668285,0.316978,0.866843,CALI
0.32017,0.313016,0.955614,0.766852,0.375682,0.955323,CALI
0.319242,0.312422,0.941193,0.771905,0.364447,0.876792,CALI
0.319617,0.307895,0.951855,0.770355,0.349212,0.875355,CALI
0.335337,0.29935,0.92303,0.692155,0.31588,0.828342,CALI
0.330456,0.308582,0.916486,0.716704,0.351607,0.881348,CALI
0.31935,0.320836,0.886906,0.772755,0.387649,0.847279,CALI
0.335484,0.306556,0.828494,0.692446,0.33484,0.794113,CALI
0.314952,0.316857,0.865909,0.795945,0.366588,0.779735,CALI
0.330408,0.298336,0.966776,0.717409,0.317928,0.882947,CALI
0.33122,0.330399,0.821465,0.713476,0.406946,0.748703,CALI
0.334266,0.312395,0.878181,0.699244,0.349463,0.761268,CALI
0.34518,0.298044,0.880654,0.647986,0.317243,0.890639,CALI
0.323112,0.321553,0.929666,0.754974,0.39408,0.890136,CALI
0.320047,0.326167,0.835094,0.77115,0.399208,0.808414,CALI
0.331694,0.307286,0.864055,0.712783,0.334354,0.780237,CALI
0.330345,0.316599,0.800912,0.719449,0.364934,0.782712,CALI
0.331868,0.311774,0.903339,0.712376,0.35788,0.859803,CALI
0.317457,0.312544,0.971097,0.785251,0.369937,0.943026,CALI
0.360001,0.265683,0.886469,0.583243,0.212809,0.914695,CALI
0.347001,0.295625,0.779227,0.641242,0.288169,0.712864,CALI
0.329875,0.302765,0.865126,0.722855,0.323816,0.823285,CALI
0.319147,0.307939,0.924623,0.778322,0.351923,0.9279,CALI
0.34442,0.279362,0.915808,0.654988,0.24959,0.852413,CALI
0.341961,0.308448,0.800613,0.666453,0.332886,0.750785,CALI
0.342596,0.284124,0.927126,0.663554,0.266425,0.864406,CALI
0.348293,0.324474,0.741783,0.638692,0.376975,0.69202,CALI
0.35164,0.310861,0.589848,0.624047,0.305404,0.456676,CALI
0.319461,0.336669,0.970414,0.779584,0.447948,0.958805,CALI
0.330354,0.305688,0.879065,0.724568,0.33137,0.828809,CALI
0.346219,0.310651,0.823503,0.649744,0.340707,0.774442,CALI
0.334853,0.284517,0.815385,0.703679,0.249121,0.715476,CALI
0.344246,0.290417,0.907684,0.65931,0.284652,0.863615,CALI
0.338487,0.296034,0.809073,0.687279,0.287147,0.727947,CALI
0.334538,0.292822,0.828328,0.706329,0.285537,0.806637,CALI
0.328544,0.316367,0.912471,0.735902,0.375661,0.923562,CALI
0.336299,0.320966,0.803559,0.699128,0.376184,0.806228,CALI
0.342997,0.295644,0.913909,0.667424,0.302027,0.879683,CALI
0.339302,0.290041,0.893547,0.685422,0.27897,0.840171,CALI
0.350239,0.286424,0.923351,0.634606,0.272015,0.883916,CALI
0.337576,0.314928,0.924482,0.693765,0.366331,0.895063,CALI
0.318762,0.315676,0.89939,0.788143,0.367478,0.885846,CALI
0.336329,0.296426,0.852108,0.700662,0.299085,0.839767,CALI
0.33301,0.330144,0.848716,0.717841,0.416312,0.908479,CALI
0.31623,0.367201,0.921106,0.803355,0.538833,0.921554,CALI
0.335635,0.318626,0.925285,0.705912,0.377642,0.904366,CALI
0.32367,0.323046,0.852193,0.765633,0.385036,0.845551,CALI
0.332251,0.305736,0.954674,0.723335,0.334986,0.904527,CALI
0.332858,0.304894,0.872939,0.72077,0.322102,0.818013,CALI
0.349203,0.266782,0.888287,0.644077,0.190226,0.747662,CALI
0.338029,0.301054,0.936812,0.69769,0.316833,0.893036,CALI
0.33612,0.284512,0.960212,0.708501,0.262983,0.902885,CALI
0.354265,0.290633,0.903498,0.623974,0.268894,0.777544,CALI
0.342094,0.30578,0.8469,0.680074,0.326598,0.853642,CALI
0.323051,0.330674,0.827432,0.774524,0.406485,0.848222,CALI
0.331629,0.306295,0.952421,0.731966,0.335196,0.921592,CALI
0.319932,0.333167,0.953568,0.79167,0.426258,0.952055,CALI
0.338977,0.296187,0.896847,0.697215,0.292868,0.844257,CALI
0.326641,0.343337,0.834001,0.758512,0.433502,0.743209,CALI
0.373059,0.303516,0.769009,0.545652,0.301756,0.717005,CALI
0.324779,0.332998,0.900656,0.768377,0.409407,0.823839,CALI
0.331242,0.324045,0.896755,0.735875,0.382193,0.83958,CALI
0.33492,0.306849,0.83945,0.718165,0.317254,0.761868,CALI
0.324389,0.326234,0.912061,0.770949,0.398376,0.919894,CALI
0.337993,0.311759,0.933355,0.703785,0.350904,0.919572,CALI
0.334937,0.313655,0.723836,0.718639,0.330634,0.690205,CALI
0.331892,0.317165,0.815904,0.734206,0.353605,0.794217,CALI
0.340571,0.309954,0.93845,0.692073,0.34109,0.888963,CALI
0.322834,0.326773,0.953417,0.780036,0.395872,0.889683,CALI
0.335005,0.306855,0.759227,0.719482,0.314522,0.747439,CALI
0.344969,0.311537,0.696939,0.672281,0.319869,0.665112,CALI
0.321938,0.339862,0.902781,0.78578,0.432576,0.8466,CALI
0.331942,0.305158,0.842552,0.735386,0.315541,0.809224,CALI
0.323931,0.307354,0.97076,0.776014,0.340277,0.964908,CALI
0.331557,0.330522,0.92741,0.737861,0.414937,0.958588,CALI
0.358358,0.277051,0.818947,0.612174,0.210156,0.680596,CALI
0.331467,0.311475,0.849294,0.738655,0.335421,0.809257,CALI
0.351807,0.302682,0.777762,0.642153,0.297923,0.731019,CALI
0.336107,0.306887,0.956032,0.716268,0.332304,0.914654,CALI
0.349718,0.294789,0.783484,0.652154,0.274013,0.747335,CALI
0.336199,0.301068,0.874479,0.716286,0.297218,0.774365,CALI
0.34511,0.300261,0.782861,0.674159,0.292059,0.754325,CALI
0.339116,0.324804,0.851049,0.70347,0.378544,0.821423,CALI
0.341639,0.298892,0.871018,0.692059,0.280026,0.695229,CALI
0.340807,0.299814,0.867854,0.697324,0.301695,0.868577,CALI
0.326672,0.330381,0.82183,0.767276,0.395482,0.82436,CALI
0.341452,0.315474,0.825874,0.694602,0.34515,0.806979,CALI
0.337523,0.32011,0.869025,0.713703,0.365884,0.857601,CALI
0.328912,0.314351,0.91597,0.756433,0.342189,0.814727,CALI
0.329682,0.324326,0.873104,0.752659,0.37882,0.852731,CALI
0.359634,0.283516,0.636191,0.611563,0.219205,0.603688,CALI
0.327101,0.314618,0.906636,0.766841,0.349709,0.87936,CALI
0.338778,0.304547,0.951754,0.709004,0.316076,0.870951,CALI
0.334705,0.306389,0.893909,0.729102,0.318335,0.839661,CALI
0.335984,0.338148,0.940275,0.723389,0.438103,0.985395,CALI
0.325793,0.345572,0.771983,0.775334,0.434922,0.7631,CALI
0.335617,0.326106,0.829459,0.726209,0.369376,0.73934,CALI
0.337373,0.319869,0.889464,0.717652,0.355148,0.789869,CALI
0.338941,0.310175,0.89724,0.710339,0.327535,0.823565,CALI
0.343544,0.311846,0.683502,0.688665,0.315553,0.67387,CALI
0.347464,0.297047,0.943946,0.6704,0.298893,0.94964,CALI
0.334331,0.320892,0.913006,0.733532,0.372477,0.916147,CALI
0.326885,0.327908,0.766236,0.771084,0.372952,0.727152,CALI
0.33526,0.340864,0.727009,0.72947,0.409384,0.68509,CALI
0.3467,0.311296,0.810716,0.674605,0.322466,0.754283,CALI
0.34973,0.315021,0.814382,0.660683,0.340628,0.808859,CALI
0.338441,0.336799,0.834083,0.714182,0.404902,0.75849,CALI
0.331758,0.329088,0.896511,0.74755,0.391223,0.856131,CALI
0.330085,0.323587,0.941466,0.756155,0.377558,0.892839,CALI
0.33497,0.308686,0.913335,0.731967,0.317207,0.787797,CALI
0.343819,0.308479,0.922212,0.689263,0.32701,0.879997,CALI
0.339362,0.305366,0.961361,0.710618,0.324074,0.943164,CALI
0.335919,0.315722,0.932593,0.727527,0.346787,0.84894,CALI
0.326098,0.33619,0.887015,0.77693,0.409531,0.820961,CALI
0.343543,0.310688,0.933909,0.69098,0.3438,0.966625,CALI
0.341652,0.310475,0.871493,0.700758,0.326207,0.823029,CALI
0.333544,0.328061,0.790023,0.740312,0.379414,0.792825,CALI
0.346543,0.306561,0.930111,0.677914,0.325545,0.930404,CALI
0.330039,0.318389,0.904647,0.758341,0.358118,0.881214,CALI
0.334395,0.323924,0.857552,0.73742,0.362802,0.772014,CALI
0.353816,0.303442,0.778701,0.645524,0.290546,0.717307,CALI
0.345525,0.324107,0.788373,0.684471,0.364577,0.786663,CALI
0.351581,0.277726,0.869978,0.656839,0.222846,0.860189,CALI
0.326217,0.345491,0.959199,0.780048,0.44989,0.927183,CALI
0.33988,0.296766,0.835009,0.712641,0.279528,0.820374,CALI
0.340223,0.321641,0.789481,0.711005,0.348159,0.720597,CALI
0.333016,0.336023,0.818549,0.746906,0.403939,0.805152,CALI
0.342805,0.325462,0.821272,0.69916,0.37402,0.840356,CALI
0.334647,0.316454,0.960578,0.738857,0.354681,0.925232,CALI
0.338447,0.307005,0.907265,0.721038,0.308808,0.795554,CALI
0.350992,0.303224,0.784332,0.661786,0.293401,0.768087,CALI
0.328274,0.340658,0.950273,0.771913,0.437779,0.970058,CALI
0.34627,0.318752,0.742281,0.683987,0.336103,0.706684,CALI
0.334332,0.338509,0.800453,0.741735,0.408547,0.784102,CALI
0.328527,0.319392,0.969202,0.771026,0.360148,0.898272,CALI
0.342386,0.309548,0.913765,0.70267,0.318761,0.814712,CALI
0.331535,0.307023,0.949933,0.755882,0.313258,0.838049,CALI
0.355123,0.30391,0.837588,0.644087,0.297583,0.792612,CALI
0.360507,0.289597,0.929011,0.620737,0.259854,0.87284,CALI
0.324241,0.344874,0.878056,0.795459,0.430907,0.813713,CALI
0.336619,0.314646,0.875865,0.732982,0.33062,0.787992,CALI
0.344352,0.310627,0.907554,0.695646,0.328693,0.884727,CALI
0.330441,0.315525,0.930936,0.764124,0.342353,0.86759,CALI
0.33988,0.308012,0.839163,0.719159,0.310026,0.806189,CALI
0.338572,0.316818,0.814954,0.725932,0.34017,0.824348,CALI
0.340515,0.316026,0.762235,0.716608,0.31684,0.643996,CALI
0.324321,0.329788,0.914051,0.798009,0.390246,0.897178,CALI
0.335119,0.316447,0.908366,0.743231,0.34952,0.917892,CALI
0.348008,0.30136,0.945534,0.681566,0.297322,0.890324,CALI
0.334177,0.337638,0.87807,0.748468,0.415776,0.901696,CALI
0.336817,0.312588,0.837967,0.736037,0.323345,0.804575,CALI
0.322153,0.350898,0.948557,0.810919,0.458444,0.905644,CALI
0.349501,0.33702,0.681129,0.676015,0.372217,0.558138,CALI
0.334296,0.316541,0.956149,0.749345,0.352384,0.95142,CALI
0.339244,0.326612,0.941478,0.725863,0.379293,0.907489,CALI
0.358367,0.311009,0.734226,0.636377,0.305362,0.701168,CALI
0.345616,0.307131,0.940997,0.696132,0.313133,0.884152,CALI
0.345749,0.318154,0.946149,0.695549,0.349113,0.888151,CALI
0.337381,0.313753,0.936788,0.736146,0.336113,0.899576,CALI
0.336385,0.34311,0.787711,0.741057,0.419032,0.80033,CALI
0.344257,0.29304,0.922708,0.703366,0.267085,0.883047,CALI
0.365771,0.306839,0.662285,0.605649,0.27854,0.594083,CALI
0.353983,0.303785,0.749803,0.658447,0.280543,0.698312,CALI
0.337868,0.336884,0.798852,0.736077,0.387147,0.712518,CALI
0.342131,0.296716,0.924411,0.71634,0.268335,0.803421,CALI
0.354057,0.304258,0.752351,0.660254,0.281645,0.707085,CALI
0.330161,0.337657,0.860195,0.7761,0.40336,0.836946,CALI
0.33797,0.308622,0.894021,0.737531,0.312747,0.863364,CALI
0.333696,0.361773,0.890028,0.75885,0.483884,0.864957,CALI
0.343803,0.307213,0.827842,0.709913,0.301678,0.809584,CALI
0.347409,0.303671,0.922539,0.692736,0.290202,0.80857,CALI
0.351696,0.313321,0.817601,0.672776,0.321236,0.809938,CALI
0.328074,0.326436,0.966558,0.788284,0.37416,0.904135,CALI
0.33531,0.346823,0.804529,0.751813,0.420539,0.743253,CALI
0.353393,0.293007,0.903602,0.665205,0.260553,0.85202,CALI
0.35344,0.306287,0.827929,0.665195,0.295786,0.78717,CALI
0.347791,0.339299,0.780222,0.691593,0.395633,0.737607,CALI
0.343735,0.323343,0.914419,0.711309,0.364855,0.914476,CALI
0.34918,0.320495,0.754152,0.685852,0.340623,0.786122,CALI
0.333709,0.308759,0.99446,0.761282,0.310821,0.856737,CALI
0.34198,0.329555,0.87832,0.720633,0.376828,0.850277,CALI
0.328584,0.337886,0.929324,0.787952,0.405262,0.867376,CALI
0.352068,0.326693,0.680993,0.673489,0.342425,0.637242,CALI
0.339596,0.305605,0.912752,0.733078,0.296837,0.827942,CALI
0.352018,0.323114,0.659441,0.67386,0.325065,0.586188,CALI
0.342774,0.319772,0.862415,0.718532,0.337779,0.793836,CALI
0.351113,0.304925,0.940446,0.67975,0.301942,0.902381,CALI
0.354028,0.325984,0.65793,0.666281,0.337911,0.628348,CALI
0.341345,0.330575,0.956596,0.726992,0.387189,0.92934,CALI
0.350766,0.299723,0.875984,0.682184,0.281529,0.874183,CALI
0.350792,0.29927,0.92046,0.682202,0.280473,0.878586,CALI
0.33147,0.338816,0.897398,0.776557,0.396587,0.786744,CALI
0.367576,0.283544,0.894878,0.60683,0.224003,0.826436,CALI
0.356467,0.31482,0.807376,0.656612,0.308776,0.692195,CALI
0.354364,0.298749,0.912519,0.666325,0.276395,0.861032,CALI
0.341992,0.317463,0.882078,0.725092,0.334509,0.845323,CALI
0.350138,0.322613,0.874754,0.686991,0.356984,0.90137,CALI
0.352538,0.313021,0.912088,0.675975,0.323848,0.882359,CALI
0.328636,0.342716,0.941037,0.792902,0.422915,0.91345,CALI
0.332158,0.349707,0.964627,0.775113,0.453842,0.984804,CALI
0.334206,0.316337,0.952373,0.764804,0.342376,0.952704,CALI
0.337138,0.337392,0.849393,0.750165,0.39859,0.853597,CALI
0.335209,0.342066,0.95457,0.759821,0.411429,0.835722,CALI
0.339291,0.313758,0.90089,0.739822,0.32247,0.852511,CALI
0.339573,0.31689,0.933971,0.738509,0.333726,0.863507,CALI
0.357578,0.284888,0.926878,0.653498,0.228181,0.837917,CALI
0.342957,0.32095,0.996032,0.722179,0.325878,0.682962,CALI
0.359033,0.295287,0.947165,0.647648,0.266857,0.890667,CALI
0.33926,0.319898,0.822312,0.742386,0.323671,0.704788,CALI
0.337297,0.345064,0.86595,0.752354,0.41409,0.793511,CALI
0.336325,0.331493,0.78352,0.757438,0.362707,0.726098,CALI
0.330113,0.324849,0.902694,0.789602,0.358342,0.875431,CALI
0.3465,0.294006,0.913035,0.708724,0.255078,0.837442,CALI
0.335318,0.323926,0.912311,0.763443,0.348156,0.814037,CALI
0.357028,0.324276,0.753873,0.66031,0.339171,0.731033,CALI
0.342404,0.307154,0.941791,0.7293,0.296939,0.840087,CALI
0.356662,0.313161,0.743565,0.662559,0.306802,0.76081,CALI
0.336529,0.326756,0.953186,0.759845,0.362837,0.876111,CALI
0.357731,0.300133,0.751708,0.658724,0.259857,0.718201,CALI
0.348972,0.322567,0.855264,0.699485,0.321698,0.636173,CALI
0.34227,0.313098,0.800793,0.731673,0.305756,0.759732,CALI
0.349107,0.306833,0.852407,0.698937,0.291191,0.808244,CALI
0.343536,0.336312,0.828432,0.7269,0.3742,0.720468,CALI
0.338452,0.342072,0.854667,0.752867,0.408023,0.857333,CALI
0.347049,0.315703,0.787886,0.711173,0.315387,0.785736,CALI
0.364407,0.291681,0.884504,0.631374,0.240111,0.798906,CALI
0.362718,0.284884,0.784106,0.63936,0.213981,0.760608,CALI
0.34546,0.327822,0.953788,0.719573,0.375126,0.972278,CALI
0.342766,0.334654,0.94963,0.73291,0.390335,0.915943,CALI
0.359015,0.310186,0.74679,0.656641,0.294298,0.761998,CALI
0.349139,0.31298,0.78781,0.702908,0.281504,0.572959,CALI
0.340052,0.324306,0.918264,0.747916,0.352431,0.884604,CALI
0.343685,0.322162,0.778664,0.730462,0.330601,0.756168,CALI
0.341829,0.320688,0.833137,0.739611,0.324436,0.743794,CALI
0.349522,0.32418,0.852952,0.702638,0.341828,0.798981,CALI
0.368133,0.27542,0.917608,0.617982,0.200022,0.927148,CALI
0.36354,0.366811,0.468895,0.638654,0.417395,0.309199,CALI
0.348396,0.319969,0.917673,0.708928,0.33688,0.878322,CALI
0.348508,0.326246,0.923842,0.708796,0.346994,0.794242,CALI
0.345973,0.331671,0.863507,0.721125,0.366203,0.811887,CALI
0.356903,0.317663,0.821988,0.66973,0.318917,0.789053,CALI
0.349782,0.311201,0.839437,0.703089,0.294488,0.7556,CALI
