@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2-3,5-9,11,14,16-17'

@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute AspectRation numeric
@attribute Eccentricity numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Extent numeric
@attribute roundness numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.336619,0.38354,0.504215,0.863413,0.209468,0.338732,0.778089,0.732982,0.18234,0.787992,CALI
0.344352,0.384183,0.512693,0.867409,0.208763,0.338742,0.673659,0.695646,0.181368,0.884727,CALI
0.330441,0.379789,0.496146,0.85952,0.208293,0.33881,0.725148,0.764124,0.188219,0.86759,CALI
0.33988,0.390802,0.529079,0.874867,0.210663,0.339185,0.779543,0.719159,0.171886,0.806189,CALI
0.338572,0.380947,0.49581,0.859356,0.211285,0.339273,0.60879,0.725932,0.18688,0.824348,CALI
0.340515,0.388643,0.510503,0.866386,0.212514,0.339299,0.730953,0.716608,0.175193,0.643996,CALI
0.324321,0.365087,0.446077,0.833204,0.209096,0.339341,0.631636,0.798009,0.212755,0.897178,CALI
0.335119,0.377984,0.491375,0.857175,0.209224,0.339341,0.52122,0.743231,0.191595,0.917892,CALI
0.348008,0.395333,0.549663,0.883773,0.208474,0.339445,0.687772,0.681566,0.165549,0.890324,CALI
0.334177,0.357351,0.419984,0.817831,0.210003,0.339461,0.589104,0.748468,0.226352,0.901696,CALI
0.336817,0.386778,0.513581,0.867822,0.211022,0.339596,0.709512,0.736037,0.178277,0.804575,CALI
0.322153,0.344812,0.378077,0.790313,0.208585,0.339669,0.593587,0.810919,0.24976,0.905644,CALI
0.349501,0.371141,0.444051,0.832054,0.214769,0.339762,0.4638,0.676015,0.20307,0.558138,CALI
0.334296,0.377477,0.490333,0.856659,0.208499,0.339773,0.691385,0.749345,0.192837,0.95142,CALI
0.339244,0.369103,0.458308,0.839998,0.208981,0.339965,0.766523,0.725863,0.206657,0.907489,CALI
0.358367,0.393149,0.527557,0.874189,0.213714,0.339981,0.522098,0.636377,0.169215,0.701168,CALI
0.345616,0.390729,0.530607,0.875546,0.209154,0.340168,0.421792,0.696132,0.172941,0.884152,CALI
0.345749,0.378923,0.489929,0.856458,0.209047,0.340178,0.590466,0.695549,0.190962,0.888151,CALI
0.337381,0.383183,0.505227,0.863895,0.209286,0.340215,0.713718,0.736146,0.184362,0.899576,CALI
0.336385,0.357068,0.410606,0.811992,0.212671,0.340215,0.86423,0.741057,0.227696,0.80033,CALI
0.344257,0.406605,0.585997,0.898341,0.209698,0.340334,0.787146,0.703366,0.150656,0.883047,CALI
0.365771,0.402758,0.55217,0.884824,0.215779,0.340459,0.751858,0.605649,0.156033,0.594083,CALI
0.353983,0.402078,0.556849,0.886766,0.213751,0.340469,0.615002,0.658447,0.156985,0.698312,CALI
0.337868,0.367354,0.437948,0.828547,0.212819,0.340714,0.460264,0.736077,0.210384,0.712518,CALI
0.342131,0.406774,0.578964,0.895629,0.210144,0.340937,0.408244,0.71634,0.150973,0.803421,CALI
0.354057,0.402179,0.556114,0.886463,0.214085,0.340953,0.476494,0.660254,0.157289,0.707085,CALI
0.330161,0.362624,0.42876,0.823141,0.211673,0.34103,0.511942,0.7761,0.218813,0.836946,CALI
0.33797,0.391807,0.529685,0.875137,0.210989,0.341134,0.788322,0.737531,0.172285,0.863364,CALI
0.333696,0.338792,0.351738,0.77095,0.211096,0.341155,0.664454,0.75885,0.263306,0.864957,CALI
0.343803,0.395681,0.5391,0.879265,0.212621,0.34129,0.763395,0.709913,0.166794,0.809584,CALI
0.347409,0.39958,0.552685,0.885039,0.210469,0.34129,0.747427,0.692736,0.161238,0.80857,CALI
0.351696,0.389156,0.51635,0.869103,0.212877,0.341316,0.710239,0.672776,0.17639,0.809938,CALI
0.328074,0.372039,0.463593,0.842857,0.209525,0.341347,0.861787,0.788284,0.203252,0.904135,CALI
0.33531,0.357694,0.405674,0.808851,0.213223,0.341373,0.599566,0.751813,0.227868,0.743253,CALI
0.353393,0.40994,0.59201,0.90062,0.210968,0.341378,0.793407,0.665205,0.147116,0.85202,CALI
0.35344,0.397811,0.54458,0.88162,0.212728,0.341425,0.479984,0.665195,0.163871,0.78717,CALI
0.347791,0.365395,0.43067,0.824278,0.213833,0.341435,0.419284,0.691593,0.214482,0.737607,CALI
0.343735,0.375163,0.474298,0.848512,0.21084,0.341523,0.655548,0.711309,0.198341,0.914476,CALI
0.34918,0.383065,0.492844,0.857901,0.214579,0.341612,0.613732,0.685852,0.185937,0.786122,CALI
0.333709,0.392992,0.531494,0.875939,0.209171,0.341684,0.36254,0.761282,0.171075,0.856737,CALI
0.34198,0.371542,0.45738,0.839491,0.211809,0.34171,0.686082,0.720633,0.204451,0.850277,CALI
0.328584,0.362786,0.428652,0.823077,0.210745,0.341824,0.711174,0.787952,0.219397,0.867376,CALI
0.352068,0.382719,0.481272,0.852102,0.216488,0.341861,0.814898,0.673489,0.186723,0.637242,CALI
0.339596,0.397916,0.546062,0.882251,0.211174,0.341892,0.76922,0.733078,0.164161,0.827942,CALI
0.352018,0.38845,0.497361,0.860112,0.21702,0.341892,0.722709,0.67386,0.178009,0.586188,CALI
0.342774,0.384457,0.496525,0.859704,0.212477,0.342089,0.527932,0.718532,0.184268,0.793836,CALI
0.351113,0.396554,0.544975,0.881788,0.210849,0.342265,0.589135,0.67975,0.166462,0.902381,CALI
0.354028,0.384595,0.485703,0.854345,0.21737,0.342275,0.491123,0.666281,0.184242,0.628348,CALI
0.341345,0.36896,0.451278,0.836124,0.210609,0.342421,0.715709,0.726992,0.209498,0.92934,CALI
0.350766,0.403707,0.56761,0.891143,0.212456,0.342446,0.728751,0.682184,0.156546,0.874183,CALI
0.350792,0.404102,0.569196,0.891778,0.211471,0.342478,0.448374,0.682202,0.156028,0.878586,CALI
0.33147,0.366128,0.43269,0.825473,0.212032,0.342524,0.8623,0.776557,0.214402,0.786744,CALI
0.367576,0.424222,0.637208,0.916683,0.212122,0.342566,0.798694,0.60683,0.129793,0.826436,CALI
0.356467,0.394595,0.522987,0.872134,0.214167,0.342617,0.815151,0.656612,0.169627,0.692195,CALI
0.354364,0.405668,0.572989,0.893285,0.211776,0.342633,0.523822,0.666325,0.154018,0.861032,CALI
0.341992,0.386113,0.503532,0.863087,0.212514,0.34269,0.621548,0.725092,0.182329,0.845323,CALI
0.350138,0.378969,0.482076,0.852512,0.212819,0.342861,0.648023,0.686991,0.193615,0.90137,CALI
0.352538,0.389839,0.518087,0.869901,0.212003,0.342902,0.803978,0.675975,0.176913,0.882359,CALI
0.328636,0.358411,0.41347,0.813794,0.211356,0.342913,0.655237,0.792902,0.2283,0.91345,CALI
0.332158,0.349189,0.387114,0.796569,0.210857,0.342954,0.531656,0.775113,0.24527,0.984804,CALI
0.334206,0.383799,0.501589,0.862155,0.211137,0.342959,0.71786,0.764804,0.186149,0.952704,CALI
0.337138,0.365917,0.4347,0.826654,0.213479,0.342959,0.776457,0.750165,0.21523,0.853597,CALI
0.335209,0.361968,0.420428,0.818103,0.211096,0.34297,0.585575,0.759821,0.222074,0.835722,CALI
0.339291,0.390413,0.517719,0.869733,0.212353,0.343021,0.628153,0.739822,0.176172,0.852511,CALI
0.339573,0.386707,0.505594,0.864069,0.211615,0.343037,0.709363,0.738509,0.181766,0.863507,CALI
0.357578,0.423205,0.632534,0.915106,0.211793,0.343058,0.698172,0.653498,0.131473,0.837917,CALI
0.342957,0.389333,0.502755,0.862715,0.210247,0.343073,0.887744,0.722179,0.177837,0.682962,CALI
0.359033,0.409587,0.586805,0.898649,0.211471,0.343229,0.727707,0.647648,0.149245,0.890667,CALI
0.33926,0.39052,0.506687,0.864588,0.214571,0.343539,0.691292,0.742386,0.176516,0.704788,CALI
0.337297,0.36174,0.415182,0.814863,0.213615,0.343596,0.606962,0.752354,0.22316,0.793511,CALI
0.336325,0.377887,0.464759,0.843482,0.215556,0.343648,0.719988,0.757438,0.196144,0.726098,CALI
0.330113,0.379443,0.478944,0.850912,0.212947,0.343808,0.748546,0.789602,0.193827,0.875431,CALI
0.3465,0.414365,0.597883,0.902813,0.212749,0.343855,0.40999,0.708724,0.143465,0.837442,CALI
0.335318,0.382782,0.486256,0.854623,0.212765,0.343855,0.592941,0.763443,0.188622,0.814037,CALI
0.357028,0.385884,0.490919,0.856949,0.216558,0.34403,0.69451,0.66031,0.184004,0.731033,CALI
0.342404,0.4,0.546754,0.882544,0.212242,0.344036,0.743604,0.7293,0.163206,0.840087,CALI
0.356662,0.396778,0.529836,0.875204,0.216904,0.34416,0.590034,0.662559,0.167931,0.76081,CALI
0.336529,0.378544,0.474078,0.848398,0.212258,0.344377,0.637999,0.759845,0.195838,0.876111,CALI
0.357731,0.413222,0.583601,0.897422,0.216908,0.344398,0.746583,0.658724,0.145448,0.718201,CALI
0.348972,0.392025,0.504444,0.863522,0.214517,0.344408,0.859714,0.699485,0.175119,0.636173,CALI
0.34227,0.397375,0.530988,0.875715,0.215775,0.344408,0.80957,0.731673,0.167305,0.759732,CALI
0.349107,0.402354,0.551478,0.884534,0.2146,0.344429,0.75721,0.698937,0.160256,0.808244,CALI
0.343536,0.375233,0.452087,0.836574,0.215379,0.344708,0.710129,0.7269,0.201523,0.720468,CALI
0.338452,0.364856,0.425211,0.821012,0.214954,0.34493,0.695114,0.752867,0.219184,0.857333,CALI
0.347049,0.39468,0.521503,0.871461,0.216529,0.344966,0.484917,0.711173,0.171745,0.785736,CALI
0.364407,0.420887,0.614257,0.908756,0.21434,0.345017,0.603355,0.631374,0.136065,0.798906,CALI
0.362718,0.430519,0.645755,0.919522,0.216744,0.345121,0.250165,0.63936,0.12423,0.760608,CALI
0.34546,0.375347,0.466805,0.844573,0.212856,0.345136,0.723579,0.719573,0.20178,0.972278,CALI
0.342766,0.370608,0.447137,0.833803,0.213,0.345198,0.782265,0.73291,0.209679,0.915943,CALI
0.359015,0.402103,0.54466,0.881654,0.217721,0.34525,0.784399,0.656641,0.161368,0.761998,CALI
0.349139,0.406594,0.547169,0.88272,0.216834,0.345338,0.651288,0.702908,0.155212,0.572959,CALI
0.340052,0.383043,0.486028,0.854509,0.21401,0.345565,0.482222,0.747916,0.18993,0.884604,CALI
0.343685,0.390267,0.502171,0.862435,0.217292,0.345637,0.716459,0.730462,0.178934,0.756168,CALI
0.341829,0.392333,0.508364,0.86538,0.216043,0.345658,0.625215,0.739611,0.175868,0.743794,CALI
0.349522,0.38661,0.492325,0.857644,0.215602,0.345678,0.757296,0.702638,0.184523,0.798981,CALI
0.368133,0.436334,0.676803,0.929353,0.214155,0.345725,0.587473,0.617982,0.117807,0.927148,CALI
0.36354,0.362795,0.382763,0.793581,0.224836,0.345802,0.577474,0.638654,0.223727,0.309199,CALI
0.348396,0.388435,0.502987,0.862826,0.214282,0.345885,0.586815,0.708928,0.181943,0.878322,CALI
0.348508,0.385206,0.486278,0.854635,0.214212,0.345972,0.77503,0.708796,0.186977,0.794242,CALI
0.345973,0.379033,0.466384,0.844349,0.215631,0.346013,0.646256,0.721125,0.196728,0.811887,CALI
0.356903,0.394534,0.517648,0.8697,0.216599,0.346024,0.716633,0.66973,0.172972,0.789053,CALI
0.349782,0.40283,0.544004,0.881374,0.216216,0.34605,0.678873,0.703089,0.161089,0.7556,CALI
0.339853,0.383514,0.477983,0.850419,0.215297,0.346158,0.719981,0.751662,0.189791,0.763591,CALI
0.352982,0.405617,0.555944,0.886393,0.216525,0.346173,0.541048,0.688581,0.157321,0.795143,CALI
0.370651,0.426906,0.639432,0.917428,0.213928,0.346204,0.823787,0.609044,0.129541,0.909775,CALI
0.350694,0.375904,0.459125,0.840443,0.215676,0.346416,0.451484,0.700432,0.202198,0.88492,CALI
0.344671,0.387433,0.497725,0.860288,0.215095,0.346483,0.540531,0.729573,0.184058,0.880644,CALI
0.353119,0.376272,0.455571,0.838499,0.216682,0.346488,0.37159,0.689354,0.201673,0.8117,CALI
0.348786,0.405525,0.557203,0.886913,0.215503,0.346601,0.574699,0.71033,0.157841,0.840497,CALI
0.355307,0.402662,0.548638,0.883341,0.214699,0.346606,0.803816,0.679693,0.161841,0.861964,CALI
0.3364,0.366473,0.426892,0.822023,0.213936,0.346617,0.89901,0.771027,0.218217,0.88336,CALI
0.353443,0.373458,0.449289,0.835013,0.216179,0.346627,0.723154,0.688465,0.206437,0.869556,CALI
0.34922,0.386634,0.495454,0.859181,0.215255,0.346663,0.755105,0.708547,0.185461,0.897098,CALI
0.349928,0.38623,0.483579,0.853274,0.219254,0.346766,0.435869,0.705647,0.186184,0.738406,CALI
0.355264,0.395515,0.518101,0.869908,0.218104,0.346802,0.48072,0.680768,0.172279,0.784487,CALI
0.340457,0.369522,0.428289,0.82286,0.218834,0.346915,0.6247,0.752209,0.213331,0.755603,CALI
0.35908,0.403334,0.54713,0.882704,0.215828,0.346962,0.423114,0.663906,0.161225,0.822796,CALI
0.365384,0.420551,0.613995,0.908663,0.214707,0.346967,0.763991,0.635499,0.138171,0.912534,CALI
0.34999,0.385614,0.483175,0.853069,0.218652,0.34708,0.673014,0.706781,0.187447,0.780749,CALI
0.334732,0.38972,0.50542,0.863986,0.213775,0.347091,0.446963,0.781688,0.181177,0.909897,CALI
0.339966,0.386815,0.494796,0.85886,0.215457,0.347127,0.507058,0.755623,0.185642,0.901056,CALI
0.368788,0.416439,0.584285,0.897685,0.219774,0.347178,0.655784,0.621366,0.143672,0.706774,CALI
0.342047,0.375449,0.454576,0.837952,0.215284,0.347204,0.788288,0.745712,0.203761,0.87688,CALI
0.339439,0.386996,0.485771,0.854379,0.216834,0.347266,0.70989,0.758889,0.185502,0.75768,CALI
0.344494,0.361934,0.403117,0.807202,0.218801,0.347271,0.691019,0.734061,0.226857,0.770071,CALI
0.363516,0.416442,0.588117,0.899148,0.216125,0.347327,0.822339,0.645422,0.143799,0.769456,CALI
0.346669,0.392336,0.507293,0.864875,0.21716,0.347327,0.545179,0.723792,0.177479,0.812713,CALI
0.356751,0.42622,0.621151,0.911185,0.21716,0.347369,0.834596,0.676411,0.131371,0.748047,CALI
0.359078,0.411394,0.574511,0.893886,0.215111,0.347513,0.831118,0.666353,0.150657,0.839317,CALI
0.342052,0.378159,0.468059,0.845239,0.214959,0.347719,0.780034,0.748079,0.199883,0.973526,CALI
0.367386,0.415196,0.586344,0.898473,0.21601,0.347837,0.483848,0.630391,0.145884,0.833383,CALI
0.370204,0.448129,0.699572,0.936113,0.218813,0.347883,0.781313,0.618191,0.106064,0.762548,CALI
0.341103,0.372835,0.445754,0.833022,0.216269,0.348063,0.65129,0.754363,0.208979,0.919899,CALI
0.332503,0.360363,0.40209,0.806537,0.215672,0.348392,0.671884,0.799257,0.230896,0.896797,CALI
0.351639,0.388423,0.491644,0.857308,0.216673,0.348418,0.633467,0.705024,0.184453,0.832758,CALI
0.35305,0.395802,0.506358,0.864432,0.21897,0.34851,0.617467,0.698783,0.173489,0.677448,CALI
0.364071,0.413071,0.571818,0.892821,0.215849,0.348696,0.750867,0.648912,0.149466,0.774699,CALI
0.338406,0.374498,0.444833,0.832499,0.216249,0.348809,0.822898,0.77128,0.206999,0.853037,CALI
0.376697,0.43413,0.638793,0.917215,0.221303,0.34886,0.644435,0.594288,0.122971,0.676155,CALI
0.33223,0.351715,0.373213,0.786866,0.217457,0.348999,0.715714,0.803559,0.247491,0.915143,CALI
0.339155,0.363155,0.403563,0.807491,0.218471,0.349168,0.779228,0.769219,0.226783,0.807617,CALI
0.344166,0.387386,0.488092,0.855543,0.21763,0.349173,0.839964,0.744451,0.186792,0.870986,CALI
0.351808,0.368175,0.417834,0.816508,0.21791,0.349235,0.813365,0.707924,0.21811,0.774929,CALI
0.34086,0.394159,0.508814,0.865592,0.217164,0.349266,0.770922,0.76118,0.176639,0.839518,CALI
0.364798,0.416693,0.573114,0.893334,0.222577,0.349302,0.748263,0.648294,0.145204,0.640565,CALI
0.361751,0.410473,0.56065,0.888327,0.220788,0.349312,0.606755,0.662105,0.153519,0.775347,CALI
0.358843,0.407282,0.541226,0.880183,0.22122,0.349368,0.458702,0.67566,0.157941,0.65438,CALI
0.336302,0.368175,0.418865,0.817144,0.218747,0.349507,0.725906,0.785178,0.218403,0.805911,CALI
0.356208,0.395102,0.48471,0.853845,0.224819,0.349517,0.703828,0.688521,0.175485,0.432747,CALI
0.357244,0.394217,0.505556,0.864051,0.2185,0.349574,0.631539,0.68396,0.17685,0.802067,CALI
0.343226,0.351623,0.366026,0.781669,0.218768,0.349589,0.716274,0.750991,0.248348,0.825791,CALI
0.345913,0.370362,0.427895,0.822625,0.218553,0.349625,0.738282,0.738007,0.214794,0.842136,CALI
0.364316,0.438749,0.66761,0.926518,0.216504,0.349666,0.792368,0.652054,0.118162,0.884434,CALI
0.348011,0.393329,0.502459,0.862573,0.218957,0.349702,0.684233,0.7282,0.178296,0.807496,CALI
0.356603,0.41178,0.566535,0.890712,0.218203,0.349738,0.737492,0.687669,0.152132,0.816613,CALI
0.365523,0.401757,0.522961,0.872122,0.221513,0.349769,0.481308,0.64708,0.166066,0.685063,CALI
0.357654,0.417522,0.582316,0.896927,0.219361,0.349871,0.432371,0.683387,0.144617,0.760689,CALI
0.383136,0.428912,0.627388,0.913347,0.219036,0.349923,0.4061,0.571562,0.130188,0.831166,CALI
0.366626,0.435118,0.653533,0.922055,0.218364,0.349989,0.719878,0.643107,0.122715,0.888238,CALI
0.339462,0.381827,0.460573,0.841229,0.219448,0.350128,0.576863,0.772185,0.196458,0.780395,CALI
0.33621,0.374271,0.435219,0.826958,0.219642,0.350364,0.752273,0.789702,0.209004,0.788297,CALI
0.337339,0.363731,0.40655,0.809413,0.21812,0.350415,0.533183,0.784221,0.227135,0.889999,CALI
0.372557,0.42385,0.613192,0.908377,0.218026,0.350425,0.73075,0.618813,0.136942,0.911329,CALI
0.349159,0.400243,0.525524,0.873278,0.217448,0.350451,0.765637,0.726097,0.168874,0.83709,CALI
0.346404,0.405767,0.53643,0.878105,0.219848,0.350461,0.832303,0.739473,0.161048,0.716021,CALI
0.337673,0.38923,0.493418,0.858183,0.21636,0.350507,0.615112,0.782972,0.185278,0.924809,CALI
0.356531,0.375151,0.441485,0.830588,0.21965,0.350558,0.521989,0.691675,0.207747,0.852859,CALI
0.359877,0.405912,0.554033,0.8856,0.217333,0.350594,0.634009,0.676341,0.160968,0.978532,CALI
0.364053,0.39939,0.52211,0.871737,0.220367,0.350594,0.34271,0.657305,0.17024,0.836979,CALI
0.345355,0.404101,0.534777,0.877383,0.218496,0.350748,0.761668,0.745913,0.163653,0.791728,CALI
0.355971,0.398316,0.511663,0.866928,0.220808,0.350963,0.581519,0.696108,0.17215,0.752438,CALI
0.347744,0.38966,0.491603,0.857288,0.219419,0.351009,0.637506,0.735486,0.185114,0.899297,CALI
0.35346,0.400028,0.514413,0.868207,0.220845,0.351076,0.392524,0.708429,0.169772,0.711195,CALI
0.337543,0.36209,0.395952,0.80251,0.219918,0.351091,0.619666,0.786386,0.230796,0.83602,CALI
0.351265,0.387712,0.477871,0.850361,0.219868,0.351137,0.743184,0.719136,0.188236,0.793508,CALI
0.349187,0.383358,0.46381,0.842974,0.221014,0.351143,0.756393,0.729124,0.195053,0.802133,CALI
0.34948,0.39719,0.514528,0.868261,0.218656,0.351143,0.400478,0.727717,0.173966,0.864211,CALI
0.347336,0.390034,0.478672,0.850773,0.221546,0.351168,0.664658,0.738194,0.1847,0.685359,CALI
0.362316,0.412344,0.557845,0.887177,0.220767,0.351404,0.313443,0.668751,0.152865,0.74487,CALI
0.346555,0.389647,0.485149,0.854067,0.219728,0.351486,0.753358,0.743456,0.185602,0.823233,CALI
0.351684,0.380158,0.450641,0.835769,0.222317,0.351624,0.729456,0.719349,0.200661,0.786444,CALI
0.340209,0.376758,0.443702,0.831856,0.218413,0.351649,0.69025,0.775587,0.206232,0.858009,CALI
0.357986,0.403484,0.530057,0.875302,0.21913,0.351757,0.656723,0.690259,0.165462,0.803909,CALI
0.364316,0.405002,0.52466,0.872889,0.223958,0.351813,0.738854,0.661462,0.163368,0.64723,CALI
0.345476,0.393933,0.497361,0.860111,0.220483,0.35188,0.550697,0.750552,0.1795,0.807942,CALI
0.372032,0.42855,0.626416,0.913012,0.218553,0.352018,0.29491,0.627942,0.132395,0.942944,CALI
0.361559,0.392393,0.490158,0.856572,0.22303,0.352043,0.62534,0.675039,0.181975,0.785229,CALI
0.355734,0.387374,0.475218,0.84899,0.220586,0.352161,0.520136,0.702598,0.189776,0.821679,CALI
0.362497,0.400231,0.517362,0.869568,0.222169,0.352238,0.670122,0.671602,0.170575,0.804617,CALI
0.348898,0.399004,0.515284,0.868611,0.219802,0.352248,0.376446,0.73558,0.172366,0.837332,CALI
0.35504,0.402525,0.528413,0.874571,0.219089,0.352304,0.354901,0.706509,0.167339,0.85674,CALI
0.335128,0.376524,0.447023,0.833739,0.218261,0.352309,0.456035,0.804475,0.207304,0.958472,CALI
0.352519,0.40355,0.524139,0.872655,0.221546,0.352315,0.432949,0.718503,0.165887,0.739443,CALI
0.353848,0.403731,0.53128,0.875844,0.221035,0.352458,0.7605,0.712836,0.165763,0.845295,CALI
0.360759,0.400779,0.514758,0.868367,0.222791,0.352534,0.741205,0.680888,0.170062,0.751513,CALI
0.356209,0.414919,0.56704,0.890915,0.220433,0.352667,0.656631,0.702641,0.150531,0.812882,CALI
0.369797,0.42525,0.609496,0.907053,0.218974,0.352749,0.750617,0.640963,0.137155,0.90678,CALI
0.348658,0.386665,0.471715,0.847165,0.219662,0.352826,0.57851,0.739397,0.191544,0.837738,CALI
0.348894,0.407415,0.541257,0.880196,0.221291,0.353086,0.61306,0.739447,0.161158,0.836854,CALI
0.366837,0.407338,0.532328,0.876307,0.222437,0.353122,0.535758,0.655809,0.161299,0.708768,CALI
0.354382,0.398315,0.509979,0.86614,0.220091,0.353142,0.496398,0.713401,0.174223,0.837542,CALI
0.364684,0.393038,0.478705,0.85079,0.226357,0.353229,0.608002,0.666008,0.182155,0.632954,CALI
0.363342,0.417277,0.571903,0.892855,0.223232,0.353229,0.709327,0.672116,0.147891,0.792568,CALI
0.364346,0.401013,0.516045,0.868962,0.220986,0.353326,0.480128,0.667971,0.17047,0.799222,CALI
0.347048,0.381711,0.45323,0.837208,0.220685,0.353352,0.803336,0.749657,0.199926,0.833025,CALI
0.354562,0.405307,0.53813,0.878845,0.219699,0.353444,0.515679,0.713906,0.164446,0.917239,CALI
0.340744,0.374352,0.43084,0.824379,0.219724,0.353469,0.84473,0.781448,0.212133,0.870497,CALI
0.364461,0.400152,0.514571,0.868281,0.220186,0.353668,0.826712,0.668952,0.17204,0.838868,CALI
0.351412,0.391452,0.490832,0.856906,0.219666,0.353668,0.797466,0.729958,0.184989,0.928241,CALI
0.353164,0.351278,0.343767,0.764735,0.22611,0.353684,0.481748,0.721641,0.253753,0.663651,CALI
0.353707,0.392588,0.483919,0.853446,0.22249,0.353776,0.467141,0.719468,0.183368,0.765511,CALI
0.343838,0.382458,0.452555,0.836834,0.222639,0.353781,0.661954,0.767456,0.199164,0.804089,CALI
0.351072,0.407627,0.541979,0.880507,0.220746,0.353949,0.828671,0.732875,0.161655,0.880704,CALI
0.374286,0.422882,0.582917,0.897159,0.223673,0.35398,0.696351,0.626483,0.141233,0.707277,CALI
0.346085,0.389721,0.484508,0.853743,0.220157,0.35401,0.815956,0.757424,0.187979,0.938129,CALI
0.364803,0.418019,0.578185,0.895325,0.222556,0.354072,0.58859,0.669167,0.147652,0.889387,CALI
0.349109,0.398269,0.512486,0.867312,0.220285,0.354087,0.610255,0.742994,0.175189,0.926664,CALI
0.35061,0.366612,0.403784,0.807634,0.222041,0.354117,0.47596,0.735869,0.226107,0.87448,CALI
0.352988,0.411254,0.554064,0.885613,0.220252,0.354189,0.606489,0.724771,0.156856,0.886431,CALI
0.372816,0.414549,0.549739,0.883805,0.22646,0.354367,0.69652,0.634599,0.152542,0.663141,CALI
0.34967,0.379054,0.439471,0.829429,0.223492,0.354393,0.769358,0.741678,0.205307,0.805463,CALI
0.350003,0.386814,0.465512,0.843884,0.223026,0.354439,0.764871,0.740276,0.192923,0.81327,CALI
0.342264,0.370161,0.412104,0.812937,0.22188,0.354454,0.643946,0.778446,0.220302,0.837566,CALI
0.338873,0.371736,0.419453,0.817505,0.220792,0.354485,0.565855,0.79569,0.217634,0.875857,CALI
0.37095,0.426328,0.611448,0.907754,0.220969,0.354612,0.781792,0.643904,0.137378,0.975381,CALI
0.344075,0.383912,0.455828,0.838641,0.222387,0.354668,0.757293,0.770419,0.197741,0.8243,CALI
