@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R1-2,7,9,12,16-17'

@attribute Area numeric
@attribute Perimeter numeric
@attribute ConvexArea numeric
@attribute Extent numeric
@attribute Compactness numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.102214,0.160033,0.098909,0.722177,0.784349,0.97482,SEKER
0.10226,0.175047,0.100104,0.751802,0.670499,0.95887,SEKER
0.102265,0.16206,0.099136,0.743446,0.80503,0.983544,SEKER
0.102329,0.167001,0.099725,0.733004,0.834522,0.968717,SEKER
0.102431,0.160196,0.098995,0.716174,0.703369,0.976515,SEKER
0.102465,0.167768,0.099552,0.615156,0.62221,0.98771,SEKER
0.102465,0.164767,0.099243,0.650377,0.646346,0.965537,SEKER
0.102483,0.18059,0.100888,0.653551,0.792562,0.947907,SEKER
0.102517,0.160508,0.09928,0.696942,0.74902,0.991948,SEKER
0.102517,0.1559,0.09902,0.720067,0.914132,0.974631,SEKER
0.102547,0.169912,0.099799,0.734653,0.69019,0.982624,SEKER
0.102572,0.165608,0.099527,0.763413,0.757648,0.975145,SEKER
0.102645,0.160084,0.099284,0.679426,0.822207,0.98102,SEKER
0.102649,0.171204,0.099939,0.613367,0.748437,0.948611,SEKER
0.102675,0.161103,0.099445,0.692292,0.699037,0.988877,SEKER
0.102726,0.169583,0.099869,0.743998,0.794742,0.943432,SEKER
0.102752,0.16779,0.099614,0.703174,0.70113,0.946312,SEKER
0.102764,0.16198,0.099441,0.733236,0.751633,0.960531,SEKER
0.102799,0.163997,0.099577,0.712092,0.762171,0.973233,SEKER
0.102799,0.183953,0.1005,0.745323,0.468549,0.977271,SEKER
0.102884,0.194744,0.101498,0.696917,0.649589,0.966931,SEKER
0.102884,0.159427,0.099333,0.696185,0.737789,0.954606,SEKER
0.102892,0.159151,0.099465,0.694619,0.775121,0.987797,SEKER
0.102922,0.159965,0.099663,0.732317,0.804698,0.989354,SEKER
0.102982,0.162071,0.099824,0.739505,0.74245,0.966795,SEKER
0.102999,0.181117,0.100595,0.779768,0.558016,0.965812,SEKER
0.103003,0.164409,0.099944,0.740724,0.698113,0.968522,SEKER
0.10305,0.169266,0.100253,0.706181,0.818117,0.966111,SEKER
0.103059,0.169839,0.100125,0.707203,0.69224,0.940394,SEKER
0.103093,0.162349,0.099849,0.655942,0.720656,0.968044,SEKER
0.103097,0.211648,0.103575,0.462872,0.675534,0.900972,SEKER
0.103166,0.197874,0.10043,0.728774,0.827853,0.964219,SEKER
0.103217,0.173896,0.100018,0.453182,0.484526,0.960158,SEKER
0.103238,0.176847,0.100772,0.760463,0.759277,0.909483,SEKER
0.103392,0.170689,0.100719,0.590141,0.728568,0.943946,SEKER
0.103469,0.174714,0.10029,0.754121,0.507036,0.964553,SEKER
0.103524,0.163102,0.100517,0.646886,0.834529,0.993459,SEKER
0.10367,0.165905,0.100591,0.648573,0.755136,0.991339,SEKER
0.103691,0.16829,0.100405,0.565568,0.577277,0.985509,SEKER
0.103699,0.170347,0.100768,0.725605,0.731736,0.981788,SEKER
0.103742,0.165253,0.100784,0.749599,0.793272,0.990721,SEKER
0.103768,0.172499,0.100892,0.670797,0.757272,0.95527,SEKER
0.103776,0.164561,0.100463,0.815415,0.734842,0.978999,SEKER
0.103776,0.16947,0.100793,0.745099,0.80698,0.974849,SEKER
0.103832,0.164642,0.100657,0.739258,0.750239,0.978578,SEKER
0.103883,0.167325,0.10078,0.727143,0.733273,0.982335,SEKER
0.103913,0.207163,0.102569,0.632509,0.735175,0.960593,SEKER
0.104024,0.164665,0.100801,0.62363,0.677637,0.974377,SEKER
0.104135,0.169245,0.101077,0.707725,0.77988,0.973971,SEKER
0.104212,0.177198,0.10179,0.634258,0.744532,0.982919,SEKER
0.104225,0.165536,0.101065,0.733,0.702074,0.979358,SEKER
0.104229,0.207005,0.102165,0.74473,0.681999,0.968577,SEKER
0.104391,0.256001,0.103072,0.587005,0.690517,0.948318,SEKER
0.104532,0.161113,0.101172,0.783879,0.845544,0.973415,SEKER
0.104541,0.169733,0.101687,0.582196,0.640836,0.96866,SEKER
0.104553,0.166181,0.101423,0.711969,0.769239,0.966514,SEKER
0.104575,0.1686,0.10172,0.680464,0.786501,0.968326,SEKER
0.104647,0.165383,0.101456,0.769416,0.707889,0.979853,SEKER
0.104686,0.171475,0.101436,0.704003,0.657093,0.930452,SEKER
0.10472,0.169567,0.101415,0.744781,0.683553,0.876628,SEKER
0.104771,0.173225,0.10177,0.687976,0.636403,0.981315,SEKER
0.104899,0.164765,0.101621,0.745817,0.768984,0.983579,SEKER
0.104968,0.167531,0.101696,0.650771,0.7017,0.979012,SEKER
0.104993,0.167061,0.101881,0.605791,0.636782,0.978745,SEKER
0.104998,0.186973,0.103225,0.494527,0.534978,0.973187,SEKER
0.105015,0.169957,0.102112,0.705394,0.706313,0.981459,SEKER
0.105113,0.176252,0.102524,0.75865,0.854781,0.981451,SEKER
0.105237,0.167036,0.101988,0.709991,0.726348,0.968044,SEKER
0.105267,0.17632,0.102516,0.765571,0.710447,0.969804,SEKER
0.105313,0.163679,0.101992,0.700539,0.798618,0.991126,SEKER
0.105318,0.170416,0.102454,0.734308,0.761542,0.987672,SEKER
0.10545,0.16566,0.102236,0.704055,0.821197,0.978421,SEKER
0.105489,0.252937,0.107137,0.386609,0.67649,0.868474,SEKER
0.10554,0.171192,0.102384,0.687681,0.685667,0.985117,SEKER
0.105561,0.179769,0.103254,0.756053,0.743729,0.938232,SEKER
0.105612,0.17044,0.102302,0.650824,0.679639,0.972828,SEKER
0.105676,0.165608,0.102433,0.817288,0.75548,0.932108,SEKER
0.105698,0.166962,0.102421,0.766392,0.664859,0.953785,SEKER
0.105787,0.165139,0.102347,0.739141,0.709878,0.962227,SEKER
0.105881,0.17,0.102471,0.577134,0.63902,0.974119,SEKER
0.105886,0.180589,0.10306,0.735782,0.721057,0.981903,SEKER
0.105997,0.170768,0.102714,0.638108,0.638057,0.980589,SEKER
0.106031,0.179222,0.103262,0.510517,0.717429,0.867174,SEKER
0.106142,0.169227,0.102986,0.766349,0.662584,0.983444,SEKER
0.106355,0.185634,0.103633,0.718465,0.501192,0.975833,SEKER
0.106402,0.165163,0.103085,0.655647,0.789007,0.98765,SEKER
0.106436,0.21174,0.106647,0.767598,0.768726,0.807479,SEKER
0.106479,0.172587,0.103295,0.644528,0.690928,0.968052,SEKER
0.106505,0.174413,0.103431,0.845732,0.566739,0.938952,SEKER
0.106556,0.179239,0.104664,0.559888,0.74091,0.96468,SEKER
0.106582,0.166341,0.103241,0.691597,0.747114,0.992042,SEKER
0.106757,0.174398,0.104,0.697293,0.762241,0.976816,SEKER
0.106782,0.167303,0.103584,0.739262,0.76531,0.980801,SEKER
0.106846,0.173671,0.103835,0.725079,0.736911,0.973947,SEKER
0.106893,0.197765,0.105579,0.613463,0.786288,0.937312,SEKER
0.106893,0.173106,0.103819,0.754761,0.647713,0.986258,SEKER
0.106919,0.177052,0.104218,0.691663,0.749232,0.919235,SEKER
0.106983,0.170383,0.103761,0.696056,0.718849,0.974188,SEKER
0.106992,0.169957,0.10365,0.769371,0.717929,0.984637,SEKER
0.107,0.169472,0.103893,0.63437,0.760703,0.970282,SEKER
0.107132,0.173706,0.103856,0.730467,0.588289,0.982921,SEKER
0.107141,0.177894,0.10473,0.776891,0.768692,0.982026,SEKER
0.10715,0.16852,0.104029,0.666468,0.804672,0.978166,SEKER
0.107218,0.167789,0.103674,0.709051,0.752727,0.977346,SEKER
0.107282,0.178733,0.10461,0.665674,0.686932,0.952166,SEKER
0.107508,0.171231,0.104251,0.756448,0.817855,0.964306,SEKER
0.107521,0.17955,0.104569,0.632179,0.587588,0.939826,SEKER
0.107534,0.17113,0.104363,0.72011,0.674397,0.964279,SEKER
0.107542,0.182611,0.104726,0.753108,0.602985,0.945452,SEKER
0.107615,0.168595,0.10442,0.62694,0.722415,0.979202,SEKER
0.107628,0.181644,0.105187,0.699068,0.768519,0.97629,SEKER
0.107636,0.173213,0.104763,0.713017,0.77535,0.99476,SEKER
0.107713,0.169007,0.104169,0.720406,0.684204,0.979502,SEKER
0.10773,0.16933,0.104478,0.642185,0.811908,0.983139,SEKER
0.107743,0.173271,0.104445,0.621401,0.756926,0.943078,SEKER
0.107747,0.174206,0.10494,0.621177,0.746768,0.970905,SEKER
0.107756,0.169183,0.104313,0.643107,0.71063,0.997679,SEKER
0.107816,0.180832,0.104561,0.47978,0.512878,0.960173,SEKER
0.10785,0.170354,0.104709,0.707856,0.735669,0.989742,SEKER
0.10791,0.170619,0.104466,0.775278,0.754622,0.96042,SEKER
0.108025,0.171146,0.1048,0.704134,0.8099,0.968514,SEKER
0.108051,0.173888,0.10466,0.609877,0.671743,0.984305,SEKER
0.108055,0.196302,0.10569,0.725657,0.730748,0.910519,SEKER
0.108093,0.172251,0.104853,0.637128,0.757871,0.975188,SEKER
0.108106,0.179182,0.105022,0.612082,0.551964,0.962739,SEKER
0.10811,0.173333,0.104713,0.725256,0.625362,0.98858,SEKER
0.10817,0.261178,0.106008,0.719907,0.680858,0.955835,SEKER
0.108174,0.168605,0.104791,0.742961,0.80396,0.982678,SEKER
0.108345,0.172743,0.104952,0.71419,0.640447,0.979171,SEKER
0.108426,0.178909,0.105393,0.639503,0.70606,0.977719,SEKER
0.108636,0.173575,0.105154,0.732698,0.693915,0.988196,SEKER
0.108738,0.177743,0.105909,0.661866,0.714441,0.952638,SEKER
0.108823,0.174849,0.105678,0.750796,0.709335,0.961262,SEKER
0.108879,0.172602,0.105909,0.721271,0.892097,0.994847,SEKER
0.108934,0.173073,0.105624,0.710157,0.700664,0.94807,SEKER
0.109016,0.177552,0.105913,0.620152,0.742982,0.97437,SEKER
0.109037,0.174365,0.105698,0.607591,0.619079,0.988775,SEKER
0.109148,0.190572,0.107079,0.699267,0.823036,0.989836,SEKER
0.109156,0.182007,0.105859,0.627105,0.530059,0.97696,SEKER
0.109174,0.170846,0.105744,0.786491,0.755219,0.984319,SEKER
0.109178,0.167331,0.105496,0.770451,0.756826,0.975742,SEKER
0.109195,0.17057,0.10574,0.685655,0.732208,0.986339,SEKER
0.109195,0.171737,0.106074,0.702078,0.829272,0.972626,SEKER
0.109263,0.187576,0.106642,0.743406,0.58047,0.988811,SEKER
0.109289,0.171453,0.106016,0.740023,0.670768,0.987892,SEKER
0.109314,0.176737,0.106144,0.595625,0.630741,0.967295,SEKER
0.109344,0.174409,0.106069,0.695248,0.809277,0.968335,SEKER
0.109609,0.174171,0.106061,0.678104,0.675088,0.91783,SEKER
0.109618,0.171006,0.10616,0.749314,0.756494,0.980273,SEKER
0.109733,0.171266,0.106457,0.757891,0.860185,0.972797,SEKER
0.109788,0.178332,0.107599,0.684457,0.809488,0.953506,SEKER
0.10981,0.17789,0.106882,0.691159,0.718604,0.976969,SEKER
0.10987,0.179154,0.10745,0.563413,0.69704,0.956267,SEKER
0.109963,0.183098,0.106869,0.731295,0.59198,0.974832,SEKER
0.110087,0.175196,0.10738,0.712671,0.841921,0.985619,SEKER
0.110151,0.174233,0.106642,0.640918,0.736264,0.96897,SEKER
0.110292,0.176712,0.10684,0.771258,0.636822,0.973245,SEKER
0.11048,0.176197,0.107331,0.6452,0.739802,0.915371,SEKER
0.110604,0.176356,0.107422,0.70639,0.825847,0.96318,SEKER
0.110689,0.178054,0.107397,0.712231,0.651102,0.970395,SEKER
0.110706,0.174352,0.107446,0.683144,0.83237,0.993631,SEKER
0.110809,0.19584,0.10846,0.589656,0.643084,0.958604,SEKER
0.110822,0.183764,0.107442,0.506189,0.535202,0.977082,SEKER
0.110843,0.185577,0.107854,0.754153,0.687151,0.973249,SEKER
0.110847,0.195188,0.107603,0.697739,0.423154,0.962314,SEKER
0.110856,0.172162,0.107323,0.702819,0.76315,0.975559,SEKER
0.11089,0.174636,0.107455,0.707409,0.705452,0.951611,SEKER
0.11098,0.177336,0.107496,0.760025,0.596306,0.972214,SEKER
0.110993,0.179184,0.10757,0.571094,0.60271,0.945508,SEKER
0.11101,0.175144,0.107826,0.682061,0.732836,0.96898,SEKER
0.111048,0.196436,0.108378,0.413282,0.538264,0.898117,SEKER
0.111138,0.17305,0.1075,0.747449,0.670119,0.987102,SEKER
0.111189,0.210272,0.109363,0.65951,0.700509,0.950906,SEKER
0.111249,0.176934,0.107871,0.732125,0.671636,0.988552,SEKER
0.111274,0.183778,0.108605,0.645282,0.758549,0.982969,SEKER
0.111334,0.188069,0.108831,0.687698,0.914191,0.986834,SEKER
0.111373,0.175123,0.108056,0.649575,0.767389,0.942685,SEKER
0.11165,0.177426,0.108254,0.690488,0.702965,0.943653,SEKER
0.111761,0.191567,0.109198,0.740416,0.770468,0.976839,SEKER
0.111829,0.178628,0.108559,0.616137,0.696215,0.981485,SEKER
0.111893,0.17839,0.108452,0.580802,0.652227,0.959963,SEKER
0.111893,0.178696,0.108819,0.620922,0.700122,0.950443,SEKER
0.112128,0.186351,0.109487,0.550403,0.607124,0.969246,SEKER
0.112209,0.177172,0.108757,0.740997,0.703655,0.97749,SEKER
0.112218,0.175785,0.108724,0.63698,0.715978,0.968293,SEKER
0.112282,0.178213,0.109029,0.745239,0.781966,0.982213,SEKER
0.11276,0.174375,0.109132,0.778092,0.778643,0.983285,SEKER
0.112816,0.211438,0.110402,0.476895,0.534625,0.92341,SEKER
0.113012,0.181276,0.109903,0.666294,0.700299,0.97446,SEKER
0.113145,0.182248,0.109891,0.523497,0.654279,0.951104,SEKER
0.113174,0.172281,0.109528,0.711334,0.900793,0.984656,SEKER
0.113264,0.185799,0.110052,0.682831,0.622396,0.960921,SEKER
0.113298,0.18792,0.110113,0.545468,0.527866,0.975606,SEKER
0.113379,0.175593,0.109747,0.632135,0.716771,0.978949,SEKER
0.113388,0.181995,0.11034,0.717599,0.629955,0.991318,SEKER
0.113683,0.18298,0.110212,0.722192,0.676864,0.978344,SEKER
0.113704,0.18693,0.110695,0.771903,0.827643,0.984787,SEKER
0.113905,0.193742,0.111536,0.771864,0.920183,0.976467,SEKER
0.113952,0.18332,0.11046,0.772462,0.636102,0.9768,SEKER
0.114225,0.183054,0.110946,0.665798,0.703926,0.9804,SEKER
0.114391,0.182833,0.111243,0.625537,0.703917,0.978198,SEKER
0.114396,0.225145,0.112212,0.758558,0.718131,0.951468,SEKER
0.114515,0.202236,0.112814,0.673467,0.650756,0.957475,SEKER
0.11466,0.17814,0.11109,0.720689,0.77224,0.956913,SEKER
0.114776,0.194796,0.111861,0.705401,0.671168,0.982961,SEKER
0.11507,0.188988,0.112113,0.614481,0.755166,0.958997,SEKER
0.11519,0.185528,0.111734,0.717934,0.715198,0.972185,SEKER
0.115228,0.190772,0.112908,0.801111,0.669592,0.948948,SEKER
0.115233,0.194254,0.112129,0.568545,0.581496,0.986959,SEKER
0.115403,0.178611,0.111997,0.677597,0.798502,0.990094,SEKER
0.11548,0.189492,0.112298,0.71684,0.674667,0.992175,SEKER
0.115561,0.184493,0.111981,0.608387,0.663561,0.977918,SEKER
0.115613,0.183668,0.112463,0.62198,0.71977,0.972947,SEKER
0.115707,0.178847,0.112006,0.773262,0.717387,0.984891,SEKER
0.115766,0.196608,0.112636,0.743265,0.711687,0.993838,SEKER
0.115771,0.188732,0.112706,0.716118,0.690208,0.985331,SEKER
0.115775,0.178922,0.111923,0.697512,0.701451,0.973278,SEKER
0.115894,0.189844,0.112377,0.574713,0.599538,0.948434,SEKER
0.116505,0.190969,0.113185,0.718041,0.658715,0.985903,SEKER
0.116569,0.188286,0.112958,0.720383,0.572621,0.988003,SEKER
0.116633,0.185461,0.113189,0.633717,0.749426,0.963425,SEKER
0.116748,0.200069,0.114141,0.522677,0.572706,0.964892,SEKER
0.116821,0.2017,0.113972,0.542362,0.534848,0.983679,SEKER
0.116962,0.189917,0.113762,0.61379,0.673706,0.972727,SEKER
0.117034,0.188919,0.114087,0.778632,0.589849,0.98656,SEKER
0.117466,0.182172,0.11377,0.659329,0.767419,0.959279,SEKER
0.117641,0.26058,0.116231,0.599434,0.680996,0.944819,SEKER
0.117782,0.185608,0.114162,0.707326,0.689189,0.973422,SEKER
0.117794,0.195054,0.115477,0.599012,0.657237,0.988786,SEKER
0.118051,0.182508,0.114265,0.57475,0.780001,0.970313,SEKER
0.118166,0.202212,0.115139,0.771861,0.556812,0.993305,SEKER
0.118243,0.180528,0.114368,0.791703,0.716765,0.977384,SEKER
0.11829,0.187725,0.114665,0.648629,0.735219,0.982198,SEKER
0.118623,0.183598,0.114908,0.749169,0.727551,0.985562,SEKER
0.118627,0.199144,0.115831,0.647267,0.776326,0.95708,SEKER
0.118721,0.186033,0.115254,0.720738,0.743465,0.98303,SEKER
0.118777,0.198007,0.115069,0.720077,0.424455,0.990642,SEKER
0.119148,0.196818,0.116107,0.712128,0.65934,0.968337,SEKER
0.119161,0.190523,0.115724,0.69541,0.617716,0.981228,SEKER
0.119195,0.19695,0.116161,0.577123,0.5865,0.990004,SEKER
0.119289,0.202594,0.116009,0.594375,0.564482,0.976954,SEKER
0.119524,0.188615,0.115844,0.675799,0.68691,0.953102,SEKER
0.119613,0.190879,0.116404,0.71162,0.810957,0.991681,SEKER
0.119831,0.194939,0.117307,0.726417,0.748236,0.943442,SEKER
0.120062,0.208029,0.117542,0.617819,0.792479,0.977545,SEKER
0.120318,0.197487,0.117093,0.653703,0.533051,0.940009,SEKER
0.120352,0.191956,0.116718,0.590157,0.649142,0.985455,SEKER
0.120374,0.191729,0.116973,0.614117,0.674569,0.970205,SEKER
0.120412,0.256204,0.120139,0.542491,0.641856,0.943042,SEKER
0.120514,0.213045,0.117468,0.523896,0.373636,0.935698,SEKER
0.120638,0.193479,0.118119,0.594157,0.726133,0.965026,SEKER
0.120638,0.187834,0.117051,0.631206,0.804901,0.975762,SEKER
0.120694,0.185607,0.116899,0.771961,0.725026,0.977733,SEKER
0.121104,0.195996,0.118016,0.794841,0.76932,0.987257,SEKER
0.121236,0.198004,0.118033,0.581706,0.648671,0.969889,SEKER
0.121471,0.188967,0.117596,0.644795,0.659902,0.978514,SEKER
0.122167,0.215059,0.119867,0.721115,0.766762,0.974091,SEKER
0.122304,0.185116,0.118461,0.695175,0.806958,0.99232,SEKER
0.122397,0.188881,0.118639,0.651895,0.752054,0.986351,SEKER
0.122427,0.192297,0.119084,0.593088,0.642743,0.983444,SEKER
0.122483,0.19782,0.11901,0.668468,0.641674,0.983453,SEKER
0.122487,0.262891,0.119752,0.60161,0.573579,0.954509,SEKER
0.122496,0.188387,0.118606,0.737047,0.73874,0.986735,SEKER
0.122585,0.191939,0.118919,0.695938,0.764396,0.975301,SEKER
0.122957,0.188203,0.118956,0.660064,0.674302,0.994492,SEKER
0.123004,0.193718,0.119814,0.635945,0.647652,0.98615,SEKER
0.123038,0.189243,0.119249,0.759104,0.739776,0.984086,SEKER
0.123465,0.214013,0.120621,0.645388,0.5573,0.981087,SEKER
0.123546,0.190398,0.119822,0.729513,0.715095,0.977512,SEKER
0.123585,0.199877,0.120152,0.637521,0.729106,0.977817,SEKER
0.123644,0.188744,0.119694,0.768252,0.743469,0.977733,SEKER
0.123965,0.205933,0.121483,0.677658,0.752656,0.946493,SEKER
0.124763,0.211422,0.12105,0.576627,0.579077,0.974645,SEKER
0.124938,0.20196,0.121941,0.623838,0.761715,0.965942,SEKER
0.125143,0.204671,0.122007,0.721436,0.690779,0.974707,SEKER
0.12525,0.196726,0.121619,0.864179,0.80606,0.97044,SEKER
0.125566,0.210253,0.122674,0.726783,0.708838,0.980566,SEKER
0.125655,0.192278,0.121607,0.754694,0.837155,0.988105,SEKER
0.125766,0.205272,0.122839,0.706833,0.744818,0.976981,SEKER
0.125784,0.203523,0.122621,0.722667,0.64156,0.958347,SEKER
0.125826,0.195676,0.121776,0.672532,0.689714,0.977509,SEKER
0.125976,0.199412,0.122452,0.673917,0.830013,0.984467,SEKER
0.126087,0.204769,0.122699,0.650559,0.58411,0.978106,SEKER
0.126672,0.203364,0.123297,0.643534,0.681903,0.96568,SEKER
0.126834,0.20754,0.123812,0.764075,0.653001,0.965801,SEKER
0.126855,0.205628,0.123132,0.744236,0.555264,0.975415,SEKER
0.12703,0.195444,0.123322,0.651396,0.78295,0.981697,SEKER
0.127039,0.208288,0.123107,0.427577,0.456004,0.966802,SEKER
0.127235,0.203913,0.123816,0.780062,0.712554,0.975898,SEKER
0.127299,0.201026,0.123792,0.71448,0.684079,0.992603,SEKER
0.127385,0.232937,0.125086,0.680129,0.703608,0.969082,SEKER
0.127654,0.202452,0.124014,0.702818,0.696939,0.969566,SEKER
0.127739,0.201467,0.123845,0.729888,0.627416,0.970308,SEKER
0.127889,0.207581,0.124447,0.738818,0.637343,0.962552,SEKER
0.128264,0.212417,0.125119,0.605643,0.700535,0.959594,SEKER
0.128384,0.213065,0.124884,0.50736,0.499146,0.985781,SEKER
0.128657,0.208067,0.125486,0.73429,0.66157,0.973825,SEKER
0.128661,0.197488,0.124497,0.685751,0.678548,0.981699,SEKER
0.129059,0.22028,0.125647,0.748209,0.389472,0.922179,SEKER
0.129148,0.202791,0.125581,0.702943,0.742559,0.974069,SEKER
0.129272,0.210392,0.12563,0.566962,0.575506,0.970833,SEKER
0.129494,0.217627,0.12657,0.625622,0.591723,0.965576,SEKER
0.12955,0.223686,0.127922,0.639573,0.685087,0.946863,SEKER
0.129597,0.209598,0.126154,0.601886,0.579235,0.95663,SEKER
0.130203,0.208125,0.126686,0.687497,0.646151,0.975159,SEKER
0.13063,0.206931,0.127036,0.68344,0.785257,0.975211,SEKER
0.130685,0.200761,0.126653,0.722048,0.684716,0.984191,SEKER
0.130878,0.211092,0.127584,0.705865,0.600854,0.985692,SEKER
0.131719,0.20789,0.127931,0.562312,0.651708,0.929934,SEKER
0.132035,0.226067,0.128677,0.799098,0.407797,0.965697,SEKER
0.132317,0.233796,0.129621,0.605685,0.605201,0.96237,SEKER
0.132393,0.242662,0.129794,0.596425,0.605722,0.976137,SEKER
0.133264,0.206716,0.129303,0.695086,0.646944,0.973757,SEKER
0.13335,0.223057,0.129893,0.645259,0.635219,0.964623,SEKER
0.133721,0.214853,0.130693,0.596283,0.665625,0.965544,SEKER
0.134422,0.215537,0.131006,0.65094,0.737863,0.991566,SEKER
0.135933,0.216381,0.131937,0.795562,0.508077,0.95959,SEKER
0.136317,0.215583,0.132527,0.666776,0.72578,0.968036,SEKER
0.136428,0.216737,0.132886,0.65148,0.797642,0.972036,SEKER
0.137107,0.209719,0.132877,0.624862,0.667027,0.967581,SEKER
0.137312,0.213895,0.133253,0.784433,0.565976,0.979033,SEKER
0.137991,0.212774,0.134089,0.755123,0.842789,0.985559,SEKER
0.13829,0.215515,0.134048,0.686409,0.661319,0.982989,SEKER
0.138384,0.22013,0.134901,0.615963,0.66053,0.961259,SEKER
0.139272,0.225416,0.135483,0.680589,0.596505,0.98065,SEKER
0.13975,0.224824,0.13573,0.607637,0.513687,0.960946,SEKER
0.139913,0.212593,0.135718,0.746267,0.685471,0.990248,SEKER
0.139934,0.223616,0.135681,0.784058,0.514409,0.986703,SEKER
0.141279,0.217899,0.137288,0.6372,0.664693,0.983441,SEKER
0.141531,0.219247,0.138047,0.678711,0.763922,0.947189,SEKER
0.141941,0.211132,0.137441,0.743754,0.809407,0.984921,SEKER
0.141992,0.212729,0.137614,0.717022,0.809891,0.988567,SEKER
0.143098,0.221884,0.139279,0.762284,0.782293,0.9848,SEKER
0.143124,0.233243,0.139181,0.68256,0.45713,0.960204,SEKER
0.143756,0.238854,0.140483,0.688278,0.479197,0.972755,SEKER
0.143965,0.251915,0.139968,0.374924,0.394558,0.931063,SEKER
0.144588,0.225925,0.140739,0.749975,0.803415,0.963566,SEKER
0.145182,0.229879,0.140941,0.739775,0.487661,0.954193,SEKER
0.146348,0.220605,0.141798,0.743685,0.69845,0.964138,SEKER
0.146804,0.23736,0.142936,0.562559,0.475477,0.974521,SEKER
0.148111,0.222825,0.143587,0.658717,0.717779,0.973727,SEKER
0.14847,0.231041,0.144725,0.640419,0.721654,0.966479,SEKER
0.14867,0.242261,0.144437,0.691114,0.409945,0.957678,SEKER
0.152782,0.244005,0.148064,0.738457,0.428288,0.940349,SEKER
0.152795,0.25635,0.15107,0.631617,0.720978,0.94672,SEKER
0.154029,0.241823,0.150035,0.507159,0.559929,0.966798,SEKER
0.154166,0.238299,0.149948,0.743685,0.563526,0.939734,SEKER
0.154883,0.279766,0.152747,0.714459,0.697443,0.968031,SEKER
0.156809,0.241989,0.152269,0.750844,0.625234,0.980004,SEKER
0.158965,0.254309,0.155542,0.752208,0.567556,0.876579,SEKER
0.160438,0.261512,0.155732,0.746424,0.458017,0.982782,SEKER
0.166378,0.264178,0.162464,0.757745,0.702607,0.961619,SEKER
0.173914,0.254673,0.168837,0.72042,0.755225,0.968553,SEKER
0.089955,0.199341,0.089864,0.430587,0.369089,0.956965,BARBUNYA
0.089959,0.160763,0.087894,0.492534,0.493622,0.961797,BARBUNYA
0.092196,0.195144,0.092354,0.693711,0.653602,0.832924,BARBUNYA
0.096936,0.214599,0.096423,0.568293,0.43249,0.961449,BARBUNYA
0.097034,0.188062,0.095343,0.678103,0.624966,0.972652,BARBUNYA
0.1008,0.197926,0.098752,0.64624,0.480106,0.901811,BARBUNYA
0.10463,0.200241,0.103423,0.768647,0.597221,0.963956,BARBUNYA
0.105006,0.225539,0.103707,0.722161,0.459481,0.941555,BARBUNYA
0.107363,0.190334,0.104857,0.614857,0.498778,0.966366,BARBUNYA
0.107743,0.216616,0.10684,0.698393,0.443832,0.966106,BARBUNYA
0.110412,0.220159,0.108906,0.75811,0.481251,0.958175,BARBUNYA
0.111484,0.198742,0.109128,0.717224,0.576426,0.928392,BARBUNYA
0.11253,0.211542,0.110324,0.767484,0.454841,0.874368,BARBUNYA
