@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R1,7-8,10-12,14,16-17'

@attribute Area numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.22178,0.220458,0.348634,0.748438,0.547362,0.520995,0.280213,0.897107,BARBUNYA
0.221836,0.217815,0.348701,0.863557,0.695182,0.759311,0.434172,0.921001,BARBUNYA
0.221861,0.21913,0.348731,0.808256,0.636639,0.667478,0.371302,0.858475,BARBUNYA
0.222045,0.217902,0.348952,0.868663,0.764316,0.658497,0.365233,0.911824,BARBUNYA
0.222092,0.218834,0.349009,0.830644,0.562919,0.342983,0.18346,0.974457,BARBUNYA
0.222425,0.219864,0.349409,0.800648,0.446762,0.277333,0.151401,0.882691,BARBUNYA
0.222442,0.219147,0.34943,0.831968,0.5166,0.422833,0.224665,0.95138,BARBUNYA
0.222668,0.21859,0.349702,0.865344,0.618281,0.323661,0.173544,0.931478,BARBUNYA
0.222907,0.219662,0.349989,0.829503,0.581524,0.472343,0.251525,0.854393,BARBUNYA
0.222946,0.218945,0.350035,0.86181,0.609222,0.451171,0.239738,0.905919,BARBUNYA
0.22301,0.21911,0.350112,0.857435,0.691284,0.360384,0.191684,0.863339,BARBUNYA
0.223023,0.218483,0.350128,0.884883,0.620175,0.360622,0.191797,0.961043,BARBUNYA
0.223027,0.21885,0.350133,0.869293,0.64849,0.375515,0.199407,0.972029,BARBUNYA
0.223121,0.218174,0.350246,0.902344,0.772115,0.601734,0.328001,0.973725,BARBUNYA
0.223407,0.219806,0.350589,0.844307,0.72244,0.499204,0.266396,0.913435,BARBUNYA
0.223471,0.220157,0.350666,0.832041,0.557806,0.549657,0.29589,0.960557,BARBUNYA
0.223544,0.219093,0.350753,0.880586,0.605089,0.369123,0.195813,0.923837,BARBUNYA
0.223552,0.218916,0.350763,0.888561,0.686829,0.509991,0.272501,0.983002,BARBUNYA
0.223569,0.220804,0.350784,0.808619,0.632022,0.582546,0.31575,0.843094,BARBUNYA
0.223608,0.2189,0.35083,0.891605,0.644859,0.38504,0.20397,0.90573,BARBUNYA
0.223778,0.219188,0.351035,0.88639,0.654872,0.475839,0.252877,0.941012,BARBUNYA
0.223804,0.221373,0.351066,0.794312,0.59292,0.563542,0.303981,0.964341,BARBUNYA
0.223817,0.219279,0.351081,0.884112,0.672891,0.514098,0.274686,0.954033,BARBUNYA
0.22383,0.221439,0.351096,0.79259,0.647975,0.65201,0.359435,0.954737,BARBUNYA
0.224137,0.223673,0.351465,0.711458,0.561414,0.520815,0.278356,0.94307,BARBUNYA
0.224184,0.220182,0.351521,0.860866,0.581734,0.311962,0.166976,0.91727,BARBUNYA
0.224188,0.219085,0.351527,0.908055,0.707991,0.409369,0.216352,0.967515,BARBUNYA
0.224244,0.221616,0.351593,0.802367,0.497101,0.353727,0.18758,0.95026,BARBUNYA
0.224342,0.220726,0.351711,0.844272,0.640776,0.449262,0.237745,0.89684,BARBUNYA
0.224444,0.220907,0.351834,0.840836,0.550755,0.335936,0.178577,0.946667,BARBUNYA
0.224602,0.220647,0.352023,0.858506,0.589007,0.474621,0.251619,0.947861,BARBUNYA
0.224731,0.221319,0.352176,0.835263,0.553626,0.499996,0.265897,0.923361,BARBUNYA
0.224752,0.220577,0.352202,0.867749,0.712618,0.618546,0.337212,0.955562,BARBUNYA
0.224786,0.222008,0.352243,0.8084,0.556608,0.453475,0.239758,0.95366,BARBUNYA
0.224846,0.219085,0.352315,0.935708,0.809319,0.479062,0.253941,0.936735,BARBUNYA
0.224914,0.220924,0.352396,0.859768,0.678165,0.536623,0.287049,0.924913,BARBUNYA
0.224927,0.219864,0.352412,0.905604,0.755308,0.488921,0.259449,0.860761,BARBUNYA
0.22494,0.220685,0.352427,0.871036,0.597255,0.465801,0.246466,0.948836,BARBUNYA
0.225017,0.219798,0.352519,0.912197,0.654162,0.296548,0.159103,0.95059,BARBUNYA
0.225064,0.222123,0.352575,0.815077,0.527824,0.517752,0.275891,0.927773,BARBUNYA
0.225158,0.220981,0.352688,0.867481,0.724948,0.617319,0.3361,0.903086,BARBUNYA
0.22517,0.223546,0.352703,0.759622,0.619298,0.545321,0.292007,0.816929,BARBUNYA
0.225311,0.222086,0.352872,0.826959,0.551606,0.510617,0.27158,0.921633,BARBUNYA
0.225328,0.221109,0.352892,0.869172,0.617044,0.439282,0.231644,0.987851,BARBUNYA
0.225388,0.221385,0.352964,0.859907,0.583474,0.519803,0.276845,0.950367,BARBUNYA
0.225431,0.222865,0.353015,0.79902,0.448468,0.499293,0.264993,0.910362,BARBUNYA
0.225461,0.220573,0.353051,0.897588,0.652271,0.337915,0.17897,0.919469,BARBUNYA
0.225478,0.220977,0.353071,0.881041,0.682281,0.563429,0.30261,0.882169,BARBUNYA
0.225482,0.220763,0.353076,0.890373,0.626355,0.369024,0.19459,0.966564,BARBUNYA
0.225516,0.220845,0.353117,0.888279,0.565407,0.343458,0.181691,0.947523,BARBUNYA
0.225649,0.220726,0.353275,0.898924,0.708569,0.474825,0.251008,0.873008,BARBUNYA
0.225896,0.224086,0.353571,0.767055,0.519709,0.541633,0.289272,0.853904,BARBUNYA
0.225935,0.222816,0.353617,0.822037,0.468873,0.351036,0.185231,0.940596,BARBUNYA
0.225994,0.222115,0.353689,0.854185,0.591279,0.5752,0.309336,0.933488,BARBUNYA
0.22602,0.222556,0.353719,0.836563,0.661042,0.461235,0.243199,0.899906,BARBUNYA
0.226191,0.224114,0.353924,0.778035,0.57739,0.4173,0.219277,0.911565,BARBUNYA
0.226272,0.221958,0.354021,0.872396,0.665896,0.709575,0.395445,0.974951,BARBUNYA
0.226554,0.220421,0.354357,0.949884,0.824252,0.498165,0.263549,0.943286,BARBUNYA
0.226605,0.223397,0.354418,0.825338,0.603305,0.507976,0.269126,0.853654,BARBUNYA
0.226643,0.222309,0.354464,0.872978,0.626995,0.486623,0.256942,0.976017,BARBUNYA
0.226652,0.226489,0.354474,0.698223,0.207737,0.642693,0.350991,0.905582,BARBUNYA
0.226729,0.224213,0.354566,0.796141,0.624096,0.588831,0.317091,0.953423,BARBUNYA
0.226942,0.222956,0.354821,0.857967,0.603622,0.506431,0.267997,0.941124,BARBUNYA
0.227109,0.222313,0.35502,0.89217,0.658189,0.407252,0.213382,0.935598,BARBUNYA
0.227113,0.223863,0.355025,0.826768,0.631757,0.393903,0.2064,0.945013,BARBUNYA
0.227122,0.224003,0.355035,0.821224,0.504862,0.410945,0.21532,0.937461,BARBUNYA
0.227173,0.223834,0.355096,0.830458,0.545291,0.213186,0.119809,0.9219,BARBUNYA
0.227322,0.223768,0.355275,0.839426,0.591624,0.431195,0.225972,0.975008,BARBUNYA
0.227348,0.222919,0.355305,0.876383,0.627631,0.457942,0.240488,0.922791,BARBUNYA
0.227391,0.22411,0.355356,0.827846,0.570005,0.488266,0.257347,0.885553,BARBUNYA
0.227604,0.226073,0.355611,0.754598,0.60537,0.556296,0.296697,0.750652,BARBUNYA
0.227954,0.222354,0.356028,0.925593,0.755368,0.404999,0.21167,0.944376,BARBUNYA
0.228138,0.22357,0.356247,0.881571,0.66142,0.378094,0.197622,0.922675,BARBUNYA
0.228232,0.223455,0.356359,0.890351,0.685165,0.520836,0.275371,0.942899,BARBUNYA
0.2283,0.223797,0.35644,0.878703,0.638428,0.383963,0.200535,0.940294,BARBUNYA
0.228394,0.223978,0.356552,0.874928,0.570086,0.341762,0.179189,0.942242,BARBUNYA
0.228411,0.223508,0.356572,0.895515,0.666082,0.58532,0.31361,0.950393,BARBUNYA
0.228471,0.222775,0.356643,0.929162,0.605224,0.377292,0.197012,0.967364,BARBUNYA
0.228544,0.22531,0.35673,0.825089,0.649858,0.54844,0.291314,0.924677,BARBUNYA
0.228565,0.225549,0.356755,0.815958,0.53349,0.387969,0.202437,0.905999,BARBUNYA
0.228689,0.22425,0.356903,0.87563,0.727598,0.664323,0.363233,0.925082,BARBUNYA
0.228992,0.22829,0.357263,0.719709,0.412314,0.383688,0.199975,0.849291,BARBUNYA
0.229112,0.225017,0.357406,0.860788,0.592019,0.463628,0.242433,0.959326,BARBUNYA
0.229427,0.224523,0.357781,0.894677,0.643371,0.469772,0.245614,0.865136,BARBUNYA
0.229445,0.225887,0.357802,0.838014,0.577914,0.407174,0.211881,0.965903,BARBUNYA
0.229517,0.225693,0.357888,0.849117,0.57033,0.365353,0.190328,0.961848,BARBUNYA
0.229573,0.22571,0.357954,0.850711,0.609131,0.501214,0.263152,0.916735,BARBUNYA
0.229705,0.230071,0.358111,0.675763,0.380853,0.360289,0.187668,0.789878,BARBUNYA
0.229705,0.22618,0.358111,0.836478,0.583483,0.320465,0.168026,0.939822,BARBUNYA
0.229795,0.226258,0.358218,0.836888,0.66388,0.555256,0.294422,0.885613,BARBUNYA
0.23035,0.225652,0.358877,0.885121,0.640481,0.331806,0.173186,0.963356,BARBUNYA
0.230521,0.225438,0.35908,0.901175,0.741733,0.484996,0.253345,0.93583,BARBUNYA
0.230657,0.227268,0.359242,0.830124,0.4202,0.391043,0.202753,0.954263,BARBUNYA
0.230704,0.225487,0.359298,0.906654,0.668839,0.49302,0.257726,0.935625,BARBUNYA
0.230858,0.229729,0.35948,0.736579,0.477584,0.641199,0.346503,0.859352,BARBUNYA
0.231144,0.227375,0.359819,0.845589,0.659935,0.598494,0.319538,0.971681,BARBUNYA
0.231161,0.226773,0.35984,0.871426,0.694828,0.579682,0.308043,0.917736,BARBUNYA
0.231161,0.228315,0.35984,0.807225,0.525426,0.280873,0.148442,0.906073,BARBUNYA
0.231708,0.225516,0.360487,0.946763,0.733708,0.348703,0.180735,0.988055,BARBUNYA
0.23181,0.228245,0.360609,0.836626,0.541996,0.325866,0.169482,0.897858,BARBUNYA
0.231874,0.228088,0.360685,0.845752,0.589021,0.534282,0.280541,0.930579,BARBUNYA
0.231917,0.226823,0.360735,0.900351,0.683186,0.485142,0.252473,0.890747,BARBUNYA
0.232002,0.226819,0.360836,0.904026,0.768307,0.677952,0.369272,0.934568,BARBUNYA
0.232173,0.227264,0.361039,0.892373,0.330066,0.252616,0.134953,0.943447,BARBUNYA
0.232463,0.229012,0.361382,0.831458,0.650412,0.439856,0.22731,0.937518,BARBUNYA
0.232472,0.227293,0.361392,0.903405,0.764554,0.588663,0.312486,0.936457,BARBUNYA
0.23254,0.227998,0.361473,0.87674,0.695031,0.574436,0.303821,0.976501,BARBUNYA
0.2326,0.228439,0.361544,0.860811,0.530474,0.461878,0.239154,0.859959,BARBUNYA
0.232724,0.228847,0.36169,0.848905,0.571335,0.463045,0.239711,0.927295,BARBUNYA
0.232732,0.228558,0.361701,0.861239,0.520891,0.388867,0.200386,0.926433,BARBUNYA
0.232767,0.228191,0.361741,0.877906,0.628916,0.540646,0.283608,0.985547,BARBUNYA
0.232818,0.230174,0.361802,0.797862,0.626622,0.444593,0.229629,0.930386,BARBUNYA
0.233014,0.229729,0.362034,0.824195,0.474868,0.487024,0.252779,0.874096,BARBUNYA
0.233134,0.229028,0.362175,0.858075,0.554629,0.414708,0.213545,0.967176,BARBUNYA
0.23327,0.229812,0.362337,0.831197,0.644525,0.560969,0.295219,0.946312,BARBUNYA
0.2333,0.228995,0.362372,0.866226,0.53713,0.381604,0.196337,0.958803,BARBUNYA
0.233339,0.22848,0.362417,0.889231,0.689192,0.436059,0.224718,0.980781,BARBUNYA
0.233582,0.228773,0.362705,0.886964,0.623428,0.431228,0.22199,0.890246,BARBUNYA
0.233646,0.229065,0.362781,0.877399,0.740983,0.639712,0.343259,0.961188,BARBUNYA
0.233689,0.231155,0.362831,0.792835,0.471992,0.496042,0.257373,0.846318,BARBUNYA
0.233821,0.229713,0.362987,0.857669,0.703802,0.550218,0.288454,0.891005,BARBUNYA
0.233872,0.227416,0.363048,0.955555,0.801643,0.434476,0.223536,0.964456,BARBUNYA
0.233984,0.228707,0.363179,0.906072,0.633134,0.340412,0.175371,0.896518,BARBUNYA
0.234035,0.228752,0.363239,0.90627,0.658102,0.365287,0.187668,0.926929,BARBUNYA
0.234133,0.232001,0.363355,0.776177,0.510854,0.426796,0.219293,0.936338,BARBUNYA
0.234206,0.230314,0.363441,0.848377,0.480605,0.344788,0.177395,0.950551,BARBUNYA
0.234227,0.228529,0.363466,0.923395,0.753354,0.377042,0.193477,0.946494,BARBUNYA
0.234244,0.230731,0.363486,0.832759,0.51558,0.483,0.249707,0.888471,BARBUNYA
0.23447,0.229239,0.363753,0.903744,0.690512,0.556189,0.291498,0.964861,BARBUNYA
0.234496,0.233563,0.363783,0.727225,0.495656,0.419433,0.215185,0.637199,BARBUNYA
0.234551,0.22921,0.363849,0.908247,0.598174,0.339848,0.174779,0.91301,BARBUNYA
0.234633,0.231559,0.363945,0.814406,0.646393,0.661918,0.356625,0.877698,BARBUNYA
0.234799,0.229779,0.364141,0.894662,0.629284,0.463869,0.2388,0.891647,BARBUNYA
0.234944,0.230982,0.364312,0.850747,0.674538,0.50023,0.258871,0.908624,BARBUNYA
0.235252,0.231592,0.364674,0.838062,0.562533,0.40573,0.207569,0.873225,BARBUNYA
0.235299,0.230216,0.36473,0.896812,0.711276,0.524481,0.272424,0.949268,BARBUNYA
0.235367,0.233303,0.36481,0.772749,0.488685,0.351102,0.179855,0.963154,BARBUNYA
0.235452,0.23186,0.364911,0.835157,0.65397,0.373422,0.190937,0.916495,BARBUNYA
0.235555,0.233233,0.365031,0.78315,0.537299,0.476213,0.245076,0.955773,BARBUNYA
0.235645,0.234078,0.365137,0.752422,0.36137,0.321127,0.165109,0.844663,BARBUNYA
0.235726,0.23334,0.365233,0.785648,0.600801,0.564085,0.295249,0.941597,BARBUNYA
0.235768,0.232388,0.365283,0.826257,0.566275,0.367404,0.187733,0.949987,BARBUNYA
0.235815,0.231378,0.365338,0.869662,0.669449,0.50338,0.260051,0.914273,BARBUNYA
0.235875,0.233588,0.365408,0.781585,0.392657,0.34613,0.177124,0.919668,BARBUNYA
0.235943,0.229729,0.365489,0.943214,0.779802,0.423549,0.216456,0.90413,BARBUNYA
0.235952,0.23334,0.365499,0.79474,0.634175,0.585217,0.307732,0.93712,BARBUNYA
0.236054,0.231028,0.365619,0.893802,0.643415,0.453038,0.232107,0.938713,BARBUNYA
0.236084,0.23245,0.365655,0.836453,0.659688,0.586374,0.30833,0.922227,BARBUNYA
0.236127,0.232293,0.365705,0.844599,0.599048,0.448252,0.229482,0.930362,BARBUNYA
0.236174,0.231411,0.36576,0.882799,0.60866,0.306406,0.157811,0.935074,BARBUNYA
0.236272,0.231197,0.365876,0.895623,0.742144,0.499291,0.257438,0.843566,BARBUNYA
0.236383,0.2328,0.366006,0.834134,0.672701,0.607188,0.320784,0.931081,BARBUNYA
0.236464,0.232277,0.366102,0.858872,0.604973,0.339393,0.173501,0.944632,BARBUNYA
0.236699,0.232998,0.366378,0.838746,0.606954,0.376801,0.19192,0.905591,BARBUNYA
0.236772,0.232062,0.366463,0.880084,0.710943,0.635245,0.337908,0.905659,BARBUNYA
0.236814,0.235402,0.366513,0.745725,0.427064,0.562226,0.293346,0.852739,BARBUNYA
0.236891,0.235014,0.366604,0.764443,0.482842,0.529006,0.273905,0.909639,BARBUNYA
0.237135,0.234198,0.36689,0.807284,0.488117,0.412509,0.209953,0.909997,BARBUNYA
0.237148,0.23341,0.366905,0.839903,0.62159,0.42956,0.218882,0.984717,BARBUNYA
0.23728,0.235904,0.36706,0.744022,0.551813,0.516228,0.266323,0.879198,BARBUNYA
0.237532,0.23395,0.367356,0.833274,0.512824,0.485596,0.248953,0.876996,BARBUNYA
0.237639,0.234598,0.367481,0.811201,0.614475,0.45153,0.230284,0.823267,BARBUNYA
0.237643,0.233093,0.367486,0.872804,0.545485,0.36427,0.185103,0.910409,BARBUNYA
0.237651,0.234124,0.367496,0.831007,0.507671,0.376656,0.191299,0.899221,BARBUNYA
0.237741,0.232796,0.367601,0.888943,0.678704,0.47933,0.245352,0.964923,BARBUNYA
0.237886,0.23581,0.367772,0.77201,0.532739,0.423881,0.215438,0.774565,BARBUNYA
0.238019,0.233192,0.367927,0.883849,0.69934,0.579807,0.302924,0.942465,BARBUNYA
0.238185,0.235043,0.368122,0.814974,0.439429,0.349513,0.177505,0.953561,BARBUNYA
0.238249,0.23294,0.368198,0.903452,0.698857,0.522727,0.269357,0.929304,BARBUNYA
0.238373,0.234251,0.368343,0.854706,0.593814,0.492107,0.252008,0.894728,BARBUNYA
0.238625,0.235579,0.368638,0.810802,0.434944,0.430087,0.21825,0.955024,BARBUNYA
0.238633,0.236445,0.368648,0.776167,0.508865,0.378858,0.191844,0.939179,BARBUNYA
0.238723,0.236379,0.368753,0.782393,0.44046,0.316857,0.16143,0.904833,BARBUNYA
0.238749,0.235191,0.368783,0.831464,0.599733,0.475117,0.242378,0.948268,BARBUNYA
0.238967,0.234321,0.369038,0.875616,0.736383,0.489689,0.250271,0.88119,BARBUNYA
0.239265,0.233551,0.369388,0.919199,0.710494,0.579849,0.302023,0.905653,BARBUNYA
0.239372,0.235542,0.369513,0.842117,0.71206,0.557243,0.28855,0.789204,BARBUNYA
0.239458,0.235237,0.369613,0.857928,0.610222,0.424077,0.214584,0.915034,BARBUNYA
0.239466,0.235026,0.369623,0.866831,0.598381,0.486654,0.24826,0.912434,BARBUNYA
0.239551,0.23393,0.369723,0.915099,0.758452,0.520562,0.267223,0.899834,BARBUNYA
0.23965,0.236379,0.369838,0.819263,0.596781,0.442507,0.224194,0.96024,BARBUNYA
0.23965,0.235455,0.369838,0.856709,0.64682,0.27697,0.142333,0.92409,BARBUNYA
0.239654,0.23529,0.369843,0.863589,0.54025,0.346766,0.175353,0.930651,BARBUNYA
0.239658,0.233538,0.369848,0.935479,0.754188,0.432658,0.218972,0.922762,BARBUNYA
0.239709,0.239664,0.369908,0.69011,0.539106,0.406801,0.205456,0.891399,BARBUNYA
0.239825,0.235789,0.370043,0.850123,0.630524,0.576019,0.299323,0.862329,BARBUNYA
0.240196,0.235266,0.370477,0.88625,0.73075,0.634573,0.334763,0.961681,BARBUNYA
0.240299,0.237475,0.370597,0.800813,0.526378,0.452208,0.22897,0.923025,BARBUNYA
0.240435,0.23421,0.370757,0.939013,0.740339,0.419664,0.211689,0.891234,BARBUNYA
0.240538,0.237483,0.370877,0.809964,0.641064,0.493604,0.251404,0.960038,BARBUNYA
0.240563,0.237842,0.370907,0.796553,0.474297,0.403541,0.203275,0.915882,BARBUNYA
0.240563,0.236098,0.370907,0.867001,0.68361,0.519451,0.265898,0.990674,BARBUNYA
0.240568,0.23522,0.370912,0.902935,0.734407,0.457075,0.231414,0.901548,BARBUNYA
0.240657,0.236531,0.371016,0.853179,0.52074,0.439533,0.221992,0.924068,BARBUNYA
0.240696,0.236477,0.371061,0.856879,0.637556,0.605018,0.316144,0.833219,BARBUNYA
0.240709,0.235282,0.371076,0.906036,0.702107,0.429824,0.216838,0.95657,BARBUNYA
0.240798,0.236906,0.371181,0.843593,0.513422,0.332134,0.167641,0.979098,BARBUNYA
0.240943,0.236881,0.371351,0.850361,0.631371,0.602052,0.314152,0.946236,BARBUNYA
0.241012,0.23698,0.37143,0.849072,0.582026,0.323931,0.163596,0.971355,BARBUNYA
0.241183,0.237793,0.37163,0.82307,0.535482,0.418227,0.210493,0.939974,BARBUNYA
0.241255,0.238056,0.371715,0.815328,0.594078,0.483968,0.245607,0.872927,BARBUNYA
0.241563,0.237335,0.372073,0.8566,0.5337,0.474233,0.240076,0.958443,BARBUNYA
0.24158,0.236449,0.372093,0.893213,0.620314,0.337121,0.169627,0.969525,BARBUNYA
0.241704,0.238803,0.372238,0.803099,0.526082,0.431258,0.216987,0.94922,BARBUNYA
0.241827,0.237434,0.372382,0.863101,0.690057,0.630559,0.330984,0.973246,BARBUNYA
0.241862,0.238304,0.372422,0.829372,0.536571,0.395774,0.198548,0.877613,BARBUNYA
0.241879,0.238456,0.372442,0.823915,0.538556,0.417321,0.209608,0.867008,BARBUNYA
0.242118,0.237244,0.372721,0.882297,0.696344,0.458029,0.230953,0.856755,BARBUNYA
0.242139,0.238159,0.372746,0.846162,0.553641,0.442362,0.222579,0.824456,BARBUNYA
0.24222,0.240056,0.37284,0.773387,0.463349,0.433775,0.217996,0.933295,BARBUNYA
0.242519,0.239153,0.373188,0.821244,0.571077,0.443944,0.223185,0.965905,BARBUNYA
0.243006,0.239866,0.373755,0.811874,0.606632,0.48817,0.246782,0.917439,BARBUNYA
0.243113,0.240311,0.37388,0.798295,0.631869,0.436833,0.219064,0.792046,BARBUNYA
0.243377,0.241074,0.374188,0.778333,0.579045,0.6343,0.332101,0.96337,BARBUNYA
0.24339,0.239161,0.374203,0.855278,0.637164,0.495294,0.250465,0.917021,BARBUNYA
0.243403,0.238634,0.374218,0.87703,0.599451,0.431142,0.2159,0.95475,BARBUNYA
0.243535,0.241408,0.374372,0.771271,0.491612,0.32701,0.163742,0.795851,BARBUNYA
0.24354,0.238918,0.374377,0.870963,0.640453,0.416024,0.207953,0.851126,BARBUNYA
0.243693,0.239845,0.374555,0.839762,0.532693,0.264614,0.134755,0.847728,BARBUNYA
0.243774,0.239066,0.37465,0.874256,0.733669,0.660864,0.348466,0.879856,BARBUNYA
0.243826,0.24067,0.374709,0.812009,0.48595,0.648277,0.340481,0.949574,BARBUNYA
0.24383,0.24001,0.374714,0.838535,0.611633,0.500415,0.253017,0.892618,BARBUNYA
0.24386,0.241602,0.374749,0.776297,0.57814,0.388396,0.193668,0.943117,BARBUNYA
0.243924,0.240785,0.374823,0.811262,0.547593,0.376259,0.187548,0.935455,BARBUNYA
0.244082,0.239062,0.375007,0.886554,0.676652,0.507797,0.256966,0.956941,BARBUNYA
0.244308,0.238807,0.37527,0.905802,0.722045,0.399632,0.199101,0.951407,BARBUNYA
0.244517,0.241037,0.375513,0.824526,0.664534,0.500197,0.252445,0.729543,BARBUNYA
0.244684,0.240493,0.375707,0.852802,0.572172,0.410862,0.204623,0.922792,BARBUNYA
0.244944,0.240872,0.376009,0.847861,0.621687,0.532657,0.270423,0.964517,BARBUNYA
0.245525,0.241428,0.376683,0.848408,0.576032,0.405392,0.201336,0.973327,BARBUNYA
0.245551,0.24182,0.376712,0.833803,0.532639,0.368503,0.182801,0.939669,BARBUNYA
0.245636,0.239883,0.376812,0.914751,0.720538,0.418008,0.207746,0.936544,BARBUNYA
0.245978,0.243341,0.377208,0.790162,0.42052,0.631613,0.32843,0.831203,BARBUNYA
0.246272,0.243844,0.377549,0.781789,0.231069,0.438949,0.21827,0.853438,BARBUNYA
0.246443,0.244178,0.377747,0.775281,0.382127,0.352594,0.174524,0.91903,BARBUNYA
0.246511,0.241049,0.377826,0.902245,0.668295,0.550277,0.279456,0.969865,BARBUNYA
0.24655,0.245728,0.37787,0.718709,0.50597,0.325505,0.161463,0.662007,BARBUNYA
0.246627,0.243065,0.377959,0.826378,0.557728,0.41181,0.203982,0.891263,BARBUNYA
0.246789,0.245168,0.378147,0.749868,0.451543,0.424928,0.210649,0.944763,BARBUNYA
0.247186,0.2421,0.378607,0.886592,0.660697,0.391847,0.193528,0.965077,BARBUNYA
0.247464,0.242282,0.378928,0.890198,0.750629,0.628601,0.325442,0.905771,BARBUNYA
0.24763,0.245811,0.37912,0.757258,0.624658,0.739644,0.396667,0.876616,BARBUNYA
0.247643,0.243716,0.379135,0.840152,0.606109,0.409998,0.20247,0.890724,BARBUNYA
0.247856,0.243164,0.379382,0.870382,0.617917,0.471956,0.234865,0.951316,BARBUNYA
0.247874,0.245811,0.379402,0.766667,0.559098,0.551404,0.279167,0.867548,BARBUNYA
0.247886,0.246062,0.379416,0.757331,0.454785,0.303625,0.150529,0.960081,BARBUNYA
0.247895,0.245386,0.379426,0.784127,0.60707,0.343016,0.169125,0.833108,BARBUNYA
0.247899,0.245765,0.379431,0.769432,0.533449,0.533645,0.268985,0.923076,BARBUNYA
0.248006,0.243358,0.379555,0.868504,0.617572,0.49993,0.250032,0.933958,BARBUNYA
0.248151,0.245233,0.379722,0.800035,0.480641,0.529834,0.266655,0.953758,BARBUNYA
0.248266,0.24957,0.379856,0.636242,0.480638,0.573935,0.292005,0.881687,BARBUNYA
0.248292,0.246569,0.379885,0.753198,0.492517,0.371904,0.182983,0.93513,BARBUNYA
0.248552,0.244104,0.380186,0.860168,0.626664,0.367376,0.180613,0.924082,BARBUNYA
0.248668,0.245827,0.380319,0.796724,0.514748,0.438393,0.216549,0.946496,BARBUNYA
0.248685,0.245209,0.380339,0.821678,0.623111,0.595188,0.304291,0.96777,BARBUNYA
0.249018,0.246528,0.380723,0.782807,0.590442,0.465324,0.230585,0.942744,BARBUNYA
0.249078,0.244017,0.380792,0.884012,0.691298,0.578248,0.293967,0.94666,BARBUNYA
0.249112,0.24356,0.380831,0.90353,0.707654,0.352822,0.173217,0.95699,BARBUNYA
0.24924,0.246186,0.380979,0.804769,0.479486,0.355758,0.174573,0.894787,BARBUNYA
0.249377,0.244092,0.381137,0.892682,0.69983,0.362306,0.177688,0.923854,BARBUNYA
0.249483,0.243366,0.38126,0.925716,0.692107,0.503809,0.251223,0.945155,BARBUNYA
0.249547,0.246882,0.381334,0.789367,0.603133,0.438471,0.216069,0.9393,BARBUNYA
0.249603,0.244998,0.381398,0.865536,0.682103,0.624395,0.321255,0.916465,BARBUNYA
0.24968,0.246285,0.381486,0.817871,0.600055,0.564721,0.285631,0.924359,BARBUNYA
0.24997,0.244347,0.381821,0.905587,0.647556,0.286725,0.14175,0.959128,BARBUNYA
0.250085,0.244772,0.381954,0.893215,0.727719,0.546237,0.27469,0.960074,BARBUNYA
0.250213,0.246239,0.382101,0.840257,0.526768,0.491243,0.243854,0.922366,BARBUNYA
0.250282,0.244776,0.38218,0.900668,0.729004,0.481567,0.238548,0.90783,BARBUNYA
0.250295,0.245596,0.382195,0.868715,0.597643,0.360711,0.176421,0.898556,BARBUNYA
0.25032,0.244327,0.382224,0.920003,0.685912,0.409125,0.200498,0.982963,BARBUNYA
0.250568,0.24499,0.382509,0.903261,0.686943,0.362161,0.176982,0.944122,BARBUNYA
0.25073,0.246511,0.382696,0.849505,0.648146,0.548688,0.275657,0.915433,BARBUNYA
0.250837,0.246178,0.382819,0.86676,0.602349,0.420061,0.205789,0.917827,BARBUNYA
0.250901,0.248461,0.382893,0.779889,0.638273,0.557643,0.280689,0.824557,BARBUNYA
0.251085,0.24795,0.383104,0.806833,0.45065,0.498489,0.24727,0.968548,BARBUNYA
0.251319,0.245703,0.383374,0.904117,0.701112,0.333967,0.163034,0.93575,BARBUNYA
