@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,4-5,9,11-13,16-17'

@attribute Perimeter numeric
@attribute MinorAxisLength numeric
@attribute AspectRation numeric
@attribute Extent numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.698511,0.729175,0.390571,0.908824,0.775969,0.44323,0.091211,0.867087,BOMBAY
0.684914,0.814492,0.23202,0.622154,0.824751,0.62963,0.056776,0.939451,BOMBAY
0.732162,0.676851,0.517543,0.334469,0.67263,0.315518,0.117522,0.727909,BOMBAY
0.721186,0.727474,0.407724,0.714162,0.707778,0.415295,0.096177,0.689803,BOMBAY
0.708952,0.74107,0.371894,0.850454,0.749086,0.46182,0.086621,0.854596,BOMBAY
0.728328,0.675364,0.518681,0.830573,0.694111,0.323035,0.114454,0.877151,BOMBAY
0.713952,0.774703,0.321007,0.677372,0.739805,0.50677,0.077186,0.688304,BOMBAY
0.685818,0.846437,0.187369,0.781012,0.834431,0.690654,0.04526,0.960676,BOMBAY
0.739256,0.659261,0.575769,0.743519,0.662483,0.261722,0.128086,0.638614,BOMBAY
0.702366,0.74606,0.368167,0.718256,0.778719,0.464604,0.08504,0.835914,BOMBAY
0.699591,0.732982,0.394377,0.645987,0.788572,0.438035,0.090155,0.84521,BOMBAY
0.700284,0.765798,0.329426,0.861131,0.787404,0.508488,0.076491,0.867615,BOMBAY
0.694639,0.752976,0.354347,0.750823,0.806548,0.480877,0.081668,0.86171,BOMBAY
0.691624,0.72887,0.397091,0.690642,0.818418,0.443011,0.0888,0.974476,BOMBAY
0.705943,0.741584,0.372558,0.616322,0.771007,0.467413,0.083978,0.958614,BOMBAY
0.718026,0.696846,0.46855,0.578419,0.732092,0.371844,0.103174,0.943584,BOMBAY
0.739406,0.684121,0.509906,0.863797,0.668436,0.325315,0.112815,0.78279,BOMBAY
0.699602,0.76538,0.328653,0.581319,0.794818,0.514509,0.074738,0.951248,BOMBAY
0.716219,0.727624,0.404911,0.730581,0.740746,0.432151,0.090484,0.924933,BOMBAY
0.6877,0.804592,0.259292,0.722953,0.83631,0.595999,0.060058,0.951661,BOMBAY
0.717018,0.705965,0.458677,0.692726,0.739191,0.373721,0.102253,0.817851,BOMBAY
0.723543,0.722162,0.420198,0.413914,0.718938,0.414058,0.093922,0.87625,BOMBAY
0.69684,0.752987,0.360164,0.6289,0.807323,0.473762,0.082004,0.847088,BOMBAY
0.737596,0.731088,0.401607,0.785376,0.677671,0.433803,0.089714,0.89685,BOMBAY
0.713428,0.762631,0.34441,0.613956,0.753581,0.48833,0.079104,0.807976,BOMBAY
0.727502,0.669944,0.546541,0.727685,0.710467,0.295565,0.118582,0.81251,BOMBAY
0.719558,0.727355,0.413868,0.583315,0.735472,0.418383,0.092522,0.84382,BOMBAY
0.730922,0.713777,0.447733,0.612188,0.704008,0.383635,0.099045,0.811212,BOMBAY
0.706117,0.743486,0.38158,0.761209,0.783745,0.453375,0.085001,0.881897,BOMBAY
0.698774,0.81197,0.25651,0.740058,0.808754,0.594494,0.05911,0.874201,BOMBAY
0.736072,0.695892,0.486967,0.822529,0.689971,0.349276,0.106013,0.844574,BOMBAY
0.737893,0.766498,0.35574,0.715347,0.684834,0.461292,0.083252,0.566341,BOMBAY
0.70252,0.740313,0.387486,0.806501,0.79852,0.449618,0.085375,0.920783,BOMBAY
0.750065,0.69571,0.493804,0.417883,0.652495,0.340272,0.107316,0.794944,BOMBAY
0.705935,0.767046,0.337624,0.777624,0.790955,0.502618,0.074815,0.919673,BOMBAY
0.712515,0.729566,0.413925,0.765652,0.769846,0.421351,0.090393,0.894732,BOMBAY
0.73555,0.683016,0.521961,0.775164,0.697221,0.317787,0.112016,0.8349,BOMBAY
0.736594,0.728762,0.420672,0.850005,0.695657,0.410878,0.092255,0.830468,BOMBAY
0.70417,0.785415,0.305988,0.751567,0.800665,0.538268,0.067822,0.919814,BOMBAY
0.757695,0.706712,0.480921,0.74765,0.634425,0.343617,0.106,0.652315,BOMBAY
0.702347,0.75256,0.369897,0.841125,0.807058,0.465917,0.081231,0.887606,BOMBAY
0.734925,0.709184,0.47709,0.381647,0.702994,0.346028,0.105375,0.633992,BOMBAY
0.735728,0.711245,0.452609,0.743472,0.701518,0.38783,0.096499,0.961891,BOMBAY
0.707142,0.767866,0.340408,0.737647,0.792857,0.498716,0.074811,0.905945,BOMBAY
0.730872,0.713257,0.452357,0.744038,0.717409,0.384717,0.097016,0.904473,BOMBAY
0.700087,0.784915,0.308559,0.684993,0.818534,0.53614,0.06771,0.933148,BOMBAY
0.705177,0.76737,0.343422,0.87726,0.802884,0.495445,0.074992,0.906405,BOMBAY
0.724728,0.791834,0.30388,0.755755,0.739795,0.533955,0.067857,0.81192,BOMBAY
0.691727,0.813823,0.259617,0.578205,0.850248,0.594686,0.05706,0.937357,BOMBAY
0.69711,0.798311,0.287323,0.793955,0.832631,0.560498,0.062897,0.926611,BOMBAY
0.712394,0.79724,0.294116,0.846951,0.782368,0.547398,0.065101,0.845459,BOMBAY
0.733202,0.728031,0.426928,0.838477,0.716156,0.406893,0.091699,0.866564,BOMBAY
0.691246,0.784288,0.31484,0.733758,0.854969,0.527041,0.06864,0.902247,BOMBAY
0.706156,0.72461,0.432061,0.587019,0.80416,0.404586,0.092044,0.912057,BOMBAY
0.72852,0.726434,0.434182,0.892433,0.735106,0.398972,0.092721,0.851589,BOMBAY
0.698851,0.784243,0.315763,0.650221,0.83256,0.527552,0.068091,0.927387,BOMBAY
0.718733,0.735769,0.41611,0.627471,0.768311,0.416307,0.088984,0.846227,BOMBAY
0.736113,0.731211,0.429731,0.775878,0.715321,0.400325,0.091928,0.801536,BOMBAY
0.760342,0.666898,0.586813,0.53424,0.644687,0.256845,0.122607,0.710328,BOMBAY
0.735656,0.733443,0.432622,0.614763,0.718901,0.391596,0.093406,0.701244,BOMBAY
0.730282,0.789113,0.318283,0.662165,0.737068,0.516943,0.069086,0.802544,BOMBAY
0.72073,0.758891,0.372911,0.710608,0.770126,0.462013,0.079011,0.875413,BOMBAY
0.741654,0.697616,0.503217,0.912655,0.704592,0.337335,0.104145,0.889825,BOMBAY
0.728642,0.7544,0.381759,0.809621,0.746334,0.453852,0.080379,0.892898,BOMBAY
0.707528,0.796522,0.302917,0.846069,0.818218,0.541632,0.063769,0.916907,BOMBAY
0.739962,0.732922,0.434071,0.546926,0.715366,0.396328,0.091138,0.804951,BOMBAY
0.71104,0.771014,0.349581,0.620928,0.808661,0.491156,0.072691,0.945847,BOMBAY
0.749672,0.711526,0.488346,0.835659,0.687031,0.339774,0.102691,0.701519,BOMBAY
0.728023,0.772129,0.356352,0.629042,0.753974,0.474734,0.075681,0.796306,BOMBAY
0.74823,0.731952,0.441348,0.677948,0.693622,0.38665,0.092633,0.759192,BOMBAY
0.721225,0.726963,0.443814,0.81365,0.779591,0.393059,0.091151,0.908363,BOMBAY
0.730214,0.762487,0.376573,0.678882,0.752266,0.455301,0.078704,0.827663,BOMBAY
0.748595,0.692987,0.531609,0.641938,0.695806,0.305377,0.109334,0.76239,BOMBAY
0.746518,0.677794,0.56514,0.531592,0.704588,0.2818,0.1142,0.842692,BOMBAY
0.74976,0.733137,0.439086,0.684681,0.695982,0.393225,0.090354,0.834135,BOMBAY
0.725854,0.741695,0.418603,0.857822,0.771415,0.416123,0.085663,0.884582,BOMBAY
0.733187,0.729232,0.445317,0.752793,0.749319,0.390727,0.090572,0.893041,BOMBAY
0.727928,0.739429,0.423939,0.778157,0.767167,0.411846,0.086199,0.900937,BOMBAY
0.740917,0.74618,0.415271,0.739062,0.727434,0.415904,0.085236,0.825485,BOMBAY
0.748453,0.699073,0.518016,0.564581,0.704637,0.321791,0.104597,0.845135,BOMBAY
0.726488,0.76346,0.381492,0.794172,0.775087,0.450297,0.078284,0.829349,BOMBAY
0.717441,0.801208,0.313071,0.609546,0.804872,0.52187,0.064958,0.786874,BOMBAY
0.730495,0.745525,0.423039,0.569928,0.763264,0.40396,0.087213,0.75296,BOMBAY
0.715023,0.768521,0.365552,0.811655,0.815213,0.474961,0.073301,0.961137,BOMBAY
0.745352,0.731744,0.449316,0.41731,0.719622,0.383358,0.090979,0.832068,BOMBAY
0.747206,0.719633,0.479927,0.788534,0.71545,0.35219,0.097193,0.784571,BOMBAY
0.754051,0.781274,0.355349,0.671563,0.695419,0.473228,0.073148,0.75413,BOMBAY
0.723232,0.760407,0.388633,0.849901,0.793279,0.446776,0.078008,0.89308,BOMBAY
0.731511,0.772903,0.360797,0.634961,0.766643,0.479571,0.07179,0.953714,BOMBAY
0.760529,0.729603,0.468114,0.609559,0.677708,0.355147,0.096258,0.649623,BOMBAY
0.736872,0.73191,0.445832,0.795806,0.750389,0.392497,0.088554,0.931642,BOMBAY
0.758799,0.684965,0.565155,0.564162,0.685628,0.278602,0.112359,0.785727,BOMBAY
0.75848,0.688302,0.554318,0.817877,0.686653,0.289793,0.109865,0.825509,BOMBAY
0.763688,0.711907,0.500103,0.522928,0.672132,0.33562,0.099836,0.811664,BOMBAY
0.768846,0.725937,0.47016,0.614479,0.657768,0.361747,0.094278,0.79523,BOMBAY
0.741364,0.748364,0.423674,0.618708,0.747391,0.408996,0.083821,0.84838,BOMBAY
0.747279,0.760706,0.398433,0.683362,0.729022,0.434176,0.078898,0.849463,BOMBAY
0.744827,0.751914,0.425473,0.52295,0.738343,0.399455,0.085485,0.717044,BOMBAY
0.761827,0.719217,0.494327,0.754912,0.686834,0.337167,0.098228,0.749147,BOMBAY
0.760776,0.710239,0.513753,0.8389,0.691242,0.321853,0.101299,0.781079,BOMBAY
0.742867,0.778255,0.366279,0.542756,0.747199,0.468041,0.071883,0.859708,BOMBAY
0.731738,0.809698,0.309522,0.649614,0.782785,0.529227,0.060685,0.839931,BOMBAY
0.759997,0.742575,0.452403,0.351324,0.698537,0.371026,0.090356,0.671455,BOMBAY
0.745804,0.754711,0.4106,0.826177,0.742146,0.427604,0.079069,0.944279,BOMBAY
0.766189,0.678422,0.587186,0.797405,0.682701,0.268198,0.111979,0.920434,BOMBAY
0.765301,0.732546,0.461716,0.784989,0.687873,0.377242,0.0884,0.927046,BOMBAY
0.731574,0.80029,0.328987,0.676466,0.792858,0.510744,0.062848,0.896249,BOMBAY
0.753139,0.740356,0.454608,0.790006,0.72503,0.375114,0.088759,0.776474,BOMBAY
0.74818,0.733609,0.465436,0.858681,0.742292,0.369803,0.089578,0.858677,BOMBAY
0.774393,0.755638,0.422717,0.748683,0.66449,0.407286,0.081962,0.803706,BOMBAY
0.740366,0.780333,0.366796,0.727252,0.767875,0.471274,0.069683,0.922039,BOMBAY
0.730963,0.788959,0.352957,0.778263,0.800373,0.484826,0.066901,0.901917,BOMBAY
0.779659,0.710749,0.521573,0.711428,0.651926,0.317626,0.099982,0.826148,BOMBAY
0.760698,0.71896,0.495259,0.790715,0.709926,0.348911,0.093081,0.968107,BOMBAY
0.757267,0.737158,0.469215,0.383737,0.720462,0.359612,0.090855,0.74356,BOMBAY
0.743598,0.755739,0.418341,0.514539,0.763395,0.419553,0.078805,0.938132,BOMBAY
0.755795,0.768264,0.398104,0.574655,0.7256,0.434746,0.075861,0.853425,BOMBAY
0.732416,0.825754,0.295571,0.705744,0.800929,0.542741,0.055885,0.798423,BOMBAY
0.770326,0.679291,0.602435,0.89777,0.686217,0.25213,0.113354,0.849197,BOMBAY
0.757583,0.732666,0.485443,0.586721,0.726826,0.343767,0.093148,0.725376,BOMBAY
0.721387,0.834251,0.276879,0.593434,0.844326,0.574471,0.049626,0.95044,BOMBAY
0.731682,0.788575,0.359463,0.736075,0.81082,0.480004,0.06625,0.937376,BOMBAY
0.773195,0.733954,0.485654,0.692092,0.683035,0.342708,0.092974,0.710368,BOMBAY
0.785815,0.703856,0.560769,0.634953,0.647091,0.273669,0.107719,0.633626,BOMBAY
0.737094,0.831678,0.286922,0.68508,0.794785,0.557244,0.052309,0.867407,BOMBAY
0.779251,0.703871,0.546707,0.842363,0.668521,0.298744,0.101857,0.871461,BOMBAY
0.737695,0.809832,0.326499,0.852549,0.798385,0.513901,0.059255,0.902396,BOMBAY
0.738386,0.827479,0.296649,0.678574,0.796873,0.547071,0.053335,0.88741,BOMBAY
0.734063,0.791926,0.359546,0.749763,0.81147,0.478558,0.065505,0.915051,BOMBAY
0.751696,0.794059,0.359355,0.696415,0.75617,0.475367,0.065965,0.859273,BOMBAY
0.763036,0.714319,0.528553,0.813183,0.721385,0.31176,0.098387,0.828805,BOMBAY
0.750769,0.760626,0.428139,0.69341,0.760068,0.402982,0.079604,0.82035,BOMBAY
0.774427,0.727972,0.499194,0.775178,0.689125,0.336809,0.092874,0.818317,BOMBAY
0.759846,0.778095,0.394491,0.874033,0.734545,0.436577,0.072785,0.822843,BOMBAY
0.772652,0.783271,0.400124,0.612099,0.697253,0.415744,0.076628,0.570918,BOMBAY
0.756819,0.761343,0.426894,0.86437,0.747562,0.408076,0.077805,0.886024,BOMBAY
0.744703,0.847528,0.267941,0.830884,0.786399,0.581943,0.046237,0.897582,BOMBAY
0.761039,0.75191,0.450847,0.763557,0.736326,0.38212,0.0827,0.835653,BOMBAY
0.764038,0.818557,0.318583,0.89163,0.727485,0.52211,0.056389,0.891186,BOMBAY
0.752274,0.763639,0.425838,0.766315,0.763797,0.406898,0.077769,0.848649,BOMBAY
0.764751,0.750532,0.452933,0.519291,0.72576,0.381422,0.082743,0.857371,BOMBAY
0.754238,0.782724,0.386603,0.709287,0.75877,0.448023,0.069751,0.879117,BOMBAY
0.754657,0.777641,0.3953,0.686,0.758032,0.440797,0.071044,0.906969,BOMBAY
0.773071,0.763854,0.432324,0.73423,0.702881,0.395517,0.079678,0.762656,BOMBAY
0.76071,0.775162,0.40851,0.639917,0.741736,0.420744,0.074566,0.794053,BOMBAY
0.763184,0.763735,0.433318,0.754685,0.73428,0.394928,0.079578,0.768937,BOMBAY
0.783788,0.747432,0.474218,0.668871,0.673686,0.350893,0.088349,0.672625,BOMBAY
0.743136,0.812629,0.328958,0.780576,0.798931,0.514831,0.056946,0.961996,BOMBAY
0.757221,0.750859,0.454302,0.859841,0.75574,0.382653,0.081608,0.900543,BOMBAY
0.732344,0.829912,0.299347,0.780162,0.836323,0.549012,0.050731,0.968679,BOMBAY
0.752216,0.742266,0.474139,0.661544,0.773,0.363967,0.08515,0.89661,BOMBAY
0.772897,0.751172,0.458316,0.876804,0.710507,0.376086,0.082599,0.8526,BOMBAY
0.758553,0.744282,0.474899,0.819021,0.755546,0.360035,0.085644,0.840746,BOMBAY
0.784855,0.777719,0.417961,0.547458,0.67745,0.402116,0.077183,0.638481,BOMBAY
0.764936,0.718694,0.530497,0.642148,0.736613,0.312963,0.095307,0.879481,BOMBAY
0.766693,0.755239,0.454637,0.835865,0.731389,0.376338,0.082257,0.79785,BOMBAY
0.772452,0.775847,0.410149,0.739125,0.714992,0.421986,0.073199,0.842269,BOMBAY
0.752428,0.779216,0.403389,0.825847,0.776841,0.429017,0.071813,0.846756,BOMBAY
0.774724,0.771843,0.419602,0.680265,0.709396,0.412042,0.074962,0.832379,BOMBAY
0.78007,0.728657,0.513704,0.782998,0.695634,0.324924,0.092211,0.834139,BOMBAY
0.741155,0.802364,0.355524,0.760821,0.817127,0.484957,0.060916,0.949388,BOMBAY
0.751342,0.763582,0.433604,0.62419,0.785402,0.403918,0.076011,0.92611,BOMBAY
0.741382,0.82936,0.311364,0.776264,0.819074,0.530661,0.052477,0.896749,BOMBAY
0.768885,0.72871,0.516079,0.893678,0.732978,0.323221,0.092034,0.840629,BOMBAY
0.764814,0.800828,0.365668,0.877148,0.747257,0.469667,0.063106,0.875858,BOMBAY
0.744919,0.847539,0.284827,0.682209,0.81311,0.559961,0.046799,0.87111,BOMBAY
0.772231,0.785231,0.405239,0.808603,0.729736,0.422561,0.07129,0.769793,BOMBAY
0.764827,0.771534,0.427868,0.831852,0.752799,0.405368,0.074534,0.856253,BOMBAY
0.777259,0.745535,0.474766,0.717819,0.715641,0.368717,0.08169,0.988761,BOMBAY
0.767721,0.776967,0.42079,0.779559,0.745342,0.409356,0.073583,0.806773,BOMBAY
0.843936,0.702566,0.600338,0.700375,0.536452,0.24258,0.107967,0.646495,BOMBAY
0.788964,0.747942,0.490281,0.832115,0.68512,0.338291,0.08735,0.705905,BOMBAY
0.779525,0.770486,0.438036,0.943477,0.712863,0.390746,0.076809,0.774945,BOMBAY
0.785492,0.721395,0.545085,0.928659,0.695919,0.295953,0.096131,0.797668,BOMBAY
0.750643,0.852976,0.28193,0.893276,0.802726,0.561506,0.045614,0.841031,BOMBAY
0.780645,0.77413,0.428433,0.675729,0.710475,0.402699,0.074357,0.820394,BOMBAY
0.763967,0.797546,0.378233,0.79629,0.761673,0.457703,0.063858,0.896045,BOMBAY
0.769368,0.755182,0.46921,0.812951,0.746427,0.364297,0.081669,0.824028,BOMBAY
0.736734,0.86989,0.25598,0.700577,0.854159,0.595017,0.039365,0.87212,BOMBAY
0.773377,0.839146,0.31061,0.517228,0.741788,0.528795,0.050046,0.852965,BOMBAY
0.772273,0.766297,0.447553,0.776271,0.745668,0.388076,0.075919,0.884083,BOMBAY
0.780549,0.803272,0.382191,0.840827,0.721789,0.445201,0.064875,0.756934,BOMBAY
0.787131,0.753444,0.475933,0.855287,0.702479,0.361343,0.081064,0.879717,BOMBAY
0.799125,0.727009,0.554936,0.554016,0.671996,0.27839,0.097779,0.632011,BOMBAY
0.775849,0.756062,0.475706,0.821232,0.74137,0.360021,0.08064,0.853271,BOMBAY
0.769636,0.792676,0.402172,0.573392,0.762138,0.430178,0.066782,0.845708,BOMBAY
0.773826,0.776988,0.435792,0.718955,0.752329,0.396862,0.072767,0.84212,BOMBAY
0.802106,0.746899,0.504981,0.290447,0.669929,0.329015,0.086212,0.771773,BOMBAY
0.776585,0.804652,0.383856,0.45332,0.74711,0.44803,0.062684,0.83224,BOMBAY
0.815319,0.757775,0.494976,0.584053,0.636471,0.327793,0.085992,0.596781,BOMBAY
0.78881,0.742448,0.512219,0.776414,0.712966,0.328044,0.085792,0.86606,BOMBAY
0.773439,0.776277,0.438953,0.670367,0.764267,0.399134,0.070983,0.932532,BOMBAY
0.77269,0.778182,0.437909,0.83508,0.767198,0.397792,0.071165,0.892563,BOMBAY
0.776412,0.805487,0.380619,0.755338,0.756775,0.459169,0.059517,0.961567,BOMBAY
0.800315,0.751608,0.496089,0.728219,0.688353,0.344336,0.081293,0.901256,BOMBAY
0.777667,0.806638,0.387638,0.723756,0.756233,0.444588,0.061797,0.839693,BOMBAY
0.802007,0.729759,0.555174,0.90498,0.685448,0.286571,0.093027,0.780812,BOMBAY
0.755037,0.847827,0.309662,0.713507,0.830374,0.534784,0.045409,0.931692,BOMBAY
0.789293,0.790523,0.420018,0.707464,0.725258,0.413751,0.067079,0.868078,BOMBAY
0.795593,0.781691,0.441164,0.681076,0.707184,0.390328,0.071513,0.818709,BOMBAY
0.792196,0.772552,0.463909,0.735992,0.719558,0.366916,0.075784,0.784745,BOMBAY
0.79313,0.766596,0.484304,0.867152,0.716836,0.3412,0.080925,0.663321,BOMBAY
0.792675,0.780069,0.442233,0.505629,0.719812,0.394159,0.070251,0.901335,BOMBAY
0.759869,0.884003,0.252037,0.694815,0.82104,0.605764,0.032933,0.963363,BOMBAY
0.804037,0.741779,0.529759,0.343213,0.688579,0.311755,0.086512,0.846976,BOMBAY
0.782449,0.777838,0.448445,0.846542,0.75453,0.389399,0.070647,0.921184,BOMBAY
0.791172,0.843836,0.327673,0.832134,0.729153,0.509222,0.048554,0.847896,BOMBAY
0.824541,0.715508,0.596739,0.852282,0.635429,0.255274,0.097982,0.824558,BOMBAY
0.790125,0.757232,0.502711,0.835181,0.738545,0.334702,0.080578,0.836006,BOMBAY
0.792622,0.785373,0.443406,0.748577,0.736608,0.392471,0.068472,0.891682,BOMBAY
0.800079,0.793878,0.431247,0.788989,0.71596,0.40018,0.066826,0.82397,BOMBAY
0.762392,0.91046,0.22759,0.820775,0.832734,0.629736,0.026968,0.852837,BOMBAY
0.801344,0.79847,0.431784,0.85402,0.717814,0.393925,0.06732,0.726921,BOMBAY
0.785712,0.809548,0.399582,0.520354,0.765408,0.436734,0.059153,0.911695,BOMBAY
0.78534,0.813162,0.39934,0.775036,0.773232,0.434571,0.058745,0.871391,BOMBAY
0.769546,0.833605,0.362415,0.758282,0.822835,0.471629,0.051989,0.851383,BOMBAY
0.799118,0.828596,0.375938,0.654568,0.734084,0.454212,0.054881,0.798766,BOMBAY
0.815861,0.812538,0.40706,0.65527,0.686714,0.422473,0.060577,0.798763,BOMBAY
0.799176,0.801323,0.431539,0.79983,0.74043,0.399568,0.064208,0.818383,BOMBAY
0.794908,0.793911,0.44217,0.801556,0.753871,0.393906,0.065197,0.896003,BOMBAY
0.836885,0.732943,0.583647,0.910173,0.63496,0.263935,0.091432,0.792213,BOMBAY
0.782808,0.824119,0.385668,0.897906,0.79171,0.448189,0.054981,0.865879,BOMBAY
0.795861,0.774571,0.483918,0.679873,0.753254,0.354996,0.072463,0.895925,BOMBAY
0.806437,0.81014,0.424202,0.793773,0.729211,0.403544,0.062193,0.76509,BOMBAY
0.796272,0.807496,0.426093,0.916587,0.762474,0.40695,0.061173,0.853756,BOMBAY
0.785608,0.857732,0.336166,0.744492,0.800512,0.500242,0.043729,0.854928,BOMBAY
0.821868,0.799451,0.450416,0.494216,0.693648,0.379588,0.065634,0.785494,BOMBAY
0.797517,0.802071,0.440226,0.590606,0.765099,0.394181,0.062805,0.868976,BOMBAY
0.795568,0.851643,0.352155,0.762714,0.774055,0.479836,0.046811,0.806108,BOMBAY
0.831437,0.741069,0.586675,0.868535,0.671171,0.257295,0.089897,0.716422,BOMBAY
0.816119,0.798813,0.456501,0.65615,0.716125,0.373375,0.066059,0.777078,BOMBAY
0.837259,0.7174,0.646765,0.734845,0.657016,0.210646,0.099879,0.713175,BOMBAY
0.810037,0.832748,0.389195,0.768395,0.737567,0.442724,0.052637,0.835225,BOMBAY
0.798097,0.854501,0.35393,0.672786,0.775166,0.476381,0.046394,0.780813,BOMBAY
0.838607,0.749521,0.570151,0.763357,0.659624,0.273137,0.085406,0.761134,BOMBAY
0.854864,0.828618,0.395757,0.701571,0.618701,0.441144,0.052219,0.920554,BOMBAY
0.815649,0.806303,0.44448,0.744134,0.729588,0.389698,0.061425,0.861879,BOMBAY
0.809142,0.832948,0.390919,0.706692,0.750743,0.445829,0.05081,0.916337,BOMBAY
0.796958,0.882882,0.306146,0.503556,0.78781,0.53445,0.035398,0.861573,BOMBAY
0.860059,0.823755,0.444072,0.443375,0.615655,0.363209,0.065404,0.406469,BOMBAY
0.785251,0.88562,0.301831,0.776782,0.831076,0.543789,0.033082,0.931304,BOMBAY
0.813864,0.787083,0.490128,0.845962,0.747831,0.350266,0.06739,0.911324,BOMBAY
0.794619,0.848153,0.373092,0.777631,0.808412,0.462664,0.046203,0.889285,BOMBAY
0.815134,0.811005,0.442832,0.734934,0.746947,0.394206,0.058625,0.911914,BOMBAY
0.811159,0.860252,0.353269,0.425815,0.75939,0.482425,0.042614,0.868094,BOMBAY
0.81521,0.84077,0.39953,0.606999,0.749672,0.424579,0.052647,0.70787,BOMBAY
0.828095,0.828584,0.421184,0.604795,0.71636,0.407252,0.055345,0.777831,BOMBAY
0.826583,0.786317,0.51212,0.836201,0.721333,0.319353,0.072193,0.712443,BOMBAY
0.815976,0.871498,0.342001,0.674549,0.753124,0.490855,0.040229,0.806346,BOMBAY
0.828757,0.826763,0.418853,0.706268,0.718094,0.41771,0.052973,0.915551,BOMBAY
0.817844,0.827945,0.419983,0.705321,0.750582,0.413832,0.053576,0.868878,BOMBAY
0.794999,0.917649,0.2676,0.810733,0.819775,0.576965,0.025597,0.812853,BOMBAY
0.824128,0.802539,0.468743,0.794354,0.732566,0.369267,0.061896,0.902213,BOMBAY
0.820326,0.805992,0.462404,0.757999,0.743682,0.374526,0.060883,0.891379,BOMBAY
0.8307,0.789501,0.506998,0.748702,0.713827,0.325033,0.070516,0.733301,BOMBAY
0.842008,0.8131,0.461054,0.780034,0.682994,0.364179,0.06275,0.692488,BOMBAY
0.804964,0.887471,0.318427,0.795971,0.792318,0.517144,0.035047,0.80839,BOMBAY
0.859636,0.736756,0.63691,0.82979,0.640229,0.216404,0.092474,0.682915,BOMBAY
0.808987,0.859234,0.365879,0.809733,0.785423,0.470419,0.042445,0.891925,BOMBAY
0.831516,0.817746,0.447427,0.824149,0.720511,0.386346,0.057526,0.852516,BOMBAY
0.830439,0.833768,0.422409,0.826148,0.728436,0.407523,0.052995,0.802612,BOMBAY
0.836557,0.781614,0.521112,0.70296,0.711999,0.324785,0.068679,0.945191,BOMBAY
0.859001,0.77575,0.543515,0.742632,0.653606,0.299694,0.073275,0.840585,BOMBAY
0.828188,0.809845,0.467509,0.843661,0.742788,0.371898,0.05869,0.927874,BOMBAY
0.828704,0.826944,0.445917,0.467608,0.744619,0.382349,0.056313,0.759977,BOMBAY
0.869735,0.759579,0.608195,0.166322,0.633726,0.230771,0.086526,0.544206,BOMBAY
0.841335,0.821727,0.454825,0.873535,0.711287,0.377105,0.056963,0.813976,BOMBAY
0.840473,0.822716,0.457207,0.531863,0.71802,0.373607,0.05709,0.792363,BOMBAY
0.842284,0.83704,0.428541,0.573765,0.713826,0.402035,0.051682,0.810938,BOMBAY
0.822485,0.869502,0.369676,0.768644,0.777728,0.464568,0.039715,0.861509,BOMBAY
0.852869,0.824744,0.46752,0.400869,0.691052,0.355682,0.059546,0.649419,BOMBAY
0.840529,0.837655,0.435222,0.760385,0.72909,0.394769,0.051766,0.797319,BOMBAY
0.831418,0.874737,0.375119,0.862155,0.766281,0.453215,0.039982,0.76822,BOMBAY
0.837716,0.82293,0.471522,0.818727,0.753316,0.364362,0.055487,0.861874,BOMBAY
0.857059,0.822236,0.479573,0.792994,0.705262,0.355208,0.056405,0.831157,BOMBAY
0.852376,0.847083,0.439295,0.915143,0.724504,0.388424,0.049436,0.756011,BOMBAY
0.84116,0.902231,0.3337,0.561433,0.760547,0.506168,0.02839,0.906937,BOMBAY
0.907115,0.77547,0.605827,0.586075,0.584328,0.235145,0.079189,0.589865,BOMBAY
0.863294,0.86499,0.411586,0.786859,0.700515,0.413558,0.044101,0.724893,BOMBAY
0.8482,0.887426,0.371532,0.78854,0.749422,0.458259,0.035454,0.789615,BOMBAY
0.849142,0.873642,0.393995,0.586903,0.750154,0.439604,0.038299,0.864895,BOMBAY
0.897768,0.792253,0.572111,0.829373,0.622388,0.267838,0.070362,0.694919,BOMBAY
0.854218,0.842285,0.460597,0.848651,0.740075,0.370565,0.050237,0.794503,BOMBAY
0.850809,0.833697,0.475804,0.82546,0.757535,0.363252,0.050674,0.910669,BOMBAY
0.881012,0.812332,0.533625,0.388173,0.682537,0.305876,0.060589,0.801554,BOMBAY
