@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R1,3,9-13,15-17'

@attribute Area numeric
@attribute MajorAxisLength numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor3 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.18318,0.351888,0.707518,0.839944,0.725651,0.313281,0.41799,0.267459,0.788336,CALI
0.183483,0.347426,0.458751,0.888027,0.646673,0.328719,0.412023,0.281719,0.934444,CALI
0.18356,0.344357,0.67246,0.817088,0.644589,0.338922,0.408301,0.291201,0.773307,CALI
0.183697,0.324919,0.556447,0.800146,0.734938,0.404321,0.38574,0.353023,0.823804,CALI
0.183731,0.323725,0.675168,0.92917,0.722401,0.40857,0.384284,0.357102,0.868207,CALI
0.183735,0.344016,0.758755,0.870538,0.624992,0.340735,0.407414,0.29289,0.883096,CALI
0.183795,0.316267,0.589977,0.937181,0.770341,0.434848,0.375604,0.382504,0.895142,CALI
0.184072,0.332877,0.708875,0.76337,0.725198,0.378857,0.393769,0.328734,0.793848,CALI
0.184341,0.321165,0.4495,0.877453,0.729825,0.419983,0.379692,0.368098,0.808209,CALI
0.184546,0.353954,0.64866,0.857398,0.694818,0.312196,0.416417,0.26646,0.878246,CALI
0.184598,0.321903,0.735568,0.874599,0.769188,0.418487,0.379832,0.366654,0.871796,CALI
0.184871,0.341258,0.633493,0.913686,0.690044,0.354321,0.401069,0.305593,0.896709,CALI
0.184995,0.311685,0.750281,0.960632,0.816295,0.456212,0.367151,0.403372,0.964354,CALI
0.185311,0.326316,0.596335,0.932828,0.73745,0.406215,0.382895,0.35484,0.843821,CALI
0.185417,0.338273,0.597379,0.82398,0.686331,0.366365,0.396156,0.31692,0.832769,CALI
0.185921,0.350059,0.849124,0.939835,0.695633,0.330043,0.408091,0.282948,0.885051,CALI
0.185951,0.319275,0.697768,0.798952,0.727914,0.433306,0.373184,0.381005,0.733967,CALI
0.185977,0.350827,0.762997,0.862912,0.673593,0.327809,0.408804,0.280876,0.818259,CALI
0.186045,0.339515,0.695446,0.820945,0.6869,0.364803,0.395819,0.315448,0.827874,CALI
0.186054,0.356202,0.760055,0.914761,0.718247,0.311092,0.414664,0.265445,0.89283,CALI
0.186224,0.359458,0.450337,0.818714,0.666821,0.301577,0.417859,0.256715,0.798473,CALI
0.18634,0.370134,0.774601,0.91937,0.666946,0.269284,0.429591,0.227373,0.922125,CALI
0.186391,0.30884,0.664111,0.810109,0.757915,0.472389,0.360216,0.419304,0.796389,CALI
0.186549,0.341999,0.394778,0.880795,0.693474,0.358667,0.397227,0.309673,0.842699,CALI
0.186647,0.355245,0.605023,0.860208,0.736517,0.316449,0.411902,0.270377,0.865629,CALI
0.186668,0.377354,0.782915,0.549118,0.606864,0.248957,0.436786,0.209132,0.482933,CALI
0.18672,0.301844,0.694694,0.931101,0.828598,0.499459,0.351457,0.446211,0.945813,CALI
0.187031,0.326796,0.801369,0.920555,0.775571,0.41167,0.378761,0.360084,0.921063,CALI
0.187159,0.351781,0.615846,0.861594,0.746335,0.329467,0.406555,0.282413,0.841535,CALI
0.187159,0.312721,0.733703,0.879408,0.80143,0.461631,0.362564,0.408696,0.860213,CALI
0.187343,0.30357,0.556091,0.934847,0.766856,0.495733,0.351779,0.442489,0.961846,CALI
0.18742,0.338894,0.612273,0.923183,0.771011,0.372421,0.391325,0.32264,0.844911,CALI
0.187561,0.34654,0.659151,0.825074,0.748386,0.347918,0.399538,0.299596,0.744192,CALI
0.18774,0.343627,0.735224,0.883807,0.728424,0.358122,0.395768,0.309162,0.861018,CALI
0.187915,0.314549,0.567638,0.943195,0.804869,0.458259,0.362626,0.405382,0.924538,CALI
0.187984,0.338035,0.737456,0.933951,0.731996,0.377552,0.388818,0.327497,0.860826,CALI
0.188031,0.312349,0.612044,0.949505,0.787825,0.466632,0.359853,0.413621,0.92719,CALI
0.188107,0.356684,0.752594,0.914705,0.695186,0.317669,0.409411,0.271502,0.854328,CALI
0.188351,0.36458,0.671758,0.885813,0.705956,0.294025,0.417584,0.249814,0.726933,CALI
0.188492,0.365672,0.415497,0.889301,0.650843,0.291212,0.41841,0.247249,0.854412,CALI
0.188522,0.331376,0.79381,0.903917,0.731119,0.402127,0.379891,0.350919,0.854646,CALI
0.188594,0.351252,0.834565,0.827559,0.711946,0.336846,0.401963,0.289268,0.813587,CALI
0.188667,0.363777,0.745572,0.77131,0.654048,0.297731,0.415791,0.253197,0.749744,CALI
0.188867,0.346886,0.764443,0.945843,0.715452,0.352009,0.396321,0.303426,0.962371,CALI
0.188876,0.316907,0.492467,0.928967,0.793329,0.453873,0.362743,0.401078,0.878425,CALI
0.189277,0.30817,0.776781,0.919158,0.784791,0.487042,0.351926,0.43383,0.844865,CALI
0.189423,0.344447,0.778474,0.927441,0.732544,0.362174,0.392074,0.312972,0.894033,CALI
0.189589,0.338493,0.60373,0.821128,0.722824,0.382507,0.384974,0.332199,0.513954,CALI
0.189666,0.336111,0.490381,0.957445,0.810628,0.390784,0.382108,0.340077,0.927205,CALI
0.18967,0.373967,0.689038,0.920969,0.669312,0.270547,0.424346,0.228513,0.914292,CALI
0.189837,0.373426,0.651527,0.921857,0.678783,0.272811,0.42327,0.230557,0.8451,CALI
0.190054,0.348679,0.611101,0.860973,0.683158,0.350916,0.395072,0.302402,0.873812,CALI
0.190072,0.377378,0.624949,0.832964,0.634547,0.261872,0.427008,0.220702,0.879143,CALI
0.190435,0.361361,0.723965,0.79914,0.701794,0.312106,0.40815,0.266377,0.816203,CALI
0.190563,0.338429,0.829121,0.94,0.778278,0.38664,0.382284,0.336129,0.907789,CALI
0.190968,0.33246,0.720727,0.898422,0.742997,0.408394,0.374568,0.356933,0.859966,CALI
0.190968,0.33803,0.665436,0.950971,0.727719,0.389603,0.380756,0.33895,0.92766,CALI
0.191126,0.332182,0.452823,0.910021,0.735097,0.409981,0.373842,0.358459,0.901346,CALI
0.191199,0.37378,0.797997,0.953266,0.686153,0.27695,0.41982,0.234299,0.950898,CALI
0.191511,0.324164,0.777294,0.753363,0.740058,0.439199,0.363938,0.386738,0.726719,CALI
0.191515,0.341143,0.594057,0.960386,0.795422,0.381423,0.38275,0.33117,0.922748,CALI
0.191587,0.382012,0.520078,0.876089,0.605194,0.253877,0.427854,0.213531,0.834349,CALI
0.191604,0.317272,0.513325,0.879256,0.751473,0.463913,0.356054,0.410942,0.821286,CALI
0.191839,0.328107,0.695238,0.872521,0.751554,0.426852,0.367449,0.374744,0.783656,CALI
0.191844,0.342216,0.660555,0.797368,0.693312,0.379182,0.38306,0.329043,0.673896,CALI
0.191989,0.307921,0.518994,0.953595,0.818372,0.499375,0.344717,0.446127,0.980174,CALI
0.192309,0.372979,0.598109,0.630394,0.61338,0.283606,0.415829,0.240331,0.65847,CALI
0.192356,0.34499,0.521192,0.894335,0.671754,0.372074,0.384761,0.322312,0.894525,CALI
0.192437,0.361806,0.757675,0.848428,0.717287,0.318487,0.403126,0.272256,0.825554,CALI
0.192514,0.347348,0.53821,0.909425,0.675394,0.364979,0.386944,0.315614,0.906596,CALI
0.192595,0.374369,0.489355,0.852073,0.688442,0.280494,0.416568,0.237508,0.80639,CALI
0.192967,0.372202,0.667375,0.89924,0.665402,0.288469,0.413146,0.244752,0.88102,CALI
0.192979,0.322389,0.623228,0.890396,0.762778,0.451449,0.358174,0.398703,0.872679,CALI
0.193065,0.339255,0.779466,0.93027,0.740309,0.393912,0.376549,0.343061,0.945728,CALI
0.193312,0.361984,0.519889,0.713179,0.707459,0.321319,0.400934,0.274871,0.599372,CALI
0.193496,0.388865,0.534926,0.901525,0.625709,0.240975,0.430027,0.202017,0.854495,CALI
0.193586,0.375943,0.823145,0.909836,0.679974,0.279509,0.415553,0.236615,0.904273,CALI
0.193603,0.356266,0.612053,0.921661,0.672542,0.340503,0.393853,0.292673,0.920999,CALI
0.193872,0.344582,0.889377,0.899589,0.730574,0.379428,0.380285,0.329276,0.801986,CALI
0.194115,0.377767,0.790053,0.913671,0.663996,0.276031,0.416093,0.233467,0.892083,CALI
0.194115,0.406891,0.246634,0.805324,0.587518,0.192177,0.448084,0.159111,0.782712,CALI
0.19444,0.337668,0.765999,0.753711,0.692453,0.404738,0.371203,0.353423,0.736069,CALI
0.194581,0.385318,0.675101,0.953872,0.645082,0.255374,0.423088,0.214872,0.818979,CALI
0.19461,0.359544,0.576249,0.861584,0.703074,0.334017,0.394744,0.286636,0.824328,CALI
0.19467,0.36074,0.686263,0.909663,0.721644,0.330471,0.395896,0.283344,0.824879,CALI
0.194837,0.367509,0.666758,0.952006,0.73718,0.309993,0.402864,0.264435,0.873271,CALI
0.194871,0.368819,0.757118,0.958528,0.705814,0.306082,0.404207,0.260843,0.918944,CALI
0.194973,0.299545,0.698703,0.929441,0.790896,0.543246,0.328069,0.490396,0.735693,CALI
0.195153,0.348653,0.807913,0.906023,0.77607,0.37112,0.381373,0.32141,0.898971,CALI
0.195238,0.342357,0.536101,0.806551,0.708362,0.392214,0.37426,0.34144,0.815163,CALI
0.195238,0.334946,0.769147,0.937032,0.746842,0.417154,0.366151,0.365367,0.927168,CALI
0.19526,0.377264,0.539806,0.660574,0.638388,0.281859,0.41239,0.238746,0.731587,CALI
0.195622,0.386277,0.670698,0.890888,0.662632,0.256439,0.421243,0.215826,0.85496,CALI
0.195627,0.366537,0.642918,0.904929,0.744892,0.316023,0.399666,0.269984,0.863745,CALI
0.195699,0.345079,0.829429,0.891131,0.735531,0.385015,0.376032,0.334583,0.844085,CALI
0.195759,0.342905,0.733042,0.900715,0.731906,0.392455,0.373502,0.341671,0.839431,CALI
0.195866,0.351237,0.703535,0.772636,0.769336,0.365505,0.38232,0.31611,0.738744,CALI
0.195874,0.340226,0.554157,0.909168,0.775411,0.40186,0.370278,0.350663,0.903488,CALI
0.195913,0.367207,0.557587,0.835851,0.649182,0.315042,0.399626,0.26908,0.76723,CALI
0.19593,0.368185,0.414338,0.670347,0.602158,0.312079,0.400648,0.266352,0.693233,CALI
0.196152,0.347197,0.420641,0.837202,0.751116,0.379817,0.377163,0.329645,0.827629,CALI
0.196207,0.341111,0.627403,0.827808,0.71373,0.400218,0.370382,0.34909,0.80699,CALI
0.196212,0.376662,0.622782,0.790575,0.642699,0.28726,0.409132,0.243651,0.750888,CALI
0.196365,0.331091,0.783451,0.953031,0.800401,0.434885,0.359056,0.38254,0.924685,CALI
0.196506,0.347766,0.808608,0.892023,0.780941,0.379341,0.376859,0.329194,0.773349,CALI
0.196566,0.355281,0.385868,0.82561,0.744132,0.355175,0.384887,0.306394,0.800703,CALI
0.196592,0.324811,0.733724,0.93434,0.804918,0.457672,0.351644,0.404805,0.887632,CALI
0.196733,0.353733,0.668848,0.889253,0.777773,0.360805,0.382765,0.311683,0.848132,CALI
0.196745,0.353649,0.625115,0.888679,0.74409,0.361128,0.382639,0.311987,0.783412,CALI
0.19678,0.384545,0.643815,0.929744,0.668393,0.265843,0.416168,0.224273,0.925477,CALI
0.196827,0.339942,0.721385,0.900179,0.780542,0.406595,0.367514,0.355205,0.880803,CALI
0.196831,0.366067,0.761525,0.821612,0.66376,0.322088,0.395925,0.275582,0.804054,CALI
0.196839,0.358964,0.397546,0.850851,0.746739,0.344467,0.388175,0.296371,0.805012,CALI
0.196929,0.378554,0.693775,0.90529,0.640891,0.284256,0.409243,0.240922,0.87261,CALI
0.196972,0.356962,0.820366,0.931594,0.696048,0.351362,0.385648,0.302819,0.905506,CALI
0.19719,0.341791,0.629132,0.829974,0.750662,0.401831,0.368592,0.350635,0.855818,CALI
0.197258,0.401011,0.783378,0.895588,0.634656,0.220021,0.432746,0.183469,0.919235,CALI
0.197339,0.34008,0.719536,0.80101,0.731112,0.408161,0.36635,0.356709,0.752387,CALI
0.197459,0.361953,0.723875,0.855361,0.695907,0.337385,0.389788,0.289769,0.81086,CALI
0.197518,0.370882,0.517409,0.743991,0.715629,0.309803,0.39932,0.26426,0.647169,CALI
0.197561,0.349877,0.439278,0.869304,0.738761,0.376555,0.376413,0.326553,0.801652,CALI
0.197582,0.342734,0.813778,0.939094,0.745287,0.400231,0.368608,0.349103,0.949141,CALI
0.197599,0.36084,0.819176,0.869524,0.694527,0.341445,0.388208,0.293551,0.783209,CALI
0.197612,0.342288,0.773595,0.848554,0.717197,0.401838,0.368047,0.350643,0.791827,CALI
0.197757,0.37859,0.781701,0.916041,0.674581,0.287253,0.40704,0.243645,0.87966,CALI
0.197757,0.328816,0.431014,0.806167,0.781407,0.448374,0.353067,0.395694,0.781239,CALI
0.19777,0.344468,0.72134,0.961417,0.793976,0.3952,0.370005,0.344291,0.969855,CALI
0.19777,0.32959,0.559354,0.886426,0.826064,0.445735,0.353874,0.393114,0.910528,CALI
0.1978,0.355195,0.809161,0.939583,0.741173,0.360237,0.38156,0.311149,0.913794,CALI
0.197903,0.339417,0.794495,0.917671,0.76577,0.412628,0.364192,0.361006,0.91649,CALI
0.198005,0.35364,0.703889,0.804485,0.739326,0.366051,0.37934,0.316624,0.73227,CALI
0.198176,0.382865,0.671679,0.883021,0.645683,0.276022,0.41054,0.233459,0.8047,CALI
0.19818,0.390441,0.657133,0.883987,0.639152,0.253727,0.418732,0.213397,0.841891,CALI
0.198351,0.35721,0.706909,0.64999,0.690875,0.355897,0.382305,0.307072,0.745138,CALI
0.198355,0.404565,0.792364,0.874664,0.620778,0.213993,0.433537,0.178168,0.915487,CALI
0.198368,0.373595,0.805872,0.923536,0.689548,0.304697,0.39999,0.259573,0.850251,CALI
0.198646,0.379385,0.515381,0.929684,0.653999,0.288185,0.405509,0.244493,0.826913,CALI
0.198748,0.353494,0.392012,0.848273,0.73114,0.369403,0.377256,0.319788,0.836469,CALI
0.198752,0.369201,0.478477,0.862454,0.71238,0.319665,0.394218,0.273343,0.851879,CALI
0.198774,0.332296,0.598861,0.885139,0.75016,0.440394,0.354285,0.387902,0.935125,CALI
0.198778,0.386124,0.771074,0.795502,0.649523,0.268596,0.412435,0.226753,0.738832,CALI
0.198829,0.33897,0.497792,0.872295,0.707028,0.417809,0.361356,0.366,0.901442,CALI
0.198851,0.345029,0.643431,0.827912,0.689084,0.397581,0.367847,0.346567,0.754864,CALI
0.19888,0.355753,0.749833,0.868875,0.778846,0.362619,0.379354,0.313391,0.797096,CALI
0.198949,0.313021,0.645472,0.899306,0.79114,0.509625,0.333033,0.456396,0.891039,CALI
0.199026,0.336725,0.599299,0.892418,0.781704,0.426209,0.358436,0.374121,0.862363,CALI
0.199081,0.348074,0.788364,0.937643,0.769965,0.388409,0.370546,0.337813,0.858017,CALI
0.199128,0.383905,0.778589,0.7964,0.66776,0.276466,0.409093,0.23386,0.784126,CALI
0.199205,0.36141,0.57137,0.888874,0.683327,0.345797,0.384617,0.297614,0.834001,CALI
0.199265,0.36029,0.783358,0.945673,0.649435,0.349583,0.383253,0.301154,0.940263,CALI
0.199359,0.385196,0.283336,0.795669,0.64908,0.273488,0.409865,0.231168,0.698022,CALI
0.199679,0.341288,0.627281,0.886291,0.749515,0.413345,0.36171,0.361696,0.830923,CALI
0.199722,0.379978,0.296962,0.939484,0.689849,0.290414,0.403269,0.246522,0.83775,CALI
0.200144,0.38803,0.526016,0.897898,0.647502,0.268019,0.410802,0.226233,0.918072,CALI
0.200328,0.389403,0.434431,0.766999,0.606088,0.264661,0.411784,0.223209,0.758001,CALI
0.200383,0.363007,0.811956,0.920706,0.704495,0.345244,0.383274,0.297097,0.883315,CALI
0.20043,0.373532,0.498277,0.937103,0.717129,0.312647,0.394459,0.266875,0.883673,CALI
0.20052,0.354934,0.685426,0.820576,0.717494,0.371591,0.374249,0.321855,0.807853,CALI
0.200588,0.363179,0.743392,0.827265,0.710985,0.345482,0.382927,0.297319,0.753413,CALI
0.200631,0.365767,0.603795,0.916413,0.747489,0.337495,0.385595,0.289872,0.863625,CALI
0.200695,0.360959,0.666234,0.853935,0.75731,0.35293,0.380268,0.304289,0.804759,CALI
0.200708,0.38576,0.813641,0.95846,0.68952,0.276802,0.406853,0.234164,0.943608,CALI
0.200806,0.364671,0.795341,0.902312,0.673861,0.341605,0.383964,0.293701,0.884755,CALI
0.200836,0.365589,0.669378,0.880526,0.711118,0.338833,0.384871,0.291117,0.865629,CALI
0.200887,0.377716,0.592158,0.938854,0.676535,0.301594,0.397746,0.25673,0.85862,CALI
0.200956,0.367442,0.743992,0.675271,0.632312,0.33348,0.386549,0.286138,0.723015,CALI
0.201037,0.338195,0.4605,0.712829,0.739573,0.429169,0.354985,0.376989,0.778301,CALI
0.201084,0.370673,0.722657,0.770777,0.64669,0.323916,0.389679,0.277272,0.721499,CALI
0.201126,0.388471,0.453366,0.827522,0.660029,0.270333,0.408642,0.22832,0.757672,CALI
0.201237,0.361657,0.678379,0.957893,0.745369,0.352781,0.37962,0.304149,0.95802,CALI
0.201323,0.377246,0.501602,0.869605,0.716031,0.304646,0.396096,0.259527,0.840952,CALI
0.20134,0.384216,0.664466,0.663604,0.637417,0.283725,0.403515,0.24044,0.589259,CALI
0.201391,0.352637,0.548369,0.757424,0.669667,0.382419,0.369568,0.332115,0.752735,CALI
0.201417,0.35469,0.482738,0.916253,0.718863,0.375839,0.3717,0.325874,0.84873,CALI
0.201425,0.375891,0.543816,0.822668,0.742199,0.309158,0.394376,0.263667,0.756792,CALI
0.201566,0.369528,0.731102,0.916715,0.752981,0.329285,0.387199,0.282244,0.882759,CALI
0.201737,0.353479,0.688121,0.893686,0.780235,0.381009,0.369592,0.330776,0.868403,CALI
0.201899,0.368568,0.685998,0.930295,0.718275,0.333531,0.385309,0.286185,0.907057,CALI
0.202164,0.376928,0.416632,0.822158,0.734594,0.30875,0.393552,0.263292,0.777801,CALI
0.202292,0.398117,0.713592,0.83131,0.654321,0.24652,0.415835,0.206957,0.800521,CALI
0.20236,0.367196,0.831796,0.788902,0.628847,0.339563,0.382654,0.291797,0.812746,CALI
0.202497,0.371944,0.45424,0.764183,0.67489,0.325295,0.387368,0.278548,0.692461,CALI
0.202659,0.376644,0.504868,0.938502,0.754228,0.31146,0.391959,0.265784,0.877029,CALI
0.202659,0.355141,0.602939,0.950765,0.761774,0.379153,0.369036,0.329016,0.900799,CALI
0.202689,0.356815,0.661685,0.812829,0.695157,0.373848,0.370744,0.323989,0.713934,CALI
0.202732,0.382571,0.873042,0.916945,0.709113,0.293789,0.398086,0.249598,0.839468,CALI
0.202775,0.37009,0.499376,0.766892,0.713299,0.332086,0.384675,0.284843,0.733079,CALI
0.202804,0.322774,0.649226,0.918127,0.760723,0.490034,0.334183,0.436807,0.86948,CALI
0.20283,0.368559,0.391051,0.935137,0.714344,0.337068,0.382901,0.289474,0.842939,CALI
0.202886,0.350225,0.82258,0.910166,0.763709,0.396106,0.363229,0.345157,0.820798,CALI
0.20292,0.360439,0.417752,0.9262,0.674985,0.363077,0.374022,0.313822,0.863774,CALI
0.202962,0.363729,0.554646,0.869967,0.75699,0.352765,0.377418,0.304134,0.877069,CALI
0.203061,0.358145,0.546221,0.798729,0.742798,0.370978,0.371223,0.321275,0.723905,CALI
0.203108,0.386126,0.809793,0.93431,0.679061,0.284549,0.400886,0.241188,0.854522,CALI
0.203197,0.338769,0.547319,0.866724,0.739994,0.435726,0.350261,0.383358,0.88323,CALI
0.203249,0.384187,0.638735,0.812192,0.703771,0.290851,0.398453,0.24692,0.752946,CALI
0.203304,0.362681,0.355696,0.934401,0.711224,0.357387,0.375433,0.308471,0.893427,CALI
0.203347,0.360565,0.426486,0.881577,0.722722,0.364299,0.373075,0.314973,0.867267,CALI
0.203355,0.391557,0.425858,0.877987,0.637508,0.269417,0.406012,0.227493,0.871401,CALI
0.203454,0.363084,0.790768,0.898321,0.763417,0.356674,0.375482,0.307801,0.81806,CALI
0.20359,0.361263,0.538177,0.888736,0.681016,0.362994,0.373201,0.313744,0.888722,CALI
0.204004,0.332677,0.554928,0.777247,0.706106,0.459894,0.341823,0.406988,0.764492,CALI
0.204128,0.364289,0.75144,0.7889,0.695932,0.355405,0.375052,0.30661,0.801244,CALI
0.204162,0.360861,0.748806,0.860046,0.775908,0.366454,0.37133,0.317005,0.843999,CALI
0.204256,0.381793,0.779255,0.849399,0.682148,0.301755,0.393286,0.256878,0.813569,CALI
0.20429,0.405121,0.571799,0.774744,0.644676,0.233733,0.417927,0.195586,0.731447,CALI
0.204303,0.39117,0.368801,0.95525,0.667582,0.274005,0.403104,0.231635,0.871857,CALI
0.204325,0.38724,0.326006,0.952587,0.711282,0.285696,0.398883,0.24223,0.8404,CALI
0.204406,0.386125,0.539169,0.670856,0.701767,0.289312,0.397489,0.245519,0.55076,CALI
0.20441,0.394609,0.787224,0.820298,0.620657,0.264331,0.406468,0.222912,0.77931,CALI
0.204547,0.395693,0.768675,0.770733,0.65568,0.261674,0.407256,0.220524,0.76853,CALI
0.204551,0.368312,0.786749,0.82864,0.707336,0.344315,0.378245,0.296229,0.748604,CALI
0.204572,0.387393,0.47305,0.886509,0.644678,0.286149,0.398398,0.242641,0.885876,CALI
0.204606,0.360862,0.842387,0.885399,0.721811,0.368138,0.370215,0.318594,0.847631,CALI
0.204636,0.392513,0.658342,0.862825,0.636583,0.271274,0.403653,0.229169,0.853666,CALI
0.204666,0.388871,0.73239,0.931421,0.723709,0.282107,0.399719,0.238971,0.825959,CALI
0.20473,0.368197,0.788,0.727531,0.67958,0.345348,0.377669,0.297194,0.685123,CALI
0.20476,0.375521,0.680334,0.951429,0.704623,0.322715,0.385345,0.276162,0.936481,CALI
0.204807,0.364197,0.472849,0.91348,0.702687,0.358263,0.373241,0.309293,0.914701,CALI
0.204846,0.34971,0.560413,0.938531,0.765255,0.405377,0.357817,0.354036,0.830656,CALI
0.20485,0.357163,0.561199,0.821414,0.709219,0.380981,0.365692,0.33075,0.774731,CALI
0.204871,0.354939,0.806175,0.868814,0.727729,0.388292,0.363286,0.337702,0.805494,CALI
0.204871,0.397488,0.6831,0.92943,0.64454,0.257646,0.4083,0.216908,0.938493,CALI
0.204888,0.354823,0.680255,0.927542,0.75876,0.388735,0.363121,0.338124,0.852444,CALI
0.204922,0.358693,0.690371,0.820355,0.736713,0.376312,0.367129,0.326322,0.686396,CALI
0.205021,0.384981,0.489599,0.796984,0.658493,0.294984,0.394681,0.250688,0.739157,CALI
0.205042,0.38408,0.683047,0.665326,0.683827,0.297763,0.393673,0.253226,0.557283,CALI
0.205055,0.366897,0.802315,0.810592,0.687107,0.350655,0.375473,0.302157,0.761926,CALI
0.20511,0.377818,0.845887,0.918181,0.668285,0.316978,0.386877,0.270865,0.866843,CALI
0.205234,0.359256,0.733683,0.955614,0.766852,0.375682,0.366947,0.325726,0.955323,CALI
0.205281,0.362816,0.715372,0.941193,0.771905,0.364447,0.370591,0.315113,0.876792,CALI
0.205345,0.367702,0.617503,0.951855,0.770355,0.349212,0.375591,0.300807,0.875355,CALI
0.205345,0.378462,0.831169,0.92303,0.692155,0.31588,0.386956,0.269853,0.828342,CALI
0.20549,0.367114,0.734218,0.916486,0.716704,0.351607,0.374605,0.303049,0.881348,CALI
0.205516,0.355893,0.5732,0.886906,0.772755,0.387649,0.362695,0.337089,0.847279,CALI
0.20552,0.372512,0.663186,0.828494,0.692446,0.33484,0.380227,0.287402,0.794113,CALI
0.205563,0.362479,0.750153,0.865909,0.795945,0.366588,0.36953,0.317131,0.779735,CALI
0.205571,0.378065,0.543335,0.966776,0.717409,0.317928,0.385958,0.271741,0.882947,CALI
0.20558,0.350091,0.623375,0.821465,0.713476,0.406946,0.356413,0.355542,0.748703,CALI
0.205682,0.368025,0.615246,0.878181,0.699244,0.349463,0.375082,0.301041,0.761268,CALI
0.205734,0.378486,0.352426,0.880654,0.647986,0.317243,0.385988,0.271109,0.890639,CALI
0.205764,0.354213,0.403146,0.929666,0.754974,0.39408,0.36031,0.343221,0.890136,CALI
0.205849,0.352749,0.652824,0.835094,0.77115,0.399208,0.358556,0.348124,0.808414,CALI
0.205862,0.373079,0.419196,0.864055,0.712783,0.334354,0.379959,0.28695,0.780237,CALI
0.20587,0.363362,0.543991,0.800912,0.719449,0.364934,0.369693,0.315571,0.782712,CALI
0.205939,0.365662,0.581268,0.903339,0.712376,0.35788,0.371948,0.308934,0.859803,CALI
0.205964,0.361907,0.819563,0.971097,0.785251,0.369937,0.367925,0.320292,0.943026,CALI
0.206024,0.4148,0.500086,0.886469,0.583243,0.212809,0.423515,0.177129,0.914695,CALI
0.206028,0.388501,0.659369,0.779227,0.641242,0.288169,0.39579,0.244479,0.712864,CALI
0.206058,0.376731,0.803408,0.865126,0.722855,0.323816,0.383311,0.277179,0.823285,CALI
0.206272,0.367945,0.684625,0.924623,0.778322,0.351923,0.373518,0.303345,0.9279,CALI
0.206361,0.402147,0.608717,0.915808,0.654988,0.24959,0.409294,0.209698,0.852413,CALI
0.206361,0.374152,0.68538,0.800613,0.666453,0.332886,0.379827,0.285587,0.750785,CALI
0.206374,0.396327,0.78083,0.927126,0.663554,0.266425,0.403134,0.224797,0.864406,CALI
0.206639,0.360509,0.502322,0.741783,0.638692,0.376975,0.36478,0.32695,0.69202,CALI
0.206737,0.383606,0.325934,0.589848,0.624047,0.305404,0.388816,0.260221,0.456676,CALI
