@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R2,11-13,16-17'

@attribute Perimeter numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.815319,0.636471,0.327793,0.085992,0.596781,BOMBAY
0.78881,0.712966,0.328044,0.085792,0.86606,BOMBAY
0.773439,0.764267,0.399134,0.070983,0.932532,BOMBAY
0.77269,0.767198,0.397792,0.071165,0.892563,BOMBAY
0.776412,0.756775,0.459169,0.059517,0.961567,BOMBAY
0.800315,0.688353,0.344336,0.081293,0.901256,BOMBAY
0.777667,0.756233,0.444588,0.061797,0.839693,BOMBAY
0.802007,0.685448,0.286571,0.093027,0.780812,BOMBAY
0.755037,0.830374,0.534784,0.045409,0.931692,BOMBAY
0.789293,0.725258,0.413751,0.067079,0.868078,BOMBAY
0.795593,0.707184,0.390328,0.071513,0.818709,BOMBAY
0.792196,0.719558,0.366916,0.075784,0.784745,BOMBAY
0.79313,0.716836,0.3412,0.080925,0.663321,BOMBAY
0.792675,0.719812,0.394159,0.070251,0.901335,BOMBAY
0.759869,0.82104,0.605764,0.032933,0.963363,BOMBAY
0.804037,0.688579,0.311755,0.086512,0.846976,BOMBAY
0.782449,0.75453,0.389399,0.070647,0.921184,BOMBAY
0.791172,0.729153,0.509222,0.048554,0.847896,BOMBAY
0.824541,0.635429,0.255274,0.097982,0.824558,BOMBAY
0.790125,0.738545,0.334702,0.080578,0.836006,BOMBAY
0.792622,0.736608,0.392471,0.068472,0.891682,BOMBAY
0.800079,0.71596,0.40018,0.066826,0.82397,BOMBAY
0.762392,0.832734,0.629736,0.026968,0.852837,BOMBAY
0.801344,0.717814,0.393925,0.06732,0.726921,BOMBAY
0.785712,0.765408,0.436734,0.059153,0.911695,BOMBAY
0.78534,0.773232,0.434571,0.058745,0.871391,BOMBAY
0.769546,0.822835,0.471629,0.051989,0.851383,BOMBAY
0.799118,0.734084,0.454212,0.054881,0.798766,BOMBAY
0.815861,0.686714,0.422473,0.060577,0.798763,BOMBAY
0.799176,0.74043,0.399568,0.064208,0.818383,BOMBAY
0.794908,0.753871,0.393906,0.065197,0.896003,BOMBAY
0.836885,0.63496,0.263935,0.091432,0.792213,BOMBAY
0.782808,0.79171,0.448189,0.054981,0.865879,BOMBAY
0.795861,0.753254,0.354996,0.072463,0.895925,BOMBAY
0.806437,0.729211,0.403544,0.062193,0.76509,BOMBAY
0.796272,0.762474,0.40695,0.061173,0.853756,BOMBAY
0.785608,0.800512,0.500242,0.043729,0.854928,BOMBAY
0.821868,0.693648,0.379588,0.065634,0.785494,BOMBAY
0.797517,0.765099,0.394181,0.062805,0.868976,BOMBAY
0.795568,0.774055,0.479836,0.046811,0.806108,BOMBAY
0.831437,0.671171,0.257295,0.089897,0.716422,BOMBAY
0.816119,0.716125,0.373375,0.066059,0.777078,BOMBAY
0.837259,0.657016,0.210646,0.099879,0.713175,BOMBAY
0.810037,0.737567,0.442724,0.052637,0.835225,BOMBAY
0.798097,0.775166,0.476381,0.046394,0.780813,BOMBAY
0.838607,0.659624,0.273137,0.085406,0.761134,BOMBAY
0.854864,0.618701,0.441144,0.052219,0.920554,BOMBAY
0.815649,0.729588,0.389698,0.061425,0.861879,BOMBAY
0.809142,0.750743,0.445829,0.05081,0.916337,BOMBAY
0.796958,0.78781,0.53445,0.035398,0.861573,BOMBAY
0.860059,0.615655,0.363209,0.065404,0.406469,BOMBAY
0.785251,0.831076,0.543789,0.033082,0.931304,BOMBAY
0.813864,0.747831,0.350266,0.06739,0.911324,BOMBAY
0.794619,0.808412,0.462664,0.046203,0.889285,BOMBAY
0.815134,0.746947,0.394206,0.058625,0.911914,BOMBAY
0.811159,0.75939,0.482425,0.042614,0.868094,BOMBAY
0.81521,0.749672,0.424579,0.052647,0.70787,BOMBAY
0.828095,0.71636,0.407252,0.055345,0.777831,BOMBAY
0.826583,0.721333,0.319353,0.072193,0.712443,BOMBAY
0.815976,0.753124,0.490855,0.040229,0.806346,BOMBAY
0.828757,0.718094,0.41771,0.052973,0.915551,BOMBAY
0.817844,0.750582,0.413832,0.053576,0.868878,BOMBAY
0.794999,0.819775,0.576965,0.025597,0.812853,BOMBAY
0.824128,0.732566,0.369267,0.061896,0.902213,BOMBAY
0.820326,0.743682,0.374526,0.060883,0.891379,BOMBAY
0.8307,0.713827,0.325033,0.070516,0.733301,BOMBAY
0.842008,0.682994,0.364179,0.06275,0.692488,BOMBAY
0.804964,0.792318,0.517144,0.035047,0.80839,BOMBAY
0.859636,0.640229,0.216404,0.092474,0.682915,BOMBAY
0.808987,0.785423,0.470419,0.042445,0.891925,BOMBAY
0.831516,0.720511,0.386346,0.057526,0.852516,BOMBAY
0.830439,0.728436,0.407523,0.052995,0.802612,BOMBAY
0.836557,0.711999,0.324785,0.068679,0.945191,BOMBAY
0.859001,0.653606,0.299694,0.073275,0.840585,BOMBAY
0.828188,0.742788,0.371898,0.05869,0.927874,BOMBAY
0.828704,0.744619,0.382349,0.056313,0.759977,BOMBAY
0.869735,0.633726,0.230771,0.086526,0.544206,BOMBAY
0.841335,0.711287,0.377105,0.056963,0.813976,BOMBAY
0.840473,0.71802,0.373607,0.05709,0.792363,BOMBAY
0.842284,0.713826,0.402035,0.051682,0.810938,BOMBAY
0.822485,0.777728,0.464568,0.039715,0.861509,BOMBAY
0.852869,0.691052,0.355682,0.059546,0.649419,BOMBAY
0.840529,0.72909,0.394769,0.051766,0.797319,BOMBAY
0.831418,0.766281,0.453215,0.039982,0.76822,BOMBAY
0.837716,0.753316,0.364362,0.055487,0.861874,BOMBAY
0.857059,0.705262,0.355208,0.056405,0.831157,BOMBAY
0.852376,0.724504,0.388424,0.049436,0.756011,BOMBAY
0.84116,0.760547,0.506168,0.02839,0.906937,BOMBAY
0.907115,0.584328,0.235145,0.079189,0.589865,BOMBAY
0.863294,0.700515,0.413558,0.044101,0.724893,BOMBAY
0.8482,0.749422,0.458259,0.035454,0.789615,BOMBAY
0.849142,0.750154,0.439604,0.038299,0.864895,BOMBAY
0.897768,0.622388,0.267838,0.070362,0.694919,BOMBAY
0.854218,0.740075,0.370565,0.050237,0.794503,BOMBAY
0.850809,0.757535,0.363252,0.050674,0.910669,BOMBAY
0.881012,0.682537,0.305876,0.060589,0.801554,BOMBAY
0.870061,0.7192,0.290384,0.062777,0.805944,BOMBAY
0.88059,0.695567,0.38273,0.044571,0.818928,BOMBAY
0.904483,0.634716,0.285521,0.062864,0.832783,BOMBAY
0.867873,0.749658,0.373208,0.044033,0.836034,BOMBAY
0.881696,0.71312,0.405465,0.038015,0.873414,BOMBAY
0.905911,0.65865,0.278338,0.060692,0.803107,BOMBAY
0.884918,0.716579,0.409998,0.035771,0.873404,BOMBAY
0.891954,0.698562,0.450186,0.028699,0.83753,BOMBAY
0.853004,0.816789,0.558915,0.010127,0.856193,BOMBAY
0.87467,0.762588,0.435365,0.029338,0.79044,BOMBAY
0.870441,0.775119,0.482075,0.021431,0.867396,BOMBAY
0.900343,0.702409,0.302457,0.052292,0.765709,BOMBAY
0.88168,0.754217,0.431805,0.028676,0.826261,BOMBAY
0.883409,0.780318,0.480745,0.017084,0.873823,BOMBAY
0.864777,0.835789,0.589559,0,0.927021,BOMBAY
0.90689,0.736883,0.378012,0.032131,0.888972,BOMBAY
0.920935,0.707708,0.421514,0.023628,0.901132,BOMBAY
0.956399,0.634208,0.300075,0.043395,0.835293,BOMBAY
0.938773,0.706537,0.353433,0.030231,0.808956,BOMBAY
0.93098,0.777089,0.420938,0.013077,0.846003,BOMBAY
0.955155,0.733619,0.421705,0.010701,0.759865,BOMBAY
1,0.642855,0.375037,0.01614,0.633596,BOMBAY
0.183948,0.835693,0.502025,0.484189,0.983035,CALI
0.181451,0.858988,0.68266,0.422379,0.973565,CALI
0.205672,0.804626,0.435126,0.482765,0.861235,CALI
0.203957,0.847813,0.548664,0.435578,0.976549,CALI
0.251103,0.596869,0.187396,0.571169,0.788802,CALI
0.233479,0.72773,0.377546,0.482392,0.815555,CALI
0.226468,0.792396,0.553707,0.415204,0.993,CALI
0.24492,0.711886,0.364348,0.475244,0.925545,CALI
0.252438,0.707094,0.276697,0.500301,0.912526,CALI
0.252803,0.719741,0.360519,0.463974,0.780646,CALI
0.260627,0.679045,0.277146,0.495904,0.805674,CALI
0.23473,0.833474,0.6493,0.36664,0.98001,CALI
0.256777,0.71663,0.304775,0.480675,0.868488,CALI
0.25568,0.7482,0.37142,0.449296,0.77213,CALI
0.27348,0.653754,0.296733,0.477231,0.955313,CALI
0.266911,0.688303,0.353504,0.455546,0.795981,CALI
0.269732,0.675148,0.354901,0.454595,0.798021,CALI
0.255264,0.757413,0.561202,0.383887,0.786906,CALI
0.263719,0.717195,0.368891,0.447042,0.963846,CALI
0.255129,0.765965,0.400537,0.435411,0.939302,CALI
0.270941,0.688413,0.216073,0.504392,0.749874,CALI
0.271607,0.688024,0.355879,0.448653,0.938026,CALI
0.27258,0.690291,0.326731,0.457698,0.946186,CALI
0.255867,0.783625,0.398529,0.431158,0.911061,CALI
0.264541,0.73512,0.329185,0.456399,0.803774,CALI
0.26382,0.743774,0.423893,0.421202,0.9566,CALI
0.259355,0.774329,0.373947,0.437526,0.706939,CALI
0.259151,0.775485,0.339425,0.450148,0.897292,CALI
0.271625,0.717912,0.302805,0.461284,0.801351,CALI
0.277427,0.69174,0.303575,0.459859,0.754925,CALI
0.258085,0.800054,0.420624,0.416983,0.935059,CALI
0.268231,0.748087,0.509747,0.386433,0.728524,CALI
0.277957,0.697763,0.335071,0.445867,0.833144,CALI
0.292063,0.62625,0.254401,0.476809,0.607393,CALI
0.267406,0.756254,0.323875,0.449654,0.794391,CALI
0.272234,0.735366,0.392944,0.423364,0.862167,CALI
0.262166,0.791548,0.495508,0.388931,0.755588,CALI
0.291411,0.640293,0.315162,0.450507,0.652262,CALI
0.27775,0.721479,0.392258,0.419978,0.758819,CALI
0.286146,0.680565,0.280456,0.460322,0.795429,CALI
0.286055,0.683344,0.296298,0.453676,0.707759,CALI
0.301364,0.608757,0.247926,0.472117,0.687387,CALI
0.281926,0.708774,0.328556,0.440636,0.868164,CALI
0.277686,0.733554,0.413108,0.410103,0.816231,CALI
0.278486,0.729325,0.350406,0.432118,0.788689,CALI
0.280783,0.721173,0.391646,0.416555,0.866222,CALI
0.296954,0.639182,0.282974,0.456097,0.917387,CALI
0.284791,0.704491,0.403453,0.411459,0.892919,CALI
0.287233,0.691979,0.383035,0.4185,0.813394,CALI
0.278014,0.741867,0.347033,0.431018,0.874574,CALI
0.301734,0.620974,0.217256,0.480794,0.976081,CALI
0.271156,0.780241,0.430248,0.401877,0.89974,CALI
0.29128,0.673471,0.344225,0.431793,0.834626,CALI
0.288094,0.691022,0.296949,0.448987,0.917986,CALI
0.283627,0.715652,0.398555,0.411986,0.804294,CALI
0.275919,0.759956,0.487899,0.381737,0.876685,CALI
0.301093,0.630955,0.250922,0.465497,0.674471,CALI
0.293364,0.672192,0.419317,0.403342,0.718227,CALI
0.280319,0.740476,0.435992,0.397683,0.785174,CALI
0.30988,0.592357,0.190653,0.489055,0.872036,CALI
0.27718,0.758013,0.50404,0.375581,0.917046,CALI
0.281782,0.734704,0.397268,0.410323,0.757723,CALI
0.285684,0.720328,0.392635,0.410489,0.878897,CALI
0.271793,0.797212,0.422398,0.400074,0.932777,CALI
0.30111,0.644805,0.309863,0.439422,0.599534,CALI
0.308302,0.616853,0.206217,0.478071,0.707819,CALI
0.278446,0.772149,0.464311,0.383737,0.920849,CALI
0.269931,0.822103,0.413777,0.399918,0.944834,CALI
0.296532,0.680217,0.346644,0.422966,0.901742,CALI
0.270725,0.824145,0.447579,0.387324,0.921435,CALI
0.291843,0.713128,0.333351,0.425656,0.95268,CALI
0.28651,0.74277,0.488882,0.372875,0.713722,CALI
0.307503,0.636485,0.290158,0.441117,0.852656,CALI
0.299596,0.677617,0.346309,0.420048,0.871236,CALI
0.301399,0.669246,0.330992,0.425392,0.985125,CALI
0.293757,0.710073,0.293254,0.438782,0.875453,CALI
0.313243,0.614934,0.224014,0.465232,0.873397,CALI
0.30409,0.661951,0.324398,0.426327,0.78819,CALI
0.303811,0.66512,0.368409,0.410247,0.874437,CALI
0.300849,0.68073,0.337065,0.42113,0.885776,CALI
0.29029,0.735377,0.384336,0.404474,0.914326,CALI
0.300758,0.681781,0.297448,0.435452,0.952936,CALI
0.296212,0.705361,0.327159,0.424442,0.930157,CALI
0.297964,0.696539,0.346146,0.417603,0.731286,CALI
0.293705,0.719354,0.352334,0.415201,0.819205,CALI
0.277263,0.809758,0.49647,0.367075,0.983696,CALI
0.297562,0.702351,0.344257,0.417401,0.824065,CALI
0.298817,0.697879,0.352607,0.413996,0.94598,CALI
0.310061,0.642416,0.282597,0.439417,0.869038,CALI
0.292821,0.729928,0.398201,0.397994,0.80528,CALI
0.294566,0.724378,0.302112,0.431139,0.95917,CALI
0.298251,0.706499,0.445648,0.381239,0.932183,CALI
0.295065,0.723651,0.390193,0.3995,0.824425,CALI
0.293162,0.737345,0.449622,0.378985,0.872664,CALI
0.299082,0.707567,0.403231,0.394051,0.940178,CALI
0.28262,0.795494,0.442724,0.380929,0.892597,CALI
0.299587,0.705908,0.32818,0.419919,0.936426,CALI
0.294923,0.730101,0.42675,0.386003,0.877769,CALI
0.313981,0.636626,0.306725,0.427237,0.601848,CALI
0.288549,0.767448,0.359674,0.407944,0.936526,CALI
0.305063,0.682219,0.3126,0.424623,0.911287,CALI
0.305424,0.681216,0.305496,0.427029,0.90108,CALI
0.290998,0.755611,0.421726,0.386612,0.928255,CALI
0.292248,0.750685,0.4364,0.381432,0.867149,CALI
0.279383,0.821662,0.412797,0.389058,0.941943,CALI
0.321545,0.607842,0.192096,0.469787,0.783541,CALI
0.292782,0.751008,0.352406,0.409115,0.862097,CALI
0.291385,0.761049,0.390725,0.395343,0.814475,CALI
0.289636,0.770908,0.390614,0.395278,0.865149,CALI
0.294228,0.747333,0.326204,0.417513,0.807199,CALI
0.305692,0.689901,0.347835,0.409481,0.750479,CALI
0.304225,0.697496,0.445066,0.376712,0.775392,CALI
0.282557,0.812622,0.435459,0.379791,0.929161,CALI
0.301161,0.713285,0.392987,0.393836,0.796684,CALI
0.312627,0.656317,0.344991,0.410328,0.812867,CALI
0.296158,0.739795,0.381197,0.397701,0.744818,CALI
0.294804,0.747952,0.354722,0.406602,0.927407,CALI
0.291215,0.770712,0.410971,0.386672,0.889253,CALI
0.299797,0.728086,0.364465,0.401831,0.84184,CALI
0.297996,0.738286,0.415515,0.384415,0.941208,CALI
0.306333,0.696268,0.397116,0.390379,0.86809,CALI
0.318753,0.635828,0.26395,0.437757,0.720201,CALI
0.305642,0.701745,0.310496,0.420115,0.808493,CALI
0.305283,0.704357,0.389561,0.392292,0.825516,CALI
0.301279,0.725989,0.427818,0.379351,0.830488,CALI
0.312938,0.667578,0.381467,0.394732,0.764978,CALI
0.280215,0.840557,0.453387,0.371008,0.931852,CALI
0.301904,0.725651,0.313281,0.41799,0.788336,CALI
0.318171,0.646673,0.328719,0.412023,0.934444,CALI
0.318702,0.644589,0.338922,0.408301,0.773307,CALI
0.300738,0.734938,0.404321,0.38574,0.823804,CALI
0.303209,0.722401,0.40857,0.384284,0.868207,CALI
0.323056,0.624992,0.340735,0.407414,0.883096,CALI
0.294137,0.770341,0.434848,0.375604,0.895142,CALI
0.303082,0.725198,0.378857,0.393769,0.793848,CALI
0.302512,0.729825,0.419983,0.379692,0.808209,CALI
0.309656,0.694818,0.312196,0.416417,0.878246,CALI
0.29532,0.769188,0.418487,0.379832,0.871796,CALI
0.311013,0.690044,0.354321,0.401069,0.896709,CALI
0.287138,0.816295,0.456212,0.367151,0.964354,CALI
0.302216,0.73745,0.406215,0.382895,0.843821,CALI
0.312434,0.686331,0.366365,0.396156,0.832769,CALI
0.311183,0.695633,0.330043,0.408091,0.885051,CALI
0.304842,0.727914,0.433306,0.373184,0.733967,CALI
0.315712,0.673593,0.327809,0.408804,0.818259,CALI
0.313092,0.6869,0.364803,0.395819,0.827874,CALI
0.306858,0.718247,0.311092,0.414664,0.89283,CALI
0.317407,0.666821,0.301577,0.417859,0.798473,CALI
0.317524,0.666946,0.269284,0.429591,0.922125,CALI
0.299606,0.757915,0.472389,0.360216,0.796389,CALI
0.312386,0.693474,0.358667,0.397227,0.842699,CALI
0.304017,0.736517,0.316449,0.411902,0.865629,CALI
0.330654,0.606864,0.248957,0.436786,0.482933,CALI
0.28697,0.828598,0.499459,0.351457,0.945813,CALI
0.297046,0.775571,0.41167,0.378761,0.921063,CALI
0.302743,0.746335,0.329467,0.406555,0.841535,CALI
0.292409,0.80143,0.461631,0.362564,0.860213,CALI
0.299057,0.766856,0.495733,0.351779,0.961846,CALI
0.298366,0.771011,0.372421,0.391325,0.844911,CALI
0.302834,0.748386,0.347918,0.399538,0.744192,CALI
0.306914,0.728424,0.358122,0.395768,0.861018,CALI
0.292676,0.804869,0.458259,0.362626,0.924538,CALI
0.306512,0.731996,0.377552,0.388818,0.860826,CALI
0.295954,0.787825,0.466632,0.359853,0.92719,CALI
0.313951,0.695186,0.317669,0.409411,0.854328,CALI
0.31209,0.705956,0.294025,0.417584,0.726933,CALI
0.323533,0.650843,0.291212,0.41841,0.854412,CALI
0.307334,0.731119,0.402127,0.379891,0.854646,CALI
0.311194,0.711946,0.336846,0.401963,0.813587,CALI
0.323079,0.654048,0.297731,0.415791,0.749744,CALI
0.310831,0.715452,0.352009,0.396321,0.962371,CALI
0.295939,0.793329,0.453873,0.362743,0.878425,CALI
0.298001,0.784791,0.487042,0.351926,0.844865,CALI
0.308144,0.732544,0.362174,0.392074,0.894033,CALI
0.31025,0.722824,0.382507,0.384974,0.513954,CALI
0.293693,0.810628,0.390784,0.382108,0.927205,CALI
0.321143,0.669312,0.270547,0.424346,0.914292,CALI
0.319398,0.678783,0.272811,0.42327,0.8451,CALI
0.31877,0.683158,0.350916,0.395072,0.873812,CALI
0.32894,0.634547,0.261872,0.427008,0.879143,CALI
0.315458,0.701794,0.312106,0.40815,0.816203,CALI
0.300748,0.778278,0.38664,0.382284,0.907789,CALI
0.307969,0.742997,0.408394,0.374568,0.859966,CALI
0.310952,0.727719,0.389603,0.380756,0.92766,CALI
0.309696,0.735097,0.409981,0.373842,0.901346,CALI
0.319556,0.686153,0.27695,0.41982,0.950898,CALI
0.30919,0.740058,0.439199,0.363938,0.726719,CALI
0.298674,0.795422,0.381423,0.38275,0.922748,CALI
0.33719,0.605194,0.253877,0.427854,0.834349,CALI
0.307092,0.751473,0.463913,0.356054,0.821286,CALI
0.307357,0.751554,0.426852,0.367449,0.783656,CALI
0.318883,0.693312,0.379182,0.38306,0.673896,CALI
0.295011,0.818372,0.499375,0.344717,0.980174,CALI
0.336294,0.61338,0.283606,0.415829,0.65847,CALI
0.323929,0.671754,0.372074,0.384761,0.894525,CALI
0.314785,0.717287,0.318487,0.403126,0.825554,CALI
0.323368,0.675394,0.364979,0.386944,0.906596,CALI
0.320788,0.688442,0.280494,0.416568,0.80639,CALI
0.325995,0.665402,0.288469,0.413146,0.88102,CALI
0.306559,0.762778,0.451449,0.358174,0.872679,CALI
0.311003,0.740309,0.393912,0.376549,0.945728,CALI
0.317805,0.707459,0.321319,0.400934,0.599372,CALI
0.335083,0.625709,0.240975,0.430027,0.854495,CALI
0.323729,0.679974,0.279509,0.415553,0.904273,CALI
0.325287,0.672542,0.340503,0.393853,0.920999,CALI
0.313877,0.730574,0.379428,0.380285,0.801986,CALI
0.327693,0.663996,0.276031,0.416093,0.892083,CALI
0.344281,0.587518,0.192177,0.448084,0.782712,CALI
0.322206,0.692453,0.404738,0.371203,0.736069,CALI
0.332257,0.645082,0.255374,0.423088,0.818979,CALI
0.320255,0.703074,0.334017,0.394744,0.824328,CALI
0.316602,0.721644,0.330471,0.395896,0.824879,CALI
0.313732,0.73718,0.309993,0.402864,0.873271,CALI
0.320015,0.705814,0.306082,0.404207,0.918944,CALI
0.30359,0.790896,0.543246,0.328069,0.735693,CALI
0.306598,0.77607,0.37112,0.381373,0.898971,CALI
0.319943,0.708362,0.392214,0.37426,0.815163,CALI
0.312321,0.746842,0.417154,0.366151,0.927168,CALI
0.334523,0.638388,0.281859,0.41239,0.731587,CALI
0.329817,0.662632,0.256439,0.421243,0.85496,CALI
0.313163,0.744892,0.316023,0.399666,0.863745,CALI
0.315084,0.735531,0.385015,0.376032,0.844085,CALI
0.31587,0.731906,0.392455,0.373502,0.839431,CALI
0.308723,0.769336,0.365505,0.38232,0.738744,CALI
0.307574,0.775411,0.40186,0.370278,0.903488,CALI
0.333016,0.649182,0.315042,0.399626,0.76723,CALI
0.343267,0.602158,0.312079,0.400648,0.693233,CALI
0.312574,0.751116,0.379817,0.377163,0.827629,CALI
0.320027,0.71373,0.400218,0.370382,0.80699,CALI
0.334766,0.642699,0.28726,0.409132,0.750888,CALI
0.303444,0.800401,0.434885,0.359056,0.924685,CALI
0.307267,0.780941,0.379341,0.376859,0.773349,CALI
0.314427,0.744132,0.355175,0.384887,0.800703,CALI
0.302868,0.804918,0.457672,0.351644,0.887632,CALI
0.308135,0.777773,0.360805,0.382765,0.848132,CALI
0.314648,0.74409,0.361128,0.382639,0.783412,CALI
0.330016,0.668393,0.265843,0.416168,0.925477,CALI
0.307719,0.780542,0.406595,0.367514,0.880803,CALI
0.33105,0.66376,0.322088,0.395925,0.804054,CALI
0.314242,0.746739,0.344467,0.388175,0.805012,CALI
0.336031,0.640891,0.284256,0.409243,0.87261,CALI
0.324527,0.696048,0.351362,0.385648,0.905506,CALI
0.313891,0.750662,0.401831,0.368592,0.855818,CALI
0.337778,0.634656,0.220021,0.432746,0.919235,CALI
0.31791,0.731112,0.408161,0.36635,0.752387,CALI
0.325141,0.695907,0.337385,0.389788,0.81086,CALI
0.321214,0.715629,0.309803,0.39932,0.647169,CALI
0.316662,0.738761,0.376555,0.376413,0.801652,CALI
0.315406,0.745287,0.400231,0.368608,0.949141,CALI
0.325593,0.694527,0.341445,0.388208,0.783209,CALI
0.321011,0.717197,0.401838,0.368047,0.791827,CALI
0.329907,0.674581,0.287253,0.40704,0.87966,CALI
0.308647,0.781407,0.448374,0.353067,0.781239,CALI
0.306288,0.793976,0.3952,0.370005,0.969855,CALI
0.300339,0.826064,0.445735,0.353874,0.910528,CALI
0.316471,0.741173,0.360237,0.38156,0.913794,CALI
0.311807,0.76577,0.412628,0.364192,0.91649,CALI
0.317078,0.739326,0.366051,0.37934,0.73227,CALI
0.336526,0.645683,0.276022,0.41054,0.8047,CALI
0.337935,0.639152,0.253727,0.418732,0.841891,CALI
0.327246,0.690875,0.355897,0.382305,0.745138,CALI
0.342147,0.620778,0.213993,0.433537,0.915487,CALI
0.32754,0.689548,0.304697,0.39999,0.850251,CALI
0.335321,0.653999,0.288185,0.405509,0.826913,CALI
0.319579,0.73114,0.369403,0.377256,0.836469,CALI
0.323342,0.71238,0.319665,0.394218,0.851879,CALI
0.315861,0.75016,0.440394,0.354285,0.935125,CALI
0.336437,0.649523,0.268596,0.412435,0.738832,CALI
0.324518,0.707028,0.417809,0.361356,0.901442,CALI
0.328216,0.689084,0.397581,0.367847,0.754864,CALI
0.310449,0.778846,0.362619,0.379354,0.797096,CALI
0.308197,0.79114,0.509625,0.333033,0.891039,CALI
0.310075,0.781704,0.426209,0.358436,0.862363,CALI
0.312385,0.769965,0.388409,0.370546,0.858017,CALI
0.332993,0.66776,0.276466,0.409093,0.784126,CALI
0.329833,0.683327,0.345797,0.384617,0.834001,CALI
0.337047,0.649435,0.349583,0.383253,0.940263,CALI
0.337238,0.64908,0.273488,0.409865,0.698022,CALI
0.317055,0.749515,0.413345,0.36171,0.830923,CALI
0.329104,0.689849,0.290414,0.403269,0.83775,CALI
0.33853,0.647502,0.268019,0.410802,0.918072,CALI
0.347824,0.606088,0.264661,0.411784,0.758001,CALI
0.32689,0.704495,0.345244,0.383274,0.883315,CALI
0.324382,0.717129,0.312647,0.394459,0.883673,CALI
0.324415,0.717494,0.371591,0.374249,0.807853,CALI
0.325813,0.710985,0.345482,0.382927,0.753413,CALI
0.318575,0.747489,0.337495,0.385595,0.863625,CALI
0.316728,0.75731,0.35293,0.380268,0.804759,CALI
0.330354,0.68952,0.276802,0.406853,0.943608,CALI
0.333735,0.673861,0.341605,0.383964,0.884755,CALI
0.326081,0.711118,0.338833,0.384871,0.865629,CALI
0.333272,0.676535,0.301594,0.397746,0.85862,CALI
0.342805,0.632312,0.33348,0.386549,0.723015,CALI
0.320614,0.739573,0.429169,0.354985,0.778301,CALI
0.339845,0.64669,0.323916,0.389679,0.721499,CALI
0.337043,0.660029,0.270333,0.408642,0.757672,CALI
0.319706,0.745369,0.352781,0.37962,0.95802,CALI
0.325664,0.716031,0.304646,0.396096,0.840952,CALI
0.342161,0.637417,0.283725,0.403515,0.589259,CALI
0.335321,0.669667,0.382419,0.369568,0.752735,CALI
0.325203,0.718863,0.375839,0.3717,0.84873,CALI
0.320553,0.742199,0.309158,0.394376,0.756792,CALI
0.318597,0.752981,0.329285,0.387199,0.882759,CALI
0.313519,0.780235,0.381009,0.369592,0.868403,CALI
0.325894,0.718275,0.333531,0.385309,0.907057,CALI
0.322932,0.734594,0.30875,0.393552,0.777801,CALI
0.339668,0.654321,0.24652,0.415835,0.800521,CALI
0.345273,0.628847,0.339563,0.382654,0.812746,CALI
0.335549,0.67489,0.325295,0.387368,0.692461,CALI
0.319634,0.754228,0.31146,0.391959,0.877029,CALI
0.318159,0.761774,0.379153,0.369036,0.900799,CALI
0.331555,0.695157,0.373848,0.370744,0.713934,CALI
0.328741,0.709113,0.293789,0.398086,0.839468,CALI
0.32794,0.713299,0.332086,0.384675,0.733079,CALI
0.318534,0.760723,0.490034,0.334183,0.86948,CALI
0.327793,0.714344,0.337068,0.382901,0.842939,CALI
0.318047,0.763709,0.396106,0.363229,0.820798,CALI
0.336036,0.674985,0.363077,0.374022,0.863774,CALI
0.319448,0.75699,0.352765,0.377418,0.877069,CALI
0.322357,0.742798,0.370978,0.371223,0.723905,CALI
0.335405,0.679061,0.284549,0.400886,0.854522,CALI
0.323074,0.739994,0.435726,0.350261,0.88323,CALI
0.330448,0.703771,0.290851,0.398453,0.752946,CALI
0.328989,0.711224,0.357387,0.375433,0.893427,CALI
0.326708,0.722722,0.364299,0.373075,0.867267,CALI
0.344587,0.637508,0.269417,0.406012,0.871401,CALI
0.318766,0.763417,0.356674,0.375482,0.81806,CALI
0.335572,0.681016,0.362994,0.373201,0.888722,CALI
0.330865,0.706106,0.459894,0.341823,0.764492,CALI
0.333107,0.695932,0.355405,0.375052,0.801244,CALI
0.31717,0.775908,0.366454,0.37133,0.843999,CALI
0.33613,0.682148,0.301755,0.393286,0.813569,CALI
0.344159,0.644676,0.233733,0.417927,0.731447,CALI
0.339259,0.667582,0.274005,0.403104,0.871857,CALI
0.330185,0.711282,0.285696,0.398883,0.8404,CALI
0.332232,0.701767,0.289312,0.397489,0.55076,CALI
0.349571,0.620657,0.264331,0.406468,0.77931,CALI
0.342093,0.65568,0.261674,0.407256,0.76853,CALI
0.33126,0.707336,0.344315,0.378245,0.748604,CALI
0.344498,0.644678,0.286149,0.398398,0.885876,CALI
