@relation Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Area numeric
@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute MinorAxisLength numeric
@attribute AspectRation numeric
@attribute Eccentricity numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor3 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.110706,0.174352,0.140178,0.306026,0.094405,0.411165,0.107446,0.200126,0.683144,0.956843,0.936284,0.83237,0.373096,0.654529,0.802651,0.993631,SEKER
0.110809,0.19584,0.176092,0.260082,0.222614,0.643024,0.10846,0.20028,0.589656,0.894811,0.791926,0.643084,0.428763,0.489334,0.594197,0.958604,SEKER
0.110822,0.183764,0.199054,0.232547,0.31176,0.737916,0.107442,0.2003,0.506189,0.964781,0.871607,0.535202,0.464542,0.405807,0.482218,0.977082,SEKER
0.110843,0.185577,0.167325,0.270674,0.190507,0.598856,0.107854,0.200332,0.754153,0.938123,0.859522,0.687151,0.414947,0.525538,0.641363,0.973249,SEKER
0.110847,0.195188,0.225229,0.205024,0.416149,0.815464,0.107603,0.200338,0.697739,0.955518,0.796437,0.423154,0.505274,0.326695,0.371164,0.962314,SEKER
0.110856,0.172162,0.152844,0.289611,0.137843,0.509088,0.107323,0.200351,0.702819,0.975215,0.95355,0.76315,0.392303,0.59108,0.724651,0.975559,SEKER
0.11089,0.174636,0.163814,0.276044,0.176346,0.5771,0.107455,0.200402,0.707409,0.968474,0.936021,0.705452,0.409286,0.540888,0.661194,0.951611,SEKER
0.11098,0.177336,0.186015,0.248213,0.260104,0.687174,0.107496,0.200537,0.760025,0.971615,0.917677,0.596306,0.443553,0.451942,0.545033,0.972214,SEKER
0.110993,0.179184,0.184681,0.250688,0.253568,0.679975,0.10757,0.200556,0.571094,0.967402,0.904815,0.60271,0.441421,0.456918,0.551709,0.945508,SEKER
0.11101,0.175144,0.158714,0.282507,0.15803,0.546517,0.107826,0.200582,0.682061,0.951123,0.933538,0.732836,0.40087,0.564173,0.691135,0.96898,SEKER
0.111048,0.196436,0.198676,0.236117,0.304817,0.73167,0.108378,0.20064,0.413282,0.916186,0.790268,0.538264,0.463009,0.407739,0.485327,0.898117,SEKER
0.111138,0.17305,0.171067,0.266431,0.203667,0.617766,0.1075,0.200775,0.747449,0.981823,0.949852,0.670119,0.419622,0.510856,0.623035,0.987102,SEKER
0.111189,0.210272,0.165147,0.275312,0.179829,0.582595,0.109363,0.200852,0.65951,0.859124,0.706633,0.700509,0.410199,0.536156,0.655824,0.950906,SEKER
0.111249,0.176934,0.170905,0.266938,0.202614,0.616296,0.107871,0.200941,0.732125,0.963884,0.923094,0.671636,0.418933,0.511915,0.624663,0.988552,SEKER
0.111274,0.183778,0.154209,0.288897,0.141243,0.515696,0.108605,0.20098,0.645282,0.915802,0.875735,0.758549,0.392838,0.586188,0.719539,0.982969,SEKER
0.111334,0.188069,0.126952,0.327783,0.04605,0.257256,0.108831,0.20107,0.687698,0.904439,0.847347,0.914191,0.350188,0.73206,0.897483,0.986834,SEKER
0.111373,0.175123,0.152689,0.292645,0.133553,0.500562,0.108056,0.201127,0.649575,0.959463,0.937194,0.767389,0.3901,0.59384,0.729369,0.942685,SEKER
0.11165,0.177426,0.165245,0.276911,0.177736,0.579305,0.108254,0.201544,0.690488,0.964378,0.923447,0.702965,0.408561,0.537398,0.658491,0.943653,SEKER
0.111761,0.191567,0.152593,0.292889,0.13306,0.499568,0.109198,0.20171,0.740416,0.907844,0.828119,0.770468,0.388482,0.595823,0.732801,0.976839,SEKER
0.111829,0.178628,0.166785,0.274247,0.184357,0.589596,0.108559,0.201813,0.616137,0.955522,0.916671,0.696215,0.410258,0.53138,0.651167,0.981485,SEKER
0.111893,0.17839,0.17562,0.264034,0.215731,0.634102,0.108452,0.201909,0.580802,0.967025,0.91896,0.652227,0.423721,0.494902,0.603914,0.959963,SEKER
0.111893,0.178696,0.166102,0.276362,0.180083,0.582992,0.108819,0.201909,0.620922,0.94216,0.916803,0.700122,0.408949,0.534558,0.655404,0.950443,SEKER
0.112128,0.186351,0.185227,0.252789,0.251251,0.677375,0.109487,0.202261,0.550403,0.912575,0.866203,0.607124,0.437688,0.458544,0.55632,0.969246,SEKER
0.112209,0.177172,0.165808,0.276853,0.178847,0.581055,0.108757,0.202382,0.740997,0.967188,0.930603,0.703655,0.407271,0.536972,0.659241,0.97749,SEKER
0.112218,0.175785,0.163432,0.280265,0.169706,0.56635,0.108724,0.202395,0.63698,0.969988,0.940585,0.715978,0.403556,0.547425,0.672666,0.968293,SEKER
0.112282,0.178213,0.151109,0.296446,0.125775,0.484534,0.109029,0.202491,0.745239,0.95355,0.92391,0.781966,0.384223,0.605086,0.745652,0.982213,SEKER
0.11276,0.174375,0.152297,0.296365,0.127987,0.489171,0.109132,0.203207,0.778092,0.97807,0.955978,0.778643,0.384273,0.601168,0.741933,0.983285,SEKER
0.112816,0.211438,0.201844,0.23707,0.309351,0.735768,0.110402,0.20329,0.476895,0.896276,0.713508,0.534625,0.46061,0.402445,0.481632,0.92341,SEKER
0.113012,0.181276,0.167461,0.277397,0.181096,0.584571,0.109903,0.203584,0.666294,0.942593,0.909305,0.700299,0.406738,0.532702,0.655597,0.97446,SEKER
0.113145,0.182248,0.176792,0.266808,0.213746,0.631475,0.109891,0.203782,0.523497,0.952106,0.903785,0.654279,0.420622,0.494448,0.6061,0.951104,SEKER
0.113174,0.172281,0.131309,0.327689,0.053539,0.285716,0.109528,0.203826,0.711334,0.978539,0.975277,0.900793,0.350366,0.714676,0.881759,0.984656,SEKER
0.113264,0.185799,0.183496,0.258651,0.238743,0.662893,0.110052,0.20396,0.682831,0.949126,0.880463,0.622396,0.430488,0.468722,0.572339,0.960921,SEKER
0.113298,0.18792,0.204002,0.23446,0.318119,0.743496,0.110113,0.204011,0.545468,0.947207,0.866399,0.527866,0.461957,0.396787,0.474783,0.975606,SEKER
0.113379,0.175593,0.164715,0.281976,0.16965,0.566258,0.109747,0.204133,0.632135,0.977241,0.953142,0.716771,0.401101,0.545985,0.673531,0.978949,SEKER
0.113388,0.181995,0.182085,0.259758,0.234371,0.657646,0.11034,0.204145,0.717599,0.93785,0.907829,0.629955,0.427826,0.474512,0.580304,0.991318,SEKER
0.113683,0.18298,0.172926,0.272441,0.198265,0.610147,0.110212,0.204585,0.722192,0.965721,0.903744,0.676864,0.41258,0.512002,0.630279,0.978344,SEKER
0.113704,0.18693,0.144568,0.310194,0.096938,0.417686,0.110695,0.204617,0.771903,0.934744,0.876832,0.827643,0.368881,0.643879,0.797259,0.984787,SEKER
0.113905,0.193742,0.128908,0.334124,0.04228,0.24205,0.111536,0.204917,0.771864,0.891726,0.833247,0.920183,0.344089,0.732123,0.904539,0.976467,SEKER
0.113952,0.18332,0.181534,0.262652,0.228882,0.650914,0.11046,0.204987,0.772462,0.966691,0.903906,0.636102,0.424766,0.478483,0.5868,0.9768,SEKER
0.114225,0.183054,0.168257,0.280048,0.178791,0.580968,0.110946,0.205394,0.665798,0.951908,0.908307,0.703926,0.403331,0.533595,0.659536,0.9804,SEKER
0.114391,0.182833,0.168465,0.280386,0.178693,0.580814,0.111243,0.205642,0.625537,0.94291,0.911406,0.703917,0.403017,0.533292,0.659526,0.978198,SEKER
0.114396,0.225145,0.165705,0.284878,0.167411,0.562547,0.112212,0.205649,0.758558,0.878778,0.647868,0.718131,0.398771,0.545304,0.675018,0.951468,SEKER
0.114515,0.202236,0.179243,0.267859,0.216721,0.635403,0.112814,0.205827,0.673467,0.846804,0.784218,0.650756,0.419058,0.489302,0.602348,0.957475,SEKER
0.11466,0.17814,0.155772,0.298783,0.130999,0.495383,0.11109,0.206043,0.720689,0.970643,0.947096,0.77224,0.382568,0.591786,0.734777,0.956913,SEKER
0.114776,0.194796,0.175437,0.272577,0.202688,0.616401,0.111861,0.206215,0.705401,0.926676,0.83418,0.671168,0.412228,0.505447,0.624161,0.982961,SEKER
0.11507,0.188988,0.15946,0.295067,0.142417,0.517948,0.112113,0.206653,0.614481,0.929074,0.875459,0.755166,0.386693,0.575987,0.715786,0.958997,SEKER
0.11519,0.185528,0.167251,0.284711,0.170436,0.56755,0.111734,0.206831,0.717934,0.962092,0.900176,0.715198,0.398146,0.541389,0.671814,0.972185,SEKER
0.115228,0.190772,0.176321,0.274019,0.202203,0.61572,0.112908,0.206888,0.801111,0.886622,0.864897,0.669592,0.411846,0.503389,0.622469,0.948948,SEKER
0.115233,0.194254,0.194714,0.250521,0.272974,0.7008,0.112129,0.206894,0.568545,0.938499,0.841832,0.581496,0.439905,0.433914,0.529662,0.986959,SEKER
0.115403,0.178611,0.15183,0.305487,0.115469,0.462078,0.111997,0.207148,0.677597,0.958358,0.950797,0.798502,0.373825,0.613825,0.764232,0.990094,SEKER
0.11548,0.189492,0.175615,0.274263,0.200551,0.613396,0.112298,0.207262,0.71684,0.943315,0.875805,0.674667,0.409808,0.507115,0.627917,0.992175,SEKER
0.115561,0.184493,0.177956,0.272056,0.208097,0.623871,0.111981,0.207383,0.608387,0.969709,0.910785,0.663561,0.413067,0.497916,0.616011,0.977918,SEKER
0.115613,0.183668,0.166883,0.286517,0.16727,0.562313,0.112463,0.207459,0.62198,0.940934,0.91701,0.71977,0.396001,0.544509,0.67681,0.972947,SEKER
0.115707,0.178847,0.167461,0.285661,0.169496,0.566004,0.112006,0.207599,0.773262,0.977478,0.951993,0.717387,0.396529,0.54232,0.674204,0.984891,SEKER
0.115766,0.196608,0.168644,0.284013,0.173925,0.573223,0.112636,0.207687,0.743265,0.93939,0.831215,0.711687,0.398107,0.537396,0.667983,0.993838,SEKER
0.115771,0.188732,0.172875,0.278876,0.188871,0.596419,0.112706,0.207694,0.716118,0.93502,0.883606,0.690208,0.404533,0.519429,0.644666,0.985331,SEKER
0.115775,0.178922,0.17066,0.28213,0.180218,0.583203,0.111923,0.2077,0.697512,0.987417,0.952102,0.701451,0.401143,0.528784,0.656846,0.973278,SEKER
0.115894,0.189844,0.191692,0.25733,0.256269,0.682974,0.112377,0.207878,0.574713,0.964933,0.877213,0.599538,0.432694,0.446713,0.5484,0.948434,SEKER
0.116505,0.190969,0.180124,0.272039,0.212117,0.629303,0.113185,0.208783,0.718041,0.950768,0.875187,0.658715,0.412765,0.49242,0.610832,0.985903,SEKER
0.116569,0.188286,0.198378,0.25026,0.280393,0.708338,0.112958,0.208878,0.720383,0.96993,0.893973,0.572621,0.440202,0.425187,0.520496,0.988003,SEKER
0.116633,0.185461,0.162438,0.295995,0.146477,0.525618,0.113189,0.208973,0.633717,0.958756,0.914029,0.749426,0.385466,0.568091,0.709429,0.963425,SEKER
0.116748,0.200069,0.198592,0.251291,0.279106,0.707047,0.114141,0.209144,0.522677,0.903381,0.817548,0.572706,0.439821,0.424985,0.520584,0.964892,SEKER
0.116821,0.2017,0.207098,0.241201,0.312428,0.738508,0.113972,0.209252,0.542362,0.919148,0.807759,0.534848,0.452419,0.396843,0.481858,0.983679,SEKER
0.116962,0.189917,0.177656,0.276991,0.200318,0.613066,0.113762,0.20946,0.61379,0.942054,0.886463,0.673706,0.407296,0.503825,0.626884,0.972727,SEKER
0.117034,0.188919,0.195238,0.255376,0.266096,0.693606,0.114087,0.209568,0.778632,0.925267,0.893916,0.589849,0.433623,0.437539,0.538321,0.98656,SEKER
0.117466,0.182172,0.160044,0.302057,0.134281,0.502024,0.11377,0.210206,0.659329,0.97391,0.944891,0.767419,0.378811,0.58223,0.729402,0.959279,SEKER
0.117641,0.26058,0.177033,0.280844,0.193621,0.603439,0.116231,0.210465,0.599434,0.824291,0.490631,0.680996,0.403805,0.508644,0.634725,0.944819,SEKER
0.117782,0.185608,0.175567,0.282188,0.189038,0.59667,0.114162,0.210673,0.707326,0.968345,0.923659,0.689189,0.401069,0.515139,0.643564,0.973422,SEKER
0.117794,0.195054,0.182041,0.273574,0.21337,0.630975,0.115477,0.210692,0.599012,0.882986,0.859543,0.657237,0.41078,0.489107,0.609255,0.988786,SEKER
0.118051,0.182508,0.158391,0.305825,0.126523,0.486109,0.114265,0.21107,0.57475,0.978806,0.947998,0.780001,0.374211,0.592209,0.743452,0.970313,SEKER
0.118166,0.202212,0.203939,0.248469,0.293996,0.721604,0.115139,0.21124,0.771861,0.928756,0.816251,0.556812,0.442331,0.411048,0.504251,0.993305,SEKER
0.118243,0.180528,0.170686,0.289798,0.169581,0.566144,0.114368,0.211354,0.791703,0.984328,0.963958,0.716765,0.392015,0.537312,0.673524,0.977384,SEKER
0.11829,0.187725,0.167161,0.294405,0.157005,0.544715,0.114665,0.211423,0.648629,0.967782,0.913646,0.735219,0.386542,0.552868,0.693755,0.982198,SEKER
0.118623,0.183598,0.169048,0.29287,0.162447,0.554164,0.114908,0.211915,0.749169,0.973094,0.945616,0.727551,0.388163,0.545753,0.685331,0.985562,SEKER
0.118627,0.199144,0.159764,0.306289,0.128329,0.489882,0.115831,0.211921,0.647267,0.912939,0.840082,0.776326,0.374209,0.587885,0.739341,0.95708,SEKER
0.118721,0.186033,0.166097,0.297166,0.151411,0.534706,0.115254,0.212059,0.720738,0.956637,0.929394,0.743465,0.383377,0.559152,0.702842,0.98303,SEKER
0.118777,0.198007,0.235924,0.215757,0.416528,0.8157,0.115069,0.212141,0.720077,0.972354,0.848832,0.424455,0.487928,0.317666,0.372423,0.990642,SEKER
0.119148,0.196818,0.183299,0.27689,0.210786,0.627516,0.116107,0.212688,0.712128,0.928082,0.859957,0.65934,0.407594,0.488589,0.6115,0.968337,SEKER
0.119161,0.190523,0.191993,0.265865,0.243451,0.668435,0.115724,0.212707,0.69541,0.953913,0.902382,0.617716,0.420565,0.45572,0.56742,0.981228,SEKER
0.119195,0.19695,0.19874,0.257672,0.269016,0.696684,0.116161,0.212758,0.577123,0.927577,0.859503,0.5865,0.430537,0.431751,0.534845,0.990004,SEKER
0.119289,0.202594,0.203694,0.252617,0.286633,0.714511,0.116009,0.212896,0.594375,0.943488,0.823611,0.564482,0.43759,0.415111,0.51212,0.976954,SEKER
0.119524,0.188615,0.178171,0.285028,0.189716,0.597681,0.115844,0.213242,0.675799,0.9692,0.918826,0.68691,0.39853,0.510326,0.641103,0.953102,SEKER
0.119613,0.190879,0.154534,0.315518,0.107641,0.444001,0.116404,0.213374,0.71162,0.938318,0.904072,0.810957,0.362884,0.616859,0.778304,0.991681,SEKER
0.119831,0.194939,0.166519,0.301532,0.146366,0.525411,0.117307,0.213694,0.726417,0.893584,0.878558,0.748236,0.380009,0.561253,0.708113,0.943442,SEKER
0.120062,0.208029,0.158459,0.312029,0.118772,0.469436,0.117542,0.214033,0.617819,0.89298,0.79588,0.792479,0.367167,0.599471,0.757451,0.977545,SEKER
0.120318,0.197487,0.212097,0.247284,0.311627,0.737798,0.117093,0.214409,0.653703,0.938228,0.865937,0.533051,0.446136,0.390648,0.480036,0.940009,SEKER
0.120352,0.191956,0.186902,0.275573,0.219328,0.638798,0.116718,0.214459,0.590157,0.964768,0.903422,0.649142,0.408493,0.478514,0.600631,0.985455,SEKER
0.120374,0.191729,0.181711,0.282621,0.199559,0.611991,0.116973,0.214491,0.614117,0.949499,0.905163,0.674569,0.400685,0.498865,0.627812,0.970205,SEKER
0.120412,0.256204,0.188492,0.275212,0.22278,0.643236,0.120139,0.214547,0.542491,0.749424,0.531716,0.641856,0.410637,0.472655,0.592894,0.943042,SEKER
0.120514,0.213045,0.251327,0.206827,0.466126,0.844211,0.117468,0.214697,0.523896,0.926342,0.768739,0.373636,0.503731,0.282927,0.323789,0.935698,SEKER
0.120638,0.193479,0.171765,0.296414,0.162475,0.554212,0.118119,0.214879,0.594157,0.892141,0.895648,0.726133,0.384928,0.541021,0.683776,0.965026,SEKER
0.120638,0.187834,0.156845,0.31621,0.11077,0.451338,0.117051,0.214879,0.631206,0.961161,0.934495,0.804901,0.362745,0.609454,0.771454,0.975762,SEKER
0.120694,0.185607,0.172049,0.295782,0.163834,0.556529,0.116899,0.214961,0.771961,0.974595,0.950669,0.725026,0.38515,0.539992,0.682563,0.977733,SEKER
0.121104,0.195996,0.164026,0.307449,0.134285,0.502033,0.118016,0.215562,0.794841,0.928075,0.882866,0.76932,0.371779,0.577181,0.731521,0.987257,SEKER
0.121236,0.198004,0.188101,0.27733,0.218916,0.638265,0.118033,0.215756,0.581706,0.935345,0.870658,0.648671,0.407003,0.476739,0.60013,0.969889,SEKER
0.121471,0.188967,0.186068,0.280283,0.210864,0.627621,0.117596,0.2161,0.644795,0.978427,0.934233,0.659902,0.403127,0.485295,0.6121,0.978514,SEKER
0.122167,0.215059,0.165773,0.308962,0.135383,0.504225,0.119867,0.217118,0.721115,0.876078,0.770311,0.766762,0.370629,0.573032,0.72867,0.974091,SEKER
0.122304,0.185116,0.158415,0.318865,0.110193,0.449996,0.118461,0.217318,0.695175,0.974794,0.969103,0.806958,0.359299,0.608137,0.773779,0.99232,SEKER
0.122397,0.188881,0.168856,0.305123,0.145753,0.524262,0.118639,0.217455,0.651895,0.969249,0.94332,0.752054,0.374369,0.559953,0.712337,0.986351,SEKER
0.122427,0.192297,0.19082,0.27718,0.224109,0.644926,0.119084,0.217499,0.593088,0.942459,0.919878,0.642743,0.40664,0.470197,0.593835,0.983444,SEKER
0.122483,0.19782,0.191113,0.276989,0.224928,0.645963,0.11901,0.21758,0.668468,0.950706,0.882937,0.641674,0.406868,0.469271,0.592701,0.983453,SEKER
0.122487,0.262891,0.205794,0.260433,0.277834,0.705763,0.119752,0.217586,0.60161,0.903424,0.514219,0.573579,0.428486,0.417269,0.521484,0.954509,SEKER
0.122496,0.188387,0.171545,0.301845,0.154802,0.54081,0.118606,0.217599,0.737047,0.977543,0.947685,0.73874,0.377987,0.548441,0.697632,0.986735,SEKER
0.122585,0.191939,0.166718,0.308982,0.137004,0.507438,0.118919,0.21773,0.695938,0.962965,0.923775,0.764396,0.370561,0.570233,0.726038,0.975301,SEKER
0.122957,0.188203,0.184944,0.285735,0.200933,0.613934,0.118956,0.218272,0.660064,0.983857,0.953221,0.674302,0.396063,0.494452,0.627525,0.994492,SEKER
0.123004,0.193718,0.190509,0.279232,0.220495,0.640307,0.119814,0.218341,0.635945,0.931722,0.915328,0.647652,0.404075,0.473161,0.599047,0.98615,SEKER
0.123038,0.189243,0.171993,0.303062,0.153972,0.539328,0.119249,0.218391,0.759104,0.970086,0.946645,0.739776,0.376736,0.548375,0.698773,0.984086,SEKER
0.123465,0.214013,0.210683,0.256825,0.29293,0.72059,0.120621,0.219013,0.645388,0.908908,0.787565,0.5573,0.431989,0.403898,0.504751,0.981087,SEKER
0.123546,0.190398,0.177447,0.297733,0.170758,0.568078,0.119822,0.219131,0.729513,0.965037,0.943199,0.715095,0.382951,0.526818,0.671702,0.977512,SEKER
0.123585,0.199877,0.17473,0.301394,0.161012,0.551699,0.120152,0.219187,0.637521,0.946317,0.878979,0.729106,0.378833,0.538441,0.687037,0.977817,SEKER
0.123644,0.188744,0.172,0.305195,0.151165,0.534259,0.119694,0.219275,0.768252,0.97937,0.95571,0.743469,0.374621,0.550452,0.702847,0.977733,SEKER
0.123965,0.205933,0.170604,0.309166,0.143531,0.520071,0.121483,0.219741,0.677658,0.885263,0.842689,0.752656,0.371462,0.557708,0.713004,0.946493,SEKER
0.124763,0.211422,0.207475,0.26457,0.274329,0.702193,0.12105,0.220902,0.576627,0.962222,0.814601,0.579077,0.422449,0.418113,0.52716,0.974645,SEKER
0.124938,0.20196,0.170014,0.312375,0.138361,0.510104,0.121941,0.221157,0.623838,0.916531,0.877056,0.761715,0.367236,0.56375,0.723056,0.965942,SEKER
0.125143,0.204671,0.184254,0.294036,0.18795,0.59504,0.122007,0.221454,0.721436,0.925018,0.861048,0.690779,0.387255,0.504237,0.645283,0.974707,SEKER
0.12525,0.196726,0.162008,0.324193,0.109803,0.449088,0.121619,0.221609,0.864179,0.95618,0.914912,0.80606,0.354522,0.601844,0.772764,0.97044,SEKER
0.125566,0.210253,0.181126,0.299165,0.175313,0.575452,0.122674,0.222068,0.726783,0.908928,0.828776,0.708838,0.381222,0.518291,0.664879,0.980566,SEKER
0.125655,0.192278,0.156767,0.332266,0.091235,0.402835,0.121607,0.222198,0.754694,0.982062,0.94922,0.837155,0.345547,0.628948,0.808118,0.988105,SEKER
0.125766,0.205272,0.17426,0.308924,0.150214,0.532525,0.122839,0.222359,0.706833,0.910894,0.862521,0.744818,0.37056,0.547932,0.704336,0.976981,SEKER
0.125784,0.203523,0.195228,0.28282,0.223767,0.644493,0.122621,0.222383,0.722667,0.925711,0.874119,0.64156,0.400922,0.464116,0.59258,0.958347,SEKER
0.125826,0.195676,0.185299,0.294719,0.188854,0.596395,0.121776,0.222445,0.672532,0.981871,0.927229,0.689714,0.386366,0.502274,0.644131,0.977509,SEKER
0.125976,0.199412,0.158435,0.33107,0.095462,0.413901,0.122452,0.222662,0.673917,0.948219,0.903162,0.830013,0.346902,0.621889,0.799961,0.984467,SEKER
0.126087,0.204769,0.208036,0.267718,0.27036,0.698089,0.122699,0.222823,0.650559,0.93943,0.868577,0.58411,0.418393,0.419977,0.532368,0.978106,SEKER
0.126672,0.203364,0.187918,0.2944,0.193963,0.603938,0.123297,0.22367,0.643534,0.93771,0.882894,0.681903,0.387192,0.494634,0.635703,0.96568,SEKER
0.126834,0.20754,0.194111,0.287133,0.215434,0.63371,0.123812,0.223904,0.764075,0.915296,0.856975,0.653001,0.395565,0.471457,0.604738,0.965801,SEKER
0.126855,0.205628,0.215484,0.261447,0.294361,0.72195,0.123132,0.223935,0.744236,0.959371,0.869597,0.555264,0.426343,0.397765,0.502666,0.975415,SEKER
0.12703,0.195444,0.168415,0.320656,0.125112,0.483133,0.123322,0.224188,0.651396,0.958162,0.939597,0.78295,0.357807,0.578364,0.746755,0.981697,SEKER
0.127039,0.208288,0.239262,0.236185,0.383974,0.794417,0.123107,0.224201,0.427577,0.972209,0.853897,0.456004,0.459962,0.328629,0.403169,0.966802,SEKER
0.127235,0.203913,0.182384,0.302885,0.17247,0.57087,0.123816,0.224484,0.780062,0.939608,0.884161,0.712554,0.377248,0.518606,0.668928,0.975898,SEKER
0.127299,0.201026,0.188232,0.295006,0.193671,0.603512,0.123792,0.224577,0.71448,0.945082,0.903955,0.684079,0.385452,0.495388,0.638048,0.992603,SEKER
0.127385,0.232937,0.184362,0.301026,0.178482,0.580482,0.125086,0.2247,0.680129,0.869471,0.707356,0.703608,0.379582,0.511046,0.65919,0.969082,SEKER
0.127654,0.202452,0.186036,0.299688,0.18327,0.587929,0.124014,0.225089,0.702818,0.952789,0.897507,0.696939,0.38106,0.505195,0.651951,0.969566,SEKER
0.127739,0.201467,0.200656,0.28169,0.235292,0.65876,0.123845,0.225212,0.729888,0.968636,0.904849,0.627416,0.401783,0.450269,0.577626,0.970308,SEKER
0.127889,0.207581,0.198717,0.284762,0.227214,0.648836,0.124447,0.225427,0.738818,0.940002,0.865746,0.637343,0.398467,0.457685,0.588113,0.962552,SEKER
0.128264,0.212417,0.186039,0.301913,0.180223,0.58321,0.125119,0.225969,0.605643,0.920936,0.837866,0.700535,0.378959,0.507134,0.655852,0.959594,SEKER
0.128384,0.213065,0.230538,0.24871,0.344481,0.765299,0.124884,0.226142,0.50736,0.942874,0.834761,0.499146,0.442329,0.356171,0.445898,0.985781,SEKER
0.128657,0.208067,0.194541,0.291858,0.209385,0.625622,0.125486,0.226535,0.73429,0.921975,0.869163,0.66157,0.389782,0.475404,0.613882,0.973825,SEKER
0.128661,0.197488,0.191017,0.296024,0.197191,0.608609,0.124497,0.226541,0.685751,0.984063,0.940034,0.678548,0.384721,0.488831,0.63209,0.981699,SEKER
0.129059,0.22028,0.258973,0.222982,0.44843,0.834531,0.125647,0.227113,0.748209,0.936339,0.795454,0.389472,0.480448,0.283465,0.338825,0.922179,SEKER
0.129148,0.202791,0.178697,0.313749,0.151615,0.535078,0.125581,0.227242,0.702943,0.945888,0.908267,0.742559,0.365446,0.540314,0.701843,0.974069,SEKER
0.129272,0.210392,0.21397,0.270401,0.277089,0.705009,0.12563,0.22742,0.566962,0.950322,0.859343,0.575506,0.41538,0.409213,0.523472,0.970833,SEKER
0.129494,0.217627,0.210627,0.275141,0.263481,0.690819,0.12657,0.227739,0.625622,0.90545,0.815403,0.591723,0.409815,0.420853,0.540267,0.965576,SEKER
0.12955,0.223686,0.190739,0.300291,0.19074,0.599201,0.127922,0.227819,0.639573,0.825748,0.778783,0.685087,0.381266,0.492667,0.639135,0.946863,SEKER
0.129597,0.209598,0.213541,0.272321,0.273256,0.70109,0.126154,0.227886,0.601886,0.937437,0.867231,0.579235,0.413604,0.411502,0.527325,0.95663,SEKER
