@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R1-3,7-8,10-11,14,16-17'

@attribute Area numeric
@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.243774,0.370533,0.319866,0.239066,0.37465,0.874256,0.733669,0.348466,0.879856,BARBUNYA
0.243826,0.42996,0.323198,0.24067,0.374709,0.812009,0.48595,0.340481,0.949574,BARBUNYA
0.24383,0.398106,0.364379,0.24001,0.374714,0.838535,0.611633,0.253017,0.892618,BARBUNYA
0.24386,0.406252,0.399234,0.241602,0.374749,0.776297,0.57814,0.193668,0.943117,BARBUNYA
0.243924,0.413957,0.403289,0.240785,0.374823,0.811262,0.547593,0.187548,0.935455,BARBUNYA
0.244082,0.383351,0.362464,0.239062,0.375007,0.886554,0.676652,0.256966,0.956941,BARBUNYA
0.244308,0.373615,0.396076,0.238807,0.37527,0.905802,0.722045,0.199101,0.951407,BARBUNYA
0.244517,0.386577,0.365165,0.241037,0.375513,0.824526,0.664534,0.252445,0.729543,BARBUNYA
0.244684,0.408679,0.392872,0.240493,0.375707,0.852802,0.572172,0.204623,0.922792,BARBUNYA
0.244944,0.396991,0.356117,0.240872,0.376009,0.847861,0.621687,0.270423,0.964517,BARBUNYA
0.245525,0.408695,0.395547,0.241428,0.376683,0.848408,0.576032,0.201336,0.973327,BARBUNYA
0.245551,0.419683,0.407664,0.24182,0.376712,0.833803,0.532639,0.182801,0.939669,BARBUNYA
0.245636,0.375408,0.391624,0.239883,0.376812,0.914751,0.720538,0.207746,0.936544,BARBUNYA
0.245978,0.450842,0.329729,0.243341,0.377208,0.790162,0.42052,0.32843,0.831203,BARBUNYA
0.246272,0.512427,0.385692,0.243844,0.377549,0.781789,0.231069,0.21827,0.853438,BARBUNYA
0.246443,0.462776,0.414,0.244178,0.377747,0.775281,0.382127,0.174524,0.91903,BARBUNYA
0.246511,0.38796,0.352677,0.241049,0.377826,0.902245,0.668295,0.279456,0.969865,BARBUNYA
0.24655,0.427834,0.423403,0.245728,0.37787,0.718709,0.50597,0.161463,0.662007,BARBUNYA
0.246627,0.414538,0.394682,0.243065,0.377959,0.826378,0.557728,0.203982,0.891263,BARBUNYA
0.246789,0.442973,0.39067,0.245168,0.378147,0.749868,0.451543,0.210649,0.944763,BARBUNYA
0.247186,0.390448,0.401761,0.2421,0.378607,0.886592,0.660697,0.193528,0.965077,BARBUNYA
0.247464,0.370979,0.332005,0.242282,0.378928,0.890198,0.750629,0.325442,0.905771,BARBUNYA
0.24763,0.399338,0.303721,0.245811,0.37912,0.757258,0.624658,0.396667,0.876616,BARBUNYA
0.247643,0.403783,0.396368,0.243716,0.379135,0.840152,0.606109,0.20247,0.890724,BARBUNYA
0.247856,0.401196,0.377173,0.243164,0.379382,0.870382,0.617917,0.234865,0.951316,BARBUNYA
0.247874,0.415637,0.353748,0.245811,0.379402,0.766667,0.559098,0.279167,0.867548,BARBUNYA
0.247886,0.44338,0.432597,0.246062,0.379416,0.757331,0.454785,0.150529,0.960081,BARBUNYA
0.247895,0.403838,0.418881,0.245386,0.379426,0.784127,0.60707,0.169125,0.833108,BARBUNYA
0.247899,0.422217,0.358879,0.245765,0.379431,0.769432,0.533449,0.268985,0.923076,BARBUNYA
0.248006,0.401448,0.368894,0.243358,0.379555,0.868504,0.617572,0.250032,0.933958,BARBUNYA
0.248151,0.436545,0.360244,0.245233,0.379722,0.800035,0.480641,0.266655,0.953758,BARBUNYA
0.248266,0.436682,0.347777,0.24957,0.379856,0.636242,0.480638,0.292005,0.881687,BARBUNYA
0.248292,0.433489,0.409563,0.246569,0.379885,0.753198,0.492517,0.182983,0.93513,BARBUNYA
0.248552,0.399906,0.411364,0.244104,0.380186,0.860168,0.626664,0.180613,0.924082,BARBUNYA
0.248668,0.428001,0.388435,0.245827,0.380319,0.796724,0.514748,0.216549,0.946496,BARBUNYA
0.248685,0.400899,0.342294,0.245209,0.380339,0.821678,0.623111,0.304291,0.96777,BARBUNYA
0.249018,0.409159,0.380432,0.246528,0.380723,0.782807,0.590442,0.230585,0.942744,BARBUNYA
0.249078,0.385639,0.34739,0.244017,0.380792,0.884012,0.691298,0.293967,0.94666,BARBUNYA
0.249112,0.382052,0.416895,0.24356,0.380831,0.90353,0.707654,0.173217,0.95699,BARBUNYA
0.24924,0.438152,0.416041,0.246186,0.380979,0.804769,0.479486,0.174573,0.894787,BARBUNYA
0.249377,0.384072,0.413979,0.244092,0.381137,0.892682,0.69983,0.177688,0.923854,BARBUNYA
0.249483,0.385907,0.369278,0.243366,0.38126,0.925716,0.692107,0.251223,0.945155,BARBUNYA
0.249547,0.40667,0.389352,0.246882,0.381334,0.789367,0.603133,0.216069,0.9393,BARBUNYA
0.249603,0.388283,0.335251,0.244998,0.381398,0.865536,0.682103,0.321255,0.916465,BARBUNYA
0.24968,0.407568,0.351802,0.246285,0.381486,0.817871,0.600055,0.285631,0.924359,BARBUNYA
0.24997,0.3966,0.441029,0.244347,0.381821,0.905587,0.647556,0.14175,0.959128,BARBUNYA
0.250085,0.378742,0.357486,0.244772,0.381954,0.893215,0.727719,0.27469,0.960074,BARBUNYA
0.250213,0.426651,0.373801,0.246239,0.382101,0.840257,0.526768,0.243854,0.922366,BARBUNYA
0.250282,0.378679,0.376799,0.244776,0.38218,0.900668,0.729004,0.238548,0.90783,BARBUNYA
0.250295,0.408855,0.415533,0.245596,0.382195,0.868715,0.597643,0.176421,0.898556,BARBUNYA
0.25032,0.388221,0.399552,0.244327,0.382224,0.920003,0.685912,0.200498,0.982963,BARBUNYA
0.250568,0.388264,0.415345,0.24499,0.382509,0.903261,0.686943,0.176982,0.944122,BARBUNYA
0.25073,0.397314,0.357439,0.246511,0.382696,0.849505,0.648146,0.275657,0.915433,BARBUNYA
0.250837,0.408325,0.396586,0.246178,0.382819,0.86676,0.602349,0.205789,0.917827,BARBUNYA
0.250901,0.399815,0.35505,0.248461,0.382893,0.779889,0.638273,0.280689,0.824557,BARBUNYA
0.251085,0.448368,0.372531,0.24795,0.383104,0.806833,0.45065,0.24727,0.968548,BARBUNYA
0.251319,0.385929,0.425827,0.245703,0.383374,0.904117,0.701112,0.163034,0.93575,BARBUNYA
0.251533,0.396888,0.373974,0.246891,0.383619,0.865553,0.653846,0.245204,0.839602,BARBUNYA
0.25155,0.464594,0.388304,0.249855,0.383639,0.750765,0.39685,0.22019,0.880666,BARBUNYA
0.251819,0.399505,0.376831,0.247571,0.383948,0.84988,0.643981,0.240406,0.888369,BARBUNYA
0.251926,0.447491,0.388081,0.248634,0.384071,0.812447,0.457314,0.22101,0.960516,BARBUNYA
0.252067,0.434413,0.398596,0.248094,0.384233,0.838915,0.505596,0.203989,0.97908,BARBUNYA
0.252079,0.426382,0.372664,0.250889,0.384247,0.731102,0.536121,0.248289,0.87027,BARBUNYA
0.252267,0.403758,0.361098,0.24821,0.384463,0.842109,0.628082,0.270483,0.935323,BARBUNYA
0.252301,0.407778,0.408585,0.247526,0.384502,0.870213,0.611456,0.188812,0.875051,BARBUNYA
0.252348,0.418375,0.418405,0.247418,0.384556,0.876227,0.568669,0.17447,0.96191,BARBUNYA
0.252455,0.386312,0.377442,0.246586,0.384679,0.913123,0.705015,0.240105,0.917579,BARBUNYA
0.252562,0.391515,0.338705,0.247851,0.384801,0.867456,0.6823,0.317857,0.970459,BARBUNYA
0.25275,0.415539,0.402654,0.248358,0.385017,0.854824,0.581849,0.198383,0.945922,BARBUNYA
0.252861,0.400399,0.364738,0.248676,0.385144,0.846683,0.645137,0.264193,0.935138,BARBUNYA
0.252989,0.422905,0.388343,0.249364,0.385291,0.824769,0.553699,0.221831,0.863228,BARBUNYA
0.253126,0.381781,0.362625,0.247435,0.385448,0.905476,0.729009,0.268636,0.937912,BARBUNYA
0.253356,0.394753,0.380277,0.248742,0.385712,0.863089,0.671923,0.236181,0.927842,BARBUNYA
0.253506,0.435465,0.435039,0.2503,0.385884,0.808191,0.507944,0.15288,0.959579,BARBUNYA
0.253608,0.377198,0.3554,0.248152,0.386001,0.895832,0.752759,0.283679,0.948921,BARBUNYA
0.253638,0.430432,0.389235,0.24901,0.386035,0.863419,0.527518,0.2211,0.962339,BARBUNYA
0.253668,0.40821,0.303442,0.250036,0.38607,0.824609,0.616058,0.407878,0.950513,BARBUNYA
0.253864,0.389666,0.358953,0.252683,0.386295,0.730155,0.696898,0.276864,0.661874,BARBUNYA
0.253877,0.397965,0.324591,0.249063,0.386309,0.870481,0.660465,0.352919,0.955566,BARBUNYA
0.253945,0.404471,0.409074,0.250296,0.386387,0.825126,0.633005,0.189869,0.906485,BARBUNYA
0.254368,0.406901,0.394204,0.249653,0.386872,0.866264,0.624791,0.213714,0.946196,BARBUNYA
0.254492,0.41763,0.336633,0.25178,0.387013,0.788588,0.581415,0.325393,0.961089,BARBUNYA
0.254543,0.39398,0.382,0.249748,0.387072,0.869258,0.681072,0.234604,0.938335,BARBUNYA
0.254552,0.413807,0.363216,0.251215,0.387082,0.81264,0.597144,0.269368,0.928133,BARBUNYA
0.254616,0.379154,0.39514,0.247843,0.387155,0.946693,0.748695,0.212471,0.946136,BARBUNYA
0.25465,0.410745,0.397688,0.249212,0.387194,0.894262,0.610144,0.208384,0.914153,BARBUNYA
0.254859,0.413649,0.378312,0.251372,0.387433,0.81828,0.599202,0.241528,0.906985,BARBUNYA
0.255171,0.379925,0.335382,0.249653,0.38779,0.896941,0.74789,0.329272,0.908404,BARBUNYA
0.255329,0.458441,0.387301,0.252242,0.38797,0.802576,0.433167,0.226382,0.888952,BARBUNYA
0.255337,0.409943,0.379399,0.251438,0.38798,0.833911,0.616653,0.240177,0.832025,BARBUNYA
0.255623,0.470172,0.41044,0.251067,0.388307,0.859161,0.394734,0.189636,0.942614,BARBUNYA
0.255705,0.421644,0.35159,0.252138,0.3884,0.820797,0.570908,0.294438,0.957998,BARBUNYA
0.255786,0.393187,0.39834,0.250271,0.388493,0.896284,0.690607,0.208632,0.886461,BARBUNYA
0.256016,0.401291,0.412478,0.250494,0.388756,0.8964,0.656355,0.18701,0.959463,BARBUNYA
0.256068,0.419687,0.439008,0.251207,0.388814,0.870619,0.580342,0.150206,0.953773,BARBUNYA
0.256072,0.391817,0.383393,0.250349,0.388819,0.904141,0.698096,0.234022,0.89139,BARBUNYA
0.256153,0.484927,0.397071,0.256141,0.388912,0.6851,0.349241,0.211098,0.819693,BARBUNYA
0.256196,0.436235,0.413917,0.253099,0.388961,0.802447,0.516776,0.185066,0.962126,BARBUNYA
0.256255,0.454789,0.423328,0.254653,0.389029,0.745311,0.449699,0.171556,0.935464,BARBUNYA
0.256328,0.40943,0.41573,0.251751,0.389112,0.859428,0.623399,0.182538,0.925161,BARBUNYA
0.256448,0.386099,0.42027,0.250048,0.389248,0.930232,0.72576,0.176093,0.93558,BARBUNYA
0.256922,0.417646,0.390903,0.253796,0.389789,0.803159,0.592431,0.222168,0.898169,BARBUNYA
0.257003,0.404969,0.419645,0.251417,0.389881,0.898014,0.645317,0.177567,0.944048,BARBUNYA
0.257054,0.42753,0.415319,0.251862,0.38994,0.882679,0.553831,0.183912,0.936379,BARBUNYA
0.257139,0.415363,0.342787,0.254571,0.390037,0.781737,0.602694,0.315437,0.926149,BARBUNYA
0.257293,0.408926,0.321828,0.253169,0.390212,0.841258,0.630001,0.365166,0.875921,BARBUNYA
0.257494,0.374107,0.419084,0.250007,0.390441,0.971781,0.78726,0.178889,0.954383,BARBUNYA
0.257643,0.487525,0.418279,0.255337,0.390611,0.771477,0.346837,0.180211,0.934823,BARBUNYA
0.25775,0.5065,0.379633,0.254183,0.390733,0.819564,0.289828,0.24273,0.928013,BARBUNYA
0.257771,0.415025,0.360855,0.252872,0.390757,0.870795,0.606979,0.278303,0.948572,BARBUNYA
0.258185,0.419041,0.374696,0.254002,0.391229,0.842949,0.592555,0.252257,0.943464,BARBUNYA
0.258386,0.403447,0.348507,0.253684,0.391457,0.862729,0.658346,0.304732,0.884482,BARBUNYA
0.258463,0.398762,0.381692,0.253754,0.391545,0.862933,0.678993,0.239929,0.929332,BARBUNYA
0.258715,0.395254,0.388481,0.253656,0.391831,0.876256,0.695648,0.228391,0.898078,BARBUNYA
0.258758,0.399068,0.356501,0.253012,0.39188,0.902705,0.67907,0.288448,0.93617,BARBUNYA
0.258933,0.422477,0.421836,0.253598,0.392079,0.886706,0.582152,0.176434,0.892893,BARBUNYA
0.259035,0.417981,0.411152,0.255432,0.392196,0.820164,0.600711,0.192254,0.952084,BARBUNYA
0.259057,0.40316,0.380043,0.255065,0.39222,0.834988,0.662755,0.243602,0.885689,BARBUNYA
0.259266,0.428063,0.460673,0.255539,0.392458,0.824733,0.561581,0.126513,0.96363,BARBUNYA
0.259407,0.411383,0.396959,0.254237,0.392618,0.879969,0.629567,0.215006,0.968752,BARBUNYA
0.259697,0.418608,0.373788,0.256199,0.392948,0.815765,0.60118,0.255846,0.799045,BARBUNYA
0.260115,0.417771,0.336669,0.2565,0.393423,0.819987,0.606491,0.33366,0.951306,BARBUNYA
0.260427,0.428342,0.384452,0.255943,0.393777,0.852893,0.565647,0.237432,0.90725,BARBUNYA
0.260871,0.45886,0.418616,0.258891,0.39428,0.757733,0.454518,0.183108,0.868201,BARBUNYA
0.260995,0.384347,0.337237,0.255267,0.394421,0.900125,0.756432,0.333649,0.845892,BARBUNYA
0.261098,0.416853,0.376309,0.255882,0.394537,0.880407,0.614726,0.252927,0.910856,BARBUNYA
0.261166,0.396526,0.356608,0.255638,0.394614,0.892295,0.701837,0.2915,0.848423,BARBUNYA
0.261388,0.419254,0.384745,0.257213,0.394866,0.840455,0.606244,0.238075,0.908165,BARBUNYA
0.262558,0.416164,0.41025,0.257601,0.396191,0.869406,0.624244,0.197443,0.972487,BARBUNYA
0.262686,0.4776,0.383952,0.262069,0.396335,0.706155,0.39825,0.241044,0.960086,BARBUNYA
0.26284,0.448724,0.404245,0.26061,0.396509,0.76624,0.498965,0.207133,0.964712,BARBUNYA
0.262921,0.452896,0.406021,0.25873,0.396601,0.84004,0.484176,0.204416,0.97985,BARBUNYA
0.262929,0.422033,0.403331,0.259666,0.396611,0.805017,0.601949,0.208688,0.815344,BARBUNYA
0.263079,0.424344,0.425979,0.259068,0.39678,0.833124,0.593317,0.174803,0.969236,BARBUNYA
0.263096,0.424097,0.417128,0.259893,0.396799,0.802658,0.594385,0.187639,0.887302,BARBUNYA
0.263408,0.430647,0.372865,0.259439,0.397151,0.831319,0.569806,0.262272,0.880628,BARBUNYA
0.264219,0.42477,0.427658,0.260552,0.398067,0.819446,0.596718,0.173592,0.939797,BARBUNYA
0.264304,0.439118,0.374278,0.25988,0.398164,0.847934,0.541026,0.260736,0.921292,BARBUNYA
0.26442,0.427719,0.368358,0.260363,0.398294,0.834013,0.585838,0.272228,0.943722,BARBUNYA
0.264731,0.419034,0.369009,0.259934,0.398645,0.861742,0.622331,0.271363,0.862752,BARBUNYA
0.264765,0.466503,0.443439,0.263034,0.398684,0.746861,0.443862,0.152807,0.919695,BARBUNYA
0.264979,0.503324,0.419878,0.265244,0.398925,0.673126,0.325923,0.185557,0.881022,BARBUNYA
0.265487,0.448885,0.455793,0.261781,0.399497,0.820178,0.509539,0.137934,0.956607,BARBUNYA
0.265607,0.435058,0.423636,0.261307,0.399632,0.842385,0.56227,0.180736,0.971964,BARBUNYA
0.265641,0.396974,0.362416,0.259682,0.39967,0.905,0.721389,0.285628,0.855404,BARBUNYA
0.265641,0.394562,0.363655,0.260581,0.39967,0.870982,0.732276,0.283129,0.983806,BARBUNYA
0.265974,0.423444,0.40673,0.26101,0.400045,0.867125,0.609942,0.206661,0.923807,BARBUNYA
0.266379,0.414523,0.380369,0.261583,0.400502,0.860529,0.648616,0.252004,0.936537,BARBUNYA
0.26655,0.419752,0.397127,0.261125,0.400694,0.884075,0.627638,0.222908,0.956165,BARBUNYA
0.266653,0.422608,0.426643,0.260936,0.400809,0.895023,0.616395,0.177496,0.94059,BARBUNYA
0.266687,0.436691,0.374989,0.261719,0.400848,0.866753,0.560655,0.262392,0.897237,BARBUNYA
0.266721,0.432609,0.412965,0.261674,0.400886,0.86972,0.576697,0.197769,0.889257,BARBUNYA
0.267007,0.430986,0.397745,0.263648,0.401208,0.806324,0.584348,0.2224,0.942202,BARBUNYA
0.267204,0.453404,0.375561,0.263257,0.401428,0.828137,0.500205,0.261959,0.813155,BARBUNYA
0.267246,0.420726,0.415128,0.2612,0.401476,0.906987,0.626781,0.195034,0.962954,BARBUNYA
0.26769,0.420914,0.377742,0.26256,0.401975,0.872117,0.628018,0.258477,0.982359,BARBUNYA
0.267712,0.401312,0.35256,0.262053,0.401999,0.891968,0.711925,0.30902,0.940482,BARBUNYA
0.267754,0.389651,0.407951,0.260849,0.402047,0.939032,0.765143,0.206687,0.932518,BARBUNYA
0.267929,0.431244,0.390187,0.264197,0.402244,0.819719,0.587395,0.236339,0.969508,BARBUNYA
0.267959,0.401978,0.390063,0.263121,0.402277,0.860985,0.710147,0.236589,0.893033,BARBUNYA
0.268079,0.410409,0.332336,0.263995,0.402411,0.832718,0.673938,0.35589,0.893816,BARBUNYA
0.268245,0.419058,0.391589,0.263224,0.402598,0.867633,0.638206,0.234277,0.899869,BARBUNYA
0.268638,0.433385,0.413958,0.263339,0.403039,0.877734,0.582058,0.198301,0.944922,BARBUNYA
0.269219,0.432224,0.420245,0.264028,0.40369,0.873264,0.589188,0.189436,0.88521,BARBUNYA
0.269313,0.440608,0.434819,0.266625,0.403795,0.780294,0.556928,0.168717,0.931337,BARBUNYA
0.269689,0.474729,0.391345,0.266559,0.404216,0.796394,0.435453,0.236391,0.94619,BARBUNYA
0.27035,0.456239,0.395495,0.267433,0.404957,0.788241,0.502979,0.230023,0.960151,BARBUNYA
0.271081,0.46662,0.47514,0.267919,0.405773,0.796831,0.468949,0.120158,0.922183,BARBUNYA
0.271405,0.445142,0.411438,0.267486,0.406136,0.824537,0.548587,0.205176,0.947255,BARBUNYA
0.271503,0.442241,0.41219,0.26787,0.406246,0.813971,0.560072,0.204107,0.919344,BARBUNYA
0.271691,0.425611,0.381534,0.26695,0.406456,0.85473,0.626743,0.256365,0.95586,BARBUNYA
0.27214,0.441456,0.41977,0.267169,0.406956,0.862927,0.565817,0.19319,0.938589,BARBUNYA
0.272212,0.417958,0.403413,0.26754,0.407037,0.851837,0.660858,0.218911,0.93397,BARBUNYA
0.272272,0.44525,0.405431,0.268772,0.407104,0.808605,0.551861,0.215689,0.903608,BARBUNYA
0.272426,0.465763,0.384835,0.270508,0.407275,0.750743,0.477396,0.251211,0.861006,BARBUNYA
0.272456,0.413808,0.383639,0.26763,0.407309,0.857314,0.679614,0.253426,0.912956,BARBUNYA
0.272729,0.428937,0.439091,0.26695,0.407613,0.892434,0.617834,0.166215,0.940099,BARBUNYA
0.272908,0.410047,0.337438,0.267659,0.407813,0.872662,0.697957,0.350809,0.944525,BARBUNYA
0.273147,0.415234,0.38299,0.267503,0.40808,0.887136,0.676693,0.255455,0.967306,BARBUNYA
0.273357,0.428852,0.389923,0.26944,0.408313,0.823273,0.620959,0.243198,0.903836,BARBUNYA
0.273715,0.422102,0.446808,0.268323,0.408713,0.877361,0.65031,0.156877,0.906049,BARBUNYA
0.273899,0.471818,0.429784,0.269939,0.408917,0.824544,0.462148,0.180329,0.963347,BARBUNYA
0.273912,0.461385,0.422896,0.272495,0.408931,0.732049,0.49903,0.190369,0.745364,BARBUNYA
0.273976,0.411893,0.379667,0.268533,0.409003,0.87902,0.69489,0.262642,0.912255,BARBUNYA
0.274317,0.423422,0.383886,0.270001,0.409383,0.837354,0.647531,0.255226,0.913517,BARBUNYA
0.274471,0.434773,0.420345,0.269312,0.409554,0.86819,0.602082,0.194758,0.968069,BARBUNYA
0.275645,0.447382,0.44093,0.270467,0.410859,0.868078,0.558062,0.166534,0.973128,BARBUNYA
0.276106,0.414091,0.345357,0.27219,0.411371,0.821659,0.695209,0.336872,0.961513,BARBUNYA
0.276175,0.435646,0.440245,0.270129,0.411447,0.899563,0.606038,0.167973,0.853205,BARBUNYA
0.277789,0.405779,0.416227,0.270867,0.413236,0.930455,0.739657,0.204536,0.930169,BARBUNYA
0.277908,0.435442,0.447634,0.2736,0.413368,0.83482,0.614406,0.159723,0.871683,BARBUNYA
0.278147,0.439717,0.407849,0.272751,0.413633,0.874255,0.598454,0.218233,0.955755,BARBUNYA
0.278173,0.432458,0.417617,0.273258,0.413661,0.856698,0.62759,0.202792,0.964657,BARBUNYA
0.278318,0.418988,0.403702,0.273394,0.413822,0.856931,0.684282,0.22524,0.899432,BARBUNYA
0.27872,0.432675,0.40198,0.274779,0.414266,0.82102,0.629109,0.228569,0.966288,BARBUNYA
0.27886,0.404973,0.43141,0.272375,0.414422,0.913473,0.748332,0.182963,0.93714,BARBUNYA
0.279236,0.462561,0.385873,0.274614,0.414837,0.845355,0.516515,0.2575,0.908841,BARBUNYA
0.279535,0.427792,0.425367,0.273435,0.415168,0.898854,0.652726,0.19247,0.893765,BARBUNYA
0.279552,0.429457,0.421308,0.274156,0.415186,0.873198,0.645927,0.198584,0.946202,BARBUNYA
0.279574,0.443946,0.385363,0.276147,0.41521,0.802005,0.587992,0.258844,0.924938,BARBUNYA
0.279655,0.411124,0.432029,0.272664,0.4153,0.931311,0.724576,0.182864,0.964692,BARBUNYA
0.28021,0.449888,0.456427,0.274907,0.415912,0.86936,0.567764,0.150482,0.959952,BARBUNYA
0.280398,0.473129,0.422063,0.278505,0.41612,0.746807,0.48344,0.198316,0.90412,BARBUNYA
0.280581,0.419631,0.413262,0.276391,0.416322,0.828932,0.69181,0.212168,0.948944,BARBUNYA
0.280641,0.414607,0.442129,0.273736,0.416388,0.927313,0.713825,0.16969,0.963845,BARBUNYA
0.280833,0.473042,0.391857,0.277982,0.4166,0.780793,0.485479,0.248538,0.920804,BARBUNYA
0.281072,0.44814,0.422744,0.277681,0.416864,0.799977,0.578103,0.197981,0.900876,BARBUNYA
0.282148,0.425217,0.354014,0.27719,0.418049,0.85555,0.675137,0.325745,0.959965,BARBUNYA
0.282285,0.428696,0.427405,0.276321,0.4182,0.89176,0.661183,0.192244,0.916687,BARBUNYA
0.282554,0.447377,0.436207,0.27874,0.418496,0.814277,0.587315,0.17977,0.87673,BARBUNYA
0.283305,0.417934,0.359921,0.277116,0.419322,0.89909,0.711521,0.314377,0.93323,BARBUNYA
0.2836,0.452197,0.394547,0.278951,0.419646,0.843535,0.573156,0.246966,0.939024,BARBUNYA
0.284036,0.406528,0.352529,0.277986,0.420124,0.893483,0.765627,0.331672,0.969934,BARBUNYA
0.284185,0.44997,0.437803,0.27853,0.420288,0.879176,0.584161,0.179107,0.930362,BARBUNYA
0.284599,0.458293,0.391475,0.281601,0.420743,0.784248,0.554238,0.253633,0.942148,BARBUNYA
0.284877,0.491942,0.377582,0.282084,0.421047,0.776888,0.436612,0.280117,0.87995,BARBUNYA
0.284928,0.455162,0.441892,0.279994,0.421103,0.852861,0.567402,0.174115,0.964317,BARBUNYA
0.285317,0.498567,0.447339,0.281799,0.421529,0.802269,0.416504,0.167053,0.916392,BARBUNYA
0.286495,0.46923,0.470583,0.284611,0.42282,0.74432,0.521679,0.138563,0.921938,BARBUNYA
0.286649,0.432008,0.33813,0.281618,0.422988,0.855166,0.666687,0.369421,0.908433,BARBUNYA
0.287242,0.418117,0.38446,0.281713,0.423637,0.872496,0.728662,0.269767,0.90145,BARBUNYA
0.287473,0.448256,0.417384,0.283089,0.423889,0.831694,0.604678,0.212953,0.901208,BARBUNYA
0.287866,0.448895,0.401691,0.283827,0.424319,0.81929,0.603832,0.239327,0.939852,BARBUNYA
0.288425,0.426465,0.412136,0.282879,0.424929,0.872233,0.697883,0.222408,0.944586,BARBUNYA
0.289002,0.478847,0.42385,0.284227,0.425558,0.844558,0.497303,0.204457,0.953536,BARBUNYA
0.290214,0.454686,0.411365,0.286247,0.42688,0.815484,0.591176,0.225602,0.835875,BARBUNYA
0.290223,0.410066,0.42806,0.283073,0.426889,0.927828,0.778417,0.199294,0.960511,BARBUNYA
0.290505,0.48157,0.46533,0.287167,0.427196,0.793369,0.493619,0.148457,0.806244,BARBUNYA
0.291256,0.445011,0.433542,0.287319,0.428014,0.813871,0.633571,0.19217,0.874816,BARBUNYA
0.291324,0.458873,0.387898,0.287962,0.428088,0.793813,0.579732,0.268169,0.972566,BARBUNYA
0.292025,0.485858,0.418276,0.288943,0.428849,0.783732,0.484594,0.216323,0.972732,BARBUNYA
0.292435,0.469584,0.399168,0.290122,0.429294,0.756971,0.544202,0.248896,0.894356,BARBUNYA
0.293835,0.460845,0.38196,0.288898,0.430814,0.847233,0.582529,0.282575,0.894134,BARBUNYA
0.293852,0.4236,0.466447,0.286396,0.430832,0.935574,0.734545,0.149986,0.913227,BARBUNYA
0.293891,0.480772,0.437037,0.290835,0.430874,0.781978,0.509626,0.189653,0.954149,BARBUNYA
0.294352,0.526119,0.486339,0.291916,0.431373,0.760491,0.362845,0.126731,0.928354,BARBUNYA
0.295786,0.490184,0.428418,0.288581,0.432926,0.925107,0.484096,0.204367,0.92204,BARBUNYA
0.29632,0.475857,0.428787,0.291676,0.433503,0.835541,0.536769,0.204342,0.9556,BARBUNYA
0.296965,0.485256,0.430215,0.293136,0.434199,0.807129,0.505749,0.202818,0.890303,BARBUNYA
0.297166,0.44017,0.423458,0.291235,0.434415,0.879538,0.678595,0.213459,0.946764,BARBUNYA
0.297853,0.449681,0.422688,0.293132,0.435157,0.837311,0.642779,0.215382,0.932036,BARBUNYA
0.298088,0.434784,0.471221,0.290151,0.43541,0.948716,0.705161,0.147718,0.913185,BARBUNYA
0.298212,0.459744,0.426606,0.292563,0.435543,0.869071,0.604689,0.209611,0.952224,BARBUNYA
0.298229,0.447332,0.405806,0.291714,0.435562,0.899061,0.653821,0.243752,0.949723,BARBUNYA
0.299155,0.461487,0.407311,0.295082,0.43656,0.814368,0.601836,0.24217,0.948534,BARBUNYA
0.299211,0.468235,0.439564,0.294286,0.436619,0.843492,0.57641,0.191144,0.949101,BARBUNYA
0.299271,0.466493,0.41568,0.294039,0.436684,0.854006,0.583215,0.228183,0.945537,BARBUNYA
