@relation 'Dry_Beans_Dataset-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-V-R1-2,8,14,17'

@attribute Area numeric
@attribute Perimeter numeric
@attribute EquivDiameter numeric
@attribute ShapeFactor2 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
0.231708,0.357098,0.360487,0.180735,BARBUNYA
0.23181,0.401078,0.360609,0.169482,BARBUNYA
0.231874,0.389651,0.360685,0.280541,BARBUNYA
0.231917,0.368153,0.360735,0.252473,BARBUNYA
0.232002,0.35029,0.360836,0.369272,BARBUNYA
0.232173,0.460864,0.361039,0.134953,BARBUNYA
0.232463,0.37607,0.361382,0.22731,BARBUNYA
0.232472,0.351576,0.361392,0.312486,BARBUNYA
0.23254,0.36628,0.361473,0.303821,BARBUNYA
0.2326,0.404922,0.361544,0.239154,BARBUNYA
0.232724,0.394918,0.36169,0.239711,BARBUNYA
0.232732,0.407521,0.361701,0.200386,BARBUNYA
0.232767,0.381325,0.361741,0.283608,BARBUNYA
0.232818,0.381914,0.361802,0.229629,BARBUNYA
0.233014,0.419921,0.362034,0.252779,BARBUNYA
0.233134,0.399505,0.362175,0.213545,BARBUNYA
0.23327,0.378332,0.362337,0.295219,BARBUNYA
0.2333,0.404075,0.362372,0.196337,BARBUNYA
0.233339,0.368457,0.362417,0.224718,BARBUNYA
0.233582,0.383538,0.362705,0.22199,BARBUNYA
0.233646,0.357749,0.362781,0.343259,BARBUNYA
0.233689,0.421515,0.362831,0.257373,BARBUNYA
0.233821,0.365833,0.362987,0.288454,BARBUNYA
0.233872,0.345666,0.363048,0.223536,BARBUNYA
0.233984,0.38176,0.363179,0.175371,BARBUNYA
0.234035,0.376139,0.363239,0.187668,BARBUNYA
0.234133,0.411785,0.363355,0.219293,BARBUNYA
0.234206,0.419831,0.363441,0.177395,BARBUNYA
0.234227,0.355828,0.363466,0.193477,BARBUNYA
0.234244,0.410696,0.363486,0.249707,BARBUNYA
0.23447,0.369452,0.363753,0.291498,BARBUNYA
0.234496,0.416191,0.363783,0.215185,BARBUNYA
0.234551,0.390599,0.363849,0.174779,BARBUNYA
0.234633,0.379473,0.363945,0.356625,BARBUNYA
0.234799,0.383588,0.364141,0.2388,BARBUNYA
0.234944,0.373506,0.364312,0.258871,BARBUNYA
0.235252,0.400053,0.364674,0.207569,BARBUNYA
0.235299,0.365889,0.36473,0.272424,BARBUNYA
0.235367,0.419084,0.36481,0.179855,BARBUNYA
0.235452,0.378693,0.364911,0.190937,BARBUNYA
0.235555,0.406712,0.365031,0.245076,BARBUNYA
0.235645,0.45561,0.365137,0.165109,BARBUNYA
0.235726,0.39134,0.365233,0.295249,BARBUNYA
0.235768,0.399739,0.365283,0.187733,BARBUNYA
0.235815,0.375629,0.365338,0.260051,BARBUNYA
0.235875,0.446538,0.365408,0.177124,BARBUNYA
0.235943,0.352318,0.365489,0.216456,BARBUNYA
0.235952,0.383787,0.365499,0.307732,BARBUNYA
0.236054,0.381783,0.365619,0.232107,BARBUNYA
0.236084,0.378124,0.365655,0.30833,BARBUNYA
0.236127,0.392224,0.365705,0.229482,BARBUNYA
0.236174,0.389998,0.36576,0.157811,BARBUNYA
0.236272,0.360434,0.365876,0.257438,BARBUNYA
0.236383,0.37555,0.366006,0.320784,BARBUNYA
0.236464,0.391207,0.366102,0.173501,BARBUNYA
0.236699,0.39101,0.366378,0.19192,BARBUNYA
0.236772,0.367615,0.366463,0.337908,BARBUNYA
0.236814,0.437761,0.366513,0.293346,BARBUNYA
0.236891,0.42248,0.366604,0.273905,BARBUNYA
0.237135,0.421365,0.36689,0.209953,BARBUNYA
0.237148,0.388084,0.366905,0.218882,BARBUNYA
0.23728,0.405103,0.36706,0.266323,BARBUNYA
0.237532,0.41534,0.367356,0.248953,BARBUNYA
0.237639,0.39032,0.367481,0.230284,BARBUNYA
0.237643,0.407118,0.367486,0.185103,BARBUNYA
0.237651,0.416825,0.367496,0.191299,BARBUNYA
0.237741,0.375754,0.367601,0.245352,BARBUNYA
0.237886,0.410634,0.367772,0.215438,BARBUNYA
0.238019,0.371528,0.367927,0.302924,BARBUNYA
0.238185,0.435951,0.368122,0.177505,BARBUNYA
0.238249,0.371893,0.368198,0.269357,BARBUNYA
0.238373,0.396085,0.368343,0.252008,BARBUNYA
0.238625,0.437751,0.368638,0.21825,BARBUNYA
0.238633,0.417685,0.368648,0.191844,BARBUNYA
0.238723,0.436319,0.368753,0.16143,BARBUNYA
0.238749,0.395101,0.368783,0.242378,BARBUNYA
0.238967,0.364639,0.369038,0.250271,BARBUNYA
0.239265,0.370504,0.369388,0.302023,BARBUNYA
0.239372,0.370285,0.369513,0.28855,BARBUNYA
0.239458,0.393422,0.369613,0.214584,BARBUNYA
0.239466,0.396255,0.369623,0.24826,BARBUNYA
0.239551,0.360667,0.369723,0.267223,BARBUNYA
0.23965,0.396851,0.369838,0.224194,BARBUNYA
0.23965,0.385111,0.369838,0.142333,BARBUNYA
0.239654,0.410811,0.369843,0.175353,BARBUNYA
0.239658,0.36167,0.369848,0.218972,BARBUNYA
0.239709,0.411167,0.369908,0.205456,BARBUNYA
0.239825,0.389074,0.370043,0.299323,BARBUNYA
0.240196,0.367197,0.370477,0.334763,BARBUNYA
0.240299,0.415118,0.370597,0.22897,BARBUNYA
0.240435,0.365431,0.370757,0.211689,BARBUNYA
0.240538,0.387446,0.370877,0.251404,BARBUNYA
0.240563,0.429207,0.370907,0.203275,BARBUNYA
0.240563,0.377848,0.370907,0.265898,BARBUNYA
0.240568,0.366832,0.370912,0.231414,BARBUNYA
0.240657,0.416999,0.371016,0.221992,BARBUNYA
0.240696,0.388437,0.371061,0.316144,BARBUNYA
0.240709,0.37394,0.371076,0.216838,BARBUNYA
0.240798,0.419069,0.371181,0.167641,BARBUNYA
0.240943,0.390156,0.371351,0.314152,BARBUNYA
0.241012,0.402001,0.37143,0.163596,BARBUNYA
0.241183,0.413826,0.37163,0.210493,BARBUNYA
0.241255,0.399357,0.371715,0.245607,BARBUNYA
0.241563,0.414729,0.372073,0.240076,BARBUNYA
0.24158,0.393474,0.372093,0.169627,BARBUNYA
0.241704,0.416854,0.372238,0.216987,BARBUNYA
0.241827,0.377839,0.372382,0.330984,BARBUNYA
0.241862,0.414346,0.372422,0.198548,BARBUNYA
0.241879,0.413859,0.372442,0.209608,BARBUNYA
0.242118,0.376777,0.372721,0.230953,BARBUNYA
0.242139,0.410345,0.372746,0.222579,BARBUNYA
0.24222,0.434196,0.37284,0.217996,BARBUNYA
0.242519,0.406441,0.373188,0.223185,BARBUNYA
0.243006,0.398356,0.373755,0.246782,BARBUNYA
0.243113,0.392512,0.37388,0.219064,BARBUNYA
0.243377,0.405471,0.374188,0.332101,BARBUNYA
0.24339,0.391594,0.374203,0.250465,BARBUNYA
0.243403,0.400536,0.374218,0.2159,BARBUNYA
0.243535,0.428091,0.374372,0.163742,BARBUNYA
0.24354,0.390999,0.374377,0.207953,BARBUNYA
0.243693,0.417492,0.374555,0.134755,BARBUNYA
0.243774,0.370533,0.37465,0.348466,BARBUNYA
0.243826,0.42996,0.374709,0.340481,BARBUNYA
0.24383,0.398106,0.374714,0.253017,BARBUNYA
0.24386,0.406252,0.374749,0.193668,BARBUNYA
0.243924,0.413957,0.374823,0.187548,BARBUNYA
0.244082,0.383351,0.375007,0.256966,BARBUNYA
0.244308,0.373615,0.37527,0.199101,BARBUNYA
0.244517,0.386577,0.375513,0.252445,BARBUNYA
0.244684,0.408679,0.375707,0.204623,BARBUNYA
0.244944,0.396991,0.376009,0.270423,BARBUNYA
0.245525,0.408695,0.376683,0.201336,BARBUNYA
0.245551,0.419683,0.376712,0.182801,BARBUNYA
0.245636,0.375408,0.376812,0.207746,BARBUNYA
0.245978,0.450842,0.377208,0.32843,BARBUNYA
0.246272,0.512427,0.377549,0.21827,BARBUNYA
0.246443,0.462776,0.377747,0.174524,BARBUNYA
0.246511,0.38796,0.377826,0.279456,BARBUNYA
0.24655,0.427834,0.37787,0.161463,BARBUNYA
0.246627,0.414538,0.377959,0.203982,BARBUNYA
0.246789,0.442973,0.378147,0.210649,BARBUNYA
0.247186,0.390448,0.378607,0.193528,BARBUNYA
0.247464,0.370979,0.378928,0.325442,BARBUNYA
0.24763,0.399338,0.37912,0.396667,BARBUNYA
0.247643,0.403783,0.379135,0.20247,BARBUNYA
0.247856,0.401196,0.379382,0.234865,BARBUNYA
0.247874,0.415637,0.379402,0.279167,BARBUNYA
0.247886,0.44338,0.379416,0.150529,BARBUNYA
0.247895,0.403838,0.379426,0.169125,BARBUNYA
0.247899,0.422217,0.379431,0.268985,BARBUNYA
0.248006,0.401448,0.379555,0.250032,BARBUNYA
0.248151,0.436545,0.379722,0.266655,BARBUNYA
0.248266,0.436682,0.379856,0.292005,BARBUNYA
0.248292,0.433489,0.379885,0.182983,BARBUNYA
0.248552,0.399906,0.380186,0.180613,BARBUNYA
0.248668,0.428001,0.380319,0.216549,BARBUNYA
0.248685,0.400899,0.380339,0.304291,BARBUNYA
0.249018,0.409159,0.380723,0.230585,BARBUNYA
0.249078,0.385639,0.380792,0.293967,BARBUNYA
0.249112,0.382052,0.380831,0.173217,BARBUNYA
0.24924,0.438152,0.380979,0.174573,BARBUNYA
0.249377,0.384072,0.381137,0.177688,BARBUNYA
0.249483,0.385907,0.38126,0.251223,BARBUNYA
0.249547,0.40667,0.381334,0.216069,BARBUNYA
0.249603,0.388283,0.381398,0.321255,BARBUNYA
0.24968,0.407568,0.381486,0.285631,BARBUNYA
0.24997,0.3966,0.381821,0.14175,BARBUNYA
0.250085,0.378742,0.381954,0.27469,BARBUNYA
0.250213,0.426651,0.382101,0.243854,BARBUNYA
0.250282,0.378679,0.38218,0.238548,BARBUNYA
0.250295,0.408855,0.382195,0.176421,BARBUNYA
0.25032,0.388221,0.382224,0.200498,BARBUNYA
0.250568,0.388264,0.382509,0.176982,BARBUNYA
0.25073,0.397314,0.382696,0.275657,BARBUNYA
0.250837,0.408325,0.382819,0.205789,BARBUNYA
0.250901,0.399815,0.382893,0.280689,BARBUNYA
0.251085,0.448368,0.383104,0.24727,BARBUNYA
0.251319,0.385929,0.383374,0.163034,BARBUNYA
0.251533,0.396888,0.383619,0.245204,BARBUNYA
0.25155,0.464594,0.383639,0.22019,BARBUNYA
0.251819,0.399505,0.383948,0.240406,BARBUNYA
0.251926,0.447491,0.384071,0.22101,BARBUNYA
0.252067,0.434413,0.384233,0.203989,BARBUNYA
0.252079,0.426382,0.384247,0.248289,BARBUNYA
0.252267,0.403758,0.384463,0.270483,BARBUNYA
0.252301,0.407778,0.384502,0.188812,BARBUNYA
0.252348,0.418375,0.384556,0.17447,BARBUNYA
0.252455,0.386312,0.384679,0.240105,BARBUNYA
0.252562,0.391515,0.384801,0.317857,BARBUNYA
0.25275,0.415539,0.385017,0.198383,BARBUNYA
0.252861,0.400399,0.385144,0.264193,BARBUNYA
0.252989,0.422905,0.385291,0.221831,BARBUNYA
0.253126,0.381781,0.385448,0.268636,BARBUNYA
0.253356,0.394753,0.385712,0.236181,BARBUNYA
0.253506,0.435465,0.385884,0.15288,BARBUNYA
0.253608,0.377198,0.386001,0.283679,BARBUNYA
0.253638,0.430432,0.386035,0.2211,BARBUNYA
0.253668,0.40821,0.38607,0.407878,BARBUNYA
0.253864,0.389666,0.386295,0.276864,BARBUNYA
0.253877,0.397965,0.386309,0.352919,BARBUNYA
0.253945,0.404471,0.386387,0.189869,BARBUNYA
0.254368,0.406901,0.386872,0.213714,BARBUNYA
0.254492,0.41763,0.387013,0.325393,BARBUNYA
0.254543,0.39398,0.387072,0.234604,BARBUNYA
0.254552,0.413807,0.387082,0.269368,BARBUNYA
0.254616,0.379154,0.387155,0.212471,BARBUNYA
0.25465,0.410745,0.387194,0.208384,BARBUNYA
0.254859,0.413649,0.387433,0.241528,BARBUNYA
0.255171,0.379925,0.38779,0.329272,BARBUNYA
0.255329,0.458441,0.38797,0.226382,BARBUNYA
0.255337,0.409943,0.38798,0.240177,BARBUNYA
0.255623,0.470172,0.388307,0.189636,BARBUNYA
0.255705,0.421644,0.3884,0.294438,BARBUNYA
0.255786,0.393187,0.388493,0.208632,BARBUNYA
0.256016,0.401291,0.388756,0.18701,BARBUNYA
0.256068,0.419687,0.388814,0.150206,BARBUNYA
0.256072,0.391817,0.388819,0.234022,BARBUNYA
0.256153,0.484927,0.388912,0.211098,BARBUNYA
0.256196,0.436235,0.388961,0.185066,BARBUNYA
0.256255,0.454789,0.389029,0.171556,BARBUNYA
0.256328,0.40943,0.389112,0.182538,BARBUNYA
0.256448,0.386099,0.389248,0.176093,BARBUNYA
0.256922,0.417646,0.389789,0.222168,BARBUNYA
0.257003,0.404969,0.389881,0.177567,BARBUNYA
0.257054,0.42753,0.38994,0.183912,BARBUNYA
0.257139,0.415363,0.390037,0.315437,BARBUNYA
0.257293,0.408926,0.390212,0.365166,BARBUNYA
0.257494,0.374107,0.390441,0.178889,BARBUNYA
0.257643,0.487525,0.390611,0.180211,BARBUNYA
0.25775,0.5065,0.390733,0.24273,BARBUNYA
0.257771,0.415025,0.390757,0.278303,BARBUNYA
0.258185,0.419041,0.391229,0.252257,BARBUNYA
0.258386,0.403447,0.391457,0.304732,BARBUNYA
0.258463,0.398762,0.391545,0.239929,BARBUNYA
0.258715,0.395254,0.391831,0.228391,BARBUNYA
0.258758,0.399068,0.39188,0.288448,BARBUNYA
0.258933,0.422477,0.392079,0.176434,BARBUNYA
0.259035,0.417981,0.392196,0.192254,BARBUNYA
0.259057,0.40316,0.39222,0.243602,BARBUNYA
0.259266,0.428063,0.392458,0.126513,BARBUNYA
0.259407,0.411383,0.392618,0.215006,BARBUNYA
0.259697,0.418608,0.392948,0.255846,BARBUNYA
0.260115,0.417771,0.393423,0.33366,BARBUNYA
0.260427,0.428342,0.393777,0.237432,BARBUNYA
0.260871,0.45886,0.39428,0.183108,BARBUNYA
0.260995,0.384347,0.394421,0.333649,BARBUNYA
0.261098,0.416853,0.394537,0.252927,BARBUNYA
0.261166,0.396526,0.394614,0.2915,BARBUNYA
0.261388,0.419254,0.394866,0.238075,BARBUNYA
0.262558,0.416164,0.396191,0.197443,BARBUNYA
0.262686,0.4776,0.396335,0.241044,BARBUNYA
0.26284,0.448724,0.396509,0.207133,BARBUNYA
0.262921,0.452896,0.396601,0.204416,BARBUNYA
0.262929,0.422033,0.396611,0.208688,BARBUNYA
0.263079,0.424344,0.39678,0.174803,BARBUNYA
0.263096,0.424097,0.396799,0.187639,BARBUNYA
0.263408,0.430647,0.397151,0.262272,BARBUNYA
0.264219,0.42477,0.398067,0.173592,BARBUNYA
0.264304,0.439118,0.398164,0.260736,BARBUNYA
0.26442,0.427719,0.398294,0.272228,BARBUNYA
0.264731,0.419034,0.398645,0.271363,BARBUNYA
0.264765,0.466503,0.398684,0.152807,BARBUNYA
0.264979,0.503324,0.398925,0.185557,BARBUNYA
0.265487,0.448885,0.399497,0.137934,BARBUNYA
0.265607,0.435058,0.399632,0.180736,BARBUNYA
0.265641,0.396974,0.39967,0.285628,BARBUNYA
0.265641,0.394562,0.39967,0.283129,BARBUNYA
0.265974,0.423444,0.400045,0.206661,BARBUNYA
0.266379,0.414523,0.400502,0.252004,BARBUNYA
0.26655,0.419752,0.400694,0.222908,BARBUNYA
0.266653,0.422608,0.400809,0.177496,BARBUNYA
0.266687,0.436691,0.400848,0.262392,BARBUNYA
0.266721,0.432609,0.400886,0.197769,BARBUNYA
0.267007,0.430986,0.401208,0.2224,BARBUNYA
0.267204,0.453404,0.401428,0.261959,BARBUNYA
0.267246,0.420726,0.401476,0.195034,BARBUNYA
0.26769,0.420914,0.401975,0.258477,BARBUNYA
0.267712,0.401312,0.401999,0.30902,BARBUNYA
0.267754,0.389651,0.402047,0.206687,BARBUNYA
0.267929,0.431244,0.402244,0.236339,BARBUNYA
0.267959,0.401978,0.402277,0.236589,BARBUNYA
0.268079,0.410409,0.402411,0.35589,BARBUNYA
0.268245,0.419058,0.402598,0.234277,BARBUNYA
0.268638,0.433385,0.403039,0.198301,BARBUNYA
0.269219,0.432224,0.40369,0.189436,BARBUNYA
0.269313,0.440608,0.403795,0.168717,BARBUNYA
0.269689,0.474729,0.404216,0.236391,BARBUNYA
0.27035,0.456239,0.404957,0.230023,BARBUNYA
0.271081,0.46662,0.405773,0.120158,BARBUNYA
0.271405,0.445142,0.406136,0.205176,BARBUNYA
0.271503,0.442241,0.406246,0.204107,BARBUNYA
0.271691,0.425611,0.406456,0.256365,BARBUNYA
0.27214,0.441456,0.406956,0.19319,BARBUNYA
0.272212,0.417958,0.407037,0.218911,BARBUNYA
0.272272,0.44525,0.407104,0.215689,BARBUNYA
0.272426,0.465763,0.407275,0.251211,BARBUNYA
0.272456,0.413808,0.407309,0.253426,BARBUNYA
0.272729,0.428937,0.407613,0.166215,BARBUNYA
0.272908,0.410047,0.407813,0.350809,BARBUNYA
0.273147,0.415234,0.40808,0.255455,BARBUNYA
0.273357,0.428852,0.408313,0.243198,BARBUNYA
0.273715,0.422102,0.408713,0.156877,BARBUNYA
0.273899,0.471818,0.408917,0.180329,BARBUNYA
0.273912,0.461385,0.408931,0.190369,BARBUNYA
0.273976,0.411893,0.409003,0.262642,BARBUNYA
0.274317,0.423422,0.409383,0.255226,BARBUNYA
0.274471,0.434773,0.409554,0.194758,BARBUNYA
0.275645,0.447382,0.410859,0.166534,BARBUNYA
0.276106,0.414091,0.411371,0.336872,BARBUNYA
0.276175,0.435646,0.411447,0.167973,BARBUNYA
0.277789,0.405779,0.413236,0.204536,BARBUNYA
0.277908,0.435442,0.413368,0.159723,BARBUNYA
0.278147,0.439717,0.413633,0.218233,BARBUNYA
0.278173,0.432458,0.413661,0.202792,BARBUNYA
0.278318,0.418988,0.413822,0.22524,BARBUNYA
0.27872,0.432675,0.414266,0.228569,BARBUNYA
0.27886,0.404973,0.414422,0.182963,BARBUNYA
0.279236,0.462561,0.414837,0.2575,BARBUNYA
0.279535,0.427792,0.415168,0.19247,BARBUNYA
0.279552,0.429457,0.415186,0.198584,BARBUNYA
0.279574,0.443946,0.41521,0.258844,BARBUNYA
0.279655,0.411124,0.4153,0.182864,BARBUNYA
0.28021,0.449888,0.415912,0.150482,BARBUNYA
0.280398,0.473129,0.41612,0.198316,BARBUNYA
0.280581,0.419631,0.416322,0.212168,BARBUNYA
0.280641,0.414607,0.416388,0.16969,BARBUNYA
0.280833,0.473042,0.4166,0.248538,BARBUNYA
0.281072,0.44814,0.416864,0.197981,BARBUNYA
0.282148,0.425217,0.418049,0.325745,BARBUNYA
0.282285,0.428696,0.4182,0.192244,BARBUNYA
0.282554,0.447377,0.418496,0.17977,BARBUNYA
0.283305,0.417934,0.419322,0.314377,BARBUNYA
0.2836,0.452197,0.419646,0.246966,BARBUNYA
0.284036,0.406528,0.420124,0.331672,BARBUNYA
0.284185,0.44997,0.420288,0.179107,BARBUNYA
0.284599,0.458293,0.420743,0.253633,BARBUNYA
0.284877,0.491942,0.421047,0.280117,BARBUNYA
0.284928,0.455162,0.421103,0.174115,BARBUNYA
0.285317,0.498567,0.421529,0.167053,BARBUNYA
0.286495,0.46923,0.42282,0.138563,BARBUNYA
0.286649,0.432008,0.422988,0.369421,BARBUNYA
0.287242,0.418117,0.423637,0.269767,BARBUNYA
0.287473,0.448256,0.423889,0.212953,BARBUNYA
0.287866,0.448895,0.424319,0.239327,BARBUNYA
0.288425,0.426465,0.424929,0.222408,BARBUNYA
0.289002,0.478847,0.425558,0.204457,BARBUNYA
0.290214,0.454686,0.42688,0.225602,BARBUNYA
0.290223,0.410066,0.426889,0.199294,BARBUNYA
0.290505,0.48157,0.427196,0.148457,BARBUNYA
0.291256,0.445011,0.428014,0.19217,BARBUNYA
0.291324,0.458873,0.428088,0.268169,BARBUNYA
0.292025,0.485858,0.428849,0.216323,BARBUNYA
0.292435,0.469584,0.429294,0.248896,BARBUNYA
0.293835,0.460845,0.430814,0.282575,BARBUNYA
0.293852,0.4236,0.430832,0.149986,BARBUNYA
0.293891,0.480772,0.430874,0.189653,BARBUNYA
0.294352,0.526119,0.431373,0.126731,BARBUNYA
0.295786,0.490184,0.432926,0.204367,BARBUNYA
0.29632,0.475857,0.433503,0.204342,BARBUNYA
0.296965,0.485256,0.434199,0.202818,BARBUNYA
0.297166,0.44017,0.434415,0.213459,BARBUNYA
0.297853,0.449681,0.435157,0.215382,BARBUNYA
0.298088,0.434784,0.43541,0.147718,BARBUNYA
0.298212,0.459744,0.435543,0.209611,BARBUNYA
0.298229,0.447332,0.435562,0.243752,BARBUNYA
0.299155,0.461487,0.43656,0.24217,BARBUNYA
0.299211,0.468235,0.436619,0.191144,BARBUNYA
0.299271,0.466493,0.436684,0.228183,BARBUNYA
0.299659,0.450289,0.437102,0.178074,BARBUNYA
0.299685,0.501987,0.437129,0.142186,BARBUNYA
0.29983,0.440674,0.437285,0.255454,BARBUNYA
0.301359,0.493188,0.438928,0.199959,BARBUNYA
0.301414,0.459932,0.438987,0.1912,BARBUNYA
0.302366,0.511182,0.440008,0.161552,BARBUNYA
0.30381,0.448011,0.441554,0.252482,BARBUNYA
0.303857,0.46373,0.441604,0.174177,BARBUNYA
0.304237,0.497787,0.442011,0.149871,BARBUNYA
0.304267,0.472145,0.442043,0.175779,BARBUNYA
0.305086,0.521268,0.442919,0.166712,BARBUNYA
0.305816,0.458109,0.443698,0.164371,BARBUNYA
0.306363,0.430443,0.444281,0.286311,BARBUNYA
0.30983,0.468547,0.447971,0.163739,BARBUNYA
0.31027,0.5574,0.448437,0.267119,BARBUNYA
0.31103,0.466925,0.449243,0.252664,BARBUNYA
0.311346,0.441286,0.449578,0.231601,BARBUNYA
0.311483,0.442085,0.449723,0.164449,BARBUNYA
0.312251,0.490894,0.450537,0.127661,BARBUNYA
0.31498,0.455451,0.45342,0.183706,BARBUNYA
0.315407,0.474351,0.453871,0.174622,BARBUNYA
0.316961,0.462185,0.455508,0.216417,BARBUNYA
0.319941,0.514463,0.458638,0.089787,BARBUNYA
0.321598,0.520474,0.460373,0.20203,BARBUNYA
0.32197,0.535257,0.460762,0.153946,BARBUNYA
0.323541,0.47601,0.462404,0.161022,BARBUNYA
0.324083,0.498125,0.46297,0.19548,BARBUNYA
0.327222,0.50711,0.466237,0.214982,BARBUNYA
0.327247,0.494123,0.466264,0.279192,BARBUNYA
0.330176,0.549027,0.469303,0.16947,BARBUNYA
0.332444,0.523706,0.471647,0.199528,BARBUNYA
0.343413,0.529246,0.482902,0.13274,BARBUNYA
0.348405,0.511582,0.487977,0.163228,BARBUNYA
0.349959,0.528292,0.489551,0.164619,BARBUNYA
0.363465,0.507237,0.503112,0.154114,BARBUNYA
0.407979,0.571688,0.546427,0.229967,BARBUNYA
0.399597,0.516639,0.538425,0.217885,BOMBAY
0.412535,0.507444,0.550749,0.306532,BOMBAY
0.452967,0.549229,0.588267,0.196874,BOMBAY
0.459863,0.571943,0.594524,0.140743,BOMBAY
0.465375,0.564243,0.599498,0.185317,BOMBAY
0.467075,0.569327,0.601026,0.166911,BOMBAY
0.468198,0.573376,0.602034,0.18189,BOMBAY
0.473232,0.58205,0.606543,0.117101,BOMBAY
0.474252,0.577487,0.607455,0.187708,BOMBAY
0.477523,0.57061,0.610371,0.163881,BOMBAY
0.478142,0.55534,0.610922,0.188055,BOMBAY
0.480072,0.578327,0.612638,0.137316,BOMBAY
0.480235,0.5811,0.612782,0.161636,BOMBAY
0.483954,0.578517,0.616079,0.205057,BOMBAY
0.48503,0.589519,0.617031,0.129423,BOMBAY
0.48605,0.593438,0.617933,0.119616,BOMBAY
0.490196,0.579838,0.62159,0.177383,BOMBAY
0.490969,0.58687,0.62227,0.122856,BOMBAY
0.493083,0.589407,0.624128,0.149533,BOMBAY
0.498108,0.621632,0.628532,0.120264,BOMBAY
0.498279,0.617759,0.628682,0.133999,BOMBAY
0.499317,0.57503,0.629588,0.155986,BOMBAY
0.5,0.611521,0.630185,0.133868,BOMBAY
0.500982,0.592139,0.631042,0.174789,BOMBAY
0.501588,0.606289,0.631571,0.130362,BOMBAY
0.50231,0.640099,0.6322,0.099749,BOMBAY
0.502545,0.577828,0.632404,0.211597,BOMBAY
0.5031,0.596291,0.632888,0.152809,BOMBAY
0.50319,0.596592,0.632966,0.148714,BOMBAY
0.504872,0.609806,0.63443,0.155503,BOMBAY
0.505376,0.601294,0.634868,0.170542,BOMBAY
0.506226,0.602232,0.635606,0.157107,BOMBAY
0.508561,0.606699,0.637632,0.174331,BOMBAY
0.509057,0.584984,0.638061,0.241506,BOMBAY
0.509257,0.600806,0.638235,0.160304,BOMBAY
0.509919,0.61994,0.638808,0.13007,BOMBAY
0.511934,0.621164,0.640552,0.144705,BOMBAY
0.5143,0.609051,0.642594,0.18082,BOMBAY
0.514714,0.616762,0.642951,0.109604,BOMBAY
0.516512,0.619382,0.6445,0.131543,BOMBAY
0.517084,0.628609,0.644993,0.136906,BOMBAY
0.518497,0.621724,0.646208,0.134334,BOMBAY
0.518937,0.600639,0.646586,0.135819,BOMBAY
0.519795,0.584251,0.647324,0.181032,BOMBAY
0.520154,0.616599,0.647632,0.151081,BOMBAY
0.520842,0.619963,0.648222,0.136167,BOMBAY
0.521666,0.605223,0.648928,0.145528,BOMBAY
0.525983,0.602801,0.652623,0.155104,BOMBAY
0.527925,0.642544,0.654281,0.118259,BOMBAY
0.528015,0.641691,0.654358,0.122174,BOMBAY
0.528032,0.610802,0.654372,0.171999,BOMBAY
0.529403,0.630001,0.655541,0.137703,BOMBAY
0.529633,0.627154,0.655737,0.140044,BOMBAY
0.530684,0.628673,0.656632,0.106163,BOMBAY
0.532644,0.632972,0.658298,0.122301,BOMBAY
0.533165,0.6273,0.658741,0.141931,BOMBAY
0.533395,0.644256,0.658937,0.110397,BOMBAY
0.535731,0.625622,0.660918,0.117795,BOMBAY
0.536247,0.644428,0.661356,0.134231,BOMBAY
0.536282,0.636654,0.661385,0.116848,BOMBAY
0.536871,0.65153,0.661884,0.141574,BOMBAY
0.536875,0.640386,0.661888,0.116829,BOMBAY
0.537618,0.651535,0.662517,0.11398,BOMBAY
0.538442,0.652781,0.663214,0.138621,BOMBAY
0.538856,0.640384,0.663564,0.100652,BOMBAY
0.539898,0.614937,0.664445,0.128284,BOMBAY
0.540385,0.642689,0.664856,0.118499,BOMBAY
0.540616,0.629564,0.665051,0.131439,BOMBAY
0.540675,0.625551,0.665101,0.141425,BOMBAY
0.541418,0.639717,0.665728,0.134735,BOMBAY
0.541717,0.646521,0.66598,0.087272,BOMBAY
0.544019,0.634961,0.66792,0.11851,BOMBAY
0.544458,0.626514,0.66829,0.158608,BOMBAY
0.546145,0.636843,0.669709,0.105985,BOMBAY
0.548289,0.670391,0.671509,0.135257,BOMBAY
0.548733,0.601631,0.671882,0.211365,BOMBAY
0.550014,0.631574,0.672956,0.128175,BOMBAY
0.550155,0.668944,0.673074,0.063202,BOMBAY
0.551,0.671682,0.673782,0.085348,BOMBAY
0.552546,0.636376,0.675076,0.137548,BOMBAY
0.553045,0.657526,0.675494,0.087993,BOMBAY
0.554015,0.650413,0.676304,0.111732,BOMBAY
0.554019,0.665013,0.676307,0.089695,BOMBAY
0.555291,0.649949,0.67737,0.151706,BOMBAY
0.556064,0.660682,0.678015,0.180154,BOMBAY
0.556132,0.668038,0.678072,0.063973,BOMBAY
0.556448,0.644203,0.678335,0.139488,BOMBAY
0.557618,0.660148,0.67931,0.099263,BOMBAY
0.557627,0.6381,0.679317,0.140161,BOMBAY
0.557956,0.643082,0.679591,0.133855,BOMBAY
0.560086,0.667344,0.681365,0.08311,BOMBAY
0.561308,0.646549,0.682379,0.127024,BOMBAY
